_EF_PROGRAM_FACILITY_EZ.PGM_SYS_ACRNM,V_EF_PROGRAM_FACILITY_EZ.PGM_SYS_ID,V_EF_PROGRAM_FACILITY_EZ.REGISTRY_ID,V_EF_PROGRAM_FACILITY_EZ.STANDZED_PRIM_NAME,V_EF_PROGRAM_FACILITY_EZ.PRIMARY_NAME,V_EF_PROGRAM_FACILITY_EZ.CITY_NAME,V_EF_PROGRAM_FACILITY_EZ.COUNTY_NAME,V_EF_PROGRAM_FACILITY_EZ.STATE_CODE,V_EF_PROGRAM_FACILITY_EZ.POSTAL_CODE
TRIS,76178NTSYS53ALL,110020056534,INTESYS TECH,INTESYS TECHNOLOGIES,FORT WORTH,TARRANT,TX,76178
TRIS,77474STWRT5000I,110020050665,STEWART AND STEVENSON TACTICAL VEHICLES L P,STEWART & STEVENSON TACTICAL VEHICLES L.P.,SEALY,AUSTIN,TX,77474
TRIS,78380HNSNP161HW,110020055223,HANSON PIPE AND PROD ; ROBSTOWN,HANSON PIPE & PRODUCTS INC ROBSTOWN,ROBSTOWN,NUECES,TX,78380
TRIS,77437BLCRK729FM,110020056339,BLUE CREEK FNDRY,BLUE CREEK FOUNDRY,EL CAMPO,WHARTON,TX,77437
TRIS,78226BNGRS601CR,110013707505,BOEING AEROSPACE SUPPORT CTR,BOEING AEROSPACE SUPPORT CENTER,SAN ANTONIO,BEXAR,TX,78201
TRIS,77571LNDGS11603,110024422418,LINDE GAS LA PORTE SYNGAS PLT,LINDE GAS LA PORTE SYNGAS PLANT,LA PORTE,HARRIS,TX,77571
TRIS,78752HBBLL706BR,110015780010,HUBBELL BLDG AUTOMATION,HUBBELL BUILDING AUTOMATION,AUSTIN,TRAVIS,TX,78752
TRIS,79120BWXTP1MINO,110025330648,US DOE PANTEX PLT B AND W PANTEX OPR,U.S. DOE PANTEX PLANT - B&W PANTEX OPERATIONS,PANHANDLE,CARSON,TX,79068
TRIS,75381NLNDC2605B,110015749065,INLAND PAPERBOARD AND PKG,INLAND PAPERBOARD AND PACKAGING,CARROLLTON,DALLAS,TX,75006
TRIS,75104WSTRN1001C,110000456729,WESTERN CBNT CEDAR HILL PLT,WESTERN CABINETS CEDAR HILL PLANT,CEDAR HILL,DALLAS,TX,75104
TRIS,75119NNSXT4200K,110000456809,ENNIS EXTRUDED PROD,ENNIS EXTRUDED PRODUCTS,ENNIS,ELLIS,TX,75119
TRIS,75119NTDCT301PL,110000456818,SHERWIN WILLIAMS ; ENNIS,THE SHERWIN-WILLIAMS COMPANY - ENNIS,ENNIS,ELLIS,TX,75119
TRIS,75125PRMPR301SM,110000456854,MODINE AFTERMARKET HOLDINGS PRIME PROD,MODINE AFTERMARKET HOLDINGS PRIME PRODUCTS,FERRIS,ELLIS,TX,751250450
TRIS,77015WYTTF13609,110000461072,WYATT FIELD SVC,WYATT FIELD SERVICES,HOUSTON,HARRIS,TX,77015
TRIS,77017TXSPT8600P,110000461134,TX PETROCHEMICALS HOUSTON FACLTY,TEXAS PETROCHEMICALS HOUSTON FACILITY,HOUSTON,HARRIS,TX,77017
TRIS,75142PNTXM2001S,110000456881,PANTEX MFG,PANTEX MANUFACTURING INCORPORATED,KAUFMAN,KAUFMAN,TX,75142
TRIS,75149FRTZC500SA,110000456925,FRITZ IND,FRITZ INDUSTRIES,MESQUITE,DALLAS,TX,751492789
TRIS,75149TTMCR3000S,110000456952,LUCENT TECH,LUCENT TECHNOLOGIES,MESQUITE,DALLAS,TX,75149
TRIS,75160FLXBL501IN,110000456970,FLEXIBLE FOAM PROD,FLEXIBLE FOAM PRODUCTS,TERRELL,KAUFMAN,TX,75160
TRIS,75165MGNBLI35EA,110000457032,MAGNABLEND,MAGNABLEND  INC.,WAXAHACHIE,ELLIS,TX,75165
TRIS,77051FRMNC2434H,110000461857,COOK COMPOSITES AND POLYMERS,COOK COMPOSITES AND POLYMERS,HOUSTON,HARRIS,TX,770511096
TRIS,77055HGHSM4427W,110000461919,ATI FIRTH STERLING,ATI FIRTH STERLING,HOUSTON,HARRIS,TX,77055
TRIS,77076GMLMN506RO,110000462035,G M AND L MFG,G M & L MANUFACTURING COMPANY,HOUSTON,HARRIS,TX,77076
TRIS,75206GLTSC4900S,110000457130,KOCH GLITSCH,KOCH GLITSCH INCORPORATED,DALLAS,DALLAS,TX,75212
TRIS,75207BCKLY1809R,110000457149,BUCKLEY OIL,BUCKLEY OIL,DALLAS,DALLAS,TX,75207
TRIS,75220HNDRL10530,110000457372,BODYCOTE HINDERLITER SOUTHWEST,BODYCOTE HINDERLITER SOUTHWEST INCORPORATED,DALLAS,DALLAS,TX,75220
TRIS,75220TCHNC10737,110000457407,TECH CHEM,TECHNICAL CHEMICAL CO,DALLAS,DALLAS,TX,75220
TRIS,77091SPRKL6004N,110000462071,REDDY ICE HOUSTON,REDDY ICE HOUSTON,HOUSTON,HARRIS,TX,77091
TRIS,77224GLPRD1001N,110000462160,IGLOO PROD,IGLOO PRODUCTS CORP.,HOUSTON,HARRIS,TX,77043
TRIS,77293MRCHN4901L,110000462277,MERCHANTS METALS,MERCHANTS METALS INCORPORATED,HOUSTON,HARRIS,TX,77293
TRIS,75227CCCLB8161M,110000457452,COCA COLA BTLG ; NORTH TX,COCA COLA BOTTLING COMPANY OF NORTH TEXAS,DALLAS,DALLAS,TX,752272322
TRIS,75229GHHNS2108J,110000457470,HENSLEY IND,HENSLEY INDUSTRIES,DALLAS,DALLAS,TX,75229
TRIS,75236MSSNF4000D,110000457648,MISSION FOODS,MISSION FOODS,DALLAS,DALLAS,TX,75236
TRIS,75236PRCCH4722B,110000457657,PIERCE CHEM ROYAL BOND,PIERCE CHEMICALS ROYAL BOND,DALLAS,DALLAS,TX,752361997
TRIS,75247CNTNN4919W,110000457835,CONTINENTAL BATT MFG,CONTINENTAL BATTERY MANUFACTURING,DALLAS,DALLAS,TX,75247
TRIS,75460PHLPS3010C,110000457979,PHILIPS LIGHTING,PHILIPS LIGHTING COMPANY,PARIS,LAMAR,TX,754607913
TRIS,75482PGRNNFM187,110000458031,A P GREEN REFRACTORIES,A.P. GREEN REFRACTORIES INC.,SULPHUR SPRINGS,HOPKINS,TX,75482
TRIS,75602SFTYK202MI,110000458175,SAFETY KLEEN SYS,SAFETY KLEEN SYSTEMS INCORPORATED,LONGVIEW,GREGG,TX,75602
TRIS,75644DNLMB1215S,110000458273,DEAN LUMBER,DEAN LUMBER,GILMER,UPSHUR,TX,75644
TRIS,75652FBRGL1505I,110000458291,SWIRL WAY DIV,SWIRL WAY DIVISION,HENDERSON,RUSK,TX,75652
TRIS,75662CRTVC428NL,110000458353,CREATIVE COTG,CREATIVE COATINGS INC,KILGORE,GREGG,TX,75662
TRIS,75670FRMNRSCOTT,110000458380,COOK COMPOSITES AND POLYMERS ; MFG PLT,COOK COMPOSITES & POLYMERS CO MANUFACTURING PLANT,MARSHALL,HARRISON,TX,75672
TRIS,75686PLGRM110SO,110000458433,PILGRIMS PRIDE HATCHERY,PILGRIMS PRIDE HATCHERY,PITTSBURG,CAMP,TX,75686
TRIS,75766WRMNSRT2BO,110000458601,WARMINSTER FBRGLS,WARMINSTER FIBERGLASS,JACKSONVILLE,CHEROKEE,TX,75766
TRIS,77040RVRSD7400P,110001868113,RIVERSIDE PRESS,RIVERSIDE PRESS THE,HOUSTON,HARRIS,TX,77001
TRIS,77575LLDTB1100F,110001868168,ALLIED TUBE AND CONDUIT LIBERTY FACLTY,ALLIED TUBE & CONDUIT LIBERTY FACILITY,LIBERTY,LIBERTY,TX,77575
TRIS,76011PPSCL10001,110000458870,PEPSICO ARLINGTON,PEPSICO ARLINGTON,ARLINGTON,TARRANT,TX,76011
TRIS,76113TRNTY3400B,110001868667,TRINITY VALLEY IRON AND STEEL,TRINITY VALLEY IRON AND STEEL COMPANY INCORPORATED,FORT WORTH,TARRANT,TX,76113
TRIS,75051VCTCN1800S,110001868925,VECTA,VECTA,GRAND PRAIRIE,TARRANT,TX,75050
TRIS,76028PLMHR401SB,110000458950,PALM HARBOR HOMES,PALM HARBOR HOMES,BURLESON,JOHNSON,TX,76028
TRIS,76036HRBSN901NC,110000459021,HARBISON FISCHER CROWLEY,HARBISON-FISCHER CROWLEY,CROWLEY,TARRANT,TX,76036
TRIS,76053KLLYM301WE,110000459110,KELLY MOORE PAINT,KELLY-MOORE PAINT COMPANY,HURST,TARRANT,TX,76053
TRIS,76063MRCHM1300F,110000459156,TX DIV OF AMERICHEM,TEXAS DIVISION OF AMERICHEM,MANSFIELD,TARRANT,TX,76063
TRIS,76063PRCHM300SO,110000459165,PARA CHEM SOUTHERN MANSFIELD,PARA CHEM SOUTHERN MANSFIELD,MANSFIELD,TARRANT,TX,76063
TRIS,76110RRWPL3129M,110000459520,ARROW PLATING,ARROW PLATING,FORT WORTH,TARRANT,TX,76110
TRIS,76110TNDYW3500M,110000459548,TANDY WIRE AND CABLE,TANDY WIRE & CABLE,FORT WORTH,TARRANT,TX,761104696
TRIS,76118TCRBB7101G,110000459708,ATCO RUBBER PROD,ATCO RUBBER PRODUCTS,FORT WORTH,TARRANT,TX,76118
TRIS,76140KPRKT7401W,110000459799,TYSON PREPARED FOODS FT WORTH,TYSON PREPARED FOODS FORT WORTH,FORT WORTH,TARRANT,TX,76140
TRIS,76179TXSTY400EA,110000459940,STYROCHEM MINTON FACLTY,STYROCHEM MINTON FACILITY,SAGINAW,TARRANT,TX,76131
TRIS,76308STNLY2801P,110000460064,STANLEY WORKS,THE STANLEY WORKS,WICHITA FALLS,WICHITA,TX,763105920
TRIS,77380HGHSC9110G,110000462419,HUGHES CHRISTENSEN,HUGHES CHRISTENSEN,WOODLANDS,MONTGOMERY,TX,773803615
TRIS,77459CPRND16500,110000462491,COOPER CAMERON VALVE,COOPER CAMERON VALVE,MISSOURI CITY,FORT BEND,TX,774891328
TRIS,77471QNXCRSCOTT,110000462516,VISION METALS GULF STATES TUBE DIV,VISION METALS GULF STATES TUBE DIVISION,ROSENBERG,FORT BEND,TX,774710952
TRIS,75234LSTNG2115W,110001866883,LASTING PROD,LASTING PRODUCTS INC.,DALLAS,DALLAS,TX,75234-8995
TRIS,75020LCBLD1601C,110000456097,ALCOA HOME EXTERIORS,ALCOA HOME EXTERIORS,DENISON,GRAYSON,TX,75020
TRIS,76703FLTWD2801G,110000460518,FLEETWOOD HOMES OF TX TRANSP EQUIPMENT,FLEETWOOD HOMES OF TEXAS TRANSPORTATION EQUIPMENT,WACO,MC LENNAN,TX,76715
TRIS,76711WNSLL5200B,110000460554,OWENS BROCKWAY GLASS CONTAINER,OWENS-BROCKWAY GLASS CONTAINER,WACO,MCLENNAN,TX,76711
TRIS,77001GNRLF3900H,110000460670,MAXIMUS COFFEE GROUP,MAXIMUS COFFEE GROUP,HOUSTON,HARRIS,TX,77003
TRIS,77003VDCMRONENO,110000460732,VADCO MARBLE,VADCO MARBLE INCORPORATED,HOUSTON,HARRIS,TX,77003
TRIS,77028LLDND2828C,110000461296,ITEQ STORAGE SYS,ITEQ STORAGE SYSTEMS,HOUSTON,HARRIS,TX,770208402
TRIS,77028NTRNT7625P,110000461303,HOUSTON PLT,HOUSTON PLANT,HOUSTON,HARRIS,TX,77028
TRIS,77029WNSCR8360M,110000461410,OWENS CORNING HOUSTON ROOFING AND MFG FACLTY,OWENS CORNING HOUSTON ROOFING AND MANUFACTURING FACILITY,HOUSTON,HARRIS,TX,770292498
TRIS,77033DVRYN6767K,110000461429,ICI PAINTS,ICI PAINTS,HOUSTON,HARRIS,TX,770331195
TRIS,77037CCNTM210WH,110000461456,ACCENT MARBLE,ACCENT MARBLE,HOUSTON,HARRIS,TX,77037
TRIS,77039NTDST19120,110000461474,UNITED STRUCTURES OF AMER,UNITED STRUCTURES OF AMERICA,HOUSTON,HARRIS,TX,77039
TRIS,75050CMPTR2501D,110000456364,CMPTR CIRCUITRY,COMPUTER CIRCUITRY COMPANY,GRAND PRAIRIE,TARRANT,TX,75050
TRIS,75050WYNNK1102W,110000456435,VALEO CLIMATE CONTRL,VALEO CLIMATE CONTROL,GRAND PRAIRIE,TARRANT,TX,75050
TRIS,75060SCHNM111NN,110000456471,SCHNEE MOREHEAD,SCHNEE-MOREHEAD,IRVING,DALLAS,TX,75060
TRIS,75062THKRG1331E,110000456514,AMERICAS BEV,AMERICAS BEVERAGE COMPANY,IRVING,DALLAS,TX,750624818
TRIS,75067MTLSP1497N,110000456569,METL SPAN I,METL-SPAN I LTD.,LEWISVILLE,DENTON,TX,75057
TRIS,77007CFFRC4444C,110000460769,COFFER,COFFER CORPORATION,HOUSTON,HARRIS,TX,77007
TRIS,77015BRWNR14035,110000460938,BROWN AND ROOT ; GREENS BAYOU FABRICATION YARD,BROWN & ROOT INCORPORATED GREENS BAYOU FABRICATION YARD,HOUSTON,HARRIS,TX,770156826
TRIS,77041NTDGL6123C,110000461624,UNITED GALVANIZING,UNITED GALVANIZING,HOUSTON,HARRIS,TX,77041
TRIS,77041VRNPR14000,110000461688,VARN PROD,VARN PRODUCTS,HOUSTON,HARRIS,TX,770411100
TRIS,77043STRLN2001B,110000461704,STERLING STEEL,STERLING STEEL,HOUSTON,HARRIS,TX,77043
TRIS,77044HSTNH8600P,110000461722,TUBOSCOPE HIGHWAY 90 COTG FACLTY,TUBOSCOPE HIGHWAY 90 COATING FACILITY,HOUSTON,HARRIS,TX,77044
TRIS,77045MRCNS12218,110000461768,AMER STEEL BLDG,AMERICAN STEEL BUILDING CO INC,HOUSTON,HARRIS,TX,77045
TRIS,78296PRLBR312PE,110000464943,PEARL BREW,PEARL BREWING COMPANY,SAN ANTONIO,BEXAR,TX,78215
TRIS,76227CLMNWRTE4B,110000599157,COLEMAN WOOD PROD,COLEMAN WOOD PRODUCTS INC,AUBREY,DENTON,TX,76227
TRIS,76442MRMNMMOORM,110000599184,ADM ALLNCE NUTRITION,ADM ALLIANCE NUTRITION,COMANCHE,COMANCHE,TX,764420743
TRIS,77358LSNPCHWY75,110000599317,LA PACIFIC NEW WAVERLY PLYWOOD,LOUISIANA PACIFIC NEW WAVERLY PLYWOOD,NEW WAVERLY,WALKER,TX,77358
TRIS,77471FRTLY3310H,110000599362,FRITO LAY ROSENBERG FACLTY,FRITO LAY ROSENBERG FACILITY,ROSENBERG,FORT BEND,TX,77471
TRIS,77541HFFMN1000C,110000599433,DSM NUTRITIONAL PROD,DSM NUTRITIONAL PRODUCTS,FREEPORT,BRAZORIA,TX,77541
TRIS,78586MRCNL34MIL,110000725378,LA PALMA PWR STA,LA PALMA POWER STATION,SAN BENITO,CAMERON,TX,78586
TRIS,77640GRTLKCOKED,110002042502,OXBOW CALCINING,OXBOW CALCINING,PORT ARTHUR,JEFFERSON,TX,77640
TRIS,78613MRTND1200C,110000842526,M D TOTCO INSTRUMENTATION DIV OF VARCO I,M D TOTCO INSTRUMENTATION DIVISION OF VARCO I,CEDAR PARK,WILLIAMSON,TX,78613
TRIS,75006PRCSN1745S,110002130747,PRECISION IND COTG,PRECISION INDUSTRIAL COATINGS,CARROLLTON,DALLAS,TX,75006
TRIS,75040SCHLL3001K,110002130872,SCHOLLE,SCHOLLE CORPORATION,GARLAND,DALLAS,TX,750402314
TRIS,79007CRDXCFM155,110002135172,CARDOX,CARDOX CORPORATION,BORGER,HUTCHINSON,TX,79007
TRIS,79101BRDNN609SO,110002135207,BORDEN ; DAIRY,BORDEN INCORPORATED DAIRY,AMARILLO,POTTER,TX,79101
TRIS,79360WLCHM706NO,110002135252,WELCHEM ; SEMINOLE PLT,WELCHEM INCORPORATED SEMINOLE PLANT,SEMINOLE,GAINES,TX,79360
TRIS,79720NNCRB200AR,110002135350,UCIG ; LINDE DIV,UCIG INCORPORATED LINDE DIVISION,BIG SPRING,HOWARD,TX,79720
TRIS,79764NCLNN2446S,110002135378,ENCLEAN,ENCLEAN INC,ODESSA,ECTOR,TX,79764
TRIS,79766TRGSN2121E,110002135403,TRI GAS,TRI GAS INCORPORATED,ODESSA,ECTOR,TX,79766
TRIS,79903FLWRS2400E,110002135430,FLOWERS BAKING COUNTY OF EL PASO,FLOWERS BAKING CO OF EL PASO INCORPORATED,EL PASO,EL PASO,TX,79903
TRIS,78409VLLYS8215U,110000465050,VALLEY SOLVENTS,VALLEY SOLVENTS,CORPUS CHRISTI,NUECES,TX,78409-3108
TRIS,78468SFTYS6802S,110000465087,SAFETY STEEL SVC,SAFETY STEEL SERVICE,CORPUS CHRISTI,NUECES,TX,78414
TRIS,78523PTTRP101YA,110000465194,AKZO NOBEL TRANSP COTG,AKZO NOBEL TRANSPORTATION COATINGS INCORPORATED,BROWNSVILLE,CAMERON,TX,78521
TRIS,78550RGRND1617W,110000465229,RIO GRANDE OIL MILL,RIO GRANDE OIL MILL,HARLINGEN,CAMERON,TX,78550
TRIS,77640STNDRKCS4T,110000599530,STANDARD ALLOYS AND MFG,STANDARD ALLOYS & MANUFACTURING COMPANY,PORT ARTHUR,JEFFERSON,TX,77640
TRIS,77656PLPPPPOBOX,110000599594,MEADWESTVACO TX,MEADWESTVACO TEXAS,EVADALE,JASPER,TX,77615
TRIS,77701NRTHSOLDHI,110000599629,GERDAU AMERISTEEL BEAUMONT,GERDAU AMERISTEEL BEAUMONT,ROSE CITY,ORANGE,TX,77662
TRIS,77984KSPRLHWY95,110000599727,KASPAR WIRE WORKS,KASPAR WIRE WORKS,SHINER,LAVACA,TX,779840667
TRIS,78359CCDNTHWY36,110000599807,OCCIDENTAL CHEM,OCCIDENTAL CHEMICAL CORPORATION,INGLESIDE,SAN PATRICIO,TX,78362
TRIS,78550HRLNGHWY10,110000599843,HARLINGEN REFINED PROD TER MINAL,HARLINGEN REFINED PRODUCTS TER MINAL,HARLINGEN,CAMERON,TX,78550
TRIS,75074MTRLN1401E,110002131176,AMTROL,AMTROL,PLANO,COLLIN,TX,75074
TRIS,75104NTRPR912WC,110002131201,E AND E ENTRPRS,E & E ENTERPRISES INC,CEDAR HILL,DALLAS,TX,75104
TRIS,75149FRTZC2900E,110002131283,SPCLTY PROD BLDG,SPECIALTY PRODUCTS BUILDING,MESQUITE,DALLAS,TX,75149
TRIS,75160PVSCH503EG,110002131318,PVS CHEM ; TX,PVS CHEMICALS INCORPORATED TX,TERRELL,KAUFMAN,TX,75160
TRIS,79907TYLRS1235T,110002135519,TAYLOR SIMPKINS,TAYLOR SIMPKINS INCORPORATED,EL PASO,EL PASO,TX,79907
TRIS,79924RCKWL9566R,110002135546,BOEING,THE BOEING COMPANY,EL PASO,EL PASO,TX,799246398
TRIS,79936DLLCT1462L,110002135608,UFE,UFE INCORPORATED,EL PASO,EL PASO,TX,79936
TRIS,79936PSNLP12120,110002135626,EPSON EL PASO,EPSON EL PASO INCORPORATED,EL PASO,EL PASO,TX,79936
TRIS,78666HTRST2005T,110000465363,ROHR SAN MARCOS DIV,ROHR SAN MARCOS DIVISION,SAN MARCOS,HAYS,TX,78666
TRIS,78728BBTTL3900H,110000465443,HOSPIRA AUSTIN,HOSPIRA AUSTIN,AUSTIN,TRAVIS,TX,787286599
TRIS,78735MTRLN6501W,110000465470,FREESCALE SEMICONDUCTOR OAK HILL FACLTY,FREESCALE SEMICONDUCTOR OAK HILL FACILITY,AUSTIN,TRAVIS,TX,787358598
TRIS,78752TXCCH7114N,110000465513,HUNTSMAN PETROCHEMICAL,HUNTSMAN PETROCHEMICAL CORPORATION,AUSTIN,TRAVIS,TX,78752
TRIS,78758BM   11400,110000465540,IBM,IBM CORPORATION,AUSTIN,TRAVIS,TX,787583494
TRIS,78801LRSNCFM236,110000465595,AGRILINK FOODS,AGRILINK FOODS INCORPORATED,UVALDE,UVALDE,TX,78802
TRIS,78660STNFM1300C,110000599870,AUSTIN FOAM PLASTICS,AUSTIN FOAM PLASTICS,PFLUGERVILLE,TRAVIS,TX,78691
TRIS,78666LCTRS2809I,110000599898,ELECTROSOURCE,ELECTROSOURCE INC,SAN MARCOS,HAYS,TX,786665930
TRIS,79714LVRNCHIGHW,110000600109,LEE VAR ; DBA PALMER OF TE XAS,LEE-VAR  INC. DBA PALMER OF TE XAS,ANDREWS,ANDREWS,TX,79714
TRIS,79720NCHM04806S,110000600127,BJ CHEM SVC,BJ CHEMICAL SERVICES,BIG SPRING,HOWARD,TX,79720
TRIS,76304BCKLY1425O,110000860630,WICHITA FALLS FACLTY,WICHITA FALLS FACILITY,WICHITA FALLS,WICHITA,TX,76306-5941
TRIS,78502DLCSV2100T,110000861121,DELICIOUS VALLEY FROZEN FOODS,DELICIOUS VALLEY FROZEN FOODS INC,MC ALLEN,HIDALGO,TX,78502
TRIS,75212QDTLT1000S,110002131443,QDT,QDT LIMITED,DALLAS,DALLAS,TX,752125214
TRIS,75212RCHPN2121F,110002131461,ROACH PAINT,ROACH PAINT COMPANY INCORPORATED,DALLAS,DALLAS,TX,75212
TRIS,75215PRCTR1301M,110002131504,PROCTER AND GAMBLE MFG,PROCTER & GAMBLE MANUFACTURING CO,DALLAS,DALLAS,TX,75215
TRIS,75226BLLDR4001E,110002131586,BUELL DOOR,BUELL DOOR COMPANY,DALLAS,DALLAS,TX,75223
TRIS,78201STQLT931WL,110002216771,QUALITY CYLINDERS,QUALITY CYLINDERS INCORPORATED,SAN ANTONIO,BEXAR,TX,78201
TRIS,77515MLLNC1111S,110001869577,MALLINCKRODT MEDICAL,MALLINCKRODT MEDICAL,ANGLETON,BRAZORIA,TX,77515
TRIS,78956MDMRC801JA,110000465639,DAIRY FARMERS OF AMER POKLUDA FARM,DAIRY FARMERS OF AMERICA POKLUDA FARM,SCHULENBURG,FAYETTE,TX,78956
TRIS,79007NCHM0408IN,110000465657,BJ CHEM SVC,BJ CHEMICAL SERVICES,BORGER,HUTCHINSON,TX,79007
TRIS,79110MRTXC511W4,110000465746,MUR TEX,MUR-TEX,AMARILLO,RANDALL,TX,79110
TRIS,79111LDNGD10801,110000465755,LEADING EDGE AVIATION SVC AMARILLO,LEADING EDGE AVIATION SERVICES AMARILLO,AMARILLO,POTTER,TX,79111
TRIS,79339MRCNPEASTL,110000465817,AMER PLT FOOD,AMERICAN PLANT FOOD CORP.,LITTLEFIELD,LAMB,TX,79339
TRIS,75603DPCND801GU,110000503955,DPC IND LONGVIEW,DPC INDUSTRIES LONGVIEW,LONGVIEW,GREGG,TX,756024801
TRIS,79602DLTDS300TP,110000607086,BRENNTAG SOUTHWEST,BRENNTAG SOUTHWEST INCORPORATED,ABILENE,TAYLOR,TX,79602
TRIS,75110MLLRB1101N,110000861808,HAT BRANDS ; MILLER BROS PROD,HAT BRANDS INC. MILLER BROTHERS PRODUCTS,CORSICANA,NAVARRO,TX,75110
TRIS,77641TXCCHGATE2,110000861862,HUNTSMAN ; PORT ARTHUR A AND O PLT,HUNTSMAN CORP. PORT ARTHUR - A&O PLANT,PORT ARTHUR,JEFFERSON,TX,77641
TRIS,76651JMSNM320NO,110000863101,JAMIESON MFG,JAMIESON MANUFACTURING CO.,ITALY,ELLIS,TX,76651
TRIS,75261GDNVT2001W,110000873920,ALLIED AVIATION FUELING COUNTY OF TX,ALLIED AVIATION FUELING COMPANY OF TEXAS,DALLAS,DALLAS,TX,75261-4016
TRIS,79403PRNML201EA,110000874055,PURINA MILLS,PURINA MILLS INCORPORATED,LUBBOCK,LUBBOCK,TX,79403
TRIS,76102PHTTC1400H,110001870538,PHOTO ETCH,PHOTO ETCH,FORT WORTH,TARRANT,TX,76102
TRIS,75247HRTGP8939P,110001879030,HERITAGE PRESS,HERITAGE PRESS,DALLAS,DALLAS,TX,75247
TRIS,79408GLPCH1802E,110000465899,NOBLE CONSTRCTN EQUIPMENT,NOBLE CONSTRUCTION EQUIPMENT,LUBBOCK,LUBBOCK,TX,794044040
TRIS,79415TCHNC4501B,110000465906,TECH COTG,TECHNICAL COATINGS,LUBBOCK,LUBBOCK,TX,79415
TRIS,79549RF   16THA,110000465933,REEF CHEM,REEF CHEMICAL,SNYDER,SCURRY,TX,79549
TRIS,79701LPHNT2500W,110000466031,TETRACO LLC,TETRACO LLC,MIDLAND,MIDLAND,TX,79701
TRIS,76117KBLRC3900M,110000504286,SARA LEE FOODS HALTOM CITY FACLTY,SARA LEE FOODS - - HALTOM CITY FACILITY,HALTOM CITY,TARRANT,TX,76117
TRIS,77564DSTTNEOFHW,110000608263,MOBIL OIL DAISETTA UNDERGROUND STORAGE,MOBIL OIL DAISETTA UNDERGROUND STORAGE,DAISETTA,LIBERTY,TX,77533
TRIS,77665MRCHMHWY12,110000608272,MERISOL US LLC,MERISOL USA LLC,WINNIE,CHAMBERS,TX,77665
TRIS,75792GBRLTHWY15,110000619144,AMER ECOLOGY ENVIR SRVC,AMERICAN ECOLOGY ENVIRONMENTAL SRVC CORPORATION,WINONA,SMITH,TX,75792
TRIS,75670MNRCH333MA,110000619331,MONARCH TILE,MONARCH TILE,MARSHALL,HARRISON,TX,75670
TRIS,77008NTNLF330W2,110000743777,NATL FLAME AND FORGE,NATIONAL FLAME AND FORGE,HOUSTON,HARRIS,TX,77008
TRIS,77720BMNTMHWY34,110000743900,BEAUMONT METHANOL L P,BEAUMONT METHANOL L P,BEAUMONT,JEFFERSON,TX,77705
TRIS,78130NWBRN3150I,110000743928,NEW BRAUNFELS GNRL STORE,NEW BRAUNFELS GENERAL STORE,NEW BRAUNFELS,COMAL,TX,78130
TRIS,75002KMTCN301RI,110002052867,OKMETIC,OKMETIC INCORPORATED,ALLEN,COLLIN,TX,75002
TRIS,75979TXSMTHWY69,110000874475,AMERI FORGE ; DBA TX METAL WORKS,AMERI-FORGE LTD (DBA TEXAS METAL WORKS),WOODVILLE,TYLER,TX,75979
TRIS,75460SPRRTLOOP2,110002132031,SUPERIOR TECH,SUPERIOR TECHNOLOGIES INC.,PARIS,LAMAR,TX,75460
TRIS,79905LNDRY3800D,110000466200,LAUN DRY SUPPLY,LAUN DRY SUPPLY COMPANY INCORPORATED,EL PASO,EL PASO,TX,79905
TRIS,79915VNWTR6980M,110000466282,VAN WATERS AND ROGERS,VAN WATERS & ROGERS INCORPORATED,EL PASO,EL PASO,TX,79915
TRIS,79924LBNWR10535,110000466326,INTL WIRE RR,INTERNATIONAL WIRE RAILROAD,EL PASO,EL PASO,TX,79924
TRIS,75090KSRLMHWY75,110000746435,KAISER ALUMN FABRICATED PROD LLC,KAISER ALUMINUM FABRICATED PRODUCTS LLC,SHERMAN,GRAYSON,TX,75090
TRIS,77378RDMRBRTE3B,110000746471,R AND D MARBLE,R AND D MARBLE,WILLIS,MONTGOMERY,TX,77378
TRIS,75209SSCTD7201L,110000895773,ASSOC AIR CTR,ASSOCIATED AIR CENTER,DALLAS,DALLAS,TX,75209
TRIS,76011PRTCH1213H,110002132488,PROTECH COTG,PROTECH COATINGS,ARLINGTON,TARRANT,TX,76011
TRIS,79999SRCNCPOBOX,110000466460,ASARCO LLC,ASARCO LLC,EL PASO,EL PASO,TX,799221622
TRIS,77001GLFRD6020E,110000495125,GULF REDUCTION ESPERSON STREET FACLTY,GULF REDUCTION ESPERSON STREET FACILITY,HOUSTON,HARRIS,TX,77010
TRIS,77058NSLYNMAILC,110000495189,NASA JOHNSON SPACE CTR,NASA JOHNSON SPACE CENTER,HOUSTON,HARRIS,TX,77058
TRIS,75046JHNSN1111S,110000896120,JOHNSON CONTROLS BATT GROUP,JOHNSON CONTROLS BATTERY GROUP INCORPORATED,GARLAND,DALLAS,TX,75042
TRIS,76102DXPTR1304E,110002132683,DIXIE PETRO CHEM,DIXIE PETRO CHEM INCORPORATED,FORT WORTH,TARRANT,TX,76102
TRIS,76106STHWS2550G,110002132772,SOUTHWESTERN COOPERAGE,SOUTHWESTERN COOPERAGE,FORT WORTH,TARRANT,TX,76106
