Table A.13
Median Age At Start Of Esrd Therapy
By Year, By Race, Sex, and Primary Disease Causing ESRD

------------------------------------------------------------------------------------------------
|                                  | 1987 | 1988 | 1989 | 1990 | 1991 | 1992 | 1993 | 1994 | 1995 | 1996 |
|----------------------------------+------+------+------+------+------+------+------+------+------+------|
|Age              0-19             |  15.0|  15.0|  15.0|  15.0|  14.0|  15.0|  14.0|  14.0|  14.0|  14.0|
|                 20-44            |  35.0|  35.0|  35.0|  35.0|  36.0|  36.0|  36.0|  36.0|  36.0|  37.0|
|                 45-64            |  57.0|  57.0|  57.0|  57.0|  57.0|  57.0|  56.0|  56.0|  56.0|  56.0|
|                 65-74            |  69.0|  69.0|  69.0|  69.0|  69.0|  69.0|  69.0|  69.0|  69.0|  70.0|
|                 75 plus          |  78.0|  78.0|  79.0|  79.0|  79.0|  79.0|  79.0|  79.0|  79.0|  79.0|
|Disease          1 Diabetes       |  59.0|  59.0|  60.0|  61.0|  61.0|  62.0|  62.0|  62.0|  62.0|  62.0|
|                 2 Hypertension   |  66.0|  67.0|  67.0|  68.0|  68.0|  68.0|  69.0|  68.0|  69.0|  69.0|
|                 3 Glomeruloneph. |  52.0|  52.0|  53.0|  53.0|  54.0|  54.0|  54.0|  54.0|  53.0|  53.0|
|                 4 Cystic Kidney  |  55.0|  53.0|  53.5|  54.0|  54.0|  54.0|  53.0|  54.0|  53.0|  53.0|
|                 5 Other Urologic |  68.0|  68.0|  69.0|  67.0|  62.0|  64.0|  62.0|  63.0|  65.0|  65.0|
|                 6 Other Cause    |  56.0|  56.0|  57.0|  56.0|  58.0|  58.0|  57.0|  56.0|  56.0|  57.0|
|                 7 Unknown Cause  |  64.0|  65.0|  65.0|  65.0|  65.0|  65.0|  65.0|  64.0|  66.0|  66.0|
|                 8 Missing Cause  |  58.0|  58.0|  64.0|  63.0|  63.0|  65.0|  69.0|  65.0|  66.0|  49.0|
|Race             1 Native Amer.   |  57.0|  57.0|  59.0|  58.0|  58.0|  60.0|  60.0|  58.0|  58.0|  57.0|
|                 2 Asian          |  58.0|  58.5|  60.0|  60.0|  61.0|  61.0|  62.0|  62.0|  62.0|  63.0|
|                 3 Black          |  58.0|  57.0|  58.0|  59.0|  59.0|  59.0|  59.0|  58.0|  57.0|  57.0|
|                 4 White          |  62.0|  63.0|  64.0|  64.0|  65.0|  65.0|  66.0|  65.0|  65.0|  66.0|
|                 5 Unknown        |  64.0|  64.0|  72.0|  72.0|  71.0|  71.0|  72.0|  68.0|  70.0|  56.5|
|                 9 Other          |  55.5|  56.0|  56.0|  45.5|  45.5|  57.0|  61.0|  56.0|  56.0|  56.0|
|Sex              Female           |  62.0|  62.0|  63.0|  63.0|  64.0|  64.0|  65.0|  64.0|  64.0|  64.0|
|                 Male             |  60.0|  60.0|  61.0|  61.0|  62.0|  62.0|  63.0|  62.0|  62.0|  62.0|
|Total            Total            |  61.0|  61.0|  62.0|  62.0|  63.0|  63.0|  64.0|  63.0|  63.0|  63.0|
----------------------------------------------------------------------------------------------------------
 
 
 
Table A.14
 Mean Age At Start Of Esrd Therapy
By Year, By Race, Sex, and Primary Disease Causing ESRD

------------------------------------------------------------------------------------------------
|                                  | 1987 | 1988 | 1989 | 1990 | 1991 | 1992 | 1993 | 1994 | 1995 | 1996 |
|----------------------------------+------+------+------+------+------+------+------+------+------+------|
|Age              0-19             |  12.8|  12.9|  13.1|  12.7|  12.3|  12.9|  12.5|  12.7|  12.2|  12.3|
|                 20-44            |  34.2|  34.2|  34.3|  34.6|  34.9|  34.9|  34.9|  34.9|  35.2|  35.4|
|                 45-64            |  56.1|  56.1|  56.0|  56.0|  56.0|  55.9|  55.8|  55.7|  55.6|  55.5|
|                 65-74            |  69.2|  69.3|  69.3|  69.3|  69.3|  69.4|  69.4|  69.5|  69.5|  69.6|
|                 75 plus          |  79.2|  79.3|  79.5|  79.6|  79.5|  79.7|  79.8|  79.7|  79.8|  79.9|
|Disease          1 Diabetes       |  56.1|  56.9|  57.3|  58.3|  58.9|  59.3|  59.7|  60.0|  60.3|  60.8|
|                 2 Hypertension   |  63.5|  63.7|  64.1|  64.5|  64.9|  64.9|  65.2|  65.0|  64.8|  65.0|
|                 3 Glomeruloneph. |  50.7|  50.7|  51.3|  51.7|  52.4|  52.3|  52.3|  52.8|  52.1|  52.8|
|                 4 Cystic Kidney  |  54.1|  53.6|  53.5|  54.0|  53.6|  54.4|  54.2|  54.8|  53.7|  54.3|
|                 5 Other Urologic |  61.2|  61.7|  62.8|  60.8|  55.2|  56.5|  55.8|  56.5|  59.2|  59.5|
|                 6 Other Cause    |  51.3|  51.5|  52.3|  51.9|  53.3|  54.2|  53.4|  53.1|  53.2|  54.1|
|                 7 Unknown Cause  |  59.6|  60.0|  60.2|  59.6|  59.4|  59.6|  59.2|  58.8|  61.1|  61.0|
|                 8 Missing Cause  |  54.9|  54.9|  60.9|  59.9|  58.7|  61.6|  66.3|  59.8|  61.4|  49.6|
|Race             1 Native Amer.   |  54.6|  54.7|  56.9|  56.2|  56.2|  58.4|  58.1|  56.2|  56.3|  56.2|
|                 2 Asian          |  55.5|  56.1|  55.5|  56.5|  57.4|  57.2|  58.1|  58.7|  59.7|  60.0|
|                 3 Black          |  55.2|  55.0|  55.3|  55.9|  56.2|  56.4|  56.5|  56.1|  55.6|  55.8|
|                 4 White          |  58.0|  58.7|  59.4|  59.9|  60.6|  61.1|  61.6|  61.7|  61.7|  62.2|
|                 5 Unknown        |  56.9|  60.1|  70.8|  71.3|  70.3|  69.4|  70.4|  64.3|  67.7|  51.8|
|                 9 Other          |  52.5|  52.5|  51.1|  43.3|  45.4|  53.6|  54.8|  51.4|  53.2|  53.1|
|Sex              Female           |  58.2|  58.4|  59.3|  59.7|  60.3|  60.6|  61.2|  60.8|  60.7|  60.8|
|                 Male             |  56.2|  56.7|  57.4|  57.8|  58.2|  58.8|  59.0|  58.9|  58.7|  59.2|
|Total            Total            |  57.1|  57.5|  58.3|  58.7|  59.2|  59.6|  60.0|  59.8|  59.6|  59.9|
----------------------------------------------------------------------------------------------------------
 
 
 
 
 
 
 

Includes all patients: residents of the 50 states, the District of Colulmbia, Puerto Rico and the Territories.
* Values for cells with fewer than 10 patients are suppressed.


Table A.15
Incidence Of Reported ESRD Therapy
Median Age At Incidence, Sex, Race, and One Year Transplant and Death Status
By Detailed Primary Disease, For All Patients, 1992-1996
                                                                                                  %    % Tran  % Died
                                           Total      %    Median    %      %      %      %    Native  First   First
                               1987     1988     1989     1990     1991     1992     1993     1994     1995     1996
 State                                                                                                              
 Alabama                     135.31   165.77   213.76   173.18   204.75   217.70   209.36   244.45   270.16   264.68
 Alaska                      145.57   106.47   178.75   123.09   144.92   177.74   192.21   736.18  1252.83   210.98
 Arizona                     170.17   192.70   217.58   206.71   237.99   286.99   253.01   290.03   287.46   306.33
 Arkansas                    135.43   157.58   154.94   161.58   202.64   203.99   212.59   251.76   276.47   256.16
 California                  164.54   177.09   200.11   214.91   228.64   226.24   227.94   273.86   281.13   269.55
 Colorado                    125.51   117.50   167.24   156.87   186.78   183.86   184.39   191.03   191.58   207.43
 Connecticut                 188.46   160.34   186.23   197.57   217.31   231.68   224.35   257.72   289.09   280.29
 Delaware                    174.96   183.87   197.65   216.46   233.11   280.48   244.61   254.71   308.32   261.21
 District of Columbia        124.60   215.55   219.29   197.15   174.50   188.26   228.52   221.50   300.20   224.26
 Florida                     164.32   165.33   187.63   194.56   208.24   225.47   225.42   231.41   250.20   266.03
 Georgia                     157.49   157.87   192.30   180.73   212.46   231.30   230.49   256.13   326.28   341.66
 Hawaii                      117.71   103.10   222.57   143.89   126.37   155.73   165.81   192.17   159.07   133.48
 Idaho                        84.96   101.38   169.44   143.75   174.61   250.65   248.86   308.87   219.31   224.17
 Illinois                    155.19   157.93   176.40   202.33   228.77   246.78   258.28   282.87   306.02   289.72
 Indiana                     155.89   167.26   191.03   198.56   202.75   235.14   256.46   244.82   310.74   292.84
 Iowa                        189.64   159.00   197.32   222.25   208.76   264.66   230.81   295.51   278.75   315.29
 Kansas                      133.87   143.65   174.64   194.55   197.94   205.18   207.06   230.39   240.55   271.30
 Kentucky                    141.45   156.00   215.55   185.47   216.59   257.16   249.85   235.11   288.30   258.98
 Louisiana                   170.30   184.15   200.22   210.68   245.61   267.28   259.98   285.94   310.73   284.88
 Maine                       105.19   361.96   145.09   160.49   184.82   133.75   109.95   304.83   282.03   309.57
 Maryland                    136.73   138.56   171.46   192.62   204.54   219.45   222.31   213.64   276.16   283.12
 Massachusetts               131.62   152.32   166.02   174.72   189.89   218.39   218.77   243.35   267.03   264.76
 Michigan                    142.26   159.17   184.34   194.75   203.44   227.24   233.08   264.32   275.64   291.02
 Minnesota                   164.24   179.25   180.61   205.32   203.67   217.01   219.54   262.27   275.58   265.64
 Mississippi                 133.65   156.42   193.69   172.28   205.23   224.28   224.66   295.00   300.86   278.66
 Missouri                    155.71   161.02   198.26   200.76   217.11   229.64   243.59   258.79   287.70   295.76
 Montana                      87.51   154.26   124.12   302.62   265.27   139.29   144.53   308.04   359.23   138.72
 Nebraska                    170.62   168.26   190.56   181.56   219.74   231.92   226.38   263.61   261.30   286.78
 Nevada                      157.71   169.17   199.37   170.15   211.68   196.50   203.54   248.25   245.05   231.70
 New Hampshire               177.98   200.44   194.49   202.94   182.59   169.02   157.49   241.58   196.84   190.53
 New Jersey                  167.80   173.49   197.01   219.36   235.05   254.22   258.53   287.24   310.88   303.42
 New Mexico                  142.42   195.58   196.56   201.37   230.12   217.02   213.01   230.41   277.99   287.40
 New York                    137.53   148.06   167.98   181.66   192.99   216.19   222.05   248.60   262.47   262.64
 North Carolina              133.52   141.51   170.62   173.69   195.32   215.17   226.26   250.91   268.15   291.01
 North Dakota                 88.53   110.18   817.76   193.94   136.26   204.49   784.04   401.31  1025.94   219.69
 Ohio                        147.95   164.88   195.40   191.90   192.18   223.47   227.07   242.26   295.00   298.05
 Oklahoma                    123.47   156.93   160.73   188.47   174.79   205.44   220.07   229.73   250.43   239.76
 Oregon                      161.58   156.97   195.21   168.62   222.30   184.08   218.94   243.50   233.06   229.72
 Pennsylvania                159.23   165.69   215.59   227.85   223.66   239.76   232.40   287.72   317.06   294.43
 Rhode Island                123.70   157.37   209.96   234.11   216.99   231.15   237.72   278.51   290.39   293.92
 South Carolina              153.43   158.21   194.12   208.15   204.61   250.05   228.06   277.69   407.37   439.28
 South Dakota                121.94   152.42   110.16   478.73   446.54   135.91   146.44   189.14   268.01   267.74
 Tennessee                   149.20   155.55   234.64   191.70   213.78   232.14   218.52   256.23   282.02   262.45
 Texas                       171.36   193.46   211.96   225.99   243.85   268.77   266.59   286.34   300.68   313.03
 Utah                        102.56   197.08   128.17   119.11   178.97   163.27   292.56   178.90   191.57   208.07
 Vermont                     191.44   268.34   608.48   103.99   271.40   164.58   198.17   477.46   338.37   238.73
 Virginia                    144.82   153.00   168.22   180.21   209.16   221.06   220.63   223.38   258.53   269.19
 Washington                  129.68   134.15   170.85   185.84   188.14   200.43   198.11   216.31   224.99   225.10
 West Virginia               182.88   188.25   169.72   218.76   221.22   238.73   260.70   265.87   349.75   310.60
 Wisconsin                   161.67   181.93   195.79   203.10   216.05   249.71   239.54   256.33   278.17   277.85
 Wyoming                     133.76   176.28   167.21   124.65   297.29   131.29   248.04   129.18   152.53   247.59
 
 
  
 
 
 

Includes all patients: residents of the 50 states, the District of Colulmbia, Puerto Rico and the Territories.
* Values for cells with fewer than 10 patients are suppressed.
Includes residents of 50 states and District of Columbia only.
Rates per million based on July 1,  U.S. resident population by state or ESRD Network.  The standard population is July 1, 1995, U.S. resident population by 5-year age groups, sex, and white/non-white race groups. 






Reference Tables:  Incidence Of Reported ESRD Therapy   USRDS 1998 Annual Data Report

USRDS  Patient Database Updated From HCFA REBUS September 1997.  Quality Control Filters Applied.       
See section introduction and Chapter XIII discussion of the database and of the methodologies used.
