-----------------------------------------------
3D SITE DISPLACEMENT DUE TO ATMOSPHERIC LOADING
-----------------------------------------------
METEOROLOGICAL CENTER & DEGREE 1 :    NCEP_CMEA
CMEA : CENTER OF MASS OF THE EARTH + ATMOSPHERE
CME  : CENTER OF MASS OF THE SOLID EARTH  ALONE
SITE COORDINATES ACCORDING TO ITRF2000 SOLUTION
-----------------------------------------------
CREATOR EMAIL : PASCAL.GEGOUT@EOST.U-STRASBG.FR
-----------------------------------------------
CIC1        49718.000    1995     1     1     0
CIC1        52274.750    2001    12    31    18
CIC1     -2433176.853 -4845045.125  3348295.738
51631.75     0.780031    -0.014485     2.565325
51632.00     0.761476    -0.049715     2.866709
51632.25     0.674217    -0.050237     2.007060
51632.50     1.094069    -0.386978     2.013334
51632.75     1.345091    -0.123215     1.022979
51633.00     1.330489    -0.190022     1.491501
51633.25     1.244622    -0.230739     0.907513
51633.50     1.854669    -0.656942     0.871073
51633.75     2.019257    -0.441187    -0.232208
51634.00     1.974939    -0.621587     0.642937
51634.25     1.664584    -0.575817    -0.018300
51634.50     2.066830    -0.955538     0.342212
51634.75     1.968988    -0.596475    -0.485343
51635.00     1.955473    -0.658111     0.479051
51635.25     1.655644    -0.533629     0.117430
51635.50     1.778336    -0.802243     0.499539
51635.75     1.589174    -0.368134    -0.234241
51636.00     1.429082    -0.395704     0.631876
51636.25     1.229396    -0.256857    -0.105358
51636.50     1.418118    -0.605984     0.464179
51636.75     1.519744    -0.161784    -0.609672
51637.00     1.368819    -0.179893    -0.047533
51637.25     0.969725     0.103112    -1.099527
51637.50     1.646526    -0.190557    -1.036487
51637.75     1.795724     0.252044    -2.102096
51638.00     1.479453     0.231326    -1.134733
51638.25     1.173535     0.405822    -1.610474
51638.50     1.404520     0.073632    -0.913376
51638.75     1.257611     0.381328    -1.528178
51639.00     0.926458     0.076648     0.203684
51639.25     0.447840     0.053572     0.257620
51639.50     0.628615    -0.378478     0.839091
51639.75     0.466435    -0.068750     0.068423
51640.00     0.244233    -0.174477     0.844435
51640.25    -0.263999    -0.095410     0.169480
51640.50    -0.200541    -0.359460     0.312566
51640.75    -0.297137    -0.006151    -0.729704
51641.00    -0.560910    -0.098767    -0.187198
51641.25    -0.756218     0.014002    -1.187424
51641.50    -0.498075    -0.261468    -1.351341
51641.75    -0.521125     0.124747    -2.626198
51642.00    -0.683685     0.025386    -1.875434
51642.25    -0.951209     0.156378    -2.390038
51642.50    -0.622967    -0.173814    -2.263987
51642.75    -0.798868     0.122221    -2.784914
51643.00    -0.843904    -0.100278    -1.462247
51643.25    -1.192760    -0.089459    -1.579310
51643.50    -0.845057    -0.420037    -1.290527
51643.75    -0.711661    -0.171499    -1.790439
51644.00    -0.521632    -0.371133    -0.782147
51644.25    -0.786721    -0.337255    -1.214959
51644.50    -0.310727    -0.787013    -0.733963
51644.75    -0.097274    -0.512692    -1.499623
51645.00    -0.235998    -0.639474    -0.930531
51645.25    -0.387518    -0.518269    -1.608840
51645.50     0.203835    -0.867588    -1.511503
51645.75     0.151321    -0.389139    -2.410353
51646.00     0.097419    -0.400676    -1.606965
51646.25     0.018850    -0.277750    -2.072274
51646.50     0.232243    -0.520912    -2.019919
51646.75     0.185370    -0.047574    -3.323739
51647.00     0.141271    -0.288814    -1.821954
51647.25    -0.082207    -0.187478    -2.053719
51647.50     0.434080    -0.532800    -1.551743
51647.75     0.546561    -0.223759    -1.830166
51648.00     0.498423    -0.487461    -0.209245
51648.25     0.025416    -0.325448    -0.301677
51648.50     0.509797    -0.701931     0.727544
51648.75     0.357801    -0.225017     0.173099
51649.00     0.391921    -0.397839     1.326162
51649.25     0.234266    -0.270496     0.741767
51649.50     0.848890    -0.741285     1.271291
51649.75     0.802390    -0.339753     0.206766
51650.00     0.631136    -0.424454     1.017972
51650.25     0.397193    -0.275192     0.396586
51650.50     0.844821    -0.571470     0.521759
51650.75     0.919133    -0.177374    -0.495516
51651.00     0.869950    -0.251138     0.520304
51651.25     0.594935    -0.129879     0.121900
51651.50     0.917687    -0.379850     0.658772
51651.75     0.954307    -0.007812     0.069530
51652.00     0.848775    -0.038618     0.852514
51652.25     0.336269     0.077577     0.585161
51652.50     0.672762    -0.232349     1.033546
51652.75     0.784351     0.235596    -0.117802
51653.00     0.706411     0.009724     0.960112
51653.25     0.508598    -0.017651     0.688934
51653.50     0.916326    -0.388218     1.130407
51653.75     1.027805    -0.055760    -0.070655
51654.00     0.970365    -0.211235     0.770424
51654.25     0.787221    -0.223548     0.323281
51654.50     1.113430    -0.474989     0.524894
51654.75     1.232562    -0.156014    -0.167638
51655.00     1.141542    -0.208928     0.839186
51655.25     0.935006    -0.125451     0.862000
51655.50     1.401568    -0.401134     1.447786
51655.75     1.571532    -0.133350     1.167053
51656.00     1.577331    -0.154385     1.968249
51656.25     1.346188    -0.060915     1.801041
51656.50     1.761566    -0.390727     2.239639
51656.75     1.924688    -0.135649     1.526776
51657.00     1.722427    -0.321287     2.435607
51657.25     1.311291    -0.335817     1.866558
51657.50     1.573607    -0.699480     1.919260
51657.75     1.580770    -0.438701     1.025778
51658.00     1.435536    -0.590396     1.879107
51658.25     1.154393    -0.484608     1.086186
51658.50     1.390552    -0.782317     1.020596
51658.75     1.363613    -0.405373    -0.124696
51659.00     1.266171    -0.485169     0.832978
51659.25     1.020603    -0.376035     0.207663
51659.50     1.285861    -0.597302     0.198172
51659.75     1.409260    -0.274392    -0.649256
51660.00     1.428805    -0.500789     0.561265
51660.25     1.275667    -0.473439     0.144750
51660.50     1.620763    -0.773307     0.204854
51660.75     1.694379    -0.409449    -0.707998
51661.00     1.509926    -0.598238     0.416928
51661.25     1.018739    -0.442400    -0.009849
51661.50     1.274168    -0.778084     0.565801
51661.75     1.115759    -0.425822     0.060055
51662.00     0.808557    -0.535783     1.040945
51662.25     0.363055    -0.490455     0.823983
51662.50     0.484586    -0.844565     1.337257
51662.75     0.255619    -0.486164     0.619091
51663.00     0.074063    -0.632762     1.555738
51663.25    -0.325062    -0.511129     0.728857
51663.50     0.005365    -0.795834     0.623743
51663.75    -0.024858    -0.374301    -0.637299
51664.00    -0.115024    -0.385595    -0.135107
51664.25    -0.404345    -0.231376    -0.688915
51664.50     0.057118    -0.497622    -0.523769
51664.75     0.138216    -0.059644    -1.530033
51665.00    -0.078750    -0.167752    -0.329345
51665.25    -0.358409    -0.044442    -0.516315
51665.50     0.021754    -0.347385    -0.215988
51665.75     0.051058     0.032909    -1.003162
51666.00    -0.039894    -0.105162     0.264724
51666.25    -0.394433    -0.044024     0.182135
51666.50     0.010052    -0.362239     0.685206
51666.75     0.056996    -0.116611     0.167005
51667.00     0.048153    -0.252023     1.231590
51667.25    -0.159855    -0.173442     1.044235
51667.50     0.308685    -0.492269     1.449378
51667.75     0.402592    -0.179288     0.692933
51668.00     0.393298    -0.256283     1.479978
51668.25     0.195129    -0.166815     1.086815
51668.50     0.702911    -0.469086     1.489538
51668.75     0.808152    -0.101244     0.743708
51669.00     0.817121    -0.192618     1.691704
51669.25     0.657668    -0.074576     1.070714
51669.50     0.965432    -0.358763     1.445530
51669.75     0.993164    -0.034801     0.578997
51670.00     0.700711    -0.099098     1.304124
51670.25     0.318935    -0.056752     0.811970
51670.50     0.561746    -0.335643     0.900571
51670.75     0.538113     0.015730    -0.103595
51671.00     0.375624    -0.068264     0.542931
51671.25    -0.048826     0.037562     0.102738
51671.50     0.255544    -0.307041     0.471507
51671.75     0.217203    -0.057140    -0.421680
51672.00    -0.003780    -0.237026     0.594347
51672.25    -0.409299    -0.207651     0.292961
51672.50     0.025061    -0.600450     0.844952
51672.75     0.002133    -0.347657     0.204251
51673.00    -0.010420    -0.544328     1.148457
51673.25    -0.267858    -0.476332     0.747569
51673.50     0.002418    -0.799009     1.373663
51673.75    -0.009966    -0.534061     0.885863
51674.00    -0.235020    -0.655944     2.032528
51674.25    -0.560142    -0.643974     1.743196
51674.50    -0.353135    -1.038036     2.299183
51674.75    -0.352923    -0.746467     1.759354
51675.00    -0.485970    -0.934855     2.758683
51675.25    -0.595223    -0.895916     2.067203
51675.50    -0.107630    -1.135138     1.976983
51675.75     0.078283    -0.785479     0.753996
51676.00    -0.068668    -0.831236     1.158805
51676.25    -0.361062    -0.672603     0.340337
51676.50    -0.110712    -0.883989     0.032946
51676.75    -0.203302    -0.496888    -1.148382
51677.00    -0.450997    -0.563022    -0.355450
51677.25    -0.775756    -0.451348    -0.763779
51677.50    -0.430253    -0.680122    -0.605171
51677.75    -0.515007    -0.255468    -1.370502
51678.00    -0.712227    -0.385447    -0.109513
51678.25    -1.095811    -0.165227    -0.693594
51678.50    -0.945454    -0.356891    -0.613943
51678.75    -1.075463     0.055677    -1.419477
51679.00    -1.110438    -0.059284    -0.352582
51679.25    -1.343071     0.077531    -0.821586
51679.50    -0.973787    -0.172148    -0.525985
51679.75    -0.943137     0.156052    -0.948380
51680.00    -0.839577    -0.028226     0.072001
51680.25    -1.162267    -0.036266    -0.024945
51680.50    -0.634745    -0.459387     0.558377
51680.75    -0.474297    -0.190119    -0.093005
51681.00    -0.409322    -0.432263     0.868201
51681.25    -0.606306    -0.497329     0.759859
51681.50    -0.168490    -0.874056     0.874625
51681.75     0.062375    -0.598922    -0.069111
51682.00     0.026780    -0.729052     0.742027
51682.25     0.018726    -0.617336    -0.093955
51682.50     0.418460    -0.854153    -0.068452
51682.75     0.689005    -0.490208    -1.050326
51683.00     0.617017    -0.528274    -0.310583
51683.25     0.590589    -0.413335    -0.956051
51683.50     1.129621    -0.757565    -0.466102
51683.75     1.387116    -0.511778    -0.866392
51684.00     1.432384    -0.701480     0.434504
51684.25     1.241985    -0.591626     0.104518
51684.50     1.737810    -0.859393     0.423069
51684.75     1.778243    -0.551186    -0.051201
51685.00     1.660012    -0.672171     1.249269
51685.25     1.560387    -0.607056     0.934995
51685.50     1.850249    -0.740107     1.009858
51685.75     1.839318    -0.479943     0.584631
51686.00     1.684285    -0.639491     1.991886
51686.25     1.299337    -0.551907     1.769808
51686.50     1.478339    -0.761091     1.929328
51686.75     1.446511    -0.554412     1.600477
51687.00     1.203050    -0.727893     2.626239
51687.25     1.057176    -0.697398     2.435274
51687.50     1.309607    -0.981540     2.752716
51687.75     1.365569    -0.702749     2.001669
51688.00     1.273806    -0.853180     2.692122
51688.25     1.053246    -0.814068     2.133257
51688.50     1.278184    -1.092720     2.260008
51688.75     1.164112    -0.737649     1.496758
51689.00     0.943259    -0.847979     2.390085
51689.25     0.643455    -0.714061     1.912364
51689.50     0.796541    -0.969302     2.275590
51689.75     0.807878    -0.714675     1.723938
51690.00     0.809315    -0.852780     2.651606
51690.25     0.841089    -0.808899     2.612644
51690.50     1.613350    -1.158416     3.152752
51690.75     1.901779    -0.871491     2.607290
51691.00     2.001884    -1.015760     3.441072
51691.25     1.877036    -0.838662     2.704109
51691.50     2.459329    -1.011570     2.471279
51691.75     2.494876    -0.554108     1.303778
51692.00     2.571864    -0.646919     2.235426
51692.25     2.481782    -0.585731     1.968288
51692.50     3.027700    -0.879298     2.116650
51692.75     2.955357    -0.543369     1.290394
51693.00     2.779196    -0.680645     2.325768
51693.25     2.490753    -0.668121     2.185884
51693.50     2.742684    -0.902865     2.450178
51693.75     2.713053    -0.677227     1.845498
51694.00     2.475168    -0.857150     2.776106
51694.25     2.042279    -0.804938     2.361174
51694.50     2.375554    -1.132068     2.837386
51694.75     2.319371    -0.791612     1.877181
51695.00     2.169861    -0.933060     2.658315
51695.25     1.849595    -0.814905     1.950552
51695.50     2.162614    -1.101025     2.186378
51695.75     2.048554    -0.777121     1.300300
51696.00     1.714739    -0.907885     2.049133
51696.25     1.225979    -0.806748     1.570537
51696.50     1.429223    -0.949140     1.261105
51696.75     1.159623    -0.515234     0.229767
51697.00     1.027775    -0.513070     0.602471
51697.25     0.802953    -0.313029     0.082133
51697.50     1.299527    -0.497249    -0.136164
51697.75     1.483663    -0.137079    -1.010194
51698.00     1.440505    -0.216315    -0.196678
51698.25     1.308485    -0.187116    -0.545900
51698.50     1.555387    -0.412726    -0.558214
51698.75     1.616180    -0.260719    -0.862420
51699.00     1.347000    -0.346768     0.154370
51699.25     1.080962    -0.309094    -0.293667
51699.50     1.360119    -0.553175    -0.126456
51699.75     1.330106    -0.272708    -0.652632
51700.00     1.087389    -0.340826     0.486717
51700.25     1.054237    -0.331319     0.237536
51700.50     1.514564    -0.572113     0.476284
51700.75     1.618084    -0.335560    -0.120156
51701.00     1.731218    -0.599619     1.296991
51701.25     1.817872    -0.609272     0.859088
51701.50     1.972472    -0.910175     1.045807
51701.75     2.003163    -0.637493     0.384344
51702.00     1.983850    -0.814881     1.515975
51702.25     1.721214    -0.730038     1.054378
51702.50     2.070158    -0.936754     1.294506
51702.75     2.142611    -0.644097     1.047558
51703.00     2.069334    -0.726047     2.212876
51703.25     1.812844    -0.633087     2.243108
51703.50     2.312079    -0.930979     2.860367
51703.75     2.270088    -0.603828     2.363862
51704.00     2.153815    -0.690304     3.481326
51704.25     1.983090    -0.639285     3.134710
51704.50     2.279324    -0.886552     3.369063
51704.75     2.068808    -0.567150     2.490484
51705.00     1.921971    -0.648790     3.247966
51705.25     1.676826    -0.588543     2.730225
51705.50     1.804629    -0.730679     2.650957
51705.75     1.762892    -0.400138     1.660805
51706.00     1.530462    -0.497589     2.490041
51706.25     1.052069    -0.241513     1.486898
51706.50     1.367426    -0.454733     1.461763
51706.75     1.396365    -0.081971     0.363764
51707.00     1.140779    -0.143955     0.991132
51707.25     0.863080    -0.029472     0.531339
51707.50     1.134893    -0.274100     0.714558
51707.75     1.291537     0.015489    -0.018539
51708.00     1.188465    -0.205615     1.060136
51708.25     1.114477    -0.213948     0.797536
51708.50     1.541254    -0.561543     1.085922
51708.75     1.611988    -0.291408     0.200001
51709.00     1.530675    -0.525390     1.286056
51709.25     1.382515    -0.442490     0.696664
51709.50     1.743106    -0.663271     0.694282
51709.75     1.766818    -0.365692    -0.001147
51710.00     1.639934    -0.514436     1.071546
51710.25     1.410983    -0.452292     0.690833
51710.50     1.672171    -0.805716     1.247682
51710.75     1.462497    -0.583841     0.799278
51711.00     1.231490    -0.826256     2.092259
51711.25     0.833435    -0.798043     1.993996
51711.50     1.162046    -0.985731     2.054426
51711.75     1.054101    -0.686173     1.539258
51712.00     0.755011    -0.751675     2.591351
51712.25     0.565186    -0.584317     2.047709
51712.50     0.891697    -0.791770     2.118748
51712.75     0.854589    -0.449233     1.316750
51713.00     0.401946    -0.462435     2.008018
51713.25     0.040638    -0.410193     1.561166
51713.50     0.270791    -0.663885     1.677606
51713.75     0.246037    -0.374059     0.893088
51714.00     0.141884    -0.531306     1.900924
51714.25     0.049294    -0.584101     1.714301
51714.50     0.583345    -0.893635     1.867989
51714.75     0.793910    -0.628084     1.233479
51715.00     0.782127    -0.827254     2.248190
51715.25     0.800898    -0.778252     1.915092
51715.50     1.273110    -0.959192     2.189743
51715.75     1.496782    -0.656194     1.472560
51716.00     1.367942    -0.764659     2.593216
51716.25     1.100408    -0.651729     2.121017
51716.50     1.536916    -0.824844     2.245172
51716.75     1.454389    -0.505962     1.490541
51717.00     1.225861    -0.630083     2.365713
51717.25     0.979717    -0.531314     1.792017
51717.50     1.431048    -0.844971     1.997485
51717.75     1.446292    -0.559142     1.164462
51718.00     1.305309    -0.633163     1.791360
51718.25     1.172663    -0.581339     1.367917
51718.50     1.603632    -0.836734     1.492205
51718.75     1.618304    -0.494839     0.326090
51719.00     1.533788    -0.598382     1.029055
51719.25     1.247618    -0.472767     0.280311
51719.50     1.667885    -0.794110     0.457534
51719.75     1.817394    -0.563593    -0.317766
51720.00     1.742265    -0.704401     0.527661
51720.25     1.564145    -0.668722     0.247966
51720.50     1.951548    -0.993953     0.590949
51720.75     1.815489    -0.714442    -0.241198
51721.00     1.502703    -0.839959     0.603654
51721.25     1.316408    -0.859505     0.506642
51721.50     1.448952    -1.135664     0.874772
51721.75     1.332738    -0.832957     0.158735
51722.00     1.120741    -0.887613     0.987481
51722.25     0.990815    -0.755658     0.459290
51722.50     1.174583    -0.945009     0.507556
51722.75     1.171792    -0.580680    -0.422596
51723.00     0.867958    -0.634662     0.348409
51723.25     0.650188    -0.567832    -0.047325
51723.50     0.882941    -0.734322     0.116954
51723.75     0.913519    -0.384144    -0.673027
51724.00     0.711596    -0.411214     0.278787
51724.25     0.435429    -0.289015    -0.117147
51724.50     0.683346    -0.588893     0.310187
51724.75     0.647497    -0.312163    -0.315410
51725.00     0.398755    -0.496409     0.954608
51725.25     0.179655    -0.361885     0.471562
51725.50     0.335716    -0.675772     0.751350
51725.75     0.306945    -0.382589    -0.100760
51726.00     0.283833    -0.520653     0.809845
51726.25     0.061158    -0.406867     0.284721
51726.50     0.248533    -0.660749     0.310714
51726.75     0.223599    -0.420369    -0.329041
51727.00     0.106799    -0.602610     0.757462
51727.25    -0.166397    -0.610533     0.391810
51727.50     0.205066    -0.970498     0.889308
51727.75     0.320704    -0.768617     0.255756
51728.00     0.173746    -0.870891     1.164504
51728.25    -0.094622    -0.851705     0.838410
51728.50     0.262343    -1.160061     1.107142
51728.75     0.368492    -0.883056     0.318356
51729.00     0.265567    -0.952839     1.123989
51729.25     0.228454    -0.888964     0.734257
51729.50     0.540338    -1.031143     0.843076
51729.75     0.687682    -0.660376     0.090826
51730.00     0.617700    -0.717981     1.067959
51730.25     0.389540    -0.593024     0.754816
51730.50     0.699503    -0.799497     1.024103
51730.75     0.808595    -0.482226     0.376398
51731.00     0.684310    -0.573654     1.432073
51731.25     0.574608    -0.533211     1.264482
51731.50     0.981202    -0.791069     1.316269
51731.75     1.102050    -0.550529     0.427442
51732.00     1.063218    -0.797751     1.448036
51732.25     1.014439    -0.887193     1.137526
51732.50     1.232722    -1.118184     1.126585
51732.75     1.283672    -0.813955     0.188418
51733.00     1.261901    -0.981181     1.031189
51733.25     1.146714    -0.940644     0.463431
51733.50     1.415324    -1.174160     0.574743
51733.75     1.564177    -0.968340    -0.065390
51734.00     1.542096    -1.074369     1.006869
51734.25     1.597259    -1.065487     0.694825
51734.50     2.019296    -1.325756     1.173487
51734.75     2.217746    -0.995705     0.393848
51735.00     2.223399    -1.088416     1.276498
51735.25     2.121774    -1.056653     1.057374
51735.50     2.415055    -1.284596     0.995294
51735.75     2.419393    -1.020628     0.166298
51736.00     2.249571    -1.174302     1.346254
51736.25     2.068975    -1.091881     0.960209
51736.50     2.274143    -1.327245     1.244053
51736.75     2.196873    -1.016508     0.344972
51737.00     1.908710    -1.203869     1.276797
51737.25     1.459996    -1.129138     0.773990
51737.50     1.612088    -1.378116     0.740198
51737.75     1.520036    -1.111090    -0.096700
51738.00     1.350486    -1.272517     0.812780
51738.25     1.030881    -1.147200     0.171052
51738.50     1.431107    -1.430105     0.395934
51738.75     1.554761    -1.099865    -0.402845
51739.00     1.525273    -1.195073     0.641031
51739.25     1.584989    -1.030791     0.005152
51739.50     2.143334    -1.236391     0.381421
51739.75     2.307249    -0.902798    -0.343152
51740.00     2.299034    -0.992298     0.798239
51740.25     2.197965    -0.847528     0.408001
51740.50     2.577894    -1.055575     0.966126
51740.75     2.584799    -0.769297     0.421276
51741.00     2.461206    -0.918969     1.681773
51741.25     1.983725    -0.719497     1.282813
51741.50     2.243372    -0.993986     1.748317
51741.75     2.030507    -0.574403     0.664852
51742.00     1.761516    -0.691387     1.494353
51742.25     1.364304    -0.593500     0.899113
51742.50     1.683561    -0.862398     0.936009
51742.75     1.589949    -0.596633    -0.074900
51743.00     1.394238    -0.759282     0.870027
51743.25     1.452971    -0.824007     0.553689
51743.50     1.862393    -1.131075     0.743004
51743.75     1.993769    -0.877676    -0.037542
51744.00     2.023099    -1.074809     1.194236
51744.25     2.041179    -1.075946     1.016800
51744.50     2.254088    -1.210153     1.069163
51744.75     2.352050    -0.842987     0.218748
51745.00     2.126243    -0.897083     1.273612
51745.25     1.744545    -0.669751     0.667035
51745.50     1.901592    -0.812543     1.017990
51745.75     1.821516    -0.397536     0.297606
51746.00     1.389123    -0.404973     1.130878
51746.25     1.067753    -0.318497     0.818306
51746.50     1.309978    -0.506882     1.210962
51746.75     1.230375    -0.147958     0.066103
51747.00     0.990007    -0.310685     1.055300
51747.25     0.702030    -0.310717     0.588754
51747.50     0.922811    -0.563403     0.647816
51747.75     0.874766    -0.321132    -0.134946
51748.00     0.887614    -0.532637     0.800023
51748.25     0.700880    -0.523541     0.297242
51748.50     1.237780    -0.813430     0.496897
51748.75     1.429324    -0.555667    -0.110447
51749.00     1.455178    -0.765222     0.856971
51749.25     1.209991    -0.695580     0.285729
51749.50     1.547905    -0.887772     0.477739
51749.75     1.560507    -0.613634    -0.059350
51750.00     1.232931    -0.729727     0.943615
51750.25     1.037143    -0.706804     0.976518
51750.50     1.291404    -0.944222     1.203249
51750.75     1.233834    -0.656979     0.750406
51751.00     1.027897    -0.822335     2.067393
51751.25     0.813769    -0.739651     1.685768
51751.50     0.963824    -0.883513     1.465801
51751.75     1.002096    -0.537716     0.524799
51752.00     0.803759    -0.661732     1.530229
51752.25     0.539791    -0.576352     0.991074
51752.50     0.811497    -0.867128     1.030382
51752.75     0.867690    -0.559475     0.103341
51753.00     0.803302    -0.656067     0.850651
51753.25     0.535316    -0.551237     0.382557
51753.50     1.001344    -0.840767     0.629971
51753.75     0.951990    -0.500629    -0.104388
51754.00     0.884565    -0.655666     0.760108
51754.25     0.723539    -0.534414     0.417202
51754.50     1.057852    -0.821946     0.871423
51754.75     0.930889    -0.399769     0.099864
51755.00     0.821760    -0.509872     1.055870
51755.25     0.692122    -0.479292     0.848525
51755.50     0.939673    -0.710746     0.963570
51755.75     0.916672    -0.378160     0.153957
51756.00     0.820594    -0.536406     1.185824
51756.25     0.647389    -0.522183     0.706698
51756.50     1.094111    -0.779182     0.737094
51756.75     1.039304    -0.433841    -0.216320
51757.00     0.960302    -0.578117     0.666378
51757.25     0.992471    -0.554191     0.229311
51757.50     1.382312    -0.736840     0.193670
51757.75     1.332908    -0.447849    -0.539552
51758.00     1.366912    -0.659312     0.792475
51758.25     1.267351    -0.581902     0.530990
51758.50     1.730680    -0.861403     1.031048
51758.75     1.832460    -0.592830     0.645504
51759.00     1.788914    -0.747109     1.889337
51759.25     1.565182    -0.677803     1.420123
51759.50     1.950873    -0.918089     1.691094
51759.75     1.912571    -0.573837     0.885165
51760.00     1.740552    -0.669938     1.991811
51760.25     1.377126    -0.546852     1.330078
51760.50     1.482927    -0.639776     1.044539
51760.75     1.382694    -0.325848     0.091976
51761.00     1.266973    -0.460168     1.266012
51761.25     0.876491    -0.382027     0.837014
51761.50     1.221823    -0.597521     1.039232
51761.75     0.947584    -0.273726     0.508367
51762.00     1.011232    -0.453584     1.543806
51762.25     0.795494    -0.438239     1.353146
51762.50     1.106365    -0.697248     1.624743
51762.75     1.123945    -0.351616     0.736532
51763.00     0.985725    -0.435644     1.644409
51763.25     0.769601    -0.358693     1.139821
51763.50     1.226399    -0.687734     1.369179
51763.75     1.225220    -0.271120     0.310216
51764.00     0.926436    -0.313004     1.207481
51764.25     0.627033    -0.217137     0.654753
51764.50     1.083470    -0.566376     1.029387
51764.75     1.009834    -0.226948    -0.086662
51765.00     0.772475    -0.421828     0.989126
51765.25     0.574763    -0.516353     0.851809
51765.50     0.790403    -0.825277     0.995558
51765.75     0.647721    -0.539265     0.118944
51766.00     0.492345    -0.734888     1.317573
51766.25     0.174602    -0.707632     0.877810
51766.50     0.422030    -1.056402     1.094894
51766.75     0.294863    -0.815469     0.320320
51767.00     0.135840    -1.008466     1.398906
51767.25    -0.085010    -0.916178     0.966567
51767.50     0.317193    -1.186887     1.069895
51767.75     0.401863    -0.823399     0.167452
51768.00     0.194848    -0.839540     0.889731
51768.25    -0.060603    -0.647274     0.363585
51768.50     0.337745    -0.838214     0.621648
51768.75     0.359218    -0.367879    -0.317829
51769.00     0.132120    -0.441919     0.727253
51769.25    -0.186166    -0.325787     0.361703
51769.50    -0.004888    -0.546170     0.674095
51769.75    -0.208464    -0.198882    -0.087712
51770.00    -0.355414    -0.420932     1.171126
51770.25    -0.593878    -0.425027     0.674814
51770.50    -0.286091    -0.798461     0.990059
51770.75    -0.219095    -0.529284     0.089455
51771.00    -0.066154    -0.733201     0.954605
51771.25    -0.224895    -0.673920    -0.034860
51771.50     0.259141    -1.008260    -0.119040
51771.75     0.423176    -0.752254    -1.190937
51772.00     0.244961    -0.806067    -0.469527
51772.25     0.031123    -0.696498    -1.146783
51772.50     0.369021    -0.904584    -1.008699
51772.75     0.395284    -0.499827    -1.802313
51773.00     0.273226    -0.630708    -0.616679
51773.25     0.020352    -0.469237    -0.990731
51773.50     0.357375    -0.734531    -0.402644
51773.75     0.252985    -0.335712    -1.240040
51774.00    -0.005198    -0.353992    -0.190980
51774.25    -0.161132    -0.234828    -0.339765
51774.50     0.079511    -0.403666    -0.039055
51774.75     0.137153    -0.015794    -0.929106
51775.00    -0.174752    -0.089326     0.163677
51775.25    -0.321963    -0.046272    -0.163251
51775.50    -0.095202    -0.373101     0.270861
51775.75     0.046207    -0.114159    -0.501148
51776.00     0.088420    -0.317709     0.550933
51776.25    -0.007570    -0.300842     0.196280
51776.50     0.479318    -0.694576     0.675773
51776.75     0.397331    -0.353224    -0.327970
51777.00     0.379871    -0.521934     0.797446
51777.25     0.269713    -0.533115     0.675245
51777.50     0.547211    -0.785018     0.852190
51777.75     0.502895    -0.420039    -0.010896
51778.00     0.457552    -0.526612     0.907154
51778.25     0.184780    -0.355582     0.351024
51778.50     0.522408    -0.663039     0.630653
51778.75     0.435471    -0.288117    -0.337409
51779.00     0.254366    -0.381305     0.596677
51779.25    -0.192124    -0.201051    -0.162360
51779.50     0.143803    -0.440237    -0.247345
51779.75     0.104191    -0.150703    -1.188538
51780.00    -0.024180    -0.304976    -0.324884
51780.25    -0.115157    -0.266619    -0.925640
51780.50     0.351335    -0.517386    -0.732042
51780.75     0.460744    -0.159541    -1.556967
51781.00     0.557384    -0.279601    -0.667633
51781.25     0.454745    -0.236576    -0.964239
51781.50     0.861227    -0.525615    -0.822233
51781.75     0.645113    -0.149717    -1.431666
51782.00     0.519128    -0.278460     0.027403
51782.25     0.074638    -0.154712    -0.168431
51782.50     0.107796    -0.438445     0.360404
51782.75    -0.222160    -0.020607    -0.475608
51783.00    -0.275719    -0.311672     1.240082
51783.25    -0.709208    -0.232442     0.781871
51783.50    -0.375742    -0.522666     1.121063
51783.75    -0.398550    -0.263553     0.394236
51784.00    -0.486695    -0.391239     1.125423
51784.25    -0.755878    -0.297928     0.443678
51784.50    -0.166455    -0.650605     0.613238
51784.75    -0.010116    -0.304969    -0.425125
51785.00     0.148132    -0.481506     0.531399
51785.25     0.214818    -0.532508     0.281857
51785.50     0.795261    -0.908061     0.571152
51785.75     0.932740    -0.583537    -0.179440
51786.00     1.205468    -0.704633     0.880664
51786.25     1.340774    -0.684969     0.575009
51786.50     1.772671    -1.010823     1.053868
51786.75     1.959966    -0.713341     0.346738
51787.00     1.968657    -0.942477     1.829669
51787.25     1.693186    -0.793483     1.282808
51787.50     2.093053    -1.080348     1.785427
51787.75     2.276052    -0.753439     1.022973
51788.00     2.251304    -0.789364     1.783235
51788.25     2.019647    -0.710277     1.388425
51788.50     2.310988    -0.871595     1.519017
51788.75     2.386346    -0.498915     0.582683
51789.00     2.275656    -0.469348     1.339280
51789.25     2.089441    -0.485949     1.246517
51789.50     2.423533    -0.721957     1.458221
51789.75     2.446913    -0.367555     0.628427
51790.00     2.390320    -0.393818     1.679023
51790.25     2.167808    -0.325451     1.210921
51790.50     2.318734    -0.557856     1.514448
51790.75     2.367722    -0.187358     0.674751
51791.00     2.183908    -0.311154     1.790994
51791.25     1.639345    -0.167560     1.093439
51791.50     2.066003    -0.473393     1.480730
