-----------------------------------------------
3D SITE DISPLACEMENT DUE TO ATMOSPHERIC LOADING
-----------------------------------------------
METEOROLOGICAL CENTER & DEGREE 1 :    ECMWF_CME
CMEA : CENTER OF MASS OF THE EARTH + ATMOSPHERE
CME  : CENTER OF MASS OF THE SOLID EARTH  ALONE
SITE COORDINATES ACCORDING TO ITRF2000 SOLUTION
-----------------------------------------------
CREATOR EMAIL : PASCAL.GEGOUT@EOST.U-STRASBG.FR
-----------------------------------------------
NANO        49718.000    1995     1     1     0
NANO        52274.750    2001    12    31    18
NANO     -2335726.738 -3451608.345  4812009.996
51605.75    -0.275691     0.205321     0.554230
51606.00    -0.243045     0.132766     0.294891
51606.25    -0.330531     0.273651    -0.109822
51606.50    -0.497262     0.263794     0.759663
51606.75    -0.684247     0.133618     1.300872
51607.00    -0.632144    -0.203444     2.472531
51607.25    -0.496944    -0.349987     2.679706
51607.50    -0.362452    -0.527082     3.340541
51607.75    -0.285964    -0.600236     3.299614
51608.00    -0.150373    -0.777720     3.769561
51608.25     0.042447    -0.744211     3.421538
51608.50     0.205783    -0.728737     3.514905
51608.75     0.341517    -0.696109     3.232757
51609.00     0.415916    -0.761837     3.762933
51609.25     0.419758    -0.645302     3.681093
51609.50     0.352494    -0.572444     3.808302
51609.75     0.235021    -0.479896     3.390274
51610.00     0.216566    -0.513940     3.455456
51610.25     0.296985    -0.381216     2.713237
51610.50     0.401090    -0.262551     2.380974
51610.75     0.471909    -0.157906     1.547921
51611.00     0.588956    -0.149160     1.294168
51611.25     0.665323     0.012368     0.627752
51611.50     0.674412     0.056187     0.437651
51611.75     0.621921     0.110077    -0.031942
51612.00     0.597444    -0.017466     0.389888
51612.25     0.559388     0.014906     0.348295
51612.50     0.483560     0.000082     0.571475
51612.75     0.446682     0.104473    -0.442658
51613.00     0.529725     0.140967    -1.195035
51613.25     0.611330     0.349506    -2.170675
51613.50     0.663416     0.482037    -2.350144
51613.75     0.641793     0.624539    -2.553149
51614.00     0.567041     0.529066    -1.210207
51614.25     0.360260     0.519162    -1.009710
51614.50     0.263889     0.520846    -1.700809
51614.75     0.225214     0.559562    -2.810181
51615.00     0.336913     0.450306    -2.900917
51615.25     0.379335     0.478145    -3.068228
51615.50     0.342627     0.457127    -2.389950
51615.75     0.257124     0.401337    -2.005638
51616.00     0.290476     0.230127    -1.240928
51616.25     0.310727     0.280417    -1.213124
51616.50     0.319928     0.304529    -0.875305
51616.75     0.265960     0.351344    -0.783057
51617.00     0.205972     0.216647     0.838626
51617.25    -0.022323     0.107567     2.100590
51617.50    -0.141286    -0.063381     1.496785
51617.75     0.028916    -0.013640     0.070769
51618.00     0.304626    -0.084590    -0.379776
51618.25     0.427729     0.113260    -1.300677
51618.50     0.424377     0.254817    -1.346815
51618.75     0.336975     0.406217    -1.419995
51619.00     0.246266     0.372806    -0.185068
51619.25     0.021629     0.452579     0.850301
51619.50    -0.273943     0.345317     2.489843
51619.75    -0.539215     0.194840     2.093988
51620.00    -0.536817     0.019883     1.585868
51620.25    -0.571368     0.149001     0.533147
51620.50    -0.696992     0.207348     0.802119
51620.75    -0.781244     0.228697     0.985287
51621.00    -0.599205     0.078266     0.879077
51621.25    -0.509497     0.234515     0.075908
51621.50    -0.600603     0.354772     0.906014
51621.75    -0.861955     0.339744     2.273151
51622.00    -0.900493    -0.128332     3.574707
51622.25    -0.752881    -0.325652     3.519762
51622.50    -0.529743    -0.365867     3.196121
51622.75    -0.242108    -0.373727     2.073957
51623.00     0.069352    -0.385675     1.365552
51623.25     0.220534    -0.106128     0.146179
51623.50     0.185561     0.135859    -0.302802
51623.75     0.081811     0.280378    -0.718135
51624.00     0.019300     0.278260    -0.247997
51624.25    -0.196914     0.430557    -0.027179
51624.50    -0.312749     0.373598     0.430178
51624.75    -0.217347     0.352230    -0.496101
51625.00    -0.059631     0.247981    -0.084298
51625.25    -0.070208     0.343571     0.326548
51625.50    -0.165836     0.318695     1.621377
51625.75    -0.302867     0.246944     1.924761
51626.00    -0.305136    -0.039595     2.391692
51626.25    -0.246642    -0.055494     1.471299
51626.50    -0.197763    -0.057511     0.953745
51626.75    -0.151843     0.012853    -0.245970
51627.00    -0.070005    -0.071173    -0.152170
51627.25    -0.014517     0.000981    -0.198336
51627.50    -0.053803     0.011765     0.423738
51627.75    -0.130230    -0.015751     0.643340
51628.00    -0.102857    -0.166868     1.473261
51628.25    -0.138456    -0.150328     1.413523
51628.50    -0.237583    -0.173785     1.577338
51628.75    -0.264022    -0.177472     0.576721
51629.00    -0.179537    -0.258845     0.327624
51629.25    -0.131020    -0.104769    -0.556626
51629.50    -0.177482    -0.030519    -0.486378
51629.75    -0.281877     0.001302    -0.461718
51630.00    -0.337749    -0.179966     0.885791
51630.25    -0.466058    -0.272652     1.739427
51630.50    -0.597833    -0.395118     3.000268
51630.75    -0.703881    -0.485026     3.442559
51631.00    -0.680216    -0.789606     4.437214
51631.25    -0.616600    -0.815015     4.053903
51631.50    -0.540949    -0.845279     3.967047
51631.75    -0.480918    -0.791882     3.051749
51632.00    -0.357424    -0.764832     2.684098
51632.25    -0.176801    -0.502529     1.359765
51632.50    -0.024296    -0.278735     0.325766
51632.75     0.070135    -0.050905    -1.241393
51633.00     0.220783     0.030962    -1.811983
51633.25     0.288181     0.289567    -2.906097
51633.50     0.308535     0.504143    -3.762507
51633.75     0.375541     0.579373    -4.836759
51634.00     0.522676     0.503911    -4.841731
51634.25     0.632528     0.610955    -5.435949
51634.50     0.624347     0.705690    -5.529330
51634.75     0.544227     0.741650    -5.907400
51635.00     0.530636     0.485421    -4.928244
51635.25     0.453325     0.386458    -4.528510
51635.50     0.430369     0.177175    -3.443159
51635.75     0.498433     0.013069    -3.308819
51636.00     0.660733    -0.136681    -2.744056
51636.25     0.766895     0.013899    -3.002580
51636.50     0.769312     0.170334    -3.102908
51636.75     0.632480     0.338333    -3.551115
51637.00     0.533965     0.300546    -2.805104
51637.25     0.363588     0.396113    -2.648519
51637.50     0.173115     0.375602    -1.903928
51637.75    -0.031640     0.302254    -1.498210
51638.00    -0.120551     0.027660    -0.093125
51638.25    -0.232763    -0.097009     0.411083
51638.50    -0.361127    -0.223988     1.079190
51638.75    -0.433220    -0.347680     0.994285
51639.00    -0.326688    -0.580607     1.345014
51639.25    -0.203191    -0.477702     0.734451
51639.50    -0.175430    -0.420757     0.973092
51639.75    -0.239033    -0.404970     1.073237
51640.00    -0.166717    -0.576870     2.001160
51640.25    -0.084437    -0.545108     2.155520
51640.50    -0.039887    -0.583108     2.283517
51640.75     0.057186    -0.482179     0.946481
51641.00     0.300736    -0.399488    -0.021161
51641.25     0.470258     0.016028    -1.869495
51641.50     0.498746     0.337052    -2.869361
51641.75     0.427770     0.576096    -3.798813
51642.00     0.506835     0.453819    -3.231542
51642.25     0.540111     0.440680    -3.015839
51642.50     0.619806     0.428538    -2.547053
51642.75     0.669834     0.394935    -2.368846
51643.00     0.726385     0.153592    -1.076951
51643.25     0.723380     0.163815    -0.967134
51643.50     0.770013     0.162527    -1.152100
51643.75     0.812400     0.124791    -1.850202
51644.00     0.941872     0.066626    -1.944189
51644.25     1.046730     0.240715    -2.669688
51644.50     1.126807     0.385720    -3.080228
51644.75     1.127738     0.509037    -3.809811
51645.00     1.209559     0.517886    -3.539769
51645.25     1.154600     0.629105    -3.500555
51645.50     1.070208     0.699078    -3.215628
51645.75     0.926703     0.747860    -3.278927
51646.00     0.871063     0.541117    -2.191164
51646.25     0.831037     0.562142    -2.137826
51646.50     0.842072     0.592800    -2.176113
51646.75     0.816577     0.584581    -2.523403
51647.00     0.875129     0.383388    -1.611221
51647.25     0.956810     0.423358    -1.534497
51647.50     0.999991     0.410212    -1.052323
51647.75     0.967973     0.330592    -0.856516
51648.00     0.873168     0.096293     0.511210
51648.25     0.810506     0.092007     0.804838
51648.50     0.617713    -0.035488     1.841170
51648.75     0.476387    -0.089135     1.754516
51649.00     0.398679    -0.250154     2.394301
51649.25     0.397845    -0.199747     2.081426
51649.50     0.321142    -0.170508     2.271346
51649.75     0.318358    -0.066777     1.387656
51650.00     0.374552    -0.129523     1.440092
51650.25     0.407757     0.007092     0.794650
51650.50     0.364893     0.086512     0.787312
51650.75     0.234912     0.130818     0.574419
51651.00     0.124462    -0.030284     1.400890
51651.25     0.124952     0.030474     1.070937
51651.50     0.122711    -0.003139     1.360480
51651.75     0.092310     0.016146     1.040004
51652.00     0.081438    -0.159080     2.036718
51652.25     0.045732    -0.079500     2.053210
51652.50    -0.033865    -0.124139     2.626339
51652.75    -0.183596    -0.143320     2.335396
51653.00    -0.218753    -0.238043     2.289786
51653.25    -0.184012    -0.088620     1.328185
51653.50    -0.119754     0.004002     0.727224
51653.75    -0.053815     0.145535    -0.351919
51654.00     0.036315     0.148655    -0.543676
51654.25     0.046765     0.279681    -0.974954
51654.50     0.035469     0.384348    -1.102462
51654.75    -0.018061     0.481908    -1.479071
51655.00    -0.058058     0.333044    -0.499652
51655.25    -0.220620     0.368371     0.064535
51655.50    -0.348374     0.297994     1.036290
51655.75    -0.454057     0.130914     1.660587
51656.00    -0.449576    -0.206112     2.998709
51656.25    -0.515195    -0.360030     3.664494
51656.50    -0.582925    -0.480718     3.538686
51656.75    -0.545348    -0.484667     2.529546
51657.00    -0.387969    -0.544909     2.181909
51657.25    -0.227548    -0.349863     1.223236
51657.50    -0.129662    -0.172497     0.883033
51657.75    -0.101294    -0.097376     0.313473
51658.00     0.012384    -0.235447     0.078984
51658.25     0.174776    -0.071350    -1.348700
51658.50     0.306069     0.073047    -2.087045
51658.75     0.388332     0.222223    -2.743031
51659.00     0.455106     0.152150    -1.623707
51659.25     0.403197     0.246350    -0.914048
51659.50     0.258607     0.292810    -0.146145
51659.75     0.083893     0.300400    -0.478213
51660.00     0.077330     0.188534    -0.740305
51660.25     0.172485     0.298745    -1.919098
51660.50     0.332923     0.432981    -2.712927
51660.75     0.430647     0.537847    -3.247410
51661.00     0.498550     0.447399    -2.055950
51661.25     0.443474     0.525605    -1.146634
51661.50     0.342072     0.464525     0.316475
51661.75     0.151872     0.328131     1.110963
51662.00     0.077091     0.082465     1.858678
51662.25     0.006731     0.075500     1.851029
51662.50    -0.100500     0.124444     2.151002
51662.75    -0.184160     0.098631     1.636964
51663.00    -0.063523    -0.017468     1.094191
51663.25     0.070513     0.150927    -0.238246
51663.50     0.160695     0.304841    -1.041443
51663.75     0.186842     0.408978    -1.784588
51664.00     0.209300     0.360600    -1.293134
51664.25     0.183222     0.526035    -1.441923
51664.50     0.073715     0.586482    -0.855567
51664.75    -0.030817     0.592295    -0.951363
51665.00    -0.040129     0.343721    -0.035748
51665.25    -0.062926     0.265781     0.315949
51665.50    -0.075933     0.221202     0.277266
51665.75    -0.030162     0.198805    -0.281429
51666.00     0.059410    -0.059900     0.782968
51666.25    -0.006980    -0.112142     1.313319
51666.50    -0.081908    -0.117033     1.601599
51666.75    -0.142930    -0.051929     1.374287
51667.00    -0.162645    -0.189090     2.254359
51667.25    -0.204114    -0.150089     2.644824
51667.50    -0.274003    -0.210467     3.288371
51667.75    -0.368913    -0.238114     2.854447
51668.00    -0.314513    -0.379833     2.784441
51668.25    -0.216546    -0.284862     2.069347
51668.50    -0.225020    -0.270644     2.194707
51668.75    -0.280680    -0.258336     1.836830
51669.00    -0.217977    -0.394234     2.360945
51669.25    -0.147849    -0.342359     2.151807
51669.50    -0.131381    -0.355463     2.344637
51669.75    -0.153590    -0.350865     1.804616
51670.00    -0.043674    -0.445633     1.878880
51670.25     0.056825    -0.327824     1.241408
51670.50     0.150682    -0.257746     0.937805
51670.75     0.199831    -0.244092     0.408922
51671.00     0.316249    -0.345478     0.566766
51671.25     0.381274    -0.264376     0.334972
51671.50     0.409656    -0.227210     0.282052
51671.75     0.395508    -0.192228    -0.079407
51672.00     0.473051    -0.283595     0.536154
51672.25     0.480126    -0.244025     0.870373
51672.50     0.444924    -0.248958     1.310106
51672.75     0.328640    -0.250822     1.083024
51673.00     0.304460    -0.361101     1.354376
51673.25     0.287059    -0.315747     1.426439
51673.50     0.249252    -0.375974     2.467661
51673.75     0.205137    -0.515494     3.290492
51674.00     0.182246    -0.691135     4.172273
51674.25     0.234642    -0.667010     4.201972
51674.50     0.295573    -0.699501     4.541313
51674.75     0.356710    -0.776342     4.216984
51675.00     0.465127    -0.877222     3.999466
51675.25     0.506263    -0.731696     2.918062
51675.50     0.538570    -0.614842     2.099263
51675.75     0.531559    -0.497207     0.902402
51676.00     0.580656    -0.453340     0.313822
51676.25     0.658139    -0.260507    -0.826833
51676.50     0.746533    -0.097051    -1.697248
51676.75     0.838426     0.027394    -2.509595
51677.00     0.952714    -0.010318    -2.133674
51677.25     1.031247     0.145958    -2.455208
51677.50     1.011433     0.218819    -2.052461
51677.75     0.959739     0.232447    -1.921539
51678.00     0.919088     0.103697    -0.877127
51678.25     0.881275     0.172221    -0.642931
51678.50     0.797903     0.186156    -0.065289
51678.75     0.697179     0.186091    -0.001702
51679.00     0.688560     0.003610     0.839713
51679.25     0.646055     0.026155     0.856030
51679.50     0.603551     0.027516     0.839754
51679.75     0.590205     0.049994     0.171443
51680.00     0.683643    -0.127812     0.734419
51680.25     0.715309    -0.086281     0.620486
51680.50     0.708141    -0.105377     0.892735
51680.75     0.623607    -0.143025     0.872859
51681.00     0.587615    -0.249301     1.232562
51681.25     0.540411    -0.158966     0.769216
51681.50     0.512375    -0.064445     0.196965
51681.75     0.524149     0.027283    -0.909504
51682.00     0.579771    -0.002654    -1.159833
51682.25     0.550577     0.160709    -1.629107
51682.50     0.508975     0.269405    -1.759373
51682.75     0.368923     0.338655    -2.074812
51683.00     0.312857     0.228051    -1.270050
51683.25     0.207414     0.354509    -1.354880
51683.50     0.154467     0.360713    -1.342222
51683.75     0.090264     0.364839    -2.003969
51684.00     0.160831     0.178694    -1.721507
51684.25     0.158406     0.212612    -1.805029
51684.50     0.110731     0.218340    -1.498342
51684.75     0.026486     0.214016    -1.518216
51685.00    -0.068695     0.028281    -0.461408
51685.25    -0.172399     0.093901    -0.127287
51685.50    -0.275440     0.109918     0.426598
51685.75    -0.419277     0.084411     0.682231
51686.00    -0.421998    -0.159790     1.210899
51686.25    -0.335758    -0.233663     0.971058
51686.50    -0.277203    -0.295434     1.106839
51686.75    -0.263588    -0.313623     0.866569
51687.00    -0.186705    -0.509346     1.449494
51687.25    -0.098492    -0.552535     1.198746
51687.50     0.011970    -0.538893     0.671438
51687.75     0.115895    -0.484348    -0.183927
51688.00     0.269232    -0.536027     0.062704
51688.25     0.269515    -0.427584     0.002188
51688.50     0.282271    -0.412012     0.180987
51688.75     0.288051    -0.415235    -0.078206
51689.00     0.376249    -0.589559     0.750715
51689.25     0.368824    -0.530903     0.869897
51689.50     0.317875    -0.461912     1.180573
51689.75     0.232319    -0.476362     1.330889
51690.00     0.220315    -0.581435     2.068530
51690.25     0.224222    -0.481405     1.957981
51690.50     0.181964    -0.416597     2.233549
51690.75     0.103329    -0.355268     1.966337
51691.00     0.057166    -0.337444     2.151610
51691.25    -0.000974    -0.173068     1.841628
51691.50    -0.059310    -0.099881     2.134273
51691.75    -0.167586    -0.093168     1.904460
51692.00    -0.157311    -0.228862     1.643903
51692.25    -0.093506    -0.132870     0.682771
51692.50    -0.013386    -0.071622    -0.021682
51692.75     0.070205    -0.033209    -1.039477
51693.00     0.228670    -0.148872    -1.093860
51693.25     0.347298    -0.069904    -1.541864
51693.50     0.400765    -0.048697    -1.662886
51693.75     0.433226    -0.053924    -2.024571
51694.00     0.488620    -0.176009    -1.418587
51694.25     0.574181    -0.089135    -1.560957
51694.50     0.604264    -0.072341    -1.223205
51694.75     0.594171    -0.050314    -1.609456
51695.00     0.658369    -0.108532    -1.438306
51695.25     0.668666     0.052909    -1.972601
51695.50     0.665978     0.098555    -1.987919
51695.75     0.633867     0.247738    -2.955100
51696.00     0.725818     0.234702    -3.121922
51696.25     0.768912     0.373654    -3.398349
51696.50     0.807911     0.422371    -3.052819
51696.75     0.781857     0.430109    -2.868963
51697.00     0.757338     0.254460    -1.790145
51697.25     0.667228     0.342627    -1.812765
51697.50     0.567852     0.376839    -1.669099
51697.75     0.479936     0.387475    -2.200431
51698.00     0.519989     0.310427    -2.310457
51698.25     0.525566     0.422257    -2.763456
51698.50     0.599264     0.500439    -3.120779
51698.75     0.619790     0.549892    -3.540066
51699.00     0.692993     0.467279    -2.995949
51699.25     0.668271     0.550315    -2.917527
51699.50     0.656493     0.568463    -2.674691
51699.75     0.593877     0.536567    -2.496055
51700.00     0.621815     0.339274    -1.156957
51700.25     0.493002     0.306450    -0.595879
51700.50     0.392910     0.301085    -0.164686
51700.75     0.258734     0.280324    -0.297423
51701.00     0.238309     0.161404    -0.256729
51701.25     0.237976     0.264671    -0.717781
51701.50     0.241550     0.368605    -0.653180
51701.75     0.238431     0.376132    -0.961033
51702.00     0.281198     0.235905    -0.587224
51702.25     0.308562     0.297823    -0.865361
51702.50     0.286837     0.264431    -0.517245
51702.75     0.229165     0.129963    -0.221015
51703.00     0.243329    -0.110317     0.643060
51703.25     0.275038    -0.154371     0.893570
51703.50     0.197523    -0.265521     1.698537
51703.75     0.063823    -0.369639     1.907783
51704.00     0.003094    -0.477720     2.276140
51704.25    -0.017326    -0.436644     2.184711
51704.50    -0.020565    -0.398362     2.308156
51704.75    -0.009094    -0.335730     1.925066
51705.00     0.028093    -0.378668     2.220304
51705.25     0.035147    -0.228625     1.613392
51705.50     0.044641    -0.126053     1.258451
51705.75     0.058315    -0.045124     0.760636
51706.00     0.102781    -0.061936     0.790213
51706.25     0.118243     0.119842     0.237525
51706.50     0.088737     0.222285     0.326961
51706.75     0.012662     0.264502     0.388168
51707.00    -0.024795     0.201857     1.144292
51707.25    -0.097523     0.243242     2.012612
51707.50    -0.215766     0.125113     3.085456
51707.75    -0.252181    -0.003975     2.148042
51708.00    -0.110541    -0.105687     0.868426
51708.25     0.039012     0.036359    -0.718246
51708.50     0.115941     0.176684    -1.564754
51708.75     0.140437     0.247842    -2.494533
51709.00     0.173694     0.158565    -2.356395
51709.25     0.125875     0.218085    -2.259323
51709.50     0.035927     0.117776    -1.484223
51709.75    -0.000399    -0.020708    -1.497231
51710.00     0.113902    -0.310342    -1.136128
51710.25     0.262626    -0.330568    -1.596352
51710.50     0.436087    -0.335214    -2.064156
51710.75     0.573594    -0.341439    -2.665495
51711.00     0.771121    -0.412073    -2.370189
51711.25     0.844552    -0.222891    -2.707631
51711.50     0.859550    -0.079517    -2.864000
51711.75     0.707232    -0.001961    -2.730363
51712.00     0.624393    -0.071683    -1.491276
51712.25     0.437401     0.044717    -0.885957
51712.50     0.259512     0.101541    -0.213612
51712.75     0.100424     0.102817     0.184436
51713.00     0.037893    -0.094867     1.549296
51713.25    -0.066186    -0.126895     2.270938
51713.50    -0.123170    -0.227682     2.741129
51713.75    -0.155959    -0.253445     2.363006
51714.00    -0.072276    -0.364574     2.379400
51714.25    -0.016155    -0.279779     1.646344
51714.50     0.041769    -0.184931     0.989074
51714.75     0.063374    -0.060704    -0.228332
51715.00     0.168054    -0.116766    -0.377858
51715.25     0.150448    -0.007357    -0.758172
51715.50     0.117598     0.013912    -0.782259
51715.75     0.019118    -0.028697    -0.866820
51716.00     0.019190    -0.199095    -0.136143
51716.25     0.019660    -0.237063     0.147574
51716.50    -0.002595    -0.263159     0.404774
51716.75    -0.024855    -0.277026     0.038522
51717.00     0.093774    -0.409947     0.455573
51717.25     0.187761    -0.310739     0.083012
51717.50     0.233756    -0.252825    -0.035570
51717.75     0.217954    -0.200191    -0.626945
51718.00     0.325319    -0.293118    -0.321594
51718.25     0.336977    -0.202941    -0.535776
51718.50     0.323090    -0.111558    -0.662752
51718.75     0.276386    -0.056221    -1.234814
51719.00     0.307751    -0.162864    -0.875963
51719.25     0.326999    -0.097236    -1.069487
51719.50     0.427381    -0.047269    -1.391032
51719.75     0.598433     0.069214    -2.611444
51720.00     0.765011     0.097793    -3.056731
51720.25     0.795551     0.298088    -3.716390
51720.50     0.849943     0.407069    -4.102796
51720.75     0.865264     0.460201    -4.644236
51721.00     0.978253     0.360727    -3.943278
51721.25     0.958587     0.398922    -3.587844
51721.50     0.986586     0.468670    -3.594133
51721.75     0.967098     0.472593    -3.705366
51722.00     0.944427     0.343694    -2.883987
51722.25     0.860087     0.389966    -2.719015
51722.50     0.800424     0.436693    -2.698118
51722.75     0.701792     0.426158    -2.831170
51723.00     0.645170     0.296927    -1.852757
51723.25     0.535016     0.319782    -1.460567
51723.50     0.456934     0.326713    -1.216034
51723.75     0.375744     0.297694    -1.500718
51724.00     0.318526     0.093573    -0.689780
51724.25     0.242123     0.093479    -0.557945
51724.50     0.186795     0.058259    -0.321429
51724.75     0.141236     0.021645    -0.490047
51725.00     0.173738    -0.200895     0.420514
51725.25     0.198555    -0.180845     0.626978
51725.50     0.197056    -0.158873     0.905710
51725.75     0.206746    -0.134378     0.480562
51726.00     0.297735    -0.252130     0.677589
51726.25     0.384502    -0.169671     0.396488
51726.50     0.438035    -0.101062     0.232060
51726.75     0.445800    -0.065241    -0.275748
51727.00     0.449657    -0.150559     0.071650
51727.25     0.444752    -0.045595    -0.336156
51727.50     0.402547     0.003783    -0.185904
51727.75     0.395991     0.037261    -0.473977
51728.00     0.468335    -0.084554     0.055373
51728.25     0.506624     0.011659     0.013309
51728.50     0.482237     0.022274     0.386397
51728.75     0.429289     0.056915     0.152655
51729.00     0.469227    -0.025028     0.307998
51729.25     0.488764     0.047655     0.037743
51729.50     0.457539     0.058718     0.124237
51729.75     0.447354     0.087578    -0.419141
51730.00     0.443256    -0.004957    -0.158788
51730.25     0.460225     0.096882    -0.481761
51730.50     0.405443     0.141182    -0.240799
51730.75     0.348767     0.119214    -0.297222
51731.00     0.364379    -0.023702     0.279713
51731.25     0.371277     0.004812     0.215415
51731.50     0.310456     0.053620     0.176405
51731.75     0.267030     0.103663    -0.463612
51732.00     0.270712     0.016096    -0.210536
51732.25     0.301448     0.067090    -0.408705
51732.50     0.314601     0.098529    -0.232625
51732.75     0.342825     0.108517    -0.685209
51733.00     0.417798    -0.005825    -0.337472
51733.25     0.491378     0.094535    -0.645268
51733.50     0.506901     0.177610    -0.848381
51733.75     0.517053     0.216628    -1.303828
51734.00     0.531671     0.088670    -0.914345
51734.25     0.546385     0.153299    -1.259928
51734.50     0.513502     0.176657    -1.264370
51734.75     0.492196     0.191820    -1.849860
51735.00     0.495730     0.088043    -1.524310
51735.25     0.485690     0.141642    -1.642116
51735.50     0.446790     0.158892    -1.491489
51735.75     0.396983     0.204734    -1.810040
51736.00     0.384866     0.069254    -1.188141
51736.25     0.382206     0.098436    -1.208044
51736.50     0.330016     0.128150    -1.061583
51736.75     0.311243     0.169013    -1.558220
51737.00     0.381894     0.035022    -0.947621
51737.25     0.417986     0.104745    -0.871400
51737.50     0.402901     0.181363    -0.847571
51737.75     0.369237     0.230892    -1.104937
51738.00     0.409760     0.118639    -0.523384
51738.25     0.441447     0.208773    -0.685567
51738.50     0.385260     0.286344    -0.573364
51738.75     0.297838     0.312787    -1.107713
51739.00     0.321183     0.189870    -1.138547
51739.25     0.328725     0.221417    -1.730166
51739.50     0.285836     0.229532    -1.847772
51739.75     0.227739     0.221845    -2.442806
51740.00     0.297692     0.035674    -2.097776
51740.25     0.335002     0.108471    -2.571266
51740.50     0.361760     0.119701    -2.666883
51740.75     0.431136     0.167691    -3.139751
51741.00     0.546450     0.019741    -2.308427
51741.25     0.578333     0.111265    -2.145209
51741.50     0.567327     0.140880    -1.759255
51741.75     0.543493     0.197812    -1.954491
51742.00     0.577797     0.109339    -1.102112
51742.25     0.562799     0.230361    -1.129778
51742.50     0.487988     0.326611    -1.155060
51742.75     0.426453     0.402669    -1.673892
51743.00     0.415942     0.309217    -1.327449
51743.25     0.380092     0.369908    -1.527553
51743.50     0.336632     0.454571    -1.928117
51743.75     0.325013     0.502968    -2.682157
51744.00     0.350791     0.406221    -2.468366
51744.25     0.353095     0.443320    -2.567579
51744.50     0.341964     0.490104    -2.629796
51744.75     0.326069     0.511260    -3.056437
51745.00     0.359109     0.374998    -2.471932
51745.25     0.334581     0.389207    -2.272702
51745.50     0.275755     0.376276    -2.038390
51745.75     0.216866     0.323607    -2.103506
51746.00     0.234233     0.138796    -1.135060
51746.25     0.205282     0.154649    -0.855136
51746.50     0.182267     0.173936    -0.624769
51746.75     0.185157     0.194183    -0.819246
51747.00     0.228552     0.075349    -0.013224
51747.25     0.252381     0.146561    -0.099800
51747.50     0.263767     0.250784    -0.359705
51747.75     0.226173     0.306013    -0.908193
51748.00     0.221356     0.233887    -0.888889
51748.25     0.187193     0.315186    -1.316595
51748.50     0.190108     0.369947    -1.676474
51748.75     0.228598     0.392544    -2.363634
51749.00     0.367747     0.278667    -2.242985
51749.25     0.407745     0.322148    -2.279369
51749.50     0.400065     0.359998    -2.137791
51749.75     0.363708     0.342181    -2.108434
51750.00     0.369603     0.182203    -1.135520
51750.25     0.350052     0.187800    -0.748023
51750.50     0.277293     0.182773    -0.217544
51750.75     0.236662     0.183161    -0.348622
51751.00     0.236914     0.013427     0.425993
51751.25     0.241545     0.071728     0.368075
51751.50     0.223533     0.145485     0.543064
51751.75     0.229281     0.197967     0.049724
51752.00     0.242912     0.058059     0.648448
51752.25     0.201960     0.170664     0.590011
51752.50     0.103996     0.286989     0.799453
51752.75     0.029448     0.400397     0.152936
51753.00     0.055499     0.309902     0.345442
51753.25     0.061223     0.348181     0.067019
51753.50     0.082549     0.379548    -0.146179
51753.75     0.105135     0.385138    -0.909436
51754.00     0.236233     0.259469    -0.891315
51754.25     0.289272     0.280321    -1.106016
51754.50     0.292023     0.308674    -1.165083
51754.75     0.296470     0.316959    -1.647706
51755.00     0.382304     0.147941    -1.109175
51755.25     0.412444     0.197953    -1.150144
51755.50     0.416668     0.260099    -1.222946
51755.75     0.436213     0.278038    -1.618993
51756.00     0.505925     0.167425    -1.044111
51756.25     0.495650     0.239943    -1.064710
51756.50     0.449148     0.329288    -1.098126
51756.75     0.337298     0.390922    -1.604296
51757.00     0.346603     0.270481    -1.423020
51757.25     0.391720     0.264076    -1.875433
51757.50     0.413252     0.290352    -2.148717
51757.75     0.483603     0.296511    -2.834920
51758.00     0.578115     0.183002    -2.284861
51758.25     0.600853     0.222730    -2.307048
51758.50     0.549523     0.258370    -2.069829
51758.75     0.510233     0.246548    -2.102518
51759.00     0.540369     0.082916    -1.193693
51759.25     0.542549     0.142157    -0.960512
51759.50     0.516193     0.197094    -0.697164
51759.75     0.462990     0.208374    -0.793409
51760.00     0.459654     0.052354     0.079736
51760.25     0.371196     0.095547     0.170740
51760.50     0.306339     0.128766     0.047465
51760.75     0.255267     0.185891    -0.701530
51761.00     0.286717     0.055685    -0.409014
51761.25     0.265703     0.050971    -0.583962
51761.50     0.249433     0.048531    -0.793346
51761.75     0.239378     0.024250    -1.196930
51762.00     0.309220    -0.145886    -0.577490
51762.25     0.260218    -0.180485    -0.146289
51762.50     0.268980    -0.188031     0.049808
51762.75     0.261424    -0.167314    -0.255112
51763.00     0.311176    -0.291977     0.367792
51763.25     0.292554    -0.213070     0.197448
51763.50     0.250707    -0.178931     0.299593
51763.75     0.257325    -0.177267    -0.144322
51764.00     0.377162    -0.279008     0.201184
51764.25     0.413569    -0.198503     0.072612
51764.50     0.398419    -0.123599    -0.050888
51764.75     0.373480    -0.054315    -0.587207
51765.00     0.455981    -0.114216    -0.083251
51765.25     0.475263    -0.049922    -0.054526
51765.50     0.461663     0.020449     0.055306
51765.75     0.474956     0.058335    -0.478208
51766.00     0.548373    -0.082136    -0.009249
51766.25     0.616387    -0.026449    -0.053509
51766.50     0.635838     0.079288    -0.118968
51766.75     0.606852     0.121891    -0.453398
51767.00     0.593219     0.031061    -0.045985
