-----------------------------------------------
3D SITE DISPLACEMENT DUE TO ATMOSPHERIC LOADING
-----------------------------------------------
METEOROLOGICAL CENTER & DEGREE 1 :   ECMWF_CMEA
CMEA : CENTER OF MASS OF THE EARTH + ATMOSPHERE
CME  : CENTER OF MASS OF THE SOLID EARTH  ALONE
SITE COORDINATES ACCORDING TO ITRF2000 SOLUTION
-----------------------------------------------
CREATOR EMAIL : PASCAL.GEGOUT@EOST.U-STRASBG.FR
-----------------------------------------------
NANO        49718.000    1995     1     1     0
NANO        52274.750    2001    12    31    18
NANO     -2335726.738 -3451608.345  4812009.996
51859.75    -2.047244     1.705427    -2.491230
51860.00    -1.797486     1.594399    -2.241203
51860.25    -1.998011     1.508196    -2.525761
51860.50    -1.428557     1.039054    -2.668779
51860.75    -1.452782     1.363865    -3.291189
51861.00    -1.212096     1.292652    -2.734651
51861.25    -1.441946     1.284549    -2.576494
51861.50    -1.007610     0.984414    -2.366507
51861.75    -1.138902     1.434947    -2.985302
51862.00    -1.117174     1.424655    -2.182807
51862.25    -1.577151     1.470003    -2.011240
51862.50    -1.442446     1.104523    -1.534130
51862.75    -1.721000     1.500141    -1.750749
51863.00    -1.733054     1.425769    -0.795608
51863.25    -2.163654     1.454311    -0.880972
51863.50    -1.809573     1.090091    -1.147369
51863.75    -1.836992     1.486830    -2.226645
51864.00    -1.638630     1.467826    -2.114350
51864.25    -1.970336     1.534275    -2.516634
51864.50    -1.409792     1.191083    -2.527142
51864.75    -1.430697     1.595385    -3.365645
51865.00    -1.218086     1.611105    -3.119594
51865.25    -1.453732     1.651216    -3.238844
51865.50    -1.093536     1.336552    -2.944926
51865.75    -1.555842     1.746483    -3.663169
51866.00    -1.658553     1.579844    -3.070360
51866.25    -2.162959     1.427020    -3.093008
51866.50    -1.759439     1.116505    -3.708938
51866.75    -1.829585     1.605001    -5.145803
51867.00    -1.639716     1.660942    -5.143970
51867.25    -1.942753     1.654150    -5.303061
51867.50    -1.423446     1.288551    -4.781508
51867.75    -1.584278     1.640283    -5.160356
51868.00    -1.523468     1.582164    -4.506771
51868.25    -1.982823     1.512801    -4.401598
51868.50    -1.569881     1.078827    -3.969698
51868.75    -1.639877     1.196491    -4.306780
51869.00    -1.423915     1.056634    -3.120878
51869.25    -1.760894     0.958743    -2.244891
51869.50    -1.217171     0.611179    -1.850193
51869.75    -1.366840     1.131718    -2.525722
51870.00    -1.093580     1.019018    -1.690402
51870.25    -1.462924     0.992386    -1.253466
51870.50    -1.108403     0.676480    -0.857949
51870.75    -1.414649     1.242497    -1.084051
51871.00    -1.317153     1.234166     0.108324
51871.25    -1.854488     1.279428     1.039901
51871.50    -1.360978     0.742590     2.392220
51871.75    -1.519708     1.036608     2.244706
51872.00    -1.344045     0.930425     2.248787
51872.25    -1.619040     0.877528     1.238669
51872.50    -1.084490     0.635467     0.596958
51872.75    -1.325375     1.220408    -0.442088
51873.00    -1.258156     1.334568     0.620770
51873.25    -1.750205     1.290996     2.031573
51873.50    -1.469559     0.920969     3.630497
51873.75    -1.527864     1.226088     3.413125
51874.00    -1.247864     1.134545     4.004325
51874.25    -1.624591     1.113684     3.696183
51874.50    -1.226984     0.764213     3.438556
51874.75    -1.381478     1.238012     2.856671
51875.00    -1.114815     1.077746     3.660829
51875.25    -1.457614     0.894247     3.585331
51875.50    -0.797141     0.293880     3.158568
51875.75    -0.707700     0.658068     1.077890
51876.00    -0.364169     0.660587     0.023172
51876.25    -0.510630     0.631527    -0.965371
51876.50     0.089158     0.262196    -1.387280
51876.75    -0.040553     0.670661    -1.794213
51877.00     0.129225     0.639191    -0.208623
51877.25    -0.172662     0.538184     1.307712
51877.50     0.113697     0.162869     2.890631
51877.75    -0.354707     0.542190     3.469691
51878.00    -0.504284     0.620087     3.626750
51878.25    -1.120215     0.815421     2.098656
51878.50    -0.958542     0.778689     0.587875
51878.75    -1.157938     1.406050    -1.795086
51879.00    -1.145238     1.601588    -2.384458
51879.25    -1.607863     1.571575    -1.999179
51879.50    -1.210504     1.201349    -0.935781
51879.75    -1.459102     1.499430    -0.772735
51880.00    -1.311024     1.401228     0.154033
51880.25    -1.541531     1.095883     1.112485
51880.50    -0.976804     0.479517     1.329935
51880.75    -1.130191     0.773159    -0.528014
51881.00    -0.775244     0.625645    -0.786932
51881.25    -0.985283     0.556970    -1.620394
51881.50    -0.477460     0.193842    -2.331709
51881.75    -0.489696     0.661371    -3.984254
51882.00    -0.257180     0.803288    -4.245078
51882.25    -0.705711     0.973722    -5.267835
51882.50    -0.371520     0.704722    -5.539822
51882.75    -0.663760     1.176443    -6.374712
51883.00    -0.571099     1.107299    -5.547190
51883.25    -0.997373     1.114359    -5.410324
51883.50    -0.587370     0.892205    -5.040516
51883.75    -0.952285     1.430387    -5.518508
51884.00    -0.964592     1.465476    -4.655431
51884.25    -1.565965     1.461850    -4.131779
51884.50    -1.172949     0.927127    -3.178570
51884.75    -1.444929     1.156882    -3.052297
51885.00    -0.983447     0.884602    -1.863614
51885.25    -1.015654     0.809825    -1.862570
51885.50    -0.250083     0.390819    -2.118157
51885.75    -0.351414     0.754835    -2.791103
51886.00    -0.263768     0.576156    -1.968746
51886.25    -0.844968     0.540234    -1.540081
51886.50    -0.542329     0.043520    -0.857878
51886.75    -0.791556     0.369240    -0.980387
51887.00    -0.667922     0.153774     0.009401
51887.25    -0.972061     0.041745     0.605767
51887.50    -0.535863    -0.280087     0.392822
51887.75    -0.653026     0.343463    -1.069651
51888.00    -0.539644     0.531408    -1.042176
51888.25    -0.862207     0.645574    -1.182208
51888.50    -0.563608     0.416573    -1.258258
51888.75    -0.857615     1.066118    -2.684154
51889.00    -0.865421     1.221261    -3.046251
51889.25    -1.239185     1.373400    -3.422783
51889.50    -0.807101     0.994016    -3.293892
51889.75    -0.823938     1.273768    -3.572099
51890.00    -0.488086     0.982543    -2.266121
51890.25    -0.647614     0.722971    -1.273446
51890.50    -0.065820     0.276404    -0.738249
51890.75    -0.061156     0.544629    -0.565084
51891.00     0.166856     0.370945     0.874591
51891.25    -0.153788     0.248795     1.964329
51891.50     0.225572    -0.149694     2.875887
51891.75     0.214827     0.155215     3.270362
51892.00     0.501916     0.090084     4.025163
51892.25     0.380672     0.007887     4.119587
51892.50     0.821446    -0.168065     3.807670
51892.75     0.552299     0.312857     4.070381
51893.00     0.877904     0.075694     7.008669
51893.25     0.647098    -0.213753     6.735099
51893.50     1.191888    -0.420055     3.729781
51893.75     1.165503     0.466860    -0.750038
51894.00     1.184083     0.905025    -2.489553
51894.25     0.401026     1.180922    -2.503896
51894.50     0.155169     0.966412     0.174485
51894.75    -0.520758     1.222238     2.583445
51895.00    -0.583232     0.824826     4.651180
51895.25    -0.923948     0.529310     3.145468
51895.50    -0.422780     0.193277     0.577170
51895.75    -0.512405     0.861344    -3.264284
51896.00    -0.407981     1.163366    -4.879583
51896.25    -0.993722     1.458622    -6.021825
51896.50    -0.892147     1.281511    -5.591183
51896.75    -1.446452     1.637152    -5.312200
51897.00    -1.390034     1.324706    -3.317507
51897.25    -1.714695     0.895142    -2.319034
51897.50    -1.174375     0.339702    -2.381964
51897.75    -1.193330     0.680050    -2.892450
51898.00    -0.809698     0.628854    -2.764907
51898.25    -1.247440     0.768377    -3.145080
51898.50    -0.977596     0.541022    -3.087215
51898.75    -1.341418     1.047106    -3.436673
51899.00    -1.405310     1.090100    -2.914174
51899.25    -2.015742     0.987836    -2.119112
51899.50    -1.684544     0.515612    -0.363482
51899.75    -2.112915     0.851612     0.664716
51900.00    -2.031132     0.807934     1.374814
51900.25    -2.182876     0.797632     1.393975
51900.50    -1.474432     0.414097     1.317646
51900.75    -1.484239     0.836818    -0.552830
51901.00    -1.278879     0.874874    -1.027340
51901.25    -1.590898     0.906612    -1.714031
51901.50    -1.152193     0.624310    -1.974789
51901.75    -1.221356     1.087683    -2.601802
51902.00    -0.926281     1.011876    -2.190747
51902.25    -1.131052     0.892465    -3.008539
51902.50    -0.584972     0.605459    -4.046168
51902.75    -0.581911     1.182799    -5.532041
51903.00    -0.307856     1.385856    -5.499680
51903.25    -0.800512     1.567573    -5.479111
51903.50    -0.436124     1.249133    -5.195888
51903.75    -0.670962     1.679276    -5.543661
51904.00    -0.606733     1.824221    -4.831916
51904.25    -0.966646     1.805809    -4.187954
51904.50    -0.356742     1.441561    -3.979850
51904.75    -0.345812     1.765240    -4.816404
51905.00     0.007376     1.615181    -3.955533
51905.25    -0.243565     1.395629    -3.508899
51905.50     0.289283     0.930960    -3.923733
51905.75     0.346332     1.162590    -5.394778
51906.00     0.634720     1.223029    -5.602167
51906.25     0.404934     1.262774    -6.004618
51906.50     0.737274     1.018225    -6.025347
51906.75     0.382185     1.494820    -6.713198
51907.00     0.420616     1.512868    -5.943963
51907.25    -0.051656     1.432409    -5.301503
51907.50     0.183504     1.040759    -4.440595
51907.75    -0.085087     1.349048    -4.452928
51908.00    -0.011410     1.343779    -3.248403
51908.25    -0.374496     1.243620    -2.610932
51908.50    -0.095812     0.839830    -2.333300
51908.75    -0.472536     1.265813    -2.960233
51909.00    -0.387427     1.227159    -1.947342
51909.25    -0.779431     1.041950    -1.051591
51909.50    -0.420626     0.641811    -0.234283
51909.75    -0.541227     0.869656    -0.768644
51910.00    -0.441885     0.824368    -0.804040
51910.25    -0.898670     0.804393    -1.238121
51910.50    -0.463156     0.452016    -2.147930
51910.75    -0.560672     0.931000    -3.880805
51911.00    -0.496829     1.162199    -3.666214
51911.25    -1.036691     1.304436    -3.056221
51911.50    -1.025614     1.065026    -3.033618
51911.75    -1.416392     1.456557    -3.712519
51912.00    -1.472642     1.498240    -3.086902
51912.25    -2.125701     1.606112    -2.646308
51912.50    -1.965679     1.311096    -1.789329
51912.75    -2.121284     1.532256    -1.547104
51913.00    -1.871078     1.385946    -0.854176
51913.25    -2.140950     1.277979    -1.141837
51913.50    -1.527575     0.940080    -0.896683
51913.75    -1.703696     1.411063    -0.712400
51914.00    -1.698064     1.384857     1.777480
51914.25    -2.353996     1.335641     3.359287
51914.50    -2.074025     0.931869     4.021942
51914.75    -2.217408     1.227006     2.196907
51915.00    -1.862001     1.264027     0.880605
51915.25    -1.988663     1.228602    -0.530693
51915.50    -1.368540     0.968189    -1.292555
51915.75    -1.563108     1.589317    -2.460103
51916.00    -1.424323     1.764114    -1.702813
51916.25    -1.898137     1.908212    -0.712793
51916.50    -1.583688     1.597966     0.647962
51916.75    -1.791560     1.875029     1.456925
51917.00    -1.731154     1.699207     3.924640
51917.25    -2.109717     1.466835     5.381507
51917.50    -1.644303     0.939882     6.258344
51917.75    -1.618636     1.110499     5.929680
51918.00    -1.289542     0.848241     5.940961
51918.25    -1.583367     0.770622     5.361333
51918.50    -1.044463     0.406333     6.129425
51918.75    -1.056478     0.687509     6.697983
51919.00    -0.910266     0.572874     9.053157
51919.25    -1.343091     0.484069     8.684114
51919.50    -0.979595    -0.010698     7.148876
51919.75    -0.793884     0.206975     4.673393
51920.00    -0.285009     0.102271     4.909338
51920.25    -0.481330     0.033413     4.722305
51920.50    -0.192804    -0.217403     4.279628
51920.75    -0.370334     0.256301     2.948780
51921.00    -0.233026     0.341176     2.696532
51921.25    -0.665319     0.481635     1.707312
51921.50    -0.563178     0.358058     1.050536
51921.75    -0.894397     0.922276     0.055722
51922.00    -1.064315     1.054534     0.453856
51922.25    -1.580064     1.070738     0.496656
51922.50    -1.246494     0.651553     0.765959
51922.75    -1.340710     0.973301    -0.272458
51923.00    -1.237706     0.896945    -0.273956
51923.25    -1.457147     0.744001    -1.152446
51923.50    -1.002264     0.359058    -2.170512
51923.75    -1.051593     0.793333    -4.413736
51924.00    -0.719228     0.907209    -4.611201
51924.25    -0.768796     0.945026    -4.846534
51924.50    -0.213149     0.721420    -4.863854
51924.75    -0.171166     1.092421    -5.034542
51925.00     0.033665     1.031448    -3.997507
51925.25    -0.296888     0.925524    -3.711114
51925.50     0.066014     0.491559    -3.020467
51925.75    -0.152364     0.820106    -3.061068
51926.00    -0.159550     0.839642    -2.439502
51926.25    -0.647334     0.834493    -2.452779
51926.50    -0.361814     0.531467    -2.278585
51926.75    -0.601706     0.980876    -3.088727
51927.00    -0.581844     0.983667    -2.606684
51927.25    -0.949412     0.985871    -2.261224
51927.50    -0.644140     0.685630    -1.570255
51927.75    -0.817917     1.139795    -1.059528
51928.00    -0.707247     1.112702     0.587383
51928.25    -0.959752     0.883232     1.599851
51928.50    -0.540456     0.359702     2.238628
51928.75    -0.532891     0.577861     2.339817
51929.00    -0.317420     0.499323     2.478933
51929.25    -0.728574     0.367255     2.120370
51929.50    -0.507501     0.044549     2.662303
51929.75    -0.976444     0.443919     2.203162
51930.00    -0.929408     0.502262     1.904786
51930.25    -1.306263     0.447962     1.761160
51930.50    -0.965509     0.038768     1.861847
51930.75    -1.171936     0.364329     0.737826
51931.00    -1.042985     0.439898     0.168674
51931.25    -1.307530     0.499710    -0.673105
51931.50    -0.892846     0.268838    -0.845224
51931.75    -0.915384     0.717865    -1.417873
51932.00    -0.759413     0.756965    -0.651669
51932.25    -1.153207     0.773280    -0.364517
51932.50    -0.942674     0.466326     0.558119
51932.75    -1.122601     0.921806     0.338938
51933.00    -1.006302     0.946529     1.378610
51933.25    -1.375184     0.836603     1.859965
51933.50    -1.021976     0.294454     2.318308
51933.75    -1.250411     0.533442     1.827207
51934.00    -1.176283     0.391340     2.448601
51934.25    -1.386468     0.283700     2.703867
51934.50    -0.847713    -0.127232     2.555844
51934.75    -0.711410     0.328554     1.490438
51935.00    -0.291328     0.384325     1.592735
51935.25    -0.621662     0.462038     1.074938
51935.50    -0.306982     0.264500     0.726322
51935.75    -0.364577     0.790559    -0.207977
51936.00    -0.158060     0.928858     0.111985
51936.25    -0.475471     0.937522    -0.014046
51936.50    -0.124265     0.647130     0.256216
51936.75    -0.300560     1.020824     0.190630
51937.00    -0.171167     0.994575     1.867107
51937.25    -0.574394     0.824131     2.733916
51937.50    -0.145958     0.235457     4.000315
51937.75    -0.283704     0.469152     4.213218
51938.00    -0.268737     0.457856     5.812111
51938.25    -0.705696     0.419368     6.792457
51938.50    -0.547272     0.086267     6.870995
51938.75    -0.812657     0.510974     3.804533
51939.00    -0.750758     0.787415     2.035511
51939.25    -1.365559     1.055144     0.676525
51939.50    -1.293100     0.820594     0.416475
51939.75    -1.512442     1.190150    -0.810310
51940.00    -1.254633     1.189525    -1.354483
51940.25    -1.579130     1.147697    -2.248312
51940.50    -1.157701     0.799363    -2.585972
51940.75    -1.363239     1.139653    -3.010691
51941.00    -1.211277     1.146245    -2.371434
51941.25    -1.654711     1.075714    -1.508588
51941.50    -1.300913     0.727606    -0.575582
51941.75    -1.516393     1.028217    -0.687924
51942.00    -1.418023     0.988962     0.699851
51942.25    -2.035250     0.907264     1.931077
51942.50    -1.765612     0.477326     2.605757
51942.75    -1.962759     0.830711     1.884367
51943.00    -1.612656     0.831923     1.495742
51943.25    -1.793142     0.764666     0.114317
51943.50    -1.240025     0.379625    -1.199454
51943.75    -1.266383     0.750626    -2.714044
51944.00    -1.015022     0.790311    -2.518994
51944.25    -1.530468     0.735045    -2.039932
51944.50    -1.216047     0.295217    -0.905135
51944.75    -1.568559     0.545193    -0.953316
51945.00    -1.394022     0.457922    -0.089142
51945.25    -1.675904     0.280615    -0.719776
51945.50    -1.085461    -0.101008    -1.736560
51945.75    -1.133182     0.411030    -3.780892
51946.00    -0.959124     0.554596    -3.254613
51946.25    -1.423372     0.595779    -3.016007
51946.50    -1.008682     0.287530    -2.212973
51946.75    -0.998878     0.751657    -2.936232
51947.00    -0.759140     0.794916    -2.378475
51947.25    -1.187322     0.830620    -2.966358
51947.50    -0.805702     0.448238    -2.705905
51947.75    -0.955610     0.877896    -3.454234
51948.00    -0.970475     1.002792    -2.789490
51948.25    -1.458064     1.091992    -2.282941
51948.50    -1.150127     0.774208    -1.136057
51948.75    -1.376094     1.196660    -1.033550
51949.00    -1.304466     1.253559    -0.037891
51949.25    -1.728341     1.220745     0.062680
51949.50    -1.535407     0.886140     0.287660
51949.75    -1.935529     1.223334    -0.114638
51950.00    -1.967583     1.200429     1.241731
51950.25    -2.580300     1.086413     2.066819
51950.50    -2.438131     0.758965     3.160345
51950.75    -2.542415     1.119243     2.877070
51951.00    -2.324208     1.068665     3.435568
51951.25    -2.673529     0.953526     2.689783
51951.50    -2.262173     0.491526     2.377127
51951.75    -2.383589     0.870568     1.160952
51952.00    -2.167287     0.865689     1.172535
51952.25    -2.298598     0.712289     0.702832
51952.50    -1.626177     0.190710     0.403069
51952.75    -1.519144     0.480857    -0.644111
51953.00    -1.194342     0.462223    -0.326698
51953.25    -1.337919     0.443159    -0.667661
51953.50    -0.652118     0.119725    -0.923975
51953.75    -0.422107     0.481703    -1.577518
51954.00    -0.079924     0.382899    -0.506493
51954.25    -0.350738     0.203669    -0.055937
51954.50    -0.022390    -0.237352     0.848257
51954.75     0.051219     0.067896     0.787295
51955.00     0.408194     0.051049     1.800545
51955.25     0.291146    -0.030916     1.607553
51955.50     0.874679    -0.377423     1.032043
51955.75     0.738214     0.107139    -0.635007
51956.00     0.750728     0.242937    -0.672016
51956.25     0.314843     0.238482    -0.754168
51956.50     0.582723    -0.186969    -0.434022
51956.75     0.174355     0.312749    -1.584717
51957.00     0.136771     0.295775    -1.562372
51957.25    -0.289893     0.206565    -1.559926
51957.50     0.232415    -0.243700    -0.435639
51957.75     0.123312     0.109612    -0.064297
51958.00     0.302851    -0.088640     1.719771
51958.25    -0.106817    -0.291935     2.674593
51958.50     0.176854    -0.739166     3.074028
51958.75    -0.073978    -0.280767     1.448746
51959.00     0.077317    -0.193327     1.368532
51959.25    -0.188427    -0.175846     1.075944
51959.50     0.405790    -0.622869     1.644325
51959.75     0.463177    -0.298864     1.319100
51960.00     0.554635    -0.301590     1.839399
51960.25     0.118421    -0.273054     1.172404
51960.50     0.613457    -0.713716     0.862825
51960.75     0.580841    -0.381209    -0.616169
51961.00     0.778374    -0.459285    -0.333122
51961.25     0.606942    -0.563705    -0.656616
51961.50     1.202296    -1.025359    -0.543040
51961.75     1.168077    -0.638728    -1.293410
51962.00     1.257956    -0.635240    -0.666288
51962.25     0.864741    -0.600815    -0.815960
51962.50     1.225559    -0.908690    -0.729799
51962.75     0.992108    -0.448567    -1.134724
51963.00     1.158478    -0.445197     0.075545
51963.25     0.759226    -0.493039     0.380096
51963.50     1.091251    -0.913822     1.187623
51963.75     0.922793    -0.556022     1.135599
51964.00     0.869211    -0.474337     2.466733
51964.25     0.393991    -0.509666     2.724335
51964.50     0.756390    -0.870017     3.124773
51964.75     0.674227    -0.501185     2.205236
51965.00     0.700582    -0.463871     2.598043
51965.25     0.300384    -0.480234     1.958285
51965.50     0.595261    -0.731536     1.124836
51965.75     0.409653    -0.034999    -1.297897
51966.00     0.524120     0.242074    -2.295459
51966.25     0.227674     0.416062    -3.464295
51966.50     0.562348     0.212972    -4.189325
51966.75     0.434645     0.728257    -5.556766
51967.00     0.584740     0.862331    -4.612437
51967.25     0.167508     0.917052    -4.387700
51967.50     0.352850     0.644994    -3.497215
51967.75     0.030921     1.032697    -2.934735
51968.00    -0.085820     0.988657    -0.585234
51968.25    -0.731157     0.822425     1.110539
51968.50    -0.637425     0.413739     2.985000
51968.75    -0.871845     0.652725     3.105436
51969.00    -0.783566     0.623363     3.338509
51969.25    -1.159878     0.681589     3.185156
51969.50    -0.753614     0.469123     4.347720
51969.75    -1.006513     0.950930     5.432111
51970.00    -1.168909     1.004700     7.526086
51970.25    -1.656368     0.851776     6.948926
51970.50    -1.011940     0.519658     6.186798
51970.75    -0.914404     0.951405     4.486796
51971.00    -0.594118     0.925537     3.772869
51971.25    -0.872004     0.842649     2.748263
51971.50    -0.384213     0.424272     1.750754
51971.75    -0.480512     0.749412     0.449084
51972.00    -0.410923     0.670122     0.497805
51972.25    -0.873561     0.603316    -0.171562
51972.50    -0.480555     0.181424    -0.641588
51972.75    -0.635963     0.556499    -1.341444
51973.00    -0.734364     0.564333    -0.164063
51973.25    -1.369063     0.607198    -0.235791
51973.50    -1.190011     0.352354    -0.934431
51973.75    -1.393562     0.888191    -2.794135
51974.00    -1.262869     0.930467    -2.978814
51974.25    -1.596868     0.911644    -3.684533
51974.50    -1.091115     0.561410    -3.774824
51974.75    -0.984838     0.957912    -4.698037
51975.00    -0.669877     0.940611    -3.651186
51975.25    -0.817434     0.760329    -3.222435
51975.50    -0.147954     0.253811    -2.468884
51975.75    -0.093551     0.526631    -2.517924
51976.00     0.206045     0.367827    -1.123349
51976.25    -0.040644     0.178316    -0.913054
51976.50     0.516599    -0.344530    -0.714929
51976.75     0.439098     0.066032    -1.836576
51977.00     0.622574     0.057737    -1.381319
51977.25     0.351433     0.102668    -1.601936
51977.50     0.831044    -0.149127    -1.648771
51977.75     0.724027     0.417935    -2.175438
51978.00     0.777505     0.583486    -0.520820
51978.25     0.364552     0.637165     0.229645
51978.50     0.897327     0.225439     1.228767
51978.75     0.892599     0.519929     1.111388
51979.00     0.826761     0.486837     2.448032
51979.25     0.278309     0.468621     2.623288
51979.50     0.621933     0.073517     3.170601
51979.75     0.506802     0.316224     2.515879
51980.00     0.566431     0.221872     2.895220
51980.25     0.259520    -0.034584     2.771979
51980.50     0.828031    -0.457392     2.993688
51980.75     0.814679    -0.027403     2.206720
51981.00     1.103633     0.031281     3.187848
51981.25     0.836574    -0.029070     3.797511
51981.50     1.221697    -0.416324     4.787758
51981.75     1.277823    -0.189360     4.422395
51982.00     1.578368    -0.170092     3.857290
51982.25     1.299667    -0.082285     1.562668
51982.50     1.743545    -0.166310    -0.226010
51982.75     1.516634     0.471002    -2.288894
51983.00     1.213173     0.620913    -1.931246
51983.25     0.519172     0.603468    -1.378757
51983.50     0.684433     0.171424     0.315030
51983.75     0.391239     0.440672     0.652798
51984.00     0.414855     0.128510     1.823514
51984.25    -0.009486    -0.153121     1.606138
51984.50     0.299265    -0.610893     1.317138
51984.75     0.192897    -0.177067     0.804926
51985.00     0.390110    -0.240052     1.921348
51985.25     0.069963    -0.422706     1.688113
51985.50     0.685588    -0.956285     1.161350
51985.75     0.715313    -0.644400    -0.243257
51986.00     0.786253    -0.551248    -0.328321
51986.25     0.264826    -0.364159    -1.274093
51986.50     0.628644    -0.620959    -0.829338
51986.75     0.114533    -0.110141    -1.063749
51987.00    -0.329273    -0.122225     0.517106
51987.25    -1.036699    -0.441154     0.419898
51987.50    -0.808227    -0.684215    -0.369436
51987.75    -0.900155    -0.283995    -2.389770
51988.00    -0.587532    -0.384266    -2.717994
51988.25    -0.870752    -0.632720    -3.285886
51988.50    -0.391328    -1.121973    -3.307044
51988.75    -0.374237    -0.809785    -4.136453
51989.00    -0.051792    -0.890668    -3.605200
51989.25    -0.310085    -0.972582    -4.370286
51989.50     0.398622    -1.460721    -4.578758
51989.75     0.479997    -1.024524    -5.913574
51990.00     0.616006    -0.924441    -5.355817
51990.25     0.326441    -0.825958    -5.441698
51990.50     0.818881    -1.159747    -4.984165
51990.75     0.677083    -0.671359    -6.055924
51991.00     0.677459    -0.542036    -5.297834
51991.25     0.331518    -0.407142    -5.569964
51991.50     0.735780    -0.547040    -5.486685
51991.75     0.664620     0.101860    -6.531071
51992.00     0.771489     0.193073    -5.029208
51992.25     0.374513     0.179967    -4.577666
51992.50     0.730953    -0.144260    -3.504849
51992.75     0.700623     0.223186    -3.175723
51993.00     0.755443     0.206853    -1.416466
51993.25     0.338925     0.079568    -0.513624
51993.50     0.823261    -0.456475     0.380631
51993.75     0.793937    -0.069777    -0.480911
51994.00     0.845166    -0.072695    -0.269749
51994.25     0.703808    -0.176068    -0.566430
51994.50     1.252786    -0.580908    -0.621816
51994.75     1.209225    -0.251346    -1.895369
51995.00     1.250957    -0.245583    -1.554703
51995.25     0.806631    -0.140455    -1.709951
51995.50     0.904388    -0.251529    -0.829283
51995.75     0.515150     0.317899     0.308058
51996.00     0.614741     0.128533     3.591255
51996.25     0.160730    -0.221305     3.538820
51996.50     0.574620    -0.588661     2.701462
51996.75     0.621739    -0.205484     1.293810
51997.00     0.767879    -0.259594     1.434091
51997.25     0.371532    -0.489547     0.713659
51997.50     0.719038    -0.902766     0.858939
51997.75     0.449000    -0.490560     0.422601
51998.00     0.447366    -0.455053     1.191624
51998.25     0.235858    -0.426781    -0.014483
51998.50     0.673887    -0.562059    -0.968988
51998.75     0.365559     0.167082    -2.659908
51999.00     0.121140     0.486754    -1.813605
51999.25    -0.586314     0.675991    -1.012165
51999.50    -0.434682     0.349886     0.783713
51999.75    -0.568114     0.519014     1.277791
52000.00    -0.427105     0.250420     2.727993
52000.25    -0.833715     0.038281     2.413590
52000.50    -0.213687    -0.333132     2.599939
52000.75     0.012310    -0.029792     2.130842
52001.00     0.358809    -0.148011     3.188321
52001.25     0.274965    -0.419689     3.387753
52001.50     0.996258    -0.988996     3.559613
52001.75     1.039926    -0.587407     2.404405
52002.00     1.206001    -0.429316     2.428252
52002.25     1.050064    -0.344114     1.670582
52002.50     1.548160    -0.568384     0.936831
52002.75     1.483939     0.012234    -0.458916
52003.00     1.443930     0.188546    -0.203700
52003.25     0.800024     0.330506    -0.565647
52003.50     1.075574     0.019037    -0.306685
52003.75     0.898713     0.346927    -0.337882
52004.00     0.976310     0.099029     1.891328
52004.25     0.352422    -0.067050     2.470703
52004.50     0.703217    -0.519387     3.564365
52004.75     0.596682    -0.200317     4.194196
52005.00     0.592105    -0.379879     6.283311
52005.25     0.116135    -0.626214     6.605973
52005.50     0.478104    -1.101492     7.081923
52005.75     0.348879    -0.667694     5.831209
52006.00     0.308417    -0.588184     5.521147
52006.25    -0.352277    -0.565166     4.378138
52006.50    -0.035860    -0.947590     3.832111
52006.75    -0.170560    -0.593956     2.959700
52007.00    -0.308636    -0.551759     3.443264
52007.25    -0.762533    -0.491450     2.634834
52007.50    -0.377226    -0.725915     2.000226
52007.75    -0.473578    -0.130307     0.107235
52008.00    -0.483617     0.142172    -0.331805
52008.25    -0.939714     0.230161    -1.169009
52008.50    -0.422881    -0.029571    -1.370316
52008.75    -0.341524     0.351824    -2.018504
52009.00    -0.117822     0.353261    -0.589610
52009.25    -0.350661     0.229127    -0.397944
52009.50     0.208735    -0.186679     0.531260
52009.75     0.341557     0.097174     0.409938
52010.00     0.477822     0.130737     0.945828
52010.25     0.166746    -0.028648     0.505496
52010.50     0.659547    -0.473965     0.420050
52010.75     0.608756    -0.146395    -0.349814
52011.00     0.547233    -0.133484     0.725046
52011.25     0.061668    -0.286559     1.074915
52011.50     0.341622    -0.732479     1.674284
52011.75     0.134911    -0.319526     0.907836
52012.00     0.040451    -0.291680     1.225941
52012.25    -0.465284    -0.313222     0.084545
52012.50    -0.062438    -0.626933    -0.751350
52012.75    -0.096627    -0.092432    -2.449690
52013.00    -0.084291     0.044168    -2.322393
52013.25    -0.364164     0.049107    -3.078296
52013.50     0.319211    -0.343006    -3.082739
52013.75     0.380167     0.057829    -4.121992
52014.00     0.412680     0.105318    -3.224814
52014.25     0.056722     0.076952    -3.419027
52014.50     0.518320    -0.269818    -3.268089
52014.75     0.259222     0.214353    -4.280472
52015.00     0.149639     0.230616    -3.150781
52015.25    -0.368715     0.139867    -2.947532
52015.50    -0.088840    -0.272866    -2.340222
52015.75    -0.240788     0.024171    -2.623255
52016.00    -0.221305    -0.171229    -0.200704
52016.25    -0.845159    -0.317621     0.780687
52016.50    -0.512292    -0.719808     0.425503
52016.75    -0.428429    -0.303569    -1.225646
52017.00    -0.227380    -0.297759    -0.587357
52017.25    -0.460776    -0.374820    -0.577326
52017.50     0.246219    -0.766528     0.094960
52017.75     0.353942    -0.450200    -0.225610
52018.00     0.607690    -0.484788     1.019883
52018.25     0.388457    -0.607620     1.322426
52018.50     0.836664    -0.967516     1.393565
