_LRT_EF_COVERAGE_SRC_SIC_EZ.REGISTRY_ID,V_LRT_EF_COVERAGE_SRC_SIC_EZ.SIC_CODE,V_LRT_EF_COVERAGE_SRC_SIC_EZ.STATE_CODE,V_LRT_EF_COVERAGE_SRC_SIC_EZ.POSTAL_CODE,V_LRT_EF_COVERAGE_SRC_SIC_EZ.BVFLAG,V_LRT_EF_COVERAGE_SRC_SIC_EZ.LATITUDE,V_LRT_EF_COVERAGE_SRC_SIC_EZ.LONGITUDE,V_LRT_EF_COVERAGE_SRC_SIC_EZ.COLLECT_MTH_CODE,V_LRT_EF_COVERAGE_SRC_SIC_EZ.SOURCE_CODE,V_LRT_EF_COVERAGE_SRC_SIC_EZ.REF_POINT_CODE,V_LRT_EF_COVERAGE_SRC_SIC_EZ.HDATUM_CODE
110014153628,5541,OR,97754,N,44.302888,-120.852541,,,,
110014300461,1041,OR,0,Y,44.809399,-118.2065,,,,
110004783734,5511,OR,97501,N,42.331082,-122.874287,,,,
110014151489,2421,OR,97601,N,42.219899,-121.77407,,,,
110014151737,5171,OR,97754,N,44.302873,-120.82697,,,,
110004801947,7514,OR,97415,N,42.053145,-124.279781,,,,
110014150328,5551,OR,97233,N,45.51916,-122.50989,,,,
110014299954,1442,OR,97140,N,45.350552,-122.799682,,,,
110014150738,2951,OR,97756,N,44.262093,-121.154958,,,,
110014149607,4941,OR,97733,Y,43.462499,-121.69589,,,,
110014299794,4213,OR,0,Y,45.0773,-121.5355,,,,
110014150168,1099,OR,0,Y,44.197299,-119.2846,,,,
110014299703,1442,OR,97008,Y,45.4557,-122.8259,,,,
110014299721,1044,OR,0,Y,44.8628,-118.1817,,,,
110014148216,5171,OR,97812,Y,45.7096,-120.1861,,,,
110001658402,2435,OR,97402,N,44.103255,-123.16962,,,,
110014148555,5171,OR,97883,N,45.209672,-117.875644,,,,
110014148582,5171,OR,97850,N,45.319673,-118.078068,,,,
110014148699,5171,OR,97065,Y,45.5885,-120.6919,,,,
110014299589,2865,OR,97741,N,44.650085,-121.131357,,,,
110014147547,5171,OR,97601,N,42.225314,-121.781643,,,,
110014299455,7216,OR,97701,N,44.055699,-121.262137,,,,
110014146904,5171,OR,97756,N,44.276522,-121.16743,,,,
110014299348,5171,OR,97701,N,44.050847,-121.302498,,,,
110014299366,5171,OR,97913,N,43.878999,-116.9916,,,,
110014146192,5541,OR,97873,Y,44.1342,-118.9714,,,,
110014145308,1446,OR,97601,N,42.223363,-121.775883,,,,
110014145763,7216,OR,97814,N,44.787803,-117.841042,,,,
110004787393,2819,OR,97210,N,45.5692,-122.7483,,,,
110000601536,2499,OR,976249702,N,42.511597,-121.881752,,,,
110004774771,3433,OR,972271613,N,45.541936,-122.673828,,,,
110004774977,1721,OR,97216,N,45.521775,-122.539396,,,,
110000488892,3792,OR,97850,N,45.361811,-118.014474,,,,
110004775119,3599,OR,972111417,N,45.581647,-122.663218,,,,
110004775066,4231,OR,970159152,N,45.409526,-122.558597,,,,
110004775066,4213,OR,970159152,N,45.409526,-122.558597,,,,
110014318755,7033,OR,97527,N,42.423038,-123.191564,,,,
110001657975,2761,OR,97218,N,45.57464,-122.603734,,,,
110004775075,7513,OR,97203,N,45.585492,-122.732389,,,,
110004787516,2752,OR,97303,N,44.966554,-123.03375,,,,
110014142418,7999,OR,97907,Y,44.306899,-117.2166,,,,
110014142515,7033,OR,97358,N,44.781171,-122.608875,,,,
110014141516,1742,OR,97032,N,45.174442,-122.810862,,,,
110014215474,1721,OR,97068,Y,45.366799,-122.6479,,,,
110000544670,4213,OR,97015,N,45.402599,-122.564784,,,,
110014297652,2411,OR,97420,Y,43.3316,-124.1988,,,,
110007738715,8299,OR,97036,Y,45.3492,-122.6827,,,,
110004797373,2436,OR,97355,N,44.520344,-122.888255,,,,
110012278123,8211,OR,97060,N,45.529894,-122.404518,,,,
110014297279,5171,OR,97830,Y,44.995699,-120.20959,,,,
110004787561,7694,OR,972102116,N,45.539256,-122.695918,,,,
110000486894,2821,OR,970712475,N,45.156111,-122.83472,,,,
110014134374,4952,OR,97138,N,46.023924,-123.910122,,,,
110006114276,2024,OR,97141,N,45.481083,-123.849388,,,,
110006114276,2022,OR,97141,N,45.481083,-123.849388,,,,
110004775244,8299,OR,971323333,N,45.293726,-122.976132,,,,
110004816174,0811,OR,97391,N,44.621211,-123.939147,,,,
110014130289,4911,OR,97016,Y,46.1663,-123.1613,,,,
110021173870,0723,OR,97801,Y,45.6721,-118.7814,,,,
110014295690,7033,OR,97640,Y,42.5799,-120.45999,,,,
110004787650,7532,OR,97321,N,44.629292,-123.10619,,,,
110014123590,5143,OR,97058,N,45.623809,-121.213798,,,,
110014123634,5411,OR,97056,N,45.78128,-122.901162,,,,
110014116401,1499,OR,97210,Y,45.5364,-122.7303,,,,
110014116401,1794,OR,97210,Y,45.5364,-122.7303,,,,
110017338175,9199,OR,97420,N,43.355599,-124.217738,,,,
110000486992,2899,OR,97124,N,45.557401,-122.926214,,,,
110014113672,3273,OR,97116,N,45.527091,-123.113558,,,,
110014112833,8222,OR,97754,N,44.465411,-120.433491,,,,
110014106494,2084,OR,97140,N,45.372438,-122.90907,,,,
110014099162,5541,OR,97201,Y,45.478,-122.6957,,,,
110012534542,4911,OR,97838,N,45.7917,-119.3122,,,,
110016622788,4952,OR,97420,Y,43.1899,-124.1099,,,,
110014096619,5541,OR,97113,N,45.519998,-123.03602,,,,
110014288779,4952,OR,97502,N,42.429813,-123.037944,,,,
110014095200,5541,OR,97203,N,45.597193,-122.74784,,,,
110014092720,4952,OR,97918,N,43.994285,-117.207447,,,,
110014089903,1522,OR,97209,N,45.530586,-122.680358,,,,
110014085266,4952,OR,97306,Y,44.7913,-123.0327,,,,
110014085300,1542,OR,97030,N,45.511138,-122.439267,,,,
110016622813,2431,OR,97601,N,42.259575,-121.805524,,,,
110016622813,2493,OR,97601,N,42.259575,-121.805524,,,,
110011624821,4221,OR,97801,Y,45.6715,-118.8389,,,,
110016622902,1041,OR,97869,Y,44.8455,-118.4027,,,,
110016622911,1041,OR,,Y,44.7973,-118.4718,,,,
110016644096,1041,OR,,Y,44.8885,-118.3373,,,,
110014275079,8211,OR,97838,N,45.838027,-119.290465,,,,
110004784608,5143,OR,97222,N,45.428012,-122.597498,,,,
110004788089,4492,OR,97231,N,45.588789,-122.77577,,,,
110014225819,3571,OR,97006,N,45.525012,-122.83565,,,,
110006480487,0971,OR,977219523,Y,43.514499,-119.05029,,,,
110004788132,4911,OR,97850,N,45.325837,-118.074849,,,,
110014076347,4952,OR,97233,N,45.516399,-122.5353,,,,
110016634249,1521,OR,97470,N,43.280563,-123.343202,,,,
110024423925,5172,OR,97231,N,45.591612,-122.778491,,,,
110014072190,9511,OR,97321,Y,45.5863,-122.7698,,,,
110014214965,4952,OR,97526,N,42.498287,-123.385855,,,,
110002149014,3556,OR,97132,N,45.3,-122.975,,,,
110000488071,3674,OR,973304239,N,44.588957,-123.241082,,,,
110000488071,1541,OR,973304239,N,44.588957,-123.241082,,,,
110000488071,3571,OR,973304239,N,44.588957,-123.241082,,,,
110016624018,1611,OR,97453,Y,44.011099,-123.7641,,,,
110007737333,5191,OR,97352,N,44.718519,-123.006652,,,,
110016625160,5171,OR,97814,Y,44.7892,-117.8507,,,,
110009306143,4953,OR,97203,N,45.606052,-122.754817,,,,
110004778036,2411,OR,97477,N,44.040885,-122.987169,,,,
110014214732,7629,OR,97217,N,45.58676,-122.691291,,,,
110000487474,2952,OR,972110242,N,45.574691,-122.635471,,,,
110004791191,5171,OR,976034563,N,42.192092,-121.767768,,,,
110001655094,2048,OR,97502,N,42.371829,-122.916039,,,,
110004786777,4225,OR,97015,Y,45.4149,-122.52,,,,
110014214518,2421,OR,97470,N,43.262909,-123.352859,,,,
110014214242,5171,OR,97210,N,45.550248,-122.728298,,,,
110014273810,4961,OR,97217,N,45.586152,-122.688551,,,,
110004782076,5541,OR,97124,N,45.523327,-122.989744,,,,
110014213573,8211,OR,97045,N,45.344352,-122.494899,,,,
110014213626,4952,OR,97030,Y,45.5454,-122.45869,,,,
110001653407,1442,OR,97301,N,44.91367,-122.979761,,,,
110014213680,2421,OR,97756,N,44.276599,-121.145992,,,,
110004782691,2421,OR,97015,N,45.41007,-122.531344,,,,
110016651390,2435,OR,97051,N,45.84623,-122.820439,,,,
110016651390,7699,OR,97051,N,45.84623,-122.820439,,,,
110014096744,4961,OR,97526,N,42.434945,-123.307691,,,,
110014213387,2421,OR,97630,N,42.204222,-120.350992,,,,
110014213494,3499,OR,97217,N,45.590075,-122.69517,,,,
110006114533,7539,OR,97701,Y,44.121099,-121.2866,,,,
110014213029,8062,OR,97470,N,43.213858,-123.357162,,,,
110004787259,4231,OR,97479,N,43.382414,-123.338694,,,,
110004787259,4213,OR,97479,N,43.382414,-123.338694,,,,
110011582073,2842,OR,97227,N,45.537796,-122.672355,,,,
110014273491,2436,OR,97754,Y,44.3179,-120.8446,,,,
110004784742,7629,OR,97402,N,44.053946,-123.134,,,,
110004775529,2013,OR,971162210,N,45.525195,-123.075455,,,,
110016628336,6512,OR,97224,N,45.40044,-122.749065,,,,
110014212681,4952,OR,97439,Y,43.9444,-124.1033,,,,
110006697627,4231,OR,97405,N,44.013029,-123.01795,,,,
110014212388,3273,OR,97446,Y,44.366599,-123.1747,,,,
110004786893,8399,OR,97214,N,45.514358,-122.654321,,,,
110012285847,4581,OR,97424,N,43.801239,-123.034872,,,,
110004787927,8211,OR,97838,N,45.842465,-119.286846,,,,
110016651513,5171,OR,97217,N,45.605832,-122.693034,,,,
110007738751,7699,OR,97225,Y,45.3125,-122.403,,,,
110014212048,4961,OR,97214,N,45.519091,-122.651601,,,,
110004788276,3469,OR,97005,N,45.479528,-122.788228,,,,
110001654326,3275,OR,97013,N,45.26624,-122.688361,,,,
110011768676,2421,OR,97420,Y,43.354999,-124.19159,,,,
110004786027,3469,OR,97015,N,45.399295,-122.531812,,,,
110014135211,2951,OR,97741,N,44.6546,-121.181449,,,,
110004786063,3499,OR,97062,N,45.379595,-122.772825,,,,
110028049859,4931,OR,97503,N,42.43634,-122.850723,,,,
110001653719,4491,OR,97227,N,45.536772,-122.675352,,,,
110014211860,2426,OR,97402,N,44.061936,-123.139182,,,,
110004786152,7532,OR,97045,N,45.351889,-122.613998,,,,
110004789630,5171,OR,97103,N,46.185167,-123.859434,,,,
110014211290,2812,OR,97227,N,45.546339,-122.66666,,,,
110014211343,3562,OR,97210,N,45.543914,-122.721627,,,,
110001657528,2951,OR,97140,Y,45.351399,-122.8567,,,,
110004786278,2421,OR,97370,N,44.532185,-123.357982,,,,
110007169250,3295,OR,97013,Y,45.25,-122.7136,,,,
110001654148,1442,OR,97015,N,45.403089,-122.548987,,,,
110001659642,3471,OR,97303,N,44.963285,-123.014129,,,,
110014210816,2821,OR,97420,Y,43.357199,-124.1958,,,,
110014210816,2869,OR,97420,Y,43.357199,-124.1958,,,,
110007739019,3471,OR,97002,N,45.231243,-122.755102,,,,
110014210950,2992,OR,97503,Y,42.4294,-122.8741,,,,
110004786385,5511,OR,97030,N,45.497052,-122.451918,,,,
110004786385,7532,OR,97030,N,45.497052,-122.451918,,,,
110014273188,2436,OR,97022,N,45.338254,-122.345923,,,,
110000817028,8211,OR,97603,N,42.176465,-121.737435,,,,
110004784662,3443,OR,97116,N,45.524141,-123.084062,,,,
110014273115,5093,OR,97321,Y,44.632399,-123.04859,,,,
110004784680,2869,OR,97208,N,45.606594,-122.76519,,,,
110014210736,9199,OR,97603,Y,42.1627,-121.74079,,,,
110001654479,8069,OR,97420,N,43.385957,-124.233504,,,,
110004794526,5511,OR,97301,N,44.950174,-122.994923,,,,
110009306429,3471,OR,97206,N,45.45594,-122.587685,,,,
110014210255,4581,OR,97333,N,44.508163,-123.290327,,,,
110004795543,7216,OR,97217,N,45.581677,-122.720294,,,,
110014210433,1311,OR,97016,Y,46,-123.2744,,,,
110000904932,4225,OR,97140,N,45.365204,-122.819135,,,,
110007738617,2421,OR,97868,N,45.487996,-118.833717,,,,
110007738369,3524,OR,97838,N,45.84,-119.28,,,,
110014210031,2436,OR,97402,N,44.062793,-123.132658,,,,
110014210139,5171,OR,97303,N,44.966905,-123.01218,,,,
110004785037,7699,OR,97478,N,44.059407,-122.976587,,,,
110004785037,7538,OR,97478,N,44.059407,-122.976587,,,,
110004792047,5511,OR,97701,N,44.053606,-121.302522,,,,
110014209301,4961,OR,97232-3134,N,45.525004,-122.639853,,,,
110016654663,2421,OR,97358,N,44.741364,-122.549934,,,,
110006661291,3449,OR,97229,N,45.526845,-122.822435,,,,
110014272526,0782,OR,97035,N,45.397101,-122.739056,,,,
110000747443,2899,OR,97402,N,44.053056,-123.129867,,,,
110002339817,3363,OR,97015,N,45.406389,-122.554722,,,,
110002149595,2411,OR,97501,N,42.34286,-122.880705,,,,
110000875615,2499,OR,97503,N,42.438327,-122.856069,,,,
110001657813,4961,OR,97301,N,44.951114,-123.03704,,,,
110007738261,2759,OR,97070,N,45.321193,-122.76755,,,,
110001654889,2436,OR,97738,N,43.550556,-119.085833,,,,
110001654889,4961,OR,97738,N,43.550556,-119.085833,,,,
110014208641,8062,OR,97520,N,42.206312,-122.725455,,,,
110004783752,7532,OR,97233,N,45.515569,-122.455134,,,,
110014226943,4941,OR,97227,N,45.534875,-122.673431,,,,
110014272296,0723,OR,97446,Y,44.266599,-123.1666,,,,
110001653327,2048,OR,97002,N,45.217254,-122.812041,,,,
110014225230,3561,OR,97224,N,45.418231,-122.749778,,,,
110004798390,5171,OR,97302,N,44.919372,-123.025249,,,,
110014213617,5171,OR,97303,N,44.961283,-123.012586,,,,
110004783985,2789,OR,97230,N,45.53719,-122.473756,,,,
110001656119,7532,OR,97232,N,45.526889,-122.653588,,,,
110001656128,8211,OR,97202,N,45.498517,-122.639619,,,,
110001656164,4961,OR,97266,N,45.494385,-122.569971,,,,
110014207544,4953,OR,97202,N,45.474386,-122.651732,,,,
110014207606,5171,OR,97218,N,45.572562,-122.620383,,,,
110004784083,3537,OR,97222,N,45.422093,-122.577943,,,,
110004784083,3799,OR,97222,N,45.422093,-122.577943,,,,
110004784154,9111,OR,97401,N,44.05132,-123.089681,,,,
110004780531,8062,OR,97227,N,45.542376,-122.66944,,,,
110004780531,4961,OR,97227,N,45.542376,-122.66944,,,,
110026533810,8211,OR,97236,N,45.48056,-122.52778,,,,
110012278150,8211,OR,97233,N,45.512118,-122.488588,,,,
110001658297,2431,OR,97233,N,45.517151,-122.458516,,,,
110001658297,2531,OR,97233,N,45.517151,-122.458516,,,,
110025690250,8222,OR,97045,N,45.323503,-122.57999,,,,
110006868176,7538,OR,97604,Y,42.932299,-122.15089,,,,
110006868176,7699,OR,97604,Y,42.932299,-122.15089,,,,
110014164821,3273,OR,97123,N,45.502592,-122.950428,,,,
110014206616,2421,OR,97106,N,45.617752,-123.110949,,,,
110004784403,2821,OR,97203,N,45.599187,-122.730377,,,,
110007738298,5142,OR,97886,N,45.819389,-118.425304,,,,
110014272063,2421,OR,97133,N,45.59825,-123.005809,,,,
110014206714,5171,OR,97116,N,45.519646,-123.100623,,,,
110014131643,4961,OR,97123,N,45.519581,-122.977313,,,,
110001656422,4961,OR,972307095,Y,45.534599,-122.4682,,,,
110001656805,4221,OR,97058,N,45.61233,-121.197618,,,,
110014249250,4961,OR,97216,Y,45.5167,-122.60169,,,,
110014206055,4961,OR,97201,N,45.511171,-122.686113,,,,
110004784555,5511,OR,97814,Y,44.780099,-117.82859,,,,
110014205403,1442,OR,97114,Y,45.2201,-123.0912,,,,
110014205449,2431,OR,97754,N,44.338939,-120.888704,,,,
110014205476,3273,OR,97060,N,45.538026,-122.41161,,,,
110014205528,2421,OR,97469,N,42.972622,-123.35038,,,,
110007169660,2951,OR,97467,Y,43.533299,-123.3713,,,,
110004801144,5093,OR,97266,N,45.460671,-122.579019,,,,
110000537232,5261,OR,97882,N,45.917111,-119.349084,,,,
110011581822,5093,OR,97601,N,42.219807,-121.774442,,,,
110014271741,3995,OR,97015,N,45.410278,-122.558671,,,,
110001654601,2491,OR,97701,N,44.085759,-121.295571,,,,
110014205127,6515,OR,97527,N,42.42761,-123.425159,,,,
110014204574,3471,OR,97229,N,45.560634,-122.815759,,,,
110014271652,5541,OR,97009,Y,45.417,-122.3148,,,,
110014204761,5541,OR,97015,Y,45.4074,-122.5534,,,,
110014203995,2045,OR,97801,N,45.675047,-118.832389,,,,
110014204020,5541,OR,97203,N,45.582496,-122.724122,,,,
110001657387,3273,OR,97227,N,45.540082,-122.681486,,,,
110014204173,5541,OR,97303,N,44.976751,-123.026841,,,,
110014312573,2038,OR,97203,N,45.631583,-122.74975,,,,
110004783253,8221,OR,97405,N,44.014248,-123.036362,,,,
110004783404,8062,OR,97216,N,45.511356,-122.55959,,,,
110006115426,2542,OR,97850,N,45.349922,-118.03085,,,,
110013299064,8211,OR,973831133,N,44.802528,-122.801018,,,,
110014224703,5511,OR,97203,N,45.589479,-122.74975,,,,
110014203717,2421,OR,97495,Y,43.283299,-123.3586,,,,
110004783565,5511,OR,97301,N,44.944398,-122.991842,,,,
110004783618,7532,OR,97005,N,45.492613,-122.8107,,,,
110004783618,7538,OR,97005,N,45.492613,-122.8107,,,,
110004783627,8221,OR,97219,N,45.437696,-122.726764,,,,
110014227112,9711,OR,97501,N,42.309825,-122.857655,,,,
110014224767,5511,OR,97301,N,44.946259,-123.0357,,,,
110014347242,4925,OR,97470,N,43.351099,-123.372416,,,,
110004781914,5511,OR,97058,N,45.614762,-121.209383,,,,
110001655076,1442,OR,97502,N,42.421717,-122.958868,,,,
110002058647,2951,OR,97502,N,42.421717,-122.958868,,,,
110004781950,5511,OR,97141,N,45.458657,-123.844112,,,,
110014271368,4953,OR,97321,N,44.581707,-123.181796,,,,
110004782129,7538,OR,97217,N,45.615006,-122.68484,,,,
110014271395,2431,OR,97071,N,45.159809,-122.831142,,,,
110004782147,8211,OR,97223,N,45.475075,-122.757872,,,,
110001657591,1611,OR,97302,N,44.905722,-123.017862,,,,
110000841046,4011,OR,97133,N,45.59958,-123.010793,,,,
110018499463,7218,OR,97210-2531,N,45.535862,-122.698832,,,,
110001657467,6512,OR,97230,N,45.54669,-122.481211,,,,
110004782290,5171,OR,97210,N,45.574139,-122.758494,,,,
110000534100,1623,OR,97838,N,45.82476,-119.347959,,,,
110016654823,1442,OR,97850,N,45.34119,-118.040092,,,,
110016654832,3273,OR,97124,N,45.539644,-122.895225,,,,
110014279066,5211,OR,97378,Y,45.0961,-123.4269,,,,
110014202674,7217,OR,97002,Y,45.200699,-122.7831,,,,
110014202816,7216,OR,97005,N,45.496703,-122.808691,,,,
110014147100,4941,OR,97076,Y,45.459099,-122.8258,,,,
110014201719,7538,OR,97007,N,45.492144,-122.88922,,,,
110014271117,1611,OR,97015,N,45.425818,-122.576722,,,,
110014201899,1622,OR,97015,N,45.419068,-122.569301,,,,
110014201899,9199,OR,97015,N,45.419068,-122.569301,,,,
110014271144,5541,OR,97016,Y,46.103299,-123.20269,,,,
110014202031,2711,OR,97030,N,45.504751,-122.419308,,,,
110014271199,5093,OR,97031,N,45.710136,-121.537801,,,,
110014202077,1611,OR,97031,Y,45.545099,-121.5673,,,,
110014202175,5541,OR,97034,Y,45.4187,-122.7426,,,,
110014202264,4953,OR,97038,N,45.10421,-122.60029,,,,
110014202308,8211,OR,97042,N,45.215489,-122.475512,,,,
110014201684,0181,OR,97055,N,45.443171,-122.249532,,,,
110014270984,2035,OR,97056,Y,45.753,-122.8763,,,,
110004782441,4911,OR,97838,N,45.849537,-119.301786,,,,
110004792216,5013,OR,97302,N,44.916632,-123.016249,,,,
110004792216,7538,OR,97302,N,44.916632,-123.016249,,,,
110004780194,4911,OR,97058,N,45.601247,-121.183745,,,,
110014201390,4953,OR,97063,N,45.220264,-121.277225,,,,
110014201434,5541,OR,97070,Y,45.3355,-122.7636,,,,
110014201513,4953,OR,97071-9580,N,45.169005,-122.863025,,,,
110014201540,5541,OR,97103,N,46.189838,-123.833329,,,,
110014271064,0139,OR,97103,Y,46.1522,-123.8438,,,,
110014200364,9621,OR,97103,N,46.19839,-123.771366,,,,
110004775459,3999,OR,97034,N,45.418653,-122.66252,,,,
110014200701,4953,OR,97130,Y,45.713299,-123.9255,,,,
110014200827,4953,OR,97133,Y,45.634099,-122.9586,,,,
110014200827,3482,OR,97133,Y,45.634099,-122.9586,,,,
110014200907,7699,OR,97140,N,45.364911,-122.814966,,,,
110000771175,8741,OR,97140,N,45.360614,-122.829532,,,,
110014199697,5171,OR,97141,N,45.456046,-123.833553,,,,
110000816895,2436,OR,97827,N,45.564043,-117.932714,,,,
110014270635,3325,OR,97201,Y,45.5031,-122.6725,,,,
110014199928,1611,OR,97203,N,45.576939,-122.734638,,,,
110014279002,3639,OR,97206,N,45.458425,-122.601471,,,,
110004782520,7319,OR,97202,N,45.487361,-122.64054,,,,
110014273320,4785,OR,97210,N,45.550572,-122.722122,,,,
110014270305,9999,OR,97211,N,45.554364,-122.646873,,,,
110014255938,3425,OR,97213,N,45.533677,-122.596726,,,,
110014198518,0782,OR,97223,N,45.443548,-122.806122,,,,
110014270216,2441,OR,97231-2303,N,45.61119,-122.796735,,,,
110004782673,7539,OR,97035,N,45.397036,-122.735055,,,,
110016654903,4952,OR,97301,N,44.900876,-122.938705,,,,
110014196850,5012,OR,97310,Y,44.944099,-123.0386,,,,
110014269512,2599,OR,97321,Y,44.6255,-123.0752,,,,
110014197403,5511,OR,97330,N,44.56757,-123.259239,,,,
110014269353,2435,OR,97360,Y,44.7486,-122.5038,,,,
110014269362,0721,OR,97362,Y,45.084099,-122.8075,,,,
110014269406,7534,OR,97365,N,44.643951,-124.052977,,,,
110014196299,5521,OR,97367,Y,44.975499,-124.0125,,,,
110014196547,4953,OR,97391,N,44.588918,-123.938318,,,,
110014195352,4173,OR,97402,N,44.050941,-123.122065,,,,
110006114356,7538,OR,97701,N,44.055429,-121.274518,,,,
110014195566,0721,OR,97404,N,44.071513,-123.118561,,,,
110014195637,7537,OR,97405,N,44.028798,-123.10553,,,,
110014224552,4522,OR,97128-9496,Y,45.198799,-123.1386,,,,
110007169642,2431,OR,97432,N,43.087938,-123.415722,,,,
110014194745,2435,OR,97465,N,42.789079,-124.488208,,,,
110014194843,5541,OR,97469,Y,42.951599,-123.3652,,,,
110014194950,2499,OR,97470,N,43.286995,-123.360097,,,,
110014193684,7542,OR,97501,N,42.318068,-122.864222,,,,
110014193773,2421,OR,97503,Y,42.437399,-122.8522,,,,
110004781237,7532,OR,97222,N,45.459611,-122.638156,,,,
110014193915,5541,OR,97526,N,42.438503,-123.321671,,,,
110014194040,0191,OR,97530,Y,42.284399,-123.2249,,,,
110016654921,4213,OR,97321,N,44.679577,-123.061954,,,,
110004820935,4231,OR,97224,N,45.390652,-122.752369,,,,
110004821033,2434,OR,972271444,N,45.550818,-122.666723,,,,
110014193425,2421,OR,97709,Y,44.045999,-121.3116,,,,
110007739876,0721,OR,97741,N,44.660511,-121.148211,,,,
110014268700,4581,OR,97754,Y,44.28,-120.9002,,,,
110014193568,5171,OR,97801,N,45.668107,-118.794571,,,,
110014268461,5171,OR,97814,N,44.789642,-117.849903,,,,
110014193041,4522,OR,97850,N,45.325778,-118.050603,,,,
110004775404,7532,OR,972163759,N,45.519001,-122.54289,,,,
110004781344,7349,OR,97213,N,45.532468,-122.598934,,,,
110004821177,7999,OR,97266,N,45.498107,-122.552556,,,,
110004821186,7216,OR,97008,N,45.448547,-122.825945,,,,
110004821337,2068,OR,970054114,N,45.479389,-122.785453,,,,
110004821364,3594,OR,97402,N,44.051425,-123.177747,,,,
110014192051,2421,OR,97396,Y,45.066699,-123.4833,,,,
110004821505,5411,OR,972238671,N,45.440165,-122.750791,,,,
110004821603,8021,OR,972024445,N,45.486927,-122.637497,,,,
110004821612,8011,OR,972061059,N,45.505369,-122.583618,,,,
110014160781,3674,OR,97302,N,44.903391,-123.016617,,,,
110004821649,8011,OR,970159301,N,45.433342,-122.562859,,,,
110004821809,8021,OR,973069427,N,44.881504,-123.071797,,,,
110004821710,8999,OR,97217,N,45.604849,-122.663783,,,,
110001657797,3536,OR,97062,N,45.381229,-122.764257,,,,
110001654497,4961,OR,97754,N,44.303618,-120.826977,,,,
110004822194,3599,OR,97222,N,45.437457,-122.623704,,,,
110007741907,8711,OR,97223,N,45.420036,-122.754759,,,,
110004781567,5511,OR,97209,N,45.522905,-122.687784,,,,
110004781594,5198,OR,97232,N,45.523174,-122.66071,,,,
110000817215,7384,OR,97401,N,44.090216,-123.067219,,,,
110016655029,4911,OR,97701,Y,44.0927,-121.2936,,,,
110000894569,4953,OR,97210,N,45.5434,-122.721155,,,,
110004808995,3651,OR,97203,N,45.591959,-122.762758,,,,
110014268176,9999,OR,97001,N,44.904167,-120.652617,,,,
110014268176,0212,OR,97001,N,44.904167,-120.652617,,,,
110004781772,3731,OR,97201,N,45.507403,-122.675891,,,,
110014191089,4961,OR,97211,N,45.569978,-122.634514,,,,
110000894998,7694,OR,97321,N,44.618587,-123.113276,,,,
110006431441,4923,OR,97016,Y,46.0202,-123.268,,,,
110014268050,7033,OR,97023,Y,45.225,-122.2425,,,,
110014268050,4952,OR,97023,Y,45.225,-122.2425,,,,
110004809397,5251,OR,97141,N,45.458657,-123.844112,,,,
110004809413,3499,OR,97141,N,45.416792,-123.803725,,,,
110004809468,7539,OR,97701,N,44.062894,-121.305557,,,,
110004809547,3273,OR,97701,N,44.075188,-121.360194,,,,
110004809725,7538,OR,97005,Y,45.475,-122.8053,,,,
110004809789,7538,OR,97230,Y,45.535699,-122.5003,,,,
110014190785,5541,OR,97030,N,45.519044,-122.412257,,,,
110014190892,4151,OR,97141,N,45.422993,-123.797806,,,,
110004810009,9222,OR,97204,N,45.516391,-122.67772,,,,
110006857071,9511,OR,97068,N,45.384192,-122.675469,,,,
110004810090,8299,OR,97823,N,45.238261,-120.185545,,,,
110004810241,3577,OR,97124,N,45.546774,-122.891129,,,,
110004810474,1731,OR,97227,N,45.541015,-122.674936,,,,
110014190491,2048,OR,97446-9662,N,44.267502,-123.17225,,,,
110004792378,7532,OR,97005,N,45.492577,-122.783846,,,,
110004810624,9199,OR,97018,N,45.894139,-122.808405,,,,
110004810633,1531,OR,97201,N,45.517654,-122.690658,,,,
110004810679,3325,OR,97032,N,45.176304,-122.742539,,,,
110004810704,5999,OR,97214,N,45.522047,-122.65767,,,,
110006115630,4924,OR,97367,Y,44.9575,-124.013,,,,
110004810768,9199,OR,97850,N,45.338251,-118.05715,,,,
110004810811,1061,OR,97420,Y,43.355899,-124.2032,,,,
110004810857,3589,OR,97209,N,45.531471,-122.684823,,,,
110004810982,5211,OR,97220,N,45.570273,-122.543797,,,,
110004810991,5211,OR,97408,N,44.09375,-123.096455,,,,
110004811044,5399,OR,97424,N,43.801149,-123.04,,,,
110014257437,3674,OR,97124,N,45.53,-122.95999,,,,
110004780577,5511,OR,97321,N,44.622187,-123.110835,,,,
110006114276,2022,OR,97141,Y,45.481083,-123.849388,019,,009,002
110014170967,5148,OR,97044,Y,45.62,-121.54,,,,
110009817840,5148,OR,97041,Y,45.52,-121.59,,,,
110000488053,2611,OR,97321,N,44.672121,-123.062589,018,,009,001
110000486723,2611,OR,97045,N,45.356159,-122.610553,018,,009,001
110016653281,0921,OR,97023,N,45.276443,-122.204996,018,,009,001
110004777885,4952,OR,97071,N,45.148433,-122.78649,019,,009,002
110009156073,4952,OR,97386,N,44.459132,-122.767895,,,,
110014263536,4952,OR,97138,Y,46.0065,-123.9205,019,,009,002
110002041932,4952,OR,97383,Y,44.786639,-122.812805,019,,009,002
110000554481,4952,OR,978386662,N,45.852604,-119.300996,019,,009,002
110009817500,4952,OR,97463,Y,43.741583,-122.491583,,,,
