               ************************************
               *****    GLOBAL ATTRIBUTES    ******
               ************************************
     TITLE                    WIND MFI Key Parameters
     PROJECT                  ISTP>International Solar-Terrestrial Physics
     DISCIPLINE               Space Physics>Magnetospheric Science
     SOURCE_NAME              WIND>Wind Interplanetary Plasma Laboratory
     DATA_TYPE                K0>Key Parameter
     DESCRIPTOR               MFI>Magnetic Fields Investigation
     DATA_VERSION             1
     KPGS_VERSION             V3.2
     PROCESSING_DATE          25-JAN-1997 21:38:53.05
     TEXT                     References:
                              1. Panetta P. (GSFC), GGS WIND MFI Operator's Manual, September 15, 1992.
                              2. Computer Sciences Corporation, Data Format Control Document (DFCD) Between
                              The International Solar-Terrestrial Physics (ISTP) Program Information
                              Processing Division Ground Data Processing System and The ISTP Mission
                              Investigators, CSC/TR-91/6014, 560-1DFD/0190, July 1992.
                              3. Behannon, K. W., International Solar Terrestrial Physics (ISTP) Program
                              Investigator Data Analysis Requirements For WIND and GEOTAIL Spacecraft
                              Magnetometer Experiment, September 1987.
     MODS                     Initial Release 7/12/93
                              Zvar Release 10/24/96
                              Zvar Update  11/12/96
     ADID_REF                 NSSD0141
     LOGICAL_FILE_ID          WI_K0_MFI_00000000_V01
     LOGICAL_SOURCE           WI_K0_MFI
     LOGICAL_SOURCE_DESCR     Wind Magnetic Fields Investigation, Key Parameters
     PI_NAME                  R. Lepping
     PI_AFFILIATION           NASA/GSFC
     MISSION_GROUP            Wind
     INSTRUMENT_TYPE          Magnetic Fields (space)
     TEXT_SUPPLEMENT_1        
               ************************************
               ****  RECORD VARYING VARIABLES  ****
               ************************************
 1. Time, centered
 2. Average of the magnitudes
 3. Magnetic Field, component RMS SQRT(RMSX^2 + RMSY^2 + RMSZ^2)
 4. Radial distance from the earth
 5. Magnetic Field - Cartesian GSM
 6. Wind Position - Cartesian GSM
Epoch                             BF1           RMS          Dist        BX GSM        BY GSM        BZ GSM         X GSM         Y GSM         Z GSM
24-05-1997 06:11:54.350       4.61336      0.373370       162.114       1.04438      -3.25082       3.08116       161.303       11.2883       11.6171
24-05-1997 06:13:26.350       4.55792      0.209058       162.110      0.774549      -2.92651       3.40125       161.298       11.3036       11.6030
24-05-1997 06:14:58.350       5.05181      0.461895       162.106      0.619625      -3.37194       3.68760       161.294       11.3189       11.5888
24-05-1997 06:16:30.350       5.06221      0.271601       162.101      0.816381      -3.70197       3.34618       161.290       11.3341       11.5747
24-05-1997 06:18:02.350       4.97460      0.276975       162.097      0.801265      -3.72415       3.19195       161.286       11.3492       11.5606
24-05-1997 06:19:34.350       4.83025      0.351178       162.093      0.409739      -3.96074       2.71607       161.282       11.3643       11.5465
24-05-1997 06:21:06.350       5.06655      0.248780       162.089      0.467366      -4.64524       1.95516       161.277       11.3794       11.5324
24-05-1997 06:22:38.350       4.96907      0.951164       162.085      0.475117      -4.32132       2.22226       161.273       11.3944       11.5184
24-05-1997 06:24:10.350       5.09584      0.287136       162.081      0.741088      -3.37791       3.73337       161.269       11.4093       11.5043
24-05-1997 06:25:42.350       5.15608      0.791068       162.077      0.430333      -3.78449       3.38562       161.265       11.4242       11.4903
24-05-1997 06:27:14.350       5.06341      0.522708       162.072      0.339973      -4.03439       3.00830       161.260       11.4391       11.4763
24-05-1997 06:28:46.350       4.71272      0.403157       162.068      0.337691      -3.55889       3.05793       161.256       11.4539       11.4623
24-05-1997 06:30:18.350       4.73919      0.266890       162.064      0.879107      -3.63983       2.89396       161.252       11.4686       11.4483
24-05-1997 06:31:50.350       4.68734      0.448070       162.060      0.859413      -3.90316       2.40924       161.248       11.4833       11.4344
24-05-1997 06:33:22.350       5.10318      0.865160       162.056      0.656854      -4.31472       2.51055       161.243       11.4979       11.4204
24-05-1997 06:34:54.350       5.32952      0.393964       162.052      0.608826      -4.79538       2.21847       161.239       11.5125       11.4065
24-05-1997 06:36:26.350       5.13471      0.294849       162.047      0.183377      -4.57186       2.32143       161.235       11.5270       11.3926
24-05-1997 06:37:58.350       4.88665      0.591516       162.043      0.304569      -4.44910       1.91391       161.231       11.5414       11.3787
24-05-1997 06:39:30.350       4.61768      0.424074       162.039      0.188783      -4.55248      0.626099       161.226       11.5558       11.3649
24-05-1997 06:41:02.350       5.16943       1.52745       162.035      0.593131      -4.39975       2.21173       161.222       11.5702       11.3511
24-05-1997 06:42:34.350       5.46870      0.253309       162.031       1.05542      -4.63715       2.69667       161.218       11.5844       11.3373
24-05-1997 06:44:06.350       5.05831      0.370559       162.027      0.537924      -4.44352       2.32993       161.214       11.5987       11.3235
24-05-1997 06:45:38.350       4.70502      0.319715       162.022      0.301358      -4.39823       1.62008       161.209       11.6128       11.3097
24-05-1997 06:47:10.350       4.56773      0.280292       162.018     -0.244847      -4.35257       1.33569       161.205       11.6269       11.2960
24-05-1997 06:48:42.350       4.61555      0.509567       162.014     -0.265718      -4.53258      0.661258       161.201       11.6410       11.2823
24-05-1997 06:50:14.350       4.64563      0.657990       162.010     -0.508404      -4.56651      0.213191       161.197       11.6550       11.2686
24-05-1997 06:51:46.350       4.78488       1.15848       162.006      0.448251      -3.65659       2.82709       161.193       11.6689       11.2550
24-05-1997 06:53:18.350       4.93217      0.822790       162.002      0.859722      -3.79642       2.91573       161.188       11.6828       11.2413
24-05-1997 06:54:50.350       4.93067      0.454756       161.997     -0.125799      -4.58356       1.75857       161.184       11.6966       11.2278
24-05-1997 06:56:22.350       5.24367      0.396320       161.993      0.108261      -4.88435       1.86618       161.180       11.7104       11.2142
24-05-1997 06:57:54.350       5.31697      0.519004       161.989     -0.480120      -5.14310       1.15573       161.176       11.7241       11.2007
24-05-1997 06:59:26.350       5.02276      0.340023       161.985     -0.822737      -4.94334     0.0876722       161.171       11.7377       11.1872
24-05-1997 07:00:58.350       4.98747      0.252425       161.981      -1.22527      -4.74877     -0.874748       161.167       11.7513       11.1737
24-05-1997 07:02:30.350       4.85098      0.200054       161.977      -1.10430      -4.62059     -0.963225       161.163       11.7648       11.1603
24-05-1997 07:04:02.350       5.11950      0.379716       161.972      -1.18664      -4.87264     -0.971344       161.159       11.7782       11.1469
24-05-1997 07:05:34.350       5.14306      0.261570       161.968      -1.07680      -4.95758     -0.805834       161.154       11.7916       11.1335
24-05-1997 07:07:06.350       5.17592      0.335205       161.964      -1.11751      -4.91090      -1.14706       161.150       11.8049       11.1202
24-05-1997 07:08:38.350       5.11432      0.322400       161.960      -1.07897      -4.79124      -1.39268       161.146       11.8182       11.1069
24-05-1997 07:10:10.350       5.22604      0.770793       161.956      -1.33110      -4.85122      -1.21659       161.142       11.8314       11.0936
24-05-1997 07:11:42.350       5.27887      0.491686       161.952     -0.934537      -4.61987      -2.33482       161.137       11.8445       11.0804
24-05-1997 07:13:14.350       5.26031      0.252148       161.947     -0.906512      -4.63047      -2.31334       161.133       11.8576       11.0672
24-05-1997 07:14:46.350       5.06739      0.271268       161.943      -1.13939      -4.29926      -2.41827       161.129       11.8706       11.0541
24-05-1997 07:16:18.350       5.03805      0.697875       161.939      -1.66278      -2.80292      -3.78122       161.125       11.8835       11.0410
24-05-1997 07:17:50.350       5.24930      0.840149       161.935      -1.66968      -3.08677      -3.81388       161.120       11.8964       11.0279
24-05-1997 07:19:22.350       5.33555      0.890081       161.931      -1.14741      -3.25975      -3.96767       161.116       11.9092       11.0149
24-05-1997 07:20:54.350       5.26947      0.765557       161.927      -1.54850      -2.55290      -4.27483       161.112       11.9219       11.0019
24-05-1997 07:22:26.350       5.32770      0.638476       161.922      -2.00756      -2.91052      -3.93747       161.108       11.9346       10.9889
24-05-1997 07:23:58.350       5.28245      0.865171       161.918      -1.70904      -3.28712      -3.66828       161.103       11.9472       10.9760
24-05-1997 07:25:30.350       5.57731      0.437737       161.914      -1.58165      -2.86352      -4.50167       161.099       11.9598       10.9632
24-05-1997 07:27:02.350       5.48013      0.439577       161.910      -1.76630      -3.13437      -4.11589       161.095       11.9722       10.9504
24-05-1997 07:28:34.350       5.89594      0.397482       161.906      -1.97388      -2.15448      -5.10721       161.091       11.9847       10.9376
24-05-1997 07:30:06.350       5.91045      0.913546       161.902      -1.75511      -2.21059      -5.11600       161.086       11.9970       10.9249
24-05-1997 07:31:38.350       5.77157      0.563599       161.897      -1.60582      -2.68808      -4.81739       161.082       12.0093       10.9122
24-05-1997 07:33:10.350       5.72273       1.02113       161.893      -1.42638      -2.54488      -4.83277       161.078       12.0215       10.8996
24-05-1997 07:34:42.350       4.84019      0.367417       161.889      -1.25544      -3.75343      -2.76293       161.074       12.0336       10.8870
24-05-1997 07:36:14.350       4.98508      0.831839       161.885      -1.31680      -3.27666      -3.42106       161.069       12.0457       10.8744
24-05-1997 07:37:46.350       4.85186      0.293506       161.881     -0.952051      -3.86998      -2.75753       161.065       12.0577       10.8619
24-05-1997 07:39:18.350       5.12756       1.19310       161.877     -0.851740      -3.92985      -2.96341       161.061       12.0697       10.8495
24-05-1997 07:40:50.350       6.68656      0.404486       161.872    -0.0511569      -5.85575       3.20325       161.057       12.0815       10.8371
24-05-1997 07:42:22.350       6.69196      0.433426       161.868     -0.708095      -5.97993       2.88763       161.052       12.0933       10.8248
24-05-1997 07:43:54.350       6.86139      0.474767       161.864      -1.37251      -6.35454       2.14326       161.048       12.1051       10.8125
24-05-1997 07:45:26.350       6.94428      0.652664       161.860      -1.88754      -6.52548       1.28680       161.044       12.1167       10.8002
24-05-1997 07:46:58.350       6.87257      0.445901       161.856      -1.82099      -6.60290      0.351284       161.040       12.1283       10.7880
24-05-1997 07:48:30.350       6.70557      0.536575       161.851      -2.15247      -6.31273     -0.478505       161.035       12.1398       10.7759
24-05-1997 07:50:02.350       6.45986      0.533557       161.847      -1.37223      -6.19830      -1.08596       161.031       12.1513       10.7638
24-05-1997 07:51:34.350       6.55161      0.144396       161.843      -1.37065      -6.30235      -1.14335       161.027       12.1627       10.7518
24-05-1997 07:53:06.350       6.53954      0.338375       161.839      -1.12521      -6.35648     -0.991426       161.023       12.1740       10.7398
24-05-1997 07:54:38.350       6.53872      0.247281       161.835      -1.17966      -6.38962     -0.691474       161.018       12.1852       10.7279
24-05-1997 07:56:10.350       6.62064      0.198404       161.831      -1.21972      -6.50169     -0.190573       161.014       12.1964       10.7161
24-05-1997 07:57:42.350       6.63818      0.298625       161.826      -1.37828      -6.48650     0.0665294       161.010       12.2075       10.7042
24-05-1997 07:59:14.349       6.59593      0.181341       161.822     -0.954976      -6.51525     -0.340840       161.006       12.2185       10.6925
24-05-1997 08:00:46.349       6.69658      0.307857       161.818     -0.948558      -6.58161     -0.731754       161.001       12.2295       10.6808
24-05-1997 08:02:18.349       6.66959      0.350374       161.814      -1.17240      -6.02969      -2.57508       160.997       12.2404       10.6692
24-05-1997 08:03:50.349       6.73146      0.181113       161.810      -1.29161      -5.93211      -2.90345       160.993       12.2512       10.6576
24-05-1997 08:05:22.349       6.80557      0.313717       161.806      -1.23101      -6.20637      -2.48722       160.989       12.2619       10.6461
24-05-1997 08:06:54.349       6.76145      0.353567       161.801      -1.13837      -6.09420      -2.67573       160.984       12.2726       10.6347
24-05-1997 08:08:26.349       6.69202      0.344518       161.797      -1.08450      -6.12533      -2.44465       160.980       12.2832       10.6233
24-05-1997 08:09:58.349       6.62913      0.255994       161.793     -0.909297      -6.24968      -1.99922       160.976       12.2937       10.6119
24-05-1997 08:11:30.349       6.53363      0.290391       161.789      -1.04302      -6.24052      -1.60681       160.972       12.3041       10.6007
24-05-1997 08:13:02.349       6.51720      0.158526       161.785      -1.15590      -6.24519      -1.45368       160.967       12.3145       10.5895
24-05-1997 08:14:34.349       6.51626      0.255307       161.781      -1.19203      -6.25947      -1.34068       160.963       12.3248       10.5783
24-05-1997 08:16:06.349       6.41229      0.173761       161.776      -1.35184      -6.12824      -1.31008       160.959       12.3350       10.5673
24-05-1997 08:17:38.349       6.37719      0.438270       161.772      -1.47237      -5.92679      -1.78512       160.955       12.3452       10.5563
24-05-1997 08:19:10.349       6.45692      0.178974       161.768      -1.19494      -6.04183      -1.93157       160.950       12.3553       10.5453
24-05-1997 08:20:42.349       6.46614      0.178793       161.764      -1.15273      -5.95548      -2.23275       160.946       12.3653       10.5345
24-05-1997 08:22:14.349       6.47849      0.494109       161.760     -0.987609      -6.19479      -1.54333       160.942       12.3752       10.5236
24-05-1997 08:23:46.349       6.56606      0.763066       161.755     -0.721061      -6.28524      -1.59002       160.938       12.3851       10.5129
24-05-1997 08:25:18.349       6.71767      0.368305       161.751     -0.771509      -5.86447      -3.16364       160.933       12.3949       10.5022
24-05-1997 08:26:50.349       6.94301       1.14744       161.747     -0.790755      -6.02279      -3.17045       160.929       12.4046       10.4916
24-05-1997 08:28:22.349       7.29354      0.190794       161.743     -0.824502      -6.84994      -2.35797       160.925       12.4142       10.4811
24-05-1997 08:29:54.349       7.32504      0.148160       161.739      -1.00296      -6.76136      -2.62955       160.921       12.4238       10.4706
24-05-1997 08:31:26.349       7.35642      0.146582       161.735      -1.09038      -6.71931      -2.78558       160.916       12.4332       10.4602
24-05-1997 08:32:58.349       7.33477      0.189832       161.730      -1.21493      -6.50034      -3.16778       160.912       12.4426       10.4499
24-05-1997 08:34:30.349       7.31072      0.157276       161.726      -1.31857      -6.52759      -3.01270       160.908       12.4520       10.4397
24-05-1997 08:36:02.349       7.29541      0.253627       161.722      -1.10161      -6.52273      -3.06617       160.904       12.4612       10.4295
24-05-1997 08:37:34.349       7.25181      0.260612       161.718      -1.16972      -6.12233      -3.69765       160.899       12.4704       10.4194
24-05-1997 08:39:06.349       7.23097      0.110615       161.714      -1.34077      -5.84281      -4.04241       160.895       12.4795       10.4094
24-05-1997 08:40:38.349       7.25025      0.166677       161.709      -1.38883      -5.89798      -3.97808       160.891       12.4886       10.3994
24-05-1997 08:42:10.349       7.25473      0.115079       161.705      -1.58572      -5.84422      -3.99375       160.887       12.4975       10.3895
24-05-1997 08:43:42.349       7.25755      0.267981       161.701      -1.51388      -5.89033      -3.95148       160.882       12.5064       10.3797
24-05-1997 08:45:14.349       7.26099      0.127193       161.697      -1.23136      -6.07825      -3.77445       160.878       12.5152       10.3700
24-05-1997 08:46:46.349       7.22980      0.186532       161.693      -1.47502      -6.00110      -3.74833       160.874       12.5239       10.3603
24-05-1997 08:48:18.349       7.06240      0.394730       161.689      -1.64522      -5.87547      -3.53639       160.869       12.5326       10.3508
24-05-1997 08:49:50.349       7.11687      0.123637       161.684      -1.90547      -5.73686      -3.75480       160.865       12.5411       10.3413
24-05-1997 08:51:22.349       7.22799      0.187366       161.680      -1.60979      -6.11470      -3.49738       160.861       12.5496       10.3318
24-05-1997 08:52:54.349       7.24992      0.158814       161.676      -1.59990      -6.09771      -3.57743       160.857       12.5580       10.3225
24-05-1997 08:54:26.349       7.21328      0.519073       161.672      -1.58204      -6.01976      -3.60930       160.852       12.5664       10.3132
24-05-1997 08:55:58.349       7.15533      0.197627       161.668      -1.44590      -5.81638      -3.90427       160.848       12.5746       10.3040
24-05-1997 08:57:30.349       7.14299      0.209346       161.663      -1.50168      -5.83472      -3.83185       160.844       12.5828       10.2949
24-05-1997 08:59:02.349       7.17595      0.141475       161.659      -1.43800      -5.58672      -4.26590       160.840       12.5909       10.2859
24-05-1997 09:00:34.349       7.10198      0.124502       161.655      -1.22768      -5.58269      -4.21326       160.835       12.5989       10.2770
24-05-1997 09:02:06.349       7.15509      0.169840       161.651      -1.35882      -5.51236      -4.35167       160.831       12.6069       10.2681
24-05-1997 09:03:38.349       7.19533      0.308285       161.647      -1.39105      -5.33208      -4.61708       160.827       12.6148       10.2594
24-05-1997 09:05:10.349       7.30591      0.165416       161.643      -1.01301      -5.27953      -4.94488       160.823       12.6226       10.2507
24-05-1997 09:06:42.349       7.26058      0.160888       161.638     -0.805091      -5.13595      -5.06623       160.818       12.6303       10.2421
24-05-1997 09:08:14.349       7.26353      0.129705       161.634     -0.996710      -5.23141      -4.93797       160.814       12.6379       10.2335
24-05-1997 09:09:46.349       7.23287      0.126057       161.630      -1.06715      -5.20597      -4.90549       160.810       12.6455       10.2251
24-05-1997 09:11:18.349       7.11127      0.192854       161.626     -0.966431      -5.05120      -4.90795       160.806       12.6529       10.2167
24-05-1997 09:12:50.349       7.08492     0.0847608       161.622     -0.824957      -4.90487      -5.04513       160.801       12.6603       10.2085
24-05-1997 09:14:22.349       7.05638      0.125992       161.617     -0.749434      -4.89356      -5.02702       160.797       12.6677       10.2003
24-05-1997 09:15:54.349       7.01572      0.116007       161.613     -0.711530      -4.92688      -4.94249       160.793       12.6749       10.1922
24-05-1997 09:17:26.349       6.98660      0.188105       161.609     -0.831274      -4.79020      -5.01425       160.789       12.6821       10.1842
24-05-1997 09:18:58.349       7.03586      0.207672       161.605     -0.849941      -5.14021      -4.72419       160.784       12.6892       10.1763
24-05-1997 09:20:30.349       6.99561      0.176964       161.601     -0.844866      -4.96305      -4.85540       160.780       12.6962       10.1684
24-05-1997 09:22:02.349       6.87505      0.185785       161.597     -0.797953      -4.78250      -4.87171       160.776       12.7031       10.1607
24-05-1997 09:23:34.349       6.87578     0.0873407       161.592     -0.823385      -4.68289      -4.96623       160.771       12.7099       10.1530
24-05-1997 09:25:06.349       6.61220      0.228557       161.588     -0.653067      -4.44960      -4.84606       160.767       12.7167       10.1455
24-05-1997 09:26:38.349       6.21773      0.242398       161.584     -0.575194      -4.11014      -4.62787       160.763       12.7234       10.1380
24-05-1997 09:28:10.349       6.32361      0.249702       161.580     -0.705068      -4.35015      -4.53166       160.759       12.7300       10.1306
24-05-1997 09:29:42.349       6.51791      0.132054       161.576     -0.932019      -4.59445      -4.52697       160.754       12.7365       10.1233
24-05-1997 09:31:14.349       6.42650      0.304575       161.571      -1.04520      -4.55353      -4.40770       160.750       12.7430       10.1161
24-05-1997 09:32:46.349       6.82045      0.161233       161.567      -1.00801      -4.99909      -4.52783       160.746       12.7493       10.1090
24-05-1997 09:34:18.349       6.89030      0.287547       161.563      -1.04533      -5.06074      -4.54886       160.742       12.7556       10.1020
24-05-1997 09:35:50.349       6.90352      0.175427       161.559      -1.35992      -4.99572      -4.56373       160.737       12.7618       10.0951
24-05-1997 09:37:22.349       6.87301      0.121910       161.555      -1.41921      -5.21725      -4.24173       160.733       12.7679       10.0883
24-05-1997 09:38:54.349       6.76949      0.432098       161.550      -1.39362      -5.22941      -4.04443       160.729       12.7740       10.0816
24-05-1997 09:40:26.349       6.85309     0.0949795       161.546      -1.57516      -5.34868      -3.98367       160.725       12.7799       10.0749
24-05-1997 09:41:58.349       6.84953      0.181354       161.542      -1.71110      -5.35058      -3.91568       160.720       12.7858       10.0684
24-05-1997 09:43:30.349       6.96288      0.153129       161.538      -1.70158      -5.43302      -4.00618       160.716       12.7916       10.0619
24-05-1997 09:45:02.349       6.96397      0.145646       161.534      -1.70197      -5.37465      -4.08646       160.712       12.7973       10.0556
24-05-1997 09:46:34.349       6.90308      0.176554       161.530      -1.52155      -5.24564      -4.21899       160.707       12.8030       10.0493
24-05-1997 09:48:06.349       6.90441      0.155818       161.525      -1.61583      -5.26410      -4.16319       160.703       12.8085       10.0432
24-05-1997 09:49:38.349       6.76660      0.217897       161.521      -1.72238      -5.09022      -4.10696       160.699       12.8140       10.0371
24-05-1997 09:51:10.349       6.64701      0.202918       161.517      -1.89488      -4.89187      -4.07735       160.695       12.8194       10.0312
24-05-1997 09:52:42.349       6.76487      0.170010       161.513      -1.80070      -4.98190      -4.20420       160.690       12.8247       10.0253
24-05-1997 09:54:14.349       6.88638      0.130816       161.509      -1.90882      -5.02521      -4.30255       160.686       12.8300       10.0195
24-05-1997 09:55:46.349       6.91414      0.258097       161.504      -1.88498      -4.81932      -4.57907       160.682       12.8351       10.0139
24-05-1997 09:57:18.349       6.85092      0.142427       161.500      -1.83956      -4.69399      -4.63681       160.678       12.8402       10.0083
24-05-1997 09:58:50.349       6.66447       1.48419       161.496      -1.37723      -4.95662      -3.97279       160.673       12.8452       10.0029
24-05-1997 10:00:22.349       5.96196       1.22382       161.492       1.00933      -5.58458       1.36145       160.669       12.8501       9.99749
24-05-1997 10:01:54.349       6.13574      0.837350       161.488       1.75943      -4.58225       3.58635       160.665       12.8549       9.99223
24-05-1997 10:03:26.349       5.94131      0.681163       161.483       1.85559      -3.44211       4.42299       160.660       12.8596       9.98707
24-05-1997 10:04:58.349       5.90608       1.74465       161.479       1.49334      -3.70236       3.99432       160.656       12.8643       9.98201
24-05-1997 10:06:30.349       6.38447      0.248290       161.475       1.26902      -5.78000       2.38604       160.652       12.8689       9.97705
24-05-1997 10:08:02.349       6.45286      0.304111       161.471       1.31594      -5.82036       2.43879       160.648       12.8734       9.97220
24-05-1997 10:09:34.349       6.59603      0.410356       161.467       1.25916      -6.07632       2.20112       160.643       12.8778       9.96744
24-05-1997 10:11:06.349       6.61859      0.261148       161.462       1.34570      -6.06076       2.28020       160.639       12.8821       9.96279
24-05-1997 10:12:38.349       6.83505      0.326272       161.458       1.37779      -6.34586       2.11231       160.635       12.8863       9.95825
24-05-1997 10:14:10.349       7.03844      0.593640       161.454       1.50247      -6.54455       2.03401       160.631       12.8905       9.95381
24-05-1997 10:15:42.349       7.20191      0.311252       161.450       1.42318      -6.90789       1.43129       160.626       12.8946       9.94947
24-05-1997 10:17:14.349       7.10977      0.228521       161.446       1.42837      -6.82368       1.37907       160.622       12.8986       9.94523
24-05-1997 10:18:46.349       7.26163      0.492137       161.442       1.45041      -6.72945       2.25916       160.618       12.9025       9.94111
24-05-1997 10:20:18.349       6.79618      0.740398       161.437      0.402443      -6.72805     -0.482840       160.613       12.9063       9.93708
24-05-1997 10:21:50.349       6.75759      0.215707       161.433      0.686060      -6.71722     -0.179909       160.609       12.9101       9.93317
24-05-1997 10:23:22.349       6.95560      0.663750       161.429      0.739649      -6.86426      0.528200       160.605       12.9137       9.92935
24-05-1997 10:24:54.349       7.02245      0.181952       161.425      0.647837      -6.96597      0.583270       160.601       12.9173       9.92565
24-05-1997 10:26:26.349       7.05455      0.928758       161.421      0.723425      -6.94712      0.349267       160.596       12.9208       9.92205
24-05-1997 10:27:58.349       7.01832      0.443279       161.416      0.830114      -6.95461      0.102688       160.592       12.9242       9.91856
24-05-1997 10:29:30.349       7.01994      0.503283       161.412      0.656068      -6.90284      0.975025       160.588       12.9276       9.91518
24-05-1997 10:31:02.349       6.96393      0.365402       161.408      0.493936      -6.82812       1.22437       160.584       12.9308       9.91190
24-05-1997 10:32:34.349       6.76345      0.570114       161.404    -0.0323001      -6.74105     0.0109855       160.579       12.9340       9.90873
24-05-1997 10:34:06.349       6.83931      0.140872       161.400     0.0923256      -6.83558      0.157946       160.575       12.9370       9.90567
24-05-1997 10:35:38.349       6.92068      0.263388       161.395     -0.182984      -6.90549      0.337575       160.571       12.9400       9.90272
24-05-1997 10:37:10.349       6.97309      0.258999       161.391      0.234226      -6.94919      0.463996       160.566       12.9429       9.89987
24-05-1997 10:38:42.349       6.88295      0.229976       161.387     0.0568052      -6.85692      0.551734       160.562       12.9458       9.89714
24-05-1997 10:40:14.349       6.94632      0.201555       161.383     0.0376214      -6.93319      0.378885       160.558       12.9485       9.89452
24-05-1997 10:41:46.349       6.98115      0.211958       161.379    -0.0234990      -6.97722      0.117135       160.554       12.9512       9.89200
24-05-1997 10:43:18.349       7.03752      0.418350       161.374     -0.136127      -6.99550      0.632331       160.549       12.9537       9.88960
24-05-1997 10:44:50.349       7.37171      0.242980       161.370     -0.112899      -7.32623      0.783230       160.545       12.9562       9.88730
24-05-1997 10:46:22.349       7.40491      0.157074       161.366      0.114437      -7.38382      0.528631       160.541       12.9586       9.88512
24-05-1997 10:47:54.349       7.46522       1.00388       161.362      0.904489      -7.34440     0.0165934       160.537       12.9609       9.88304
24-05-1997 10:49:26.349       7.64593       2.62195       161.358      0.365827      -6.20462      -3.60571       160.532       12.9632       9.88108
24-05-1997 10:50:58.349       7.83451      0.397644       161.353      0.185178      -5.72586      -5.32982       160.528       12.9653       9.87923
24-05-1997 10:52:30.349       7.77893      0.213623       161.349      0.316790      -5.76185      -5.21251       160.524       12.9674       9.87749
24-05-1997 10:54:02.349       7.73652      0.253984       161.345      0.528510      -5.66999      -5.23106       160.519       12.9693       9.87586
24-05-1997 10:55:34.349       7.65522      0.364186       161.341      0.926769      -5.49469      -5.23692       160.515       12.9712       9.87434
24-05-1997 10:57:06.349       7.54033      0.336404       161.337       1.31858      -5.44049      -5.04107       160.511       12.9730       9.87294
24-05-1997 10:58:38.349       7.61683      0.203100       161.332       1.51111      -5.66269      -4.86107       160.507       12.9748       9.87165
24-05-1997 11:00:10.349       7.67421      0.413268       161.328      0.735398      -6.14487      -4.52032       160.502       12.9764       9.87047
24-05-1997 11:01:42.349       7.73719      0.220887       161.324      0.478698      -6.30709      -4.45074       160.498       12.9779       9.86940
24-05-1997 11:03:14.349       7.70314      0.163906       161.320      0.592249      -6.25445      -4.45501       160.494       12.9794       9.86845
24-05-1997 11:04:46.349       7.62306      0.106563       161.316      0.535098      -6.15450      -4.46529       160.489       12.9808       9.86761
24-05-1997 11:06:18.349       7.39070      0.275551       161.311      0.586458      -5.96991      -4.31012       160.485       12.9821       9.86688
24-05-1997 11:07:50.349       7.23912      0.351515       161.307      0.658201      -5.81934      -4.24144       160.481       12.9833       9.86627
24-05-1997 11:09:22.349       7.35002      0.309114       161.303      0.452708      -5.88432      -4.37115       160.477       12.9844       9.86577
24-05-1997 11:10:54.349       7.37438      0.137389       161.299      0.152479      -6.00539      -4.27564       160.472       12.9854       9.86538
24-05-1997 11:12:26.349       7.23610      0.510428       161.295      0.202388      -5.95837      -4.08056       160.468       12.9864       9.86511
24-05-1997 11:13:58.349       6.95008      0.393512       161.290      0.476114      -5.62554      -4.03590       160.464       12.9872       9.86495
24-05-1997 11:15:30.349       7.11116      0.195266       161.286      0.353385      -6.00745      -3.78449       160.459       12.9880       9.86491
24-05-1997 11:17:02.349       7.12036      0.374909       161.282      0.272281      -6.21607      -3.44341       160.455       12.9887       9.86498
24-05-1997 11:18:34.349       7.28389      0.211227       161.278      0.174633      -6.47298      -3.33006       160.451       12.9893       9.86517
24-05-1997 11:20:06.349       7.01110      0.529357       161.274     -0.136693      -5.91478      -3.73054       160.447       12.9898       9.86547
24-05-1997 11:21:38.349       6.62740      0.330710       161.269     -0.139341      -5.49525      -3.68824       160.442       12.9902       9.86589
24-05-1997 11:23:10.349       6.84241      0.458341       161.265     -0.337038      -5.68213      -3.77196       160.438       12.9906       9.86642
24-05-1997 11:24:42.349       6.85109      0.360423       161.261     -0.811401      -5.53135      -3.94855       160.434       12.9908       9.86706
24-05-1997 11:26:14.349       6.37201      0.501678       161.257      -1.05051      -4.95727      -3.83203       160.429       12.9910       9.86782
24-05-1997 11:27:46.349       6.47724      0.221220       161.253     -0.913552      -5.29612      -3.60991       160.425       12.9911       9.86870
24-05-1997 11:29:18.349       6.48769      0.179686       161.248     -0.837569      -5.48743      -3.35424       160.421       12.9910       9.86969
24-05-1997 11:30:50.349       6.41129      0.285851       161.244     -0.986871      -5.57240      -3.00028       160.417       12.9910       9.87080
24-05-1997 11:32:22.349       6.35454      0.279386       161.240      -1.00503      -5.63873      -2.73894       160.412       12.9908       9.87202
24-05-1997 11:33:54.349       6.29502      0.211611       161.236     -0.938678      -5.47128      -2.96171       160.408       12.9905       9.87336
24-05-1997 11:35:26.349       6.26704      0.198387       161.232     -0.817108      -5.39971      -3.06881       160.404       12.9901       9.87482
24-05-1997 11:36:58.349       6.20908      0.257595       161.227     -0.613934      -5.46902      -2.86429       160.399       12.9897       9.87639
24-05-1997 11:38:30.349       6.07440      0.229374       161.223     -0.509038      -5.31735      -2.88549       160.395       12.9891       9.87808
24-05-1997 11:40:02.349       5.90844      0.258339       161.219     -0.545247      -5.41957      -2.27776       160.391       12.9885       9.87988
