atp_code,atp_description,country_code,country_description,exports_OCTOBER_2007,exports_SEPTEMBER_2007,exports_YTD_OCTOBER_2007,exports_YTD_OCTOBER_2006,imports_OCTOBER_2007,imports_SEPTEMBER_2007,imports_YTD_OCTOBER_2007,imports_YTD_OCTOBER_2006
08,Aerospace,4870,Bulgaria,2086169,246559,6515994,23596184,4500,0,30014,538716
09,Weapons,4870,Bulgaria,68469,2551,102167,15780,0,0,88018,5225
10,Nuclear Technology,4870,Bulgaria,0,19663,47656,247342,0,0,0,0
01,Biotechnology,4890,Turkey,1205605,1731067,15894536,11044150,0,0,0,0
02,Life Science,4890,Turkey,10450932,11645235,125761118,116521039,159784,160172,1250784,872998
03,Opto-Electronics,4890,Turkey,776172,1083843,17285508,6531033,262299,15877,562254,195877
04,Information & Communications,4890,Turkey,20541033,16220423,150220468,124681564,406033,1077716,6905591,2833156
05,Electronics,4890,Turkey,2566264,3179308,29992820,21704619,49044,11479,226733,312389
06,Flexible Manufacturing,4890,Turkey,808089,1098611,10911993,11096560,199865,14770,1271871,730925
07,Advanced Materials,4890,Turkey,588802,656896,6276707,5338701,0,0,103878,426497
08,Aerospace,4890,Turkey,49374298,44432853,592907949,1479281402,16991781,16910502,154431082,125571554
09,Weapons,4890,Turkey,4498304,1451966,10295227,53327275,592548,195056,3411699,6107843
10,Nuclear Technology,4890,Turkey,78833,48530,1026636,987047,0,0,4800,0
01,Biotechnology,4910,Cyprus,58000,4592,326495,145547,0,0,0,0
02,Life Science,4910,Cyprus,342262,531816,4108291,3946713,0,0,84538,0
03,Opto-Electronics,4910,Cyprus,39937,7889,348772,335483,0,0,0,2546
04,Information & Communications,4910,Cyprus,2074323,1392437,11686533,10346267,0,3675,21823,47321
05,Electronics,4910,Cyprus,144921,101504,1078465,1226456,0,8460,66648,55750
06,Flexible Manufacturing,4910,Cyprus,4050,0,271467,351904,6176,0,13336,226306
07,Advanced Materials,4910,Cyprus,0,0,32122,185948,0,0,0,0
08,Aerospace,4910,Cyprus,47641,66074,50984679,144864927,0,0,10000,8111
09,Weapons,4910,Cyprus,0,3095,67339,14369,0,0,0,0
10,Nuclear Technology,4910,Cyprus,0,0,87864,54470,0,0,0,0
02,Life Science,5020,Syria,261717,368504,2290415,5143544,0,0,0,0
03,Opto-Electronics,5020,Syria,0,0,0,0,0,0,10159,0
04,Information & Communications,5020,Syria,0,148001,293657,95285,0,0,0,3768
06,Flexible Manufacturing,5020,Syria,0,0,86906,0,0,0,0,0
08,Aerospace,5020,Syria,0,0,2734,0,0,0,0,0
01,Biotechnology,5040,Lebanon,246755,12646,1143901,620017,0,0,0,0
02,Life Science,5040,Lebanon,962356,957368,8462872,6949745,0,0,0,2768
03,Opto-Electronics,5040,Lebanon,85027,46120,486809,340347,18481,0,36956,0
04,Information & Communications,5040,Lebanon,2939744,3871163,27863135,17633225,27321,0,67135,3542
05,Electronics,5040,Lebanon,65282,483423,1585722,984900,0,0,6400,4939
06,Flexible Manufacturing,5040,Lebanon,60675,36516,1630081,96789,0,0,0,2425
07,Advanced Materials,5040,Lebanon,0,0,29317,59979,0,0,0,0
08,Aerospace,5040,Lebanon,231195,72309,1328493,2871718,0,0,8700,0
09,Weapons,5040,Lebanon,0,13482,16445,8164,0,0,0,0
10,Nuclear Technology,5040,Lebanon,0,0,35957,26143,0,0,0,0
01,Biotechnology,5050,Iraq,26346,0,1184894,9675283,0,0,3464,0
02,Life Science,5050,Iraq,2129561,5353411,33037548,19804292,0,0,0,0
03,Opto-Electronics,5050,Iraq,720615,211413,3904334,1966295,0,0,0,0
04,Information & Communications,5050,Iraq,9150415,8189668,87069465,62873117,10000,0,18500,731322
05,Electronics,5050,Iraq,354100,902698,4309715,4547690,0,0,0,4000
06,Flexible Manufacturing,5050,Iraq,41236,264487,4364285,20205562,0,0,9888,0
07,Advanced Materials,5050,Iraq,620070,13328,1222475,451563,0,0,0,0
08,Aerospace,5050,Iraq,19852937,19177750,235904100,137756086,0,0,0,10595
09,Weapons,5050,Iraq,368135,736270,7131062,11326161,0,0,6783,0
10,Nuclear Technology,5050,Iraq,0,0,411963,212521,0,0,0,0
01,Biotechnology,5070,Iran,2285217,1022734,12594536,14228278,0,0,0,4418
02,Life Science,5070,Iran,241923,2467742,9945996,6967712,0,0,0,954653
03,Opto-Electronics,5070,Iran,0,0,7580,107045,0,0,0,0
06,Flexible Manufacturing,5070,Iran,0,0,0,8995,0,0,12298,12298
08,Aerospace,5070,Iran,0,0,2964,0,0,0,0,0
01,Biotechnology,5081,Israel,1857391,537789,54343709,31292508,1318667,3712909,15717207,9636570
02,Life Science,5081,Israel,11294141,9010339,105090508,93988886,47925148,53697939,394540230,389549612
03,Opto-Electronics,5081,Israel,6170549,7923450,67452002,41549336,13549113,4697346,142911140,152494909
04,Information & Communications,5081,Israel,41688677,42451148,458863446,398613188,91626156,88123941,992866969,610107862
05,Electronics,5081,Israel,21101361,21953599,224223565,308352318,12288318,7041979,127896826,363294304
06,Flexible Manufacturing,5081,Israel,23508017,36024343,298820039,198891832,4156399,3675704,38787227,32070417
07,Advanced Materials,5081,Israel,1766309,2098059,25215573,19747379,1740910,2091320,7432363,1146261
08,Aerospace,5081,Israel,77700509,54826620,1463809702,1205492855,116957845,86319458,971012224,749817545
09,Weapons,5081,Israel,42568472,12649896,112540666,107817083,1312785,541869,6673877,6281651
10,Nuclear Technology,5081,Israel,50702,29958,2747207,2531364,0,0,625731,841460
05,Electronics,5082,Gaza Strip Administered by Israel,0,0,2966,0,0,0,0,0
08,Aerospace,5082,Gaza Strip Administered by Israel,0,0,0,0,0,0,0,7680
04,Information & Communications,5083,West Bank Administered by Israel,0,4200,11390,16833,0,0,0,0
05,Electronics,5083,West Bank Administered by Israel,0,0,15608,0,0,0,0,0
01,Biotechnology,5110,Jordan,83149,132689,1085985,896528,0,0,0,0
02,Life Science,5110,Jordan,579213,1456480,16898475,10487253,0,0,36543,894620
03,Opto-Electronics,5110,Jordan,130000,100568,773140,996936,3028,0,15062,885360
04,Information & Communications,5110,Jordan,3417970,1488239,14644615,23503436,13000,14533,329349,143083
05,Electronics,5110,Jordan,6388,24444,2108190,1349262,0,0,27636,58133
06,Flexible Manufacturing,5110,Jordan,111074,71632,976501,2460975,0,0,53676,29225
07,Advanced Materials,5110,Jordan,0,11912,152197,9625,78400,0,83400,0
08,Aerospace,5110,Jordan,30256308,4985770,148459727,32636131,30000,5000,63524,77400
09,Weapons,5110,Jordan,1638790,187654,3086211,1927045,0,0,0,0
10,Nuclear Technology,5110,Jordan,0,0,124474,212214,0,0,0,0
01,Biotechnology,5130,Kuwait,205733,21506,1258477,890832,0,0,0,0
02,Life Science,5130,Kuwait,1053302,2891823,22875785,18460269,0,0,16700,0
03,Opto-Electronics,5130,Kuwait,1121217,20856,4970142,536802,0,0,33600,0
04,Information & Communications,5130,Kuwait,7052576,9358580,48526712,44508060,13951,0,127987,32624
05,Electronics,5130,Kuwait,294573,317671,6385022,4349194,0,0,9810,12910
06,Flexible Manufacturing,5130,Kuwait,709043,1307696,7301329,6600311,0,0,28433,0
07,Advanced Materials,5130,Kuwait,3706,0,203534,463966,0,0,0,0
08,Aerospace,5130,Kuwait,3174494,3950372,181748833,74664108,39038,0,61388,51567
09,Weapons,5130,Kuwait,10372,6994,11544693,41838806,0,0,0,0
10,Nuclear Technology,5130,Kuwait,12727,0,432096,753377,0,0,0,0
01,Biotechnology,5170,Saudi Arabia,1305771,1585703,11706049,9437774,0,0,0,0
02,Life Science,5170,Saudi Arabia,11204933,15709091,104476583,105335968,0,0,19000,64443
03,Opto-Electronics,5170,Saudi Arabia,126784,1205265,6096872,5162521,0,0,67876,0
04,Information & Communications,5170,Saudi Arabia,16175664,25645033,174640044,195876974,25264,2109,394284,157238
05,Electronics,5170,Saudi Arabia,711563,3697514,12799265,9246432,0,8500,19663,3000
06,Flexible Manufacturing,5170,Saudi Arabia,1703518,2393216,22918403,35604402,20000,0,112880,54032
07,Advanced Materials,5170,Saudi Arabia,443928,759925,5370025,5133468,0,0,28756,0
08,Aerospace,5170,Saudi Arabia,18250762,43985076,224972398,199160278,15999,0,478057,1781938
09,Weapons,5170,Saudi Arabia,1820000,135292,11877845,5553589,0,0,0,325759
10,Nuclear Technology,5170,Saudi Arabia,303051,241330,5470205,1537636,0,0,22116,0
01,Biotechnology,5180,Qatar,40000,7689,702611,377508,0,0,0,0
02,Life Science,5180,Qatar,3101516,1672610,12676668,8499192,0,0,7000,36676
03,Opto-Electronics,5180,Qatar,21454,22105,728383,5581317,0,0,35000,0
04,Information & Communications,5180,Qatar,1701918,2163926,27249267,18633060,13030,7323,193949,58782
05,Electronics,5180,Qatar,229016,215990,1472248,1029175,0,13850,27555,82760
06,Flexible Manufacturing,5180,Qatar,183546,208855,3947767,2915219,0,0,31775,0
07,Advanced Materials,5180,Qatar,3531,0,86986,210182,0,0,0,0
08,Aerospace,5180,Qatar,7755835,4210543,96752418,72020378,0,0,0,3200
09,Weapons,5180,Qatar,0,499895,502413,3242563,0,0,0,0
10,Nuclear Technology,5180,Qatar,273244,207014,3319514,1583176,0,0,0,0
01,Biotechnology,5200,United Arab Emirates,195133,456101,2234708,1926314,0,0,0,0
02,Life Science,5200,United Arab Emirates,7718918,7020097,85375612,64760560,382785,123509,1354046,1675250
03,Opto-Electronics,5200,United Arab Emirates,642880,1068575,9531536,10498425,12665,42815,293585,57907
04,Information & Communications,5200,United Arab Emirates,50084415,36776208,385006378,316149046,315077,736478,8511895,30182675
05,Electronics,5200,United Arab Emirates,2386130,1775562,41479280,34133002,10615,3000,122360,74907
06,Flexible Manufacturing,5200,United Arab Emirates,1761593,3502991,25308815,24900813,3000,37051,67964,160544
07,Advanced Materials,5200,United Arab Emirates,294203,601335,3351977,1832197,0,0,0,0
08,Aerospace,5200,United Arab Emirates,575168797,300060734,2760559097,5100062982,80768,95516,1635034,874774
09,Weapons,5200,United Arab Emirates,298835,1648358,7753992,4564398,0,0,0,71618
10,Nuclear Technology,5200,United Arab Emirates,69906,639826,4409201,6410575,0,0,7000,0
01,Biotechnology,5210,Republic of Yemen,11574,13000,569396,706155,0,0,0,0
02,Life Science,5210,Republic of Yemen,155267,1051879,4316826,4969637,0,0,0,4191
03,Opto-Electronics,5210,Republic of Yemen,4200,0,7142,9250,0,0,0,0
04,Information & Communications,5210,Republic of Yemen,123286,285623,3031856,2737954,0,0,0,325048
05,Electronics,5210,Republic of Yemen,0,2818,41170,101110,0,0,82577,6217
06,Flexible Manufacturing,5210,Republic of Yemen,3201,0,142901,403688,0,0,0,0
07,Advanced Materials,5210,Republic of Yemen,0,0,2523,0,0,0,0,0
08,Aerospace,5210,Republic of Yemen,55610999,99840,57235008,2668502,0,0,0,0
09,Weapons,5210,Republic of Yemen,0,0,153577,0,0,0,0,0
10,Nuclear Technology,5210,Republic of Yemen,5200,0,121789,12428,0,0,0,0
01,Biotechnology,5230,Oman,0,69109,138569,149817,0,0,0,0
02,Life Science,5230,Oman,369255,955327,5688302,4887671,0,0,4500,3500
03,Opto-Electronics,5230,Oman,52800,150101,949364,52095,0,0,0,0
04,Information & Communications,5230,Oman,983893,404860,5017986,8538018,0,0,0,3290
05,Electronics,5230,Oman,128411,27818,832363,1206910,0,0,3098,0
06,Flexible Manufacturing,5230,Oman,49774,111331,741672,3123280,0,0,0,0
07,Advanced Materials,5230,Oman,5000,0,117151,130318,0,0,0,0
08,Aerospace,5230,Oman,2588574,7374959,99390238,304371383,47092,0,47092,0
09,Weapons,5230,Oman,587728,448578,18482119,1574510,0,0,0,0
10,Nuclear Technology,5230,Oman,4284,0,123515,335111,0,0,0,0
01,Biotechnology,5250,Bahrain,84283,7657,469022,222156,0,0,0,0
02,Life Science,5250,Bahrain,415992,530349,5279425,6488929,0,0,0,0
03,Opto-Electronics,5250,Bahrain,18700,186785,428054,29628,0,0,0,0
04,Information & Communications,5250,Bahrain,1866500,1158165,19964216,9592051,0,0,139045,41224
05,Electronics,5250,Bahrain,44557,256693,1208550,589262,0,0,0,0
06,Flexible Manufacturing,5250,Bahrain,186414,44614,1997716,1019276,0,0,0,0
07,Advanced Materials,5250,Bahrain,0,0,39228,60094,0,0,0,0
08,Aerospace,5250,Bahrain,2017536,1833929,46725872,29801081,0,42483,42483,55041
09,Weapons,5250,Bahrain,169574,346315,3611695,11054219,0,0,0,0
10,Nuclear Technology,5250,Bahrain,15233,0,39412,18540,0,0,0,0
01,Biotechnology,5310,Afghanistan,0,0,122082,34148,0,0,0,0
02,Life Science,5310,Afghanistan,382519,3669642,10111081,8955777,0,0,0,0
03,Opto-Electronics,5310,Afghanistan,152849,161870,2866646,344690,0,0,0,0
04,Information & Communications,5310,Afghanistan,6177767,3131010,34509027,20600433,3437,12013,15450,53228
05,Electronics,5310,Afghanistan,198168,309392,2491679,727101,0,0,47792,0
06,Flexible Manufacturing,5310,Afghanistan,0,151586,1445597,1547322,0,0,0,0
07,Advanced Materials,5310,Afghanistan,65464,56256,320645,80733,0,0,0,0
08,Aerospace,5310,Afghanistan,8158711,6788462,70537878,77358485,0,0,0,0
09,Weapons,5310,Afghanistan,0,7118,1398387,41619,0,0,0,0
10,Nuclear Technology,5310,Afghanistan,0,0,4138,6300,0,0,0,0
01,Biotechnology,5330,India,814483,2442484,14613962,15688645,364911,151399,2143718,1744052
02,Life Science,5330,India,32806520,39161914,304472512,243542239,58471777,24023927,281648365,269875346
03,Opto-Electronics,5330,India,3433284,4621536,38396184,17794903,2620558,2471588,23118164,16414431
04,Information & Communications,5330,India,89796252,119026261,927253237,821199482,12877881,12949964,170870986,200646515
05,Electronics,5330,India,14088996,13857170,114304413,118911276,5690642,7756177,53326949,57608292
06,Flexible Manufacturing,5330,India,12467839,13715157,127035817,104642413,612574,909963,8773447,9321981
07,Advanced Materials,5330,India,301691,864378,6022085,2548142,160006,201400,1869932,3508200
08,Aerospace,5330,India,967435635,435464123,4789309515,1243497808,1462580,1723203,12234751,11000016
09,Weapons,5330,India,22038,7932,185814,218835,23712,16741,306271,583505
10,Nuclear Technology,5330,India,292404,241777,2414852,4238319,733801,1308034,8701040,8633894
01,Biotechnology,5350,Pakistan,238441,190713,2928331,2191230,0,0,0,0
02,Life Science,5350,Pakistan,1473856,2891869,24635073,19210306,3797766,3642281,33727907,26446010
03,Opto-Electronics,5350,Pakistan,431205,86743,6446499,1068274,0,0,32708,0
04,Information & Communications,5350,Pakistan,10424907,23979103,109649676,61126090,7935,2479,46584,561308
05,Electronics,5350,Pakistan,118510,224080,1428553,1579847,0,0,6380,2310
06,Flexible Manufacturing,5350,Pakistan,345071,385180,2537612,5109959,0,0,0,0
07,Advanced Materials,5350,Pakistan,14000,9553,1324858,1383729,7391,0,48196,2375
08,Aerospace,5350,Pakistan,10966410,17119979,529345815,559004428,143339,84759,1203828,605514
09,Weapons,5350,Pakistan,23554244,25056,61775436,61084379,2958,0,111555,20317
10,Nuclear Technology,5350,Pakistan,38261,40015,297592,351081,0,0,0,0
01,Biotechnology,5360,Nepal,0,0,130455,88326,0,2016,2016,3000
02,Life Science,5360,Nepal,21220,42883,730632,988963,0,0,0,0
03,Opto-Electronics,5360,Nepal,8790,0,8790,0,0,0,2057,14509
04,Information & Communications,5360,Nepal,369370,132621,2766549,701197,0,0,0,8075
05,Electronics,5360,Nepal,0,0,38393,20079,0,0,0,23854
06,Flexible Manufacturing,5360,Nepal,48569,267601,1075440,115859,0,0,0,0
08,Aerospace,5360,Nepal,285767,341290,3109903,1933458,9782,0,175094,107656
09,Weapons,5360,Nepal,0,0,0,85390,0,0,0,0
01,Biotechnology,5380,Bangladesh,236368,145002,1216596,896448,0,0,0,0
02,Life Science,5380,Bangladesh,510350,1309056,6119645,9014247,0,0,0,0
03,Opto-Electronics,5380,Bangladesh,0,732000,743550,39875,0,5100,5100,0
04,Information & Communications,5380,Bangladesh,507569,1216570,12615173,14086826,0,2074,131505,16804
05,Electronics,5380,Bangladesh,21210,0,58163,156306,0,0,0,0
06,Flexible Manufacturing,5380,Bangladesh,66002,3740,799731,997756,0,0,2950,2640
07,Advanced Materials,5380,Bangladesh,0,0,2677,0,0,0,0,0
08,Aerospace,5380,Bangladesh,156704,118796,2863470,4239789,0,0,0,25000
09,Weapons,5380,Bangladesh,0,0,9553,0,0,0,0,0
10,Nuclear Technology,5380,Bangladesh,56347,0,352009,501391,0,3811,15751,0
01,Biotechnology,5420,Sri Lanka,18926,24577,275210,1074776,0,0,0,0
02,Life Science,5420,Sri Lanka,585981,422550,6594930,3823834,2414,10452,69947,773113
03,Opto-Electronics,5420,Sri Lanka,6885,0,100188,113871,2142,0,2142,0
04,Information & Communications,5420,Sri Lanka,2626740,791418,13736491,14600156,258539,342611,5708144,5275788
05,Electronics,5420,Sri Lanka,269628,234610,3129899,3012703,35573,45319,158327,62504
06,Flexible Manufacturing,5420,Sri Lanka,5445,4395,206609,419451,4173,0,6288,0
07,Advanced Materials,5420,Sri Lanka,0,5445,20040,33141,0,0,0,0
08,Aerospace,5420,Sri Lanka,406518,819896,3005214,3435802,0,0,7091,0
09,Weapons,5420,Sri Lanka,1226375,125000,2908600,15000,0,0,0,0
10,Nuclear Technology,5420,Sri Lanka,0,13391,21625,13869,0,0,0,0
01,Biotechnology,5460,Burma (Myanmar),0,0,13648,21183,0,0,0,0
02,Life Science,5460,Burma (Myanmar),8416,3000,270448,1362794,0,0,0,0
04,Information & Communications,5460,Burma (Myanmar),50500,8500,1484712,14552,0,0,0,0
05,Electronics,5460,Burma (Myanmar),0,0,6000,0,0,0,0,0
06,Flexible Manufacturing,5460,Burma (Myanmar),0,0,0,237000,0,0,0,0
08,Aerospace,5460,Burma (Myanmar),47150,0,106650,23520,0,0,0,0
10,Nuclear Technology,5460,Burma (Myanmar),0,0,4270,3060,0,0,0,0
01,Biotechnology,5490,Thailand,1124363,2357921,15603140,14383992,370400,258360,628760,0
02,Life Science,5490,Thailand,11450118,15582481,113220135,95755865,3565371,2961033,25569630,20195930
03,Opto-Electronics,5490,Thailand,1782718,4590463,37818752,30699352,44676783,28843482,340839739,662305536
04,Information & Communications,5490,Thailand,87845364,97073719,837148424,874311722,545801206,523929134,4923626765,4492460029
05,Electronics,5490,Thailand,131575580,109241777,1197018096,1198346525,121360249,101926465,1019076611,762832158
06,Flexible Manufacturing,5490,Thailand,7069763,14197505,73614608,81562208,3152190,2276811,27799215,27013938
07,Advanced Materials,5490,Thailand,1230987,1136561,13269614,13196748,505693,260989,7859900,3890148
08,Aerospace,5490,Thailand,248818160,247839216,683208496,192085155,1552700,1504092,14218489,9932366
09,Weapons,5490,Thailand,237981,142756,3260783,1298580,0,0,69892,107300
10,Nuclear Technology,5490,Thailand,123498,320690,943580,1386258,21840,0,169260,192306
01,Biotechnology,5520,Vietnam,374426,456385,4353696,3727894,0,0,0,0
02,Life Science,5520,Vietnam,3086131,4785580,24209987,27796259,1961063,1212872,7365238,408313
03,Opto-Electronics,5520,Vietnam,45465,494456,1789884,472157,16111341,8616731,76385505,2402084
04,Information & Communications,5520,Vietnam,8761191,7915561,77861958,43798943,34934991,21369294,137392599,72016642
05,Electronics,5520,Vietnam,1419346,1203226,10525551,25069971,363441,394393,3183425,2456334
06,Flexible Manufacturing,5520,Vietnam,1020130,1561169,6689489,3347456,0,78948,300033,108677
07,Advanced Materials,5520,Vietnam,1152703,198331,3818105,1250856,0,0,0,102847
08,Aerospace,5520,Vietnam,839210,757730,14734613,5305270,49094,3623,271173,162964
09,Weapons,5520,Vietnam,103158,9135,869718,66712,0,0,0,3255
10,Nuclear Technology,5520,Vietnam,0,25948,75485,440711,0,0,0,0
02,Life Science,5530,Laos,12515,0,216189,124851,0,0,0,0
03,Opto-Electronics,5530,Laos,0,0,24500,0,0,0,0,0
04,Information & Communications,5530,Laos,37039,0,196505,2741630,0,0,0,0
05,Electronics,5530,Laos,0,0,138703,0,0,0,0,0
07,Advanced Materials,5530,Laos,0,0,0,114655,0,0,0,0
08,Aerospace,5530,Laos,8250,44405,281361,64826,0,0,0,0
01,Biotechnology,5550,Cambodia,0,3000,3000,19325,0,0,0,0
02,Life Science,5550,Cambodia,13860,2928,764341,539543,0,0,0,86382
03,Opto-Electronics,5550,Cambodia,3103,16500,1162800,378695,0,7000,26600,0
04,Information & Communications,5550,Cambodia,105690,172649,1250718,1116543,0,9307,91960,444787
05,Electronics,5550,Cambodia,0,0,264441,19200,0,4048,54011,3828
06,Flexible Manufacturing,5550,Cambodia,0,0,2297905,3075,0,0,0,20000
08,Aerospace,5550,Cambodia,0,9000,160876,24356,0,0,0,0
10,Nuclear Technology,5550,Cambodia,2650,0,2650,18540,0,0,0,0
01,Biotechnology,5570,Malaysia,474631,1051959,8336376,8187442,0,0,0,0
02,Life Science,5570,Malaysia,7405212,11591488,75525809,65157347,5380769,6934291,50947419,46268299
03,Opto-Electronics,5570,Malaysia,6873024,3248118,48308299,86801608,7932478,6470238,86998098,210583105
04,Information & Communications,5570,Malaysia,80096603,81720988,829520402,812115956,1551543974,1565056491,15597280870,17820321873
05,Electronics,5570,Malaysia,461782514,400966510,4150892117,5035601391,234485908,243574177,2264355557,2572875800
06,Flexible Manufacturing,5570,Malaysia,26777261,32731771,251371734,435785994,39174060,29685220,325651562,243173403
07,Advanced Materials,5570,Malaysia,1539365,1725023,15003261,15560568,4068592,3748217,33033312,29058274
08,Aerospace,5570,Malaysia,31945765,45728375,336583356,793969612,2509897,3030796,27134277,22890166
09,Weapons,5570,Malaysia,24408,8840,2649272,1735297,0,0,0,73036
10,Nuclear Technology,5570,Malaysia,397119,130577,1875246,715368,36900,0,267422,182008
01,Biotechnology,5590,Singapore,1178528,884229,10513976,5316101,379791,851296,1881637,263575
02,Life Science,5590,Singapore,29844032,34326469,310539809,248198917,47423328,48878189,588611534,556713817
03,Opto-Electronics,5590,Singapore,9624076,31023069,162120555,132241494,11771240,16090017,135609661,129126882
04,Information & Communications,5590,Singapore,152750879,191969580,1723216797,1654311369,562809550,562778830,5453312894,5557355228
05,Electronics,5590,Singapore,393415401,319852364,3359563650,2991653348,144854382,132267148,1588321579,1676853402
06,Flexible Manufacturing,5590,Singapore,85662475,77139412,618004347,829875890,28084158,18117896,185330122,146997334
07,Advanced Materials,5590,Singapore,4161013,6172539,59215574,37480621,1876243,2371593,30934975,20010014
08,Aerospace,5590,Singapore,505338490,260477848,3800315660,2863167208,24367541,19267027,195326288,144662225
09,Weapons,5590,Singapore,96217,62578,5830037,5791331,0,0,215774,343236
10,Nuclear Technology,5590,Singapore,1758391,1061346,18928253,14930621,0,0,8047,0
01,Biotechnology,5600,Indonesia,545709,956022,7452991,6862609,76666,44550,1350851,1388912
02,Life Science,5600,Indonesia,2059021,4305586,21938026,17581649,60828,62062,1113866,352814
03,Opto-Electronics,5600,Indonesia,75738,23940,915693,1117727,2086044,2914323,27009133,22474203
04,Information & Communications,5600,Indonesia,7669997,9450108,94200076,69926736,127023574,114826416,719557345,585237889
05,Electronics,5600,Indonesia,4246029,6369557,53349583,27113181,19135413,16805878,162995510,135352736
06,Flexible Manufacturing,5600,Indonesia,671148,363188,7129728,6340172,13676,61432,1207218,1283471
07,Advanced Materials,5600,Indonesia,203274,477292,2370795,2740450,563582,458641,4946560,6774649
08,Aerospace,5600,Indonesia,6535262,15865413,463260245,79189509,971277,741926,6488248,3649119
09,Weapons,5600,Indonesia,115500,22000,140990,15782,0,0,0,0
10,Nuclear Technology,5600,Indonesia,29530,29748,678640,134443,0,0,0,4650
01,Biotechnology,5601,East Timor,0,0,35000,0,0,0,0,0
02,Life Science,5601,East Timor,54613,54613,357975,105369,0,0,0,0
03,Opto-Electronics,5601,East Timor,0,4027,4027,16757,0,0,0,0
04,Information & Communications,5601,East Timor,134139,34240,231973,1342301,0,0,0,0
05,Electronics,5601,East Timor,0,2934,2934,82660,0,0,0,0
06,Flexible Manufacturing,5601,East Timor,0,0,0,15427,0,0,0,0
07,Advanced Materials,5601,East Timor,0,0,0,4500,0,0,0,0
08,Aerospace,5601,East Timor,15625,0,15625,7067,0,0,0,0
01,Biotechnology,5610,Brunei,0,0,55313,85056,0,0,0,0
02,Life Science,5610,Brunei,165373,38130,496304,584587,0,0,0,0
03,Opto-Electronics,5610,Brunei,4125,4500,12750,49054,0,0,0,0
04,Information & Communications,5610,Brunei,75471,162127,2161993,2562985,0,0,10168,2639
05,Electronics,5610,Brunei,0,0,217746,0,0,0,0,0
06,Flexible Manufacturing,5610,Brunei,6475,21431,67788,76490,0,0,0,0
07,Advanced Materials,5610,Brunei,166741,0,228674,10000,0,0,0,0
08,Aerospace,5610,Brunei,1751369,1953228,70626420,4389397,0,0,0,0
09,Weapons,5610,Brunei,0,0,6611,243564,0,0,0,0
10,Nuclear Technology,5610,Brunei,0,0,123919,29082,0,0,0,0
01,Biotechnology,5650,Philippines,1564838,979419,9526051,7450936,0,0,0,8248
02,Life Science,5650,Philippines,5150807,4763157,45038567,43277610,1408252,1910535,22333526,13855536
03,Opto-Electronics,5650,Philippines,616833,448067,10201950,8950786,15234555,9007121,104982589,87185797
04,Information & Communications,5650,Philippines,22980042,23360071,214647534,221466322,151048797,133829127,1115856650,1045381079
05,Electronics,5650,Philippines,337554708,302583060,3322916893,3612009585,162208481,165540913,1702784595,2029004270
06,Flexible Manufacturing,5650,Philippines,9263475,9522723,126976610,184769567,702252,958811,7535989,4015563
07,Advanced Materials,5650,Philippines,67918,85260,712200,475175,0,7350,90662,150627
08,Aerospace,5650,Philippines,3597352,4360675,46720937,45441581,825473,361697,7263839,14197363
09,Weapons,5650,Philippines,186830,107888,937244,1100472,270278,250971,2749930,1840452
10,Nuclear Technology,5650,Philippines,24493,4180,156711,1133200,0,0,0,0
01,Biotechnology,5660,Macao,16979,19599,152139,123092,0,338442,710979,15000
02,Life Science,5660,Macao,300281,443522,3810831,2713377,0,2765,9714,63890
03,Opto-Electronics,5660,Macao,0,4000,26750,244492,17799,6591,116674,71688
04,Information & Communications,5660,Macao,4775266,2928118,37673189,29574136,379607,567188,6429732,6105411
05,Electronics,5660,Macao,579665,123530,756790,276468,39091,36458,201452,175915
06,Flexible Manufacturing,5660,Macao,0,0,153229,126192,0,46018,329935,106011
07,Advanced Materials,5660,Macao,0,0,127922,14929,0,0,5138,5479
08,Aerospace,5660,Macao,1986010,2364266,31259955,32781225,0,0,9795,0
09,Weapons,5660,Macao,46677,20160,70137,16120,0,0,0,0
10,Nuclear Technology,5660,Macao,3642,0,3642,0,0,0,0,0
02,Life Science,5682,Bhutan,0,58640,161798,1678986,0,0,0,0
03,Opto-Electronics,5682,Bhutan,0,0,3245,0,0,0,0,0
04,Information & Communications,5682,Bhutan,2589,0,80893,216487,0,0,0,0
08,Aerospace,5682,Bhutan,0,0,0,3962,0,0,0,0
01,Biotechnology,5683,Maldives,0,0,12500,25000,0,0,0,0
02,Life Science,5683,Maldives,3550,4700,174925,843349,0,0,0,0
03,Opto-Electronics,5683,Maldives,0,0,90500,63690,0,0,0,0
04,Information & Communications,5683,Maldives,18150,91730,1461110,1136858,0,0,10773,86752
05,Electronics,5683,Maldives,0,0,38320,10135,0,0,0,2204
06,Flexible Manufacturing,5683,Maldives,0,0,3566,29043,0,0,0,0
07,Advanced Materials,5683,Maldives,0,0,0,15076,0,0,0,0
08,Aerospace,5683,Maldives,211329,233341,1910967,1890569,0,0,0,0
09,Weapons,5683,Maldives,0,0,0,3095,0,0,0,0
10,Nuclear Technology,5683,Maldives,0,0,0,4400,0,0,0,0
01,Biotechnology,5700,China,5689853,4831945,49980332,27147037,3340150,3557623,38281334,40645323
02,Life Science,5700,China,96779108,127655697,909392607,760443677,61940913,74899775,633866590,480430975
03,Opto-Electronics,5700,China,20666478,27202836,274366718,229403539,677374799,514817959,4439682459,3438554899
