#BottleID	SampleID	SMCOD	STAID	Reach	Group	AlgaeGroup	Phylum	Family	Genus	Species	Variety	TaxonAuthority	ScientificName	NADEDID	ShortName	SampleProcessingStatusText
76787	76785	LIRB0996AQE0159B	05572000	B	D	Diatoms	Chrysophyta	Naviculaceae	Navicula	rhynchocephala	amphiceros	(Kützing) Grunow	Navicula rhynchocephala var. amphiceros (Kützing) Grunow	46061	NArhyamp	Completed
76787	76785	LIRB0996AQE0159B	05572000	B	D	Diatoms	Chrysophyta	Naviculaceae	Pinnularia	microstauron		(Ehrenberg) Cleve	Pinnularia microstauron (Ehrenberg) Cleve	52045	PImicros	Completed
76787	76785	LIRB0996AQE0159B	05572000	B	D	Diatoms	Chrysophyta	Nitzschiaceae	Nitzschia	dissipata		(Kützing) Grunow	Nitzschia dissipata (Kützing) Grunow	48008	NIdissip	Completed
76787	76785	LIRB0996AQE0159B	05572000	B	D	Diatoms	Chrysophyta	Naviculaceae	Navicula	capitatoradiata		Germain	Navicula capitatoradiata Germain	46661	NAcaprad	Completed
76787	76785	LIRB0996AQE0159B	05572000	B	D	Diatoms	Chrysophyta	Naviculaceae	Navicula	cincta	minuta	Skvortzow	Navicula cincta var. minuta Skvortzow	46426	NAcinmin	Completed
76787	76785	LIRB0996AQE0159B	05572000	B	D	Diatoms	Chrysophyta	Naviculaceae	Neidium	apiculatum		Reimer	Neidium apiculatum Reimer	47034	NEapicul	Completed
76787	76785	LIRB0996AQE0159B	05572000	B	D	Diatoms	Chrysophyta	Nitzschiaceae	Nitzschia	levidensis	salinarum	Grunow	Nitzschia levidensis var. salinarum Grunow	48388	NIlevsal	Completed
76790	76788	LIRB0996AQE0165B	05572000	C	D	Diatoms	Chrysophyta	Naviculaceae	Amphora	ovalis		(Kützing) Kützing	Amphora ovalis (Kützing) Kützing	7001	AMovalis	Completed
76790	76788	LIRB0996AQE0165B	05572000	C	D	Diatoms	Chrysophyta	Naviculaceae	Gyrosigma	acuminatum		(Kützing) Rabenhorst	Gyrosigma acuminatum (Kützing) Rabenhorst	38001	GYacumin	Completed
76790	76788	LIRB0996AQE0165B	05572000	C	D	Diatoms	Chrysophyta	Naviculaceae	Navicula	tripunctata		(Müller) Bory	Navicula tripunctata (Müller) Bory	46104	NAtripun	Completed
76790	76788	LIRB0996AQE0165B	05572000	C	D	Diatoms	Chrysophyta	Thalassiosiraceae	Cyclotella	gamma		Sovereign	Cyclotella gamma Sovereign	20062	CYgamma	Completed
76790	76788	LIRB0996AQE0165B	05572000	C	D	Diatoms	Chrysophyta	Naviculaceae	Gyrosigma	exilis		(Grunow) Reimer	Gyrosigma exilis (Grunow) Reimer	38008	GYexilis	Completed
76790	76788	LIRB0996AQE0165B	05572000	C	D	Diatoms	Chrysophyta	Naviculaceae	Navicula	exigua	undulata	Hustedt	Navicula exigua var. undulata Hustedt	93022	NAexund	Completed
76790	76788	LIRB0996AQE0165B	05572000	C	D	Diatoms	Chrysophyta	Naviculaceae	Hippodonta	capitata		"(Ehrenberg) Lange-Bertalot, Metzeltin et Witkowski"	"Hippodonta capitata (Ehrenberg) Lange-Bertalot, Metzeltin et Witkowski"	213001	HIcapita	Completed
76790	76788	LIRB0996AQE0165B	05572000	C	D	Diatoms	Chrysophyta	Naviculaceae	Navicula	lanceolata		(Agardh) Ehrenberg	Navicula lanceolata (Agardh) Ehrenberg	46859	NAlancel	Completed
76790	76788	LIRB0996AQE0165B	05572000	C	D	Diatoms	Chrysophyta	Nitzschiaceae	Nitzschia	liebethruthii		Rabenhorst	Nitzschia liebethruthii Rabenhorst	48156	NIliebrt	Completed
76790	76788	LIRB0996AQE0165B	05572000	C	D	Diatoms	Chrysophyta	Nitzschiaceae	Nitzschia	sigmoidea		(Nitzsch) Ehrenberg	Nitzschia sigmoidea (Nitzsch) Ehrenberg	48177	NIsigdea	Completed
76790	76788	LIRB0996AQE0165B	05572000	C	D	Diatoms	Chrysophyta	Achnanthaceae	Cocconeis	placentula		Ehrenberg	Cocconeis placentula Ehrenberg	16004	CCplacen	Completed
76790	76788	LIRB0996AQE0165B	05572000	C	D	Diatoms	Chrysophyta	Melosiraceae	Melosira	varians		Agardh	Melosira varians Agardh	44073	MEvarian	Completed
76790	76788	LIRB0996AQE0165B	05572000	C	D	Diatoms	Chrysophyta	Naviculaceae	Cymbella	tumida		(Brébisson ex Kützing) Van Heurck	Cymbella tumida (Brébisson ex Kützing) Van Heurck	23068	CMtumida	Completed
76790	76788	LIRB0996AQE0165B	05572000	C	D	Diatoms	Chrysophyta	Naviculaceae	Gomphonema	parvulum		(Kützing) Kützing	Gomphonema parvulum (Kützing) Kützing	37010	GOparvul	Completed
76838	73284	LIRB0997AQE2026A	05572000	A	N	Green Algae	Chlorophyta	Cladophoraceae	Cladophora	sp. 0C UL NAWQA EDJ			Cladophora sp. 0C UL NAWQA EDJ 	309006	CLA0CUL	Completed
76778	76776	LIRB0996AQE0141B	05583000	A	D	Diatoms	Chrysophyta	Naviculaceae	Gyrosigma	exilis		(Grunow) Reimer	Gyrosigma exilis (Grunow) Reimer	38008	GYexilis	Completed
76778	76776	LIRB0996AQE0141B	05583000	A	D	Diatoms	Chrysophyta	Naviculaceae	Navicula	rostellata		Kützing	Navicula rostellata Kützing	46896	NArostel	Completed
76778	76776	LIRB0996AQE0141B	05583000	A	D	Diatoms	Chrysophyta	Nitzschiaceae	Nitzschia	acicularis		(Kützing) Smith	Nitzschia acicularis (Kützing) Smith	48002	NIacicul	Completed
76778	76776	LIRB0996AQE0141B	05583000	A	D	Diatoms	Chrysophyta	Nitzschiaceae	Nitzschia	amphibia		Grunow	Nitzschia amphibia Grunow	48004	NIamphib	Completed
76778	76776	LIRB0996AQE0141B	05583000	A	D	Diatoms	Chrysophyta	Nitzschiaceae	Nitzschia	capitellata		Hustedt	Nitzschia capitellata Hustedt	48006	NIcapite	Completed
76778	76776	LIRB0996AQE0141B	05583000	A	D	Diatoms	Chrysophyta	Thalassiosiraceae	Cyclotella	meneghiniana		Kützing	Cyclotella meneghiniana Kützing	20007	CYmenegh	Completed
76778	76776	LIRB0996AQE0141B	05583000	A	D	Diatoms	Chrysophyta	Achnanthaceae	Cocconeis	placentula		Ehrenberg	Cocconeis placentula Ehrenberg	16004	CCplacen	Completed
76778	76776	LIRB0996AQE0141B	05583000	A	D	Diatoms	Chrysophyta	Naviculaceae	Gyrosigma	acuminatum		(Kützing) Rabenhorst	Gyrosigma acuminatum (Kützing) Rabenhorst	38001	GYacumin	Completed
76778	76776	LIRB0996AQE0141B	05583000	A	D	Diatoms	Chrysophyta	Naviculaceae	Navicula	cari		Ehrenberg	Navicula cari Ehrenberg	46169	NAcari	Completed
76778	76776	LIRB0996AQE0141B	05583000	A	D	Diatoms	Chrysophyta	Thalassiosiraceae	Aulacoseira	alpigena		(Grunow) Krammer	Aulacoseira alpigena (Grunow) Krammer	10028	AUalpige	Completed
76778	76776	LIRB0996AQE0141B	05583000	A	D	Diatoms	Chrysophyta	Thalassiosiraceae	Cyclotella	gamma		Sovereign	Cyclotella gamma Sovereign	20062	CYgamma	Completed
76778	76776	LIRB0996AQE0141B	05583000	A	D	Diatoms	Chrysophyta	Achnanthaceae	Lemnicola	hungarica		(Grunow) Round et Basson	Lemnicola hungarica (Grunow) Round et Basson	188001	LEhungar	Completed
76778	76776	LIRB0996AQE0141B	05583000	A	D	Diatoms	Chrysophyta	Naviculaceae	Navicula	cryptotenella		Lange-Bertalot ex Krammer et Lange-Bertalot	Navicula cryptotenella Lange-Bertalot ex Krammer et Lange-Bertalot	46527	NAcryten	Completed
76778	76776	LIRB0996AQE0141B	05583000	A	D	Diatoms	Chrysophyta	Naviculaceae	Navicula	viridula		(Kützing) Kützing emend. Van Heurck	Navicula viridula (Kützing) Kützing emend. Van Heurck	46408	NAvirdla	Completed
76778	76776	LIRB0996AQE0141B	05583000	A	D	Diatoms	Chrysophyta	Naviculaceae	Pleurosigma	australe		Grunow	Pleurosigma australe Grunow	54001	PLaustra	Completed
76778	76776	LIRB0996AQE0141B	05583000	A	D	Diatoms	Chrysophyta	Nitzschiaceae	Psammodictyon	constrictum		(Gregory) Mann	Psammodictyon constrictum (Gregory) Mann	98002	PYconst	Completed
76778	76776	LIRB0996AQE0141B	05583000	A	D	Diatoms	Chrysophyta	Surirellaceae	Surirella	angusta		Kützing	Surirella angusta Kützing	65002	SUangust	Completed
76778	76776	LIRB0996AQE0141B	05583000	A	D	Diatoms	Chrysophyta	Thalassiosiraceae	Cyclostephanos	1 NAWQA UMICH LIRB			Cyclostephanos sp. 1 NAWQA UMICH LIRB 	19008	CSumlirb	Completed
76778	76776	LIRB0996AQE0141B	05583000	A	D	Diatoms	Chrysophyta	Thalassiosiraceae	Thalassiosira	weissflogii		(Grunow) Fryxell et Hasle	Thalassiosira weissflogii (Grunow) Fryxell et Hasle	70008	THweiss	Completed
76778	76776	LIRB0996AQE0141B	05583000	A	D	Diatoms	Chrysophyta	Naviculaceae	Craticula	cuspidata		(Kützing) Mann	Craticula cuspidata (Kützing) Mann	21004	KCcuspid	Completed
76778	76776	LIRB0996AQE0141B	05583000	A	D	Diatoms	Chrysophyta	Naviculaceae	Navicula	capitatoradiata		Germain	Navicula capitatoradiata Germain	46661	NAcaprad	Completed
76778	76776	LIRB0996AQE0141B	05583000	A	D	Diatoms	Chrysophyta	Nitzschiaceae	Nitzschia	levidensis	salinarum	Grunow	Nitzschia levidensis var. salinarum Grunow	48388	NIlevsal	Completed
76778	76776	LIRB0996AQE0141B	05583000	A	D	Diatoms	Chrysophyta	Thalassiosiraceae	Aulacoseira	crenulata		(Ehrenberg) Thwaites	Aulacoseira crenulata (Ehrenberg) Thwaites	10002	AUcrenul	Completed
76778	76776	LIRB0996AQE0141B	05583000	A	D	Diatoms	Chrysophyta	Thalassiosiraceae	Cyclotella	comensis		Grunow et Van Heurck	Cyclotella comensis Grunow et Van Heurck	20023	CYcomens	Completed
76778	76776	LIRB0996AQE0141B	05583000	A	D	Diatoms	Chrysophyta	Thalassiosiraceae	Cyclotella	cryptica		"Reimann, Lewin et Guillard"	"Cyclotella cryptica Reimann, Lewin et Guillard"	20081	CYcrypt	Completed
73332	73331	LIRB0998AQE3330B	05584500	A	D	Diatoms	Chrysophyta	Naviculaceae	Amphora	copulata		(Kützing) Schoeman et Archibald	Amphora copulata (Kützing) Schoeman et Archibald	7075	AMcopula	Completed
73332	73331	LIRB0998AQE3330B	05584500	A	D	Diatoms	Chrysophyta	Naviculaceae	Craticula	molestiformis		(Hustedt) Lange-Bertalot	Craticula molestiformis (Hustedt) Lange-Bertalot	21015	KCmoltif	Completed
73332	73331	LIRB0998AQE3330B	05584500	A	D	Diatoms	Chrysophyta	Naviculaceae	Gyrosigma	acuminatum		(Kützing) Rabenhorst	Gyrosigma acuminatum (Kützing) Rabenhorst	38001	GYacumin	Completed
73332	73331	LIRB0998AQE3330B	05584500	A	D	Diatoms	Chrysophyta	Naviculaceae	Gyrosigma	scalproides		(Rabenhorst) Cleve	Gyrosigma scalproides (Rabenhorst) Cleve	38012	GYscalpd	Completed
73332	73331	LIRB0998AQE3330B	05584500	A	D	Diatoms	Chrysophyta	Naviculaceae	Luticola	goeppertiana		(Bleisch) Mann	Luticola goeppertiana (Bleisch) Mann	130006	LUgoepp2	Completed
73332	73331	LIRB0998AQE3330B	05584500	A	D	Diatoms	Chrysophyta	Naviculaceae	Navicula	cryptocephala		Kützing	Navicula cryptocephala Kützing	46014	NAcrypto	Completed
73332	73331	LIRB0998AQE3330B	05584500	A	D	Diatoms	Chrysophyta	Naviculaceae	Navicula	minima		Grunow	Navicula minima Grunow	46039	NAminima	Completed
73332	73331	LIRB0998AQE3330B	05584500	A	D	Diatoms	Chrysophyta	Naviculaceae	Navicula	rostellata		Kützing	Navicula rostellata Kützing	46896	NArostel	Completed
73332	73331	LIRB0998AQE3330B	05584500	A	D	Diatoms	Chrysophyta	Nitzschiaceae	Nitzschia	palea	debilis	(Kützing) Grunow	Nitzschia palea var. debilis (Kützing) Grunow	48228	NIpaldeb	Completed
73332	73331	LIRB0998AQE3330B	05584500	A	D	Diatoms	Chrysophyta	Nitzschiaceae	Nitzschia	reversa		Smith	Nitzschia reversa Smith	48174	NIrevers	Completed
73332	73331	LIRB0998AQE3330B	05584500	A	D	Diatoms	Chrysophyta	Nitzschiaceae	Simonsenia	delognei		(Grunow) Lange-Bertalot	Simonsenia delognei (Grunow) Lange-Bertalot	59001	SIdelog	Completed
73332	73331	LIRB0998AQE3330B	05584500	A	D	Diatoms	Chrysophyta	Nitzschiaceae	Tryblionella	victoriae		Grunow	Tryblionella victoriae Grunow	185027	TYvictor	Completed
73332	73331	LIRB0998AQE3330B	05584500	A	N	Blue-Green Algae	Cyanophyta	Pseudanabaenaceae	Leptolyngbya	fragilis		(Gomont) Anagnostidis & Komárek	Leptolyngbya fragilis (Gomont) Anagnostidis & Komárek	863004	LELfragl	Completed
73332	73331	LIRB0998AQE3330B	05584500	A	D	Diatoms	Chrysophyta	Naviculaceae	Navicula	canalis		Patrick	Navicula canalis Patrick	46317	NAcanals	Completed
73332	73331	LIRB0998AQE3330B	05584500	A	D	Diatoms	Chrysophyta	Naviculaceae	Navicula	cincta		(Ehrenberg) Ralfs	Navicula cincta (Ehrenberg) Ralfs	46324	NAcincta	Completed
73332	73331	LIRB0998AQE3330B	05584500	A	D	Diatoms	Chrysophyta	Naviculaceae	Navicula	phyllepta		Kützing	Navicula phyllepta Kützing	46651	NAphylpt	Completed
73332	73331	LIRB0998AQE3330B	05584500	A	D	Diatoms	Chrysophyta	Naviculaceae	Navicula	tenelloides		Hustedt	Navicula tenelloides Hustedt	46401	NAtenell	Completed
73332	73331	LIRB0998AQE3330B	05584500	A	D	Diatoms	Chrysophyta	Naviculaceae	Navicula	trivialis		Lange-Bertalot	Navicula trivialis Lange-Bertalot	46774	NAtrivls	Completed
73332	73331	LIRB0998AQE3330B	05584500	A	D	Diatoms	Chrysophyta	Nitzschiaceae	Nitzschia	amphibia		Grunow	Nitzschia amphibia Grunow	48004	NIamphib	Completed
73332	73331	LIRB0998AQE3330B	05584500	A	D	Diatoms	Chrysophyta	Nitzschiaceae	Nitzschia	aurariae		Cholnoky	Nitzschia aurariae Cholnoky	48338	NIaurare	Completed
73332	73331	LIRB0998AQE3330B	05584500	A	D	Diatoms	Chrysophyta	Nitzschiaceae	Nitzschia	frustulum		(Kützing) Grunow	Nitzschia frustulum (Kützing) Grunow	48013	NIfrustu	Completed
73332	73331	LIRB0998AQE3330B	05584500	A	D	Diatoms	Chrysophyta	Surirellaceae	Surirella	angusta		Kützing	Surirella angusta Kützing	65002	SUangust	Completed
73332	73331	LIRB0998AQE3330B	05584500	A	D	Diatoms	Chrysophyta	Thalassiosiraceae	Cyclostephanos	dubius		(Frick) Round	Cyclostephanos dubius (Frick) Round	19000	CSdubius	Completed
73332	73331	LIRB0998AQE3330B	05584500	A	D	Diatoms	Chrysophyta	Achnanthaceae	Cocconeis	placentula	lineata	(Ehrenberg) Van Heurck	Cocconeis placentula var. lineata (Ehrenberg) Van Heurck	16003	CCplalin	Completed
73332	73331	LIRB0998AQE3330B	05584500	A	D	Diatoms	Chrysophyta	Naviculaceae	Amphora	montana		Krasske	Amphora montana Krasske	7042	AMmontan	Completed
73332	73331	LIRB0998AQE3330B	05584500	A	D	Diatoms	Chrysophyta	Naviculaceae	Craticula	accomoda		(Hustedt) Mann	Craticula accomoda (Hustedt) Mann	21003	KCaccomd	Completed
73332	73331	LIRB0998AQE3330B	05584500	A	D	Diatoms	Chrysophyta	Naviculaceae	Craticula	citrus		(Krasske) Reichardt	Craticula citrus (Krasske) Reichardt	21012	KCcitrus	Completed
73332	73331	LIRB0998AQE3330B	05584500	A	D	Diatoms	Chrysophyta	Naviculaceae	Diploneis	parma		Cleve	Diploneis parma Cleve	30014	DPparma	Completed
73332	73331	LIRB0998AQE3330B	05584500	A	D	Diatoms	Chrysophyta	Naviculaceae	Fallacia	pygmaea		(Kützing) Stickle et Mann	Fallacia pygmaea (Kützing) Stickle et Mann	115001	FApygmae	Completed
73332	73331	LIRB0998AQE3330B	05584500	A	D	Diatoms	Chrysophyta	Naviculaceae	Luticola	mutica		(Kützing) Mann	Luticola mutica (Kützing) Mann	130002	LUmutica	Completed
73332	73331	LIRB0998AQE3330B	05584500	A	D	Diatoms	Chrysophyta	Nitzschiaceae	Nitzschia	perminuta		(Grunow) Peragallo	Nitzschia perminuta (Grunow) Peragallo	48126	NIpermin	Completed
73332	73331	LIRB0998AQE3330B	05584500	A	D	Diatoms	Chrysophyta	Nitzschiaceae	Nitzschia	valdestriata		Aleem et Hustedt	Nitzschia valdestriata Aleem et Hustedt	48185	NIvaldes	Completed
73332	73331	LIRB0998AQE3330B	05584500	A	D	Diatoms	Chrysophyta	Nitzschiaceae	Tryblionella	calida		(Grunow) Mann	Tryblionella calida (Grunow) Mann	185021	TYcaldid	Completed
73332	73331	LIRB0998AQE3330B	05584500	A	D	Diatoms	Chrysophyta	Surirellaceae	Surirella	minuta		Brébisson	Surirella minuta Brébisson	65048	SUminuta	Completed
73332	73331	LIRB0998AQE3330B	05584500	A	D	Diatoms	Chrysophyta	Thalassiosiraceae	Cyclotella	meneghiniana		Kützing	Cyclotella meneghiniana Kützing	20007	CYmenegh	Completed
73332	73331	LIRB0998AQE3330B	05584500	A	D	Diatoms	Chrysophyta	Achnanthaceae	Cocconeis	placentula	euglypta	(Ehrenberg) Cleve	Cocconeis placentula var. euglypta (Ehrenberg) Cleve	16005	CCplaeug	Completed
73332	73331	LIRB0998AQE3330B	05584500	A	D	Diatoms	Chrysophyta	Achnanthaceae	Planothidium	delicatulum		(Kützing) Round et Bukhtiyarova	Planothidium delicatulum (Kützing) Round et Bukhtiyarova	155009	PTdeli	Completed
73332	73331	LIRB0998AQE3330B	05584500	A	D	Diatoms	Chrysophyta	Diatomaceae	Synedra	ulna		(Nitzsch) Ehrenberg	Synedra ulna (Nitzsch) Ehrenberg	66024	SYulna	Completed
73332	73331	LIRB0998AQE3330B	05584500	A	D	Diatoms	Chrysophyta	Naviculaceae	Caloneis	schumanniana		(Grunow) Cleve	Caloneis schumanniana (Grunow) Cleve	12031	CAschuma	Completed
73332	73331	LIRB0998AQE3330B	05584500	A	D	Diatoms	Chrysophyta	Naviculaceae	Navicula	erifuga		Lange-Bertalot	Navicula erifuga Lange-Bertalot	46648	NAerifga	Completed
73332	73331	LIRB0998AQE3330B	05584500	A	D	Diatoms	Chrysophyta	Naviculaceae	Navicula	exilis		Kützing	Navicula exilis Kützing	46663	NAexilis	Completed
73332	73331	LIRB0998AQE3330B	05584500	A	D	Diatoms	Chrysophyta	Naviculaceae	Navicula	germainii		Wallace	Navicula germainii Wallace	46616	NAgermii	Completed
73332	73331	LIRB0998AQE3330B	05584500	A	D	Diatoms	Chrysophyta	Naviculaceae	Navicula	gregaria		Donkin	Navicula gregaria Donkin	46023	NAgregar	Completed
73332	73331	LIRB0998AQE3330B	05584500	A	D	Diatoms	Chrysophyta	Naviculaceae	Navicula	symmetrica		Patrick	Navicula symmetrica Patrick	46400	NAsymtrc	Completed
73332	73331	LIRB0998AQE3330B	05584500	A	D	Diatoms	Chrysophyta	Naviculaceae	Pinnularia	microstauron		(Ehrenberg) Cleve	Pinnularia microstauron (Ehrenberg) Cleve	52045	PImicros	Completed
73332	73331	LIRB0998AQE3330B	05584500	A	D	Diatoms	Chrysophyta	Naviculaceae	Stauroneis	livingstonii		Reimer	Stauroneis livingstonii Reimer	62010	SSliving	Completed
73332	73331	LIRB0998AQE3330B	05584500	A	D	Diatoms	Chrysophyta	Nitzschiaceae	Hantzschia	amphioxys		(Ehrenberg) Grunow	Hantzschia amphioxys (Ehrenberg) Grunow	40002	HAamphio	Completed
73332	73331	LIRB0998AQE3330B	05584500	A	D	Diatoms	Chrysophyta	Nitzschiaceae	Nitzschia	agnita		Hustedt	Nitzschia agnita Hustedt	48274	NIagnita	Completed
73332	73331	LIRB0998AQE3330B	05584500	A	D	Diatoms	Chrysophyta	Nitzschiaceae	Nitzschia	palea		(Kützing) Smith	Nitzschia palea (Kützing) Smith	48025	NIpalea	Completed
73332	73331	LIRB0998AQE3330B	05584500	A	D	Diatoms	Chrysophyta	Nitzschiaceae	Tryblionella	apiculata		Gregory	Tryblionella apiculata Gregory	185023	TYapicul	Completed
73332	73331	LIRB0998AQE3330B	05584500	A	D	Diatoms	Chrysophyta	Thalassiosiraceae	Cyclostephanos	invisitatus		"(Hohn et Hellerman) Theriot, Stoermer et Håkansson"	"Cyclostephanos invisitatus (Hohn et Hellerman) Theriot, Stoermer et Håkansson"	19002	CSinvisi	Completed
76781	76779	LIRB0996AQE0147B	05584500	A	D	Diatoms	Chrysophyta	Naviculaceae	Navicula	capitatoradiata		Germain	Navicula capitatoradiata Germain	46661	NAcaprad	Completed
76781	76779	LIRB0996AQE0147B	05584500	A	D	Diatoms	Chrysophyta	Naviculaceae	Navicula	cari		Ehrenberg	Navicula cari Ehrenberg	46169	NAcari	Completed
76781	76779	LIRB0996AQE0147B	05584500	A	D	Diatoms	Chrysophyta	Naviculaceae	Navicula	cryptocephala		Kützing	Navicula cryptocephala Kützing	46014	NAcrypto	Completed
76781	76779	LIRB0996AQE0147B	05584500	A	D	Diatoms	Chrysophyta	Naviculaceae	Navicula	rostellata		Kützing	Navicula rostellata Kützing	46896	NArostel	Completed
76781	76779	LIRB0996AQE0147B	05584500	A	D	Diatoms	Chrysophyta	Achnanthaceae	Cocconeis	placentula		Ehrenberg	Cocconeis placentula Ehrenberg	16004	CCplacen	Completed
76781	76779	LIRB0996AQE0147B	05584500	A	D	Diatoms	Chrysophyta	Achnanthaceae	Psammothidium	marginulatum		(Grunow)  Bukhtiyarova et Round	Psammothidium marginulatum (Grunow)  Bukhtiyarova et Round	186005	PSmargin	Completed
76781	76779	LIRB0996AQE0147B	05584500	A	D	Diatoms	Chrysophyta	Naviculaceae	Gyrosigma	exilis		(Grunow) Reimer	Gyrosigma exilis (Grunow) Reimer	38008	GYexilis	Completed
76781	76779	LIRB0996AQE0147B	05584500	A	D	Diatoms	Chrysophyta	Naviculaceae	Hippodonta	capitata		"(Ehrenberg) Lange-Bertalot, Metzeltin et Witkowski"	"Hippodonta capitata (Ehrenberg) Lange-Bertalot, Metzeltin et Witkowski"	213001	HIcapita	Completed
76781	76779	LIRB0996AQE0147B	05584500	A	D	Diatoms	Chrysophyta	Nitzschiaceae	Nitzschia	capitellata		Hustedt	Nitzschia capitellata Hustedt	48006	NIcapite	Completed
76781	76779	LIRB0996AQE0147B	05584500	A	D	Diatoms	Chrysophyta	Surirellaceae	Surirella	angusta		Kützing	Surirella angusta Kützing	65002	SUangust	Completed
76781	76779	LIRB0996AQE0147B	05584500	A	D	Diatoms	Chrysophyta	Thalassiosiraceae	Cyclotella	meneghiniana		Kützing	Cyclotella meneghiniana Kützing	20007	CYmenegh	Completed
76781	76779	LIRB0996AQE0147B	05584500	A	D	Diatoms	Chrysophyta	Naviculaceae	Fallacia	tenera		(Hustedt) Mann	Fallacia tenera (Hustedt) Mann	115008	FAtener2	Completed
76781	76779	LIRB0996AQE0147B	05584500	A	D	Diatoms	Chrysophyta	Naviculaceae	Gomphonema	parvulum		(Kützing) Kützing	Gomphonema parvulum (Kützing) Kützing	37010	GOparvul	Completed
76781	76779	LIRB0996AQE0147B	05584500	A	D	Diatoms	Chrysophyta	Naviculaceae	Navicula	cincta	minuta	Skvortzow	Navicula cincta var. minuta Skvortzow	46426	NAcinmin	Completed
76781	76779	LIRB0996AQE0147B	05584500	A	D	Diatoms	Chrysophyta	Naviculaceae	Navicula	cryptotenella		Lange-Bertalot ex Krammer et Lange-Bertalot	Navicula cryptotenella Lange-Bertalot ex Krammer et Lange-Bertalot	46527	NAcryten	Completed
76781	76779	LIRB0996AQE0147B	05584500	A	D	Diatoms	Chrysophyta	Nitzschiaceae	Psammodictyon	constrictum		(Gregory) Mann	Psammodictyon constrictum (Gregory) Mann	98002	PYconst	Completed
76781	76779	LIRB0996AQE0147B	05584500	A	D	Diatoms	Chrysophyta	Naviculaceae	Gyrosigma	acuminatum		(Kützing) Rabenhorst	Gyrosigma acuminatum (Kützing) Rabenhorst	38001	GYacumin	Completed
76781	76779	LIRB0996AQE0147B	05584500	A	D	Diatoms	Chrysophyta	Naviculaceae	Reimeria	sinuata		(Gregory) Kociolek et Stoermer	Reimeria sinuata (Gregory) Kociolek et Stoermer	55002	REsinuta	Completed
76836	76835	LIRB0997AQE2018A	05584500	A	N	Green Algae	Chlorophyta	Cladophoraceae	Rhizoclonium	hieroglyphicum		(CA Agardh) Kützing	Rhizoclonium hieroglyphicum (CA Agardh) Kützing	508000	RHZhiero	Completed
76837	76835	LIRB0997AQE2018B	05584500	A	N	Blue-Green Algae	Cyanophyta	Pseudanabaenaceae	Leptolyngbya	tenuis		(Gomont) Anagnostidis & Komárek	Leptolyngbya tenuis (Gomont) Anagnostidis & Komárek	863015	LELtenus	Completed
76837	76835	LIRB0997AQE2018B	05584500	A	D	Diatoms	Chrysophyta	Diatomaceae	Staurosira	construens		(Ehrenberg) Williams et Round	Staurosira construens (Ehrenberg) Williams et Round	172001	SRconstr	Completed
76837	76835	LIRB0997AQE2018B	05584500	A	D	Diatoms	Chrysophyta	Diatomaceae	Synedra	acus		Kützing	Synedra acus Kützing	66042	SYacus	Completed
76837	76835	LIRB0997AQE2018B	05584500	A	D	Diatoms	Chrysophyta	Naviculaceae	Amphora	pediculus		(Kützing) Grunow	Amphora pediculus (Kützing) Grunow	7043	AMpedcls	Completed
76837	76835	LIRB0997AQE2018B	05584500	A	D	Diatoms	Chrysophyta	Naviculaceae	Amphora	veneta		Kützing	Amphora veneta Kützing	7006	AMveneta	Completed
76837	76835	LIRB0997AQE2018B	05584500	A	D	Diatoms	Chrysophyta	Naviculaceae	Cymbella	affinis		Kützing	Cymbella affinis Kützing	23073	CMaffins	Completed
76837	76835	LIRB0997AQE2018B	05584500	A	D	Diatoms	Chrysophyta	Naviculaceae	Cymbella	delicatula		Kützing	Cymbella delicatula Kützing	23072	CMdelcat	Completed
76837	76835	LIRB0997AQE2018B	05584500	A	D	Diatoms	Chrysophyta	Naviculaceae	Cymbella	tumida		(Brébisson ex Kützing) Van Heurck	Cymbella tumida (Brébisson ex Kützing) Van Heurck	23068	CMtumida	Completed
76837	76835	LIRB0997AQE2018B	05584500	A	D	Diatoms	Chrysophyta	Naviculaceae	Fallacia	omissa		(Hustedt) Mann	Fallacia omissa (Hustedt) Mann	115006	FAomissa	Completed
76837	76835	LIRB0997AQE2018B	05584500	A	D	Diatoms	Chrysophyta	Naviculaceae	Fallacia	tenera		(Hustedt) Mann	Fallacia tenera (Hustedt) Mann	115008	FAtener2	Completed
76837	76835	LIRB0997AQE2018B	05584500	A	D	Diatoms	Chrysophyta	Naviculaceae	Gomphonema	gracile		Ehrenberg emend Van Heurck	Gomphonema gracile Ehrenberg emend Van Heurck	37007	GOgracil	Completed
76837	76835	LIRB0997AQE2018B	05584500	A	D	Diatoms	Chrysophyta	Naviculaceae	Gomphonema	parvulum		(Kützing) Kützing	Gomphonema parvulum (Kützing) Kützing	37010	GOparvul	Completed
76837	76835	LIRB0997AQE2018B	05584500	A	D	Diatoms	Chrysophyta	Naviculaceae	Gyrosigma	attenuatum		(Kützing) Rabenhorst	Gyrosigma attenuatum (Kützing) Rabenhorst	38005	GYattenu	Completed
76837	76835	LIRB0997AQE2018B	05584500	A	D	Diatoms	Chrysophyta	Naviculaceae	Hippodonta	capitata		"(Ehrenberg) Lange-Bertalot, Metzeltin et Witkowski"	"Hippodonta capitata (Ehrenberg) Lange-Bertalot, Metzeltin et Witkowski"	213001	HIcapita	Completed
