-----------------------------------------------
3D SITE DISPLACEMENT DUE TO ATMOSPHERIC LOADING
-----------------------------------------------
METEOROLOGICAL CENTER & DEGREE 1 :    ECMWF_CME
CMEA : CENTER OF MASS OF THE EARTH + ATMOSPHERE
CME  : CENTER OF MASS OF THE SOLID EARTH  ALONE
SITE COORDINATES ACCORDING TO ITRF2000 SOLUTION
-----------------------------------------------
CREATOR EMAIL : PASCAL.GEGOUT@EOST.U-STRASBG.FR
-----------------------------------------------
MAC1        49718.000    1995     1     1     0
MAC1        52274.750    2001    12    31    18
MAC1     -3464038.501  1334172.763 -5169224.323
51812.50     0.144765     0.041308     0.302420
51812.75     0.092526    -0.010462     0.406819
51813.00     0.040057    -0.061183     0.430193
51813.25    -0.045504    -0.005160     0.493957
51813.50     0.044280     0.061326     0.366257
51813.75     0.114014     0.055989     0.451441
51814.00     0.165447     0.050219     0.491295
51814.25     0.164044     0.133824     0.572075
51814.50     0.300082     0.198724     0.502632
51814.75     0.388205     0.163204     0.632099
51815.00     0.396561     0.119809     0.690048
51815.25     0.311970     0.159882     0.748276
51815.50     0.359502     0.183978     0.627768
51815.75     0.356375     0.108198     0.746017
51816.00     0.309435     0.025391     0.812718
51816.25     0.217994     0.032514     0.849596
51816.50     0.268308     0.043777     0.694018
51816.75     0.266910    -0.021679     0.783134
51817.00     0.227705    -0.097673     0.835304
51817.25     0.151161    -0.052534     0.923814
51817.50     0.231068    -0.031788     0.791080
51817.75     0.273003    -0.091282     0.859389
51818.00     0.275663    -0.154199     0.818503
51818.25     0.196005    -0.116752     0.815438
51818.50     0.272855    -0.105447     0.642559
51818.75     0.303629    -0.164425     0.705367
51819.00     0.338588    -0.220215     0.655313
51819.25     0.301403    -0.152119     0.667259
51819.50     0.424221    -0.107820     0.508915
51819.75     0.476672    -0.159524     0.570769
51820.00     0.515269    -0.215353     0.590905
51820.25     0.475003    -0.160893     0.647980
51820.50     0.577633    -0.102479     0.546799
51820.75     0.616893    -0.131271     0.665366
51821.00     0.639451    -0.153481     0.728479
51821.25     0.567668    -0.088296     0.790834
51821.50     0.651219    -0.028184     0.696179
51821.75     0.676399    -0.053912     0.810046
51822.00     0.677030    -0.080073     0.845193
51822.25     0.558729    -0.020242     0.875654
51822.50     0.603505     0.032451     0.730670
51822.75     0.593124    -0.031176     0.804880
51823.00     0.563985    -0.079757     0.786566
51823.25     0.446226    -0.042706     0.834128
51823.50     0.505185    -0.002998     0.677168
51823.75     0.474032    -0.039915     0.710432
51824.00     0.435911    -0.064407     0.702685
51824.25     0.333979    -0.015585     0.659530
51824.50     0.395315     0.040959     0.499739
51824.75     0.393255     0.005583     0.518179
51825.00     0.386467    -0.027677     0.493864
51825.25     0.319889     0.010781     0.482161
51825.50     0.396700     0.039422     0.351654
51825.75     0.429496    -0.017274     0.417800
51826.00     0.425268    -0.050100     0.445288
51826.25     0.339587     0.013640     0.480681
51826.50     0.392470     0.065545     0.382688
51826.75     0.393380     0.018413     0.473725
51827.00     0.375630    -0.050138     0.492794
51827.25     0.306661    -0.034126     0.528148
51827.50     0.351496    -0.020454     0.370172
51827.75     0.317025    -0.092694     0.430552
51828.00     0.234943    -0.150926     0.447111
51828.25     0.097951    -0.121828     0.485222
51828.50     0.104039    -0.081740     0.284223
51828.75     0.096526    -0.132572     0.279449
51829.00     0.083301    -0.145039     0.275846
51829.25     0.030169    -0.073121     0.356737
51829.50     0.087864     0.005928     0.268681
51829.75     0.101219    -0.039865     0.387644
51830.00     0.083577    -0.070728     0.443362
51830.25     0.017415    -0.024362     0.478796
51830.50     0.078109     0.040956     0.378158
51830.75     0.115373    -0.016409     0.464386
51831.00     0.115286    -0.064648     0.509635
51831.25     0.073871    -0.020172     0.630424
51831.50     0.126706     0.011891     0.543090
51831.75     0.142071    -0.054949     0.666741
51832.00     0.120898    -0.126425     0.698193
51832.25     0.027713    -0.110018     0.762415
51832.50     0.076102    -0.086262     0.591124
51832.75     0.078295    -0.140427     0.591007
51833.00     0.046162    -0.180609     0.542570
51833.25    -0.040977    -0.129705     0.510831
51833.50    -0.016033    -0.071997     0.340112
51833.75    -0.035011    -0.108255     0.395996
51834.00    -0.062056    -0.136400     0.403698
51834.25    -0.126965    -0.076999     0.440951
51834.50    -0.048752    -0.011574     0.311897
51834.75    -0.008680    -0.040481     0.335757
51835.00     0.016575    -0.078811     0.299993
51835.25     0.000397    -0.044294     0.265584
51835.50     0.116776    -0.018289     0.126116
51835.75     0.188911    -0.079033     0.184674
51836.00     0.245523    -0.137520     0.188475
51836.25     0.260485    -0.091026     0.313365
51836.50     0.381453    -0.039935     0.251104
51836.75     0.405764    -0.082211     0.392679
51837.00     0.401795    -0.132099     0.413374
51837.25     0.326032    -0.084501     0.466898
51837.50     0.379332    -0.023481     0.346825
51837.75     0.378618    -0.063023     0.431031
51838.00     0.351317    -0.102947     0.438248
51838.25     0.251451    -0.077620     0.458822
51838.50     0.299007    -0.032616     0.244588
51838.75     0.270446    -0.077540     0.227321
51839.00     0.225883    -0.094719     0.134925
51839.25     0.146447    -0.038104     0.131648
51839.50     0.214814     0.034539     0.016026
51839.75     0.219668     0.008309     0.145221
51840.00     0.229932     0.005945     0.274192
51840.25     0.169819     0.065524     0.433118
51840.50     0.256612     0.134030     0.447074
51840.75     0.291690     0.099934     0.588338
51841.00     0.316497     0.079237     0.658060
51841.25     0.267227     0.115610     0.741056
51841.50     0.346178     0.152861     0.608729
51841.75     0.352893     0.080720     0.688245
51842.00     0.341286     0.024413     0.721379
51842.25     0.241744     0.035503     0.804022
51842.50     0.290851     0.054522     0.668767
51842.75     0.250488    -0.018782     0.742689
51843.00     0.210080    -0.066243     0.735203
51843.25     0.117123    -0.046475     0.776272
51843.50     0.183643    -0.011166     0.669599
51843.75     0.211639    -0.068253     0.761396
51844.00     0.244773    -0.091883     0.833392
51844.25     0.213022    -0.036568     0.913444
51844.50     0.329626     0.002814     0.840483
51844.75     0.364427    -0.032172     0.914365
51845.00     0.372777    -0.033890     0.898986
51845.25     0.312876     0.038135     0.912165
51845.50     0.365627     0.122632     0.738990
51845.75     0.322206     0.096305     0.667296
51846.00     0.257640     0.079016     0.506998
51846.25     0.162391     0.113082     0.419390
51846.50     0.183466     0.157430     0.186216
51846.75     0.172009     0.096999     0.172656
51847.00     0.145659     0.066237     0.189444
51847.25     0.090169     0.088647     0.305655
51847.50     0.152456     0.126128     0.291646
51847.75     0.169640     0.066930     0.447013
51848.00     0.179093     0.036559     0.529630
51848.25     0.139329     0.074169     0.665757
51848.50     0.231372     0.132265     0.638363
51848.75     0.284583     0.091447     0.787976
51849.00     0.297399     0.065817     0.876564
51849.25     0.221989     0.086923     0.940118
51849.50     0.273084     0.121034     0.819885
51849.75     0.243299     0.046064     0.784008
51850.00     0.173120    -0.007229     0.744884
51850.25     0.041998    -0.004623     0.675859
51850.50     0.065015     0.005289     0.466467
51850.75     0.036681    -0.097036     0.398557
51851.00     0.012710    -0.174769     0.331253
51851.25    -0.074373    -0.194389     0.270605
51851.50    -0.026480    -0.180891     0.069903
51851.75    -0.040899    -0.265656     0.062226
51852.00    -0.049052    -0.316627     0.045942
51852.25    -0.134100    -0.318666     0.064784
51852.50    -0.093996    -0.308744    -0.060702
51852.75    -0.109755    -0.396555     0.005907
51853.00    -0.134492    -0.433312     0.008392
51853.25    -0.224887    -0.406080     0.071105
51853.50    -0.158789    -0.359779    -0.034100
51853.75    -0.141397    -0.395679     0.023862
51854.00    -0.130335    -0.389706     0.039574
51854.25    -0.163929    -0.323593     0.093649
51854.50    -0.070627    -0.258275    -0.047666
51854.75    -0.046462    -0.285699    -0.015098
51855.00    -0.010896    -0.277874     0.043957
51855.25    -0.064031    -0.215736     0.159456
51855.50     0.011079    -0.151032     0.097690
51855.75     0.016203    -0.212709     0.173737
51856.00     0.008715    -0.242304     0.208146
51856.25    -0.061525    -0.229896     0.269722
51856.50    -0.009139    -0.199876     0.173652
51856.75    -0.012223    -0.265455     0.193060
51857.00    -0.023581    -0.292715     0.174075
51857.25    -0.069437    -0.275364     0.213118
51857.50     0.036644    -0.235130     0.126312
51857.75     0.091621    -0.302954     0.184187
51858.00     0.105295    -0.333303     0.167956
51858.25     0.040337    -0.301548     0.172661
51858.50     0.095555    -0.255691     0.005630
51858.75     0.077079    -0.299507     0.069707
51859.00     0.042388    -0.313435     0.053989
51859.25    -0.037817    -0.262159     0.078619
51859.50     0.023561    -0.189302    -0.022097
51859.75     0.009883    -0.219213     0.054262
51860.00    -0.005727    -0.221041     0.037203
51860.25    -0.062058    -0.175178     0.080353
51860.50     0.017211    -0.118833    -0.056102
51860.75     0.032750    -0.165126     0.002418
51861.00     0.037692    -0.194401     0.045638
51861.25    -0.009413    -0.172814     0.158793
51861.50     0.091983    -0.147323     0.136200
51861.75     0.141578    -0.201579     0.329063
51862.00     0.156684    -0.235898     0.470681
51862.25     0.132795    -0.222295     0.661998
51862.50     0.210355    -0.186460     0.681279
51862.75     0.217906    -0.248954     0.822555
51863.00     0.204588    -0.276717     0.873398
51863.25     0.142425    -0.258374     0.898532
51863.50     0.189627    -0.218982     0.726398
51863.75     0.167366    -0.276340     0.699244
51864.00     0.116516    -0.298295     0.649615
51864.25     0.013027    -0.280218     0.673209
51864.50     0.025311    -0.253194     0.542740
51864.75    -0.034733    -0.312557     0.537424
51865.00    -0.115832    -0.337327     0.486696
51865.25    -0.249444    -0.320910     0.449064
51865.50    -0.229752    -0.282887     0.279500
51865.75    -0.229328    -0.323890     0.260641
51866.00    -0.221566    -0.314232     0.229402
51866.25    -0.240279    -0.265235     0.269176
51866.50    -0.120871    -0.220126     0.193079
51866.75    -0.053991    -0.257515     0.251265
51867.00    -0.038899    -0.265405     0.233543
51867.25    -0.090475    -0.210426     0.324970
51867.50    -0.040545    -0.156311     0.293513
51867.75    -0.041221    -0.172320     0.434266
51868.00    -0.071206    -0.175670     0.470331
51868.25    -0.139075    -0.121537     0.549889
51868.50    -0.085693    -0.053385     0.415199
51868.75    -0.007819    -0.070834     0.947106
51869.00    -0.030714    -0.067827     0.997956
51869.25    -0.146834    -0.024177     1.125200
51869.50    -0.151166    -0.007474     0.670839
51869.75    -0.217263    -0.099898     0.401520
51870.00    -0.260496    -0.142193     0.210817
51870.25    -0.359430    -0.134994     0.276156
51870.50    -0.283802    -0.102256     0.379918
51870.75    -0.251188    -0.179184     0.827303
51871.00    -0.260170    -0.210273     0.922855
51871.25    -0.345843    -0.190857     0.974176
51871.50    -0.319567    -0.145109     0.802152
51871.75    -0.380484    -0.223949     0.623435
51872.00    -0.444001    -0.269272     0.333428
51872.25    -0.540387    -0.239957     0.177815
51872.50    -0.496092    -0.193967    -0.107734
51872.75    -0.484988    -0.240531    -0.096233
51873.00    -0.491750    -0.270018    -0.111427
51873.25    -0.545434    -0.238604    -0.031180
51873.50    -0.448843    -0.214581    -0.025660
51873.75    -0.429516    -0.295406     0.127581
51874.00    -0.449991    -0.336583     0.126290
51874.25    -0.528000    -0.312066     0.193045
51874.50    -0.460207    -0.265566     0.195836
51874.75    -0.465666    -0.323930     0.359171
51875.00    -0.525182    -0.346199     0.257472
51875.25    -0.653049    -0.319971     0.159250
51875.50    -0.655999    -0.249578    -0.069756
51875.75    -0.683593    -0.294256    -0.065298
51876.00    -0.719211    -0.295263    -0.202770
51876.25    -0.785494    -0.235993    -0.247601
51876.50    -0.679566    -0.156791    -0.385327
51876.75    -0.630435    -0.181240    -0.290288
51877.00    -0.602464    -0.176299    -0.128143
51877.25    -0.638828    -0.122394     0.069461
51877.50    -0.579836    -0.099286    -0.156464
51877.75    -0.543455    -0.175577    -0.150526
51878.00    -0.559552    -0.240962    -0.250810
51878.25    -0.588993    -0.222667    -0.226480
51878.50    -0.464929    -0.198471    -0.258602
51878.75    -0.394873    -0.246333    -0.086351
51879.00    -0.344155    -0.250857    -0.008560
51879.25    -0.377158    -0.177602     0.107990
51879.50    -0.308824    -0.108905     0.047719
51879.75    -0.322117    -0.151870    -0.015231
51880.00    -0.352674    -0.158435    -0.063614
51880.25    -0.441257    -0.100230     0.007111
51880.50    -0.399709    -0.042067    -0.183522
51880.75    -0.376916    -0.090964    -0.145688
51881.00    -0.360091    -0.110816    -0.122480
51881.25    -0.395748    -0.078724    -0.064370
51881.50    -0.290294    -0.019946    -0.174908
51881.75    -0.243450    -0.069913    -0.076040
51882.00    -0.250416    -0.089127    -0.199400
51882.25    -0.305273    -0.050087    -0.258360
51882.50    -0.228606    -0.009292    -0.361232
51882.75    -0.187416    -0.070741    -0.138464
51883.00    -0.181035    -0.100793     0.106276
51883.25    -0.284906    -0.090848     0.045867
51883.50    -0.248897    -0.076878    -0.099926
51883.75    -0.240435    -0.157792     0.125860
51884.00    -0.264010    -0.206939     0.203816
51884.25    -0.348356    -0.198798     0.319183
51884.50    -0.296743    -0.163223     0.243099
51884.75    -0.323272    -0.230469     0.302029
51885.00    -0.362029    -0.255761     0.188467
51885.25    -0.459686    -0.231496     0.072096
51885.50    -0.417895    -0.155097    -0.175353
51885.75    -0.430287    -0.171058    -0.160591
51886.00    -0.442728    -0.154973    -0.233765
51886.25    -0.488048    -0.121479    -0.178951
51886.50    -0.379523    -0.054151    -0.267620
51886.75    -0.351760    -0.092052    -0.231825
51887.00    -0.350088    -0.081113    -0.282039
51887.25    -0.420575    -0.035905    -0.211418
51887.50    -0.369252     0.008496    -0.325824
51887.75    -0.375481    -0.053017    -0.243474
51888.00    -0.417546    -0.106780    -0.381273
51888.25    -0.506820    -0.089168    -0.394186
51888.50    -0.470495    -0.071893    -0.481295
51888.75    -0.462540    -0.149207    -0.238168
51889.00    -0.470691    -0.174723     0.055141
51889.25    -0.530515    -0.162362     0.296117
51889.50    -0.491606    -0.114738     0.165218
51889.75    -0.472346    -0.135900     0.433862
51890.00    -0.487304    -0.122802     0.788151
51890.25    -0.590325    -0.077098     0.778325
51890.50    -0.575163    -0.025175     0.502567
51890.75    -0.604944    -0.058401     0.354538
51891.00    -0.645732    -0.066734     0.138988
51891.25    -0.689782    -0.025355     0.147931
51891.50    -0.630455     0.022594    -0.017839
51891.75    -0.606589    -0.008587    -0.058408
51892.00    -0.611863    -0.018810    -0.104778
51892.25    -0.656291     0.019056     0.052285
51892.50    -0.585587     0.054703    -0.066175
51892.75    -0.561750    -0.000061    -0.089116
51893.00    -0.570944    -0.020229    -0.209230
51893.25    -0.636005    -0.000698    -0.142656
51893.50    -0.500576     0.037599     0.250193
51893.75    -0.462019    -0.040138     0.354215
51894.00    -0.457048    -0.056794     0.271767
51894.25    -0.501119    -0.015868     0.222130
51894.50    -0.450919     0.025117    -0.049105
51894.75    -0.456274    -0.044146     0.042256
51895.00    -0.455134    -0.093900     0.193229
51895.25    -0.532156    -0.107415     0.094140
51895.50    -0.455293    -0.094223     0.027619
51895.75    -0.406060    -0.171570     0.206492
51896.00    -0.361751    -0.206016     0.303140
51896.25    -0.390334    -0.179474     0.415386
51896.50    -0.309643    -0.114976     0.257187
51896.75    -0.285367    -0.141356     0.325696
51897.00    -0.275274    -0.141821     0.466945
51897.25    -0.313440    -0.107459     0.750880
51897.50    -0.213659    -0.052127     0.669773
51897.75    -0.164555    -0.094796     0.893088
51898.00    -0.150171    -0.103615     1.028598
51898.25    -0.183290    -0.081157     1.119226
51898.50    -0.121640    -0.040968     0.836430
51898.75    -0.106875    -0.107067     0.739124
51899.00    -0.130852    -0.135243     0.331982
51899.25    -0.198479    -0.077951     0.016467
51899.50    -0.137168    -0.013380    -0.331233
51899.75    -0.109344    -0.049950    -0.313598
51900.00    -0.113977    -0.079619    -0.320620
51900.25    -0.159143    -0.060871    -0.137032
51900.50    -0.056759    -0.022663     0.094929
51900.75     0.003462    -0.048720     0.816658
51901.00     0.007064    -0.073125     1.277066
51901.25    -0.067177    -0.010814     1.532439
51901.50    -0.031797     0.038258     1.340589
51901.75    -0.017729    -0.000457     1.596637
51902.00    -0.057238    -0.026777     1.683155
51902.25    -0.157303     0.011506     1.560804
51902.50    -0.154549     0.039515     1.400877
51902.75    -0.163212    -0.027684     1.411181
51903.00    -0.189209    -0.056305     1.289042
51903.25    -0.272877    -0.030662     1.236563
51903.50    -0.242361     0.026335     1.097580
51903.75    -0.272043    -0.021056     1.093465
51904.00    -0.343923    -0.067989     1.028594
51904.25    -0.438013    -0.053482     1.052635
51904.50    -0.415865    -0.028904     0.886254
51904.75    -0.404227    -0.091559     0.938789
51905.00    -0.447096    -0.124154     0.920595
51905.25    -0.530534    -0.118529     1.018887
51905.50    -0.496729    -0.092939     0.853951
51905.75    -0.503051    -0.138102     0.848440
51906.00    -0.548026    -0.171335     0.687039
51906.25    -0.630269    -0.140769     0.666619
51906.50    -0.591293    -0.088062     0.399810
51906.75    -0.562931    -0.140527     0.413826
51907.00    -0.555005    -0.160150     0.369025
51907.25    -0.586869    -0.125785     0.377569
51907.50    -0.508599    -0.082866     0.167129
51907.75    -0.441919    -0.138603     0.158754
51908.00    -0.427049    -0.174032     0.200936
51908.25    -0.448503    -0.140791     0.248903
51908.50    -0.370603    -0.108788    -0.083586
51908.75    -0.317119    -0.180160    -0.214403
51909.00    -0.335817    -0.219671    -0.396121
51909.25    -0.376114    -0.173353    -0.296924
51909.50    -0.308977    -0.126568    -0.290508
51909.75    -0.280361    -0.164903    -0.333062
51910.00    -0.308563    -0.203796    -0.624253
51910.25    -0.369277    -0.161814    -0.655214
51910.50    -0.298572    -0.100842    -0.785963
51910.75    -0.254770    -0.143201    -0.584937
51911.00    -0.251523    -0.173985    -0.545529
51911.25    -0.307811    -0.134036    -0.466288
51911.50    -0.234574    -0.075784    -0.613762
51911.75    -0.187643    -0.121255    -0.452770
51912.00    -0.184710    -0.167357    -0.417388
51912.25    -0.233942    -0.155480    -0.326088
51912.50    -0.188637    -0.141396    -0.484005
51912.75    -0.194795    -0.214786    -0.441259
51913.00    -0.228794    -0.267685    -0.411968
51913.25    -0.281138    -0.258259    -0.245378
51913.50    -0.190662    -0.233925    -0.209959
51913.75    -0.109657    -0.276404     0.019475
51914.00    -0.088506    -0.297336     0.044379
51914.25    -0.165612    -0.276712    -0.048509
51914.50    -0.112401    -0.257396    -0.255438
51914.75    -0.089391    -0.324895    -0.167661
51915.00    -0.086933    -0.375601    -0.256256
51915.25    -0.136348    -0.345512    -0.149070
51915.50    -0.079882    -0.301136    -0.389640
51915.75    -0.074912    -0.354233    -0.310941
51916.00    -0.107442    -0.378999    -0.448872
51916.25    -0.203429    -0.345107    -0.420852
51916.50    -0.173268    -0.285923    -0.648802
51916.75    -0.178458    -0.302838    -0.605085
51917.00    -0.253857    -0.314995    -0.819042
51917.25    -0.357526    -0.264874    -0.813124
51917.50    -0.333870    -0.206818    -0.982114
51917.75    -0.314604    -0.245487    -0.808151
51918.00    -0.347353    -0.253873    -0.731761
51918.25    -0.396155    -0.217757    -0.489145
51918.50    -0.373664    -0.180118    -0.677526
51918.75    -0.341295    -0.233422    -0.561885
51919.00    -0.381150    -0.274282    -0.579410
51919.25    -0.414334    -0.230112    -0.268192
51919.50    -0.333617    -0.160844    -0.046209
51919.75    -0.301110    -0.170169     0.074624
51920.00    -0.324941    -0.185348     0.107058
51920.25    -0.368633    -0.137767     0.226654
51920.50    -0.310432    -0.112663     0.002250
51920.75    -0.284615    -0.169044     0.051917
51921.00    -0.316059    -0.207827    -0.022261
51921.25    -0.375365    -0.172175     0.082563
51921.50    -0.310175    -0.141234    -0.046105
51921.75    -0.304160    -0.205444    -0.238475
51922.00    -0.331946    -0.247740    -0.495874
51922.25    -0.396111    -0.210013    -0.499314
51922.50    -0.349602    -0.159261    -0.656102
51922.75    -0.286139    -0.169058    -0.445169
51923.00    -0.263968    -0.174495    -0.271307
51923.25    -0.265023    -0.096722     0.112621
51923.50    -0.133203    -0.016688     0.374906
51923.75    -0.054313    -0.023064     0.734959
51924.00    -0.075267    -0.056820     0.748564
51924.25    -0.167848    -0.026215     0.911529
51924.50    -0.154931    -0.016034     0.795357
51924.75    -0.192611    -0.093469     0.840273
51925.00    -0.238482    -0.129290     0.717413
51925.25    -0.311996    -0.083116     0.799929
51925.50    -0.302832    -0.036620     0.556353
51925.75    -0.333118    -0.077296     0.486978
51926.00    -0.386366    -0.123293     0.257517
51926.25    -0.476750    -0.091643     0.171631
51926.50    -0.429654    -0.052629    -0.049488
51926.75    -0.418844    -0.083952    -0.050382
51927.00    -0.432074    -0.120484    -0.174163
51927.25    -0.485378    -0.098572    -0.016962
51927.50    -0.417294    -0.059890     0.013409
51927.75    -0.439854    -0.128329     0.025036
51928.00    -0.533375    -0.176738    -0.255523
51928.25    -0.675100    -0.148749    -0.273360
51928.50    -0.696279    -0.121912    -0.518890
51928.75    -0.709474    -0.162897    -0.375447
51929.00    -0.704459    -0.184836    -0.249932
51929.25    -0.662301    -0.094513     0.429755
51929.50    -0.525898    -0.023845     0.713856
51929.75    -0.490114    -0.050440     0.792489
51930.00    -0.492610    -0.085022     0.669648
51930.25    -0.540334    -0.039220     0.817364
51930.50    -0.499926     0.014458     0.470568
51930.75    -0.487814    -0.021080     0.413021
51931.00    -0.529844    -0.060062     0.164971
51931.25    -0.601623    -0.029957     0.168152
51931.50    -0.513053     0.008433     0.185156
51931.75    -0.439845    -0.034003     0.499717
51932.00    -0.479430    -0.089129     0.203743
51932.25    -0.520408    -0.063108     0.324135
51932.50    -0.448423    -0.054573     0.169586
51932.75    -0.396501    -0.115967     0.400018
51933.00    -0.402453    -0.176249     0.421970
51933.25    -0.453769    -0.129405     0.672234
51933.50    -0.403080    -0.076653     0.578972
51933.75    -0.389199    -0.107716     0.780447
51934.00    -0.415095    -0.137388     0.814356
51934.25    -0.514218    -0.111062     0.833616
51934.50    -0.472547    -0.071489     0.508916
51934.75    -0.458285    -0.125137     0.380146
51935.00    -0.494357    -0.174253     0.092495
51935.25    -0.590266    -0.177025    -0.033813
51935.50    -0.540011    -0.175747    -0.222319
51935.75    -0.514979    -0.247445    -0.198581
51936.00    -0.526283    -0.298485    -0.212818
51936.25    -0.577157    -0.251329    -0.128509
51936.50    -0.497683    -0.187554    -0.183158
51936.75    -0.444998    -0.203656     0.074574
51937.00    -0.437186    -0.219873     0.257297
51937.25    -0.469469    -0.155492     0.503206
51937.50    -0.418313    -0.089287     0.238910
51937.75    -0.401422    -0.120462     0.239279
51938.00    -0.428471    -0.166924     0.114799
51938.25    -0.499341    -0.170612     0.093191
51938.50    -0.453291    -0.182065    -0.245876
51938.75    -0.413694    -0.290663    -0.220287
51939.00    -0.418722    -0.378063    -0.323010
51939.25    -0.466989    -0.388513    -0.304959
51939.50    -0.382595    -0.361689    -0.477533
51939.75    -0.316119    -0.401341    -0.320564
51940.00    -0.277956    -0.386041    -0.259099
51940.25    -0.300888    -0.287394    -0.033198
51940.50    -0.248207    -0.184483    -0.083272
51940.75    -0.280494    -0.191119    -0.067704
51941.00    -0.354737    -0.200221    -0.418993
51941.25    -0.476918    -0.161157    -0.630191
51941.50    -0.457223    -0.116151    -0.961447
51941.75    -0.428899    -0.150560    -0.945768
51942.00    -0.404517    -0.172812    -0.794630
51942.25    -0.381217    -0.129931    -0.043647
51942.50    -0.297383    -0.116793     0.009195
51942.75    -0.257967    -0.200215     0.247380
51943.00    -0.255434    -0.262863     0.342336
51943.25    -0.314486    -0.225102     0.383839
51943.50    -0.259645    -0.157872     0.097650
51943.75    -0.209389    -0.165371     0.326003
51944.00    -0.178664    -0.175274     0.531565
51944.25    -0.269053    -0.116966     0.470589
51944.50    -0.238763    -0.047375     0.192595
51944.75    -0.225159    -0.072295     0.302032
51945.00    -0.305197    -0.131680    -0.043272
51945.25    -0.393844    -0.118747    -0.262932
51945.50    -0.347538    -0.094875    -0.726711
51945.75    -0.280893    -0.138194    -0.803702
51946.00    -0.282182    -0.189422    -0.882761
51946.25    -0.291591    -0.159304    -0.569423
51946.50    -0.229203    -0.151663    -0.584495
51946.75    -0.173994    -0.203822    -0.280676
51947.00    -0.207978    -0.245407    -0.226081
51947.25    -0.278869    -0.195371    -0.063056
51947.50    -0.267734    -0.136949    -0.290807
51947.75    -0.273186    -0.163640    -0.366933
51948.00    -0.292396    -0.200959    -0.487473
51948.25    -0.347329    -0.163827    -0.343957
51948.50    -0.286369    -0.109716    -0.276818
51948.75    -0.179131    -0.148690     0.463822
51949.00    -0.204600    -0.206932     0.516630
51949.25    -0.259317    -0.195241     0.548479
51949.50    -0.221950    -0.190480     0.474521
51949.75    -0.182429    -0.255494     0.577158
51950.00    -0.218844    -0.318897     0.597089
51950.25    -0.277925    -0.292091     0.761747
51950.50    -0.251314    -0.261341     0.648648
51950.75    -0.238237    -0.290867     0.593894
51951.00    -0.298347    -0.321859     0.253314
51951.25    -0.378845    -0.245397     0.051068
51951.50    -0.358553    -0.174532    -0.237995
51951.75    -0.370522    -0.200842    -0.233815
51952.00    -0.410967    -0.231762    -0.309098
51952.25    -0.487192    -0.168992    -0.243683
51952.50    -0.460079    -0.089847    -0.388683
51952.75    -0.438221    -0.099264    -0.097106
51953.00    -0.461621    -0.116997     0.080649
51953.25    -0.512271    -0.065990     0.378607
51953.50    -0.437538    -0.014538     0.393229
51953.75    -0.373148    -0.046971     0.825076
51954.00    -0.405981    -0.088477     0.704101
51954.25    -0.481457    -0.062620     0.451828
51954.50    -0.415008    -0.053885     0.298431
51954.75    -0.356618    -0.125303     0.389192
51955.00    -0.347321    -0.190382     0.342344
51955.25    -0.356505    -0.144305     0.496757
51955.50    -0.291828    -0.090433     0.265962
51955.75    -0.251973    -0.091128     0.382643
51956.00    -0.230493    -0.084839     0.678887
51956.25    -0.304011     0.001537     0.844587
51956.50    -0.301898     0.081555     0.464510
51956.75    -0.301631     0.067005     0.506310
51957.00    -0.369668     0.042420     0.287469
51957.25    -0.478382     0.080329     0.271312
51957.50    -0.436412     0.129708     0.125271
51957.75    -0.422890     0.073551     0.028709
51958.00    -0.458119     0.033415    -0.288809
51958.25    -0.523502     0.066702    -0.439492
51958.50    -0.449457     0.101522    -0.634766
51958.75    -0.348189     0.039547    -0.412139
51959.00    -0.304825    -0.021327    -0.076262
51959.25    -0.284565     0.004040     0.610593
51959.50    -0.292898     0.047978     0.039000
51959.75    -0.308316     0.020817    -0.191232
51960.00    -0.330890     0.012600    -0.434283
51960.25    -0.362124     0.082112    -0.477376
51960.50    -0.288823     0.178497    -0.686394
51960.75    -0.209664     0.206456    -0.397183
51961.00    -0.167047     0.219174     0.040834
51961.25    -0.200925     0.286330     0.325968
51961.50    -0.146715     0.336823     0.017709
51961.75    -0.126098     0.286921    -0.170767
51962.00    -0.149300     0.230155    -0.441370
51962.25    -0.210281     0.239482    -0.512821
51962.50    -0.135535     0.255351    -0.606072
51962.75    -0.043559     0.187132    -0.227212
51963.00    -0.034657     0.121657    -0.089755
51963.25    -0.059688     0.153972     0.295564
51963.50     0.004605     0.198305     0.334607
51963.75     0.021900     0.158587     0.520144
51964.00    -0.026073     0.105426     0.432048
51964.25    -0.088410     0.129811     0.467694
51964.50    -0.032043     0.157302     0.217346
51964.75     0.008951     0.130515     0.415789
51965.00    -0.027266     0.086495     0.413310
51965.25    -0.175819     0.118210    -0.019395
51965.50    -0.168437     0.151415    -0.436998
51965.75    -0.156806     0.095015    -0.470153
51966.00    -0.168815     0.058461    -0.527467
51966.25    -0.201195     0.107827    -0.331027
51966.50    -0.096829     0.172864    -0.276448
51966.75     0.002844     0.147364     0.205009
51967.00    -0.031647     0.099874     0.047382
51967.25    -0.086393     0.142933    -0.005988
51967.50    -0.035168     0.178136    -0.138767
51967.75    -0.001372     0.123100     0.085104
51968.00    -0.039465     0.044869     0.159759
51968.25    -0.085415     0.041469     0.223131
51968.50    -0.022702     0.019021    -0.023387
51968.75     0.004049    -0.081590     0.011908
51969.00    -0.034062    -0.196528    -0.108929
