 
"Organization Name - Effective 12-JAN-09","Grant Number","NIH Reference","PI Name","Project Title","Dept Name","NIH Dept Combining Name","NIH MC Combining Name","Award","City","State or Country Name","Zip Code","Attributed to Medical School","Medical School - Grant is Attributed To","Medical School Location","Additional Ranking Category","Multi-Campus Institution","Main Campus - Grant is Attributed To","  "
"UNIVERSITY OF PITTSBURGH AT PITTSBURGH","3R01ES013781-01A2S1","7638988","Barchowsky, Aaron ","Mechanisms for Arsenic-Induced Vascular Disease","ENVIRONMENTAL AND OCCUPATIONAL HEALTH (EOH)","PUBLIC HEALTH & PREV MEDICINE","SCHOOLS OF PUBLIC HEALTH","$ 24,782","PITTSBURGH","PENNSYLVANIA","15260","","","","None","Y","UNIVERSITY OF PITTSBURGH","  "
"UNIVERSITY OF PITTSBURGH AT PITTSBURGH","3R01EY016415-03S1","7613878","Funderburgh, James L","Stem Cells for Corneal Engineering","OPHTHALMOLOGY","OPHTHALMOLOGY","SCHOOLS OF MEDICINE","$ 82,314","PITTSBURGH","PENNSYLVANIA","15260","Y","UNIV OF PITTSBURGH SCH OF MEDICINE","PITTSBURGH, PENNSYLVANIA 15260","None","Y","UNIVERSITY OF PITTSBURGH","  "
"UNIVERSITY OF PITTSBURGH AT PITTSBURGH","3R01GM077629-02S1","7621312","Smithgall, Thomas Edward","Cytoplasmic Tyrosine Kinase Pathways and ES Cell Fate","MICROBIOLOGY AND MOLECULAR GENETICS","GENETICS","SCHOOLS OF MEDICINE","$ 110,279","PITTSBURGH","PENNSYLVANIA","15260","Y","UNIV OF PITTSBURGH SCH OF MEDICINE","PITTSBURGH, PENNSYLVANIA 15260","None","Y","UNIVERSITY OF PITTSBURGH","  "
"UNIVERSITY OF PITTSBURGH AT PITTSBURGH","3R01HD050212-02S1","7687863","Mccall, Robert B","The Lon-Term Effects of Early Social-Emotional Experience","PSYCHOLOGY","PSYCHOLOGY","SCHOOLS OF ARTS AND SCIENCES","$ 36,606","PITTSBURGH","PENNSYLVANIA","15260","","","","None","Y","UNIVERSITY OF PITTSBURGH","  "
"UNIVERSITY OF PITTSBURGH AT PITTSBURGH","3R01HL070561-06S1","7639755","Cheng, Tao ","Stem Cell Efficiency Regulated by CDK Inhibitors","RADIATION ONCOLOGY","RADIATION-DIAGNOSTIC/ONCOLOGY","SCHOOLS OF MEDICINE","$ 113,625","PITTSBURGH","PENNSYLVANIA","15260","Y","UNIV OF PITTSBURGH SCH OF MEDICINE","PITTSBURGH, PENNSYLVANIA 15260","None","Y","UNIVERSITY OF PITTSBURGH","  "
"UNIVERSITY OF PITTSBURGH AT PITTSBURGH","3R01HL089850-01A1S1","7685704","Gianaros, Peter J","Neural Reactivity to Stress","PSYCHIATRY","PSYCHIATRY","SCHOOLS OF MEDICINE","$ 62,109","PITTSBURGH","PENNSYLVANIA","15260","Y","UNIV OF PITTSBURGH SCH OF MEDICINE","PITTSBURGH, PENNSYLVANIA 15260","None","Y","UNIVERSITY OF PITTSBURGH","  "
"UNIVERSITY OF PITTSBURGH AT PITTSBURGH","3R01MH055762-10S1","7691478","Steinhauer, Stuart Robert","Components of Pupillary Dilation and Cognition","PSYCHIATRY","PSYCHIATRY","SCHOOLS OF MEDICINE","$ 53,275","PITTSBURGH","PENNSYLVANIA","15260","Y","UNIV OF PITTSBURGH SCH OF MEDICINE","PITTSBURGH, PENNSYLVANIA 15260","None","Y","UNIVERSITY OF PITTSBURGH","  "
"UNIVERSITY OF PITTSBURGH AT PITTSBURGH","3R01MH071151-04S1","7689596","Wiley, Clayton A","SIV Encephalitis and Disease Progression","PATHOLOGY","PATHOLOGY","SCHOOLS OF MEDICINE","$ 36,506","PITTSBURGH","PENNSYLVANIA","15260","Y","UNIV OF PITTSBURGH SCH OF MEDICINE","PITTSBURGH, PENNSYLVANIA 15260","None","Y","UNIVERSITY OF PITTSBURGH","  "
"UNIVERSITY OF PITTSBURGH AT PITTSBURGH","3R21NS057026-01S1","7622278","Day, Billy W","High Throughput/Content Screens for Dynein Inhibitors","PHARMACEUTICAL SCIENCES","PHARMACOLOGY","SCHOOLS OF PHARMACY","$ 37,812","PITTSBURGH","PENNSYLVANIA","15260","","","","None","Y","UNIVERSITY OF PITTSBURGH","  "
"UNIVERSITY OF PITTSBURGH AT PITTSBURGH","3R33CA120726-02S1","7685767","Moore, Patrick S","Emerging Technologies Applied to the Discovery of Human Tumor Viruses","MICROBIOLOGY AND MOLECULAR GENETICS","GENETICS","SCHOOLS OF MEDICINE","$ 112,512","PITTSBURGH","PENNSYLVANIA","15260","Y","UNIV OF PITTSBURGH SCH OF MEDICINE","PITTSBURGH, PENNSYLVANIA 15260","None","Y","UNIVERSITY OF PITTSBURGH","  "
"UNIVERSITY OF PITTSBURGH AT PITTSBURGH","3R37MH048404-18S1","7678692","Moghaddam, Bita ","Neurochemical Effects of Antipsychotic Drugs","NEUROSCIENCE","NEUROSCIENCES","SCHOOLS OF ARTS AND SCIENCES","$ 103,331","PITTSBURGH","PENNSYLVANIA","15260","","","","None","Y","UNIVERSITY OF PITTSBURGH","  "
"UNIVERSITY OF PITTSBURGH AT PITTSBURGH","3T15LM007059-21S1","7627417","Cooper, Gregory F","Pittsburgh Biomedical Informatics Training Program","MEDICINE","INTERNAL MEDICINE/MEDICINE","SCHOOLS OF MEDICINE","$ 6,796","PITTSBURGH","PENNSYLVANIA","15260","Y","UNIV OF PITTSBURGH SCH OF MEDICINE","PITTSBURGH, PENNSYLVANIA 15260","None","Y","UNIVERSITY OF PITTSBURGH","  "
"UNIVERSITY OF PITTSBURGH AT PITTSBURGH","3T32DK007052-35S1","7661859","Stewart, Andrew F","Research Training in Diabetes and Endocrinology","MEDICINE","INTERNAL MEDICINE/MEDICINE","SCHOOLS OF MEDICINE","$ 61,557","PITTSBURGH","PENNSYLVANIA","15260","Y","UNIV OF PITTSBURGH SCH OF MEDICINE","PITTSBURGH, PENNSYLVANIA 15260","None","Y","UNIVERSITY OF PITTSBURGH","  "
"UNIVERSITY OF PITTSBURGH AT PITTSBURGH","3U01AG023744-05S1","7688257","Newman, Anne B","Families of cohort survivors over 90 - Study Center","EPIDEMIOLOGY","PUBLIC HEALTH & PREV MEDICINE","SCHOOLS OF PUBLIC HEALTH","$ 50,000","PITTSBURGH","PENNSYLVANIA","15260","","","","None","Y","UNIVERSITY OF PITTSBURGH","  "
"UNIVERSITY OF PITTSBURGH AT PITTSBURGH","3U01CA117452-04S1","7691915","Lokshin, Anna E","Multiplexed Serum Biomarkers for Pancreatic Cancer","MEDICINE","INTERNAL MEDICINE/MEDICINE","SCHOOLS OF MEDICINE","$ 151,500","PITTSBURGH","PENNSYLVANIA","15260","Y","UNIV OF PITTSBURGH SCH OF MEDICINE","PITTSBURGH, PENNSYLVANIA 15260","None","Y","UNIVERSITY OF PITTSBURGH","  "
"UNIVERSITY OF PITTSBURGH AT PITTSBURGH","3U01GM070708-05S1","7688793","Burke, Donald S","Computational Models of Infectious Disease Threats","EPIDEMIOLOGY","PUBLIC HEALTH & PREV MEDICINE","SCHOOLS OF PUBLIC HEALTH","$ 58,299","PITTSBURGH","PENNSYLVANIA","15260","","","","None","Y","UNIVERSITY OF PITTSBURGH","  "
"UNIVERSITY OF PITTSBURGH AT PITTSBURGH","3U01HL091736-02S1","7665243","Sun, Mingui ","A Unified Sensor System for Ubiquitous Assessment of Diet and Physical Activity","NEUROLOGICAL SURGERY","NEUROSURGERY","SCHOOLS OF MEDICINE","$ 143,615","PITTSBURGH","PENNSYLVANIA","15260","Y","UNIV OF PITTSBURGH SCH OF MEDICINE","PITTSBURGH, PENNSYLVANIA 15260","None","Y","UNIVERSITY OF PITTSBURGH","  "
"UNIVERSITY OF PITTSBURGH AT PITTSBURGH","3U10CA069974-13S1","7617780","Costantino, Joseph P","Clinical Oncology Program Biostatistical Center","BIOSTATISTICS","BIOSTATISTICS & OTHER MATH SCI","SCHOOLS OF PUBLIC HEALTH","$ 3,466,706","PITTSBURGH","PENNSYLVANIA","15260","","","","None","Y","UNIVERSITY OF PITTSBURGH","  "
"UNIVERSITY OF PITTSBURGH AT PITTSBURGH","3U10DA020036-03S1","7585901","Daley, Dennis C","Appalachian Tri-State NODE","PSYCHIATRY","PSYCHIATRY","SCHOOLS OF MEDICINE","$ 55,516","PITTSBURGH","PENNSYLVANIA","15260","Y","UNIV OF PITTSBURGH SCH OF MEDICINE","PITTSBURGH, PENNSYLVANIA 15260","None","Y","UNIVERSITY OF PITTSBURGH","  "
"UNIVERSITY OF PITTSBURGH AT PITTSBURGH","3U54MH074411-03S2","7691436","Lazo, John S","Pittsburgh Molecular Libraries Screening Center(RMI)","PHARMACOLOGY AND CHEMICAL BIOLOGY","PHARMACOLOGY","SCHOOLS OF MEDICINE","$ 757,500","PITTSBURGH","PENNSYLVANIA","15260","Y","UNIV OF PITTSBURGH SCH OF MEDICINE","PITTSBURGH, PENNSYLVANIA 15260","None","Y","UNIVERSITY OF PITTSBURGH","  "
"UNIVERSITY OF PITTSBURGH AT PITTSBURGH","3UL1RR024153-03S1","7687099","Reis, Steven E","University of Pittsburgh Clinical and Translational Science Institute","MEDICINE","INTERNAL MEDICINE/MEDICINE","SCHOOLS OF MEDICINE","$ 200,000","PITTSBURGH","PENNSYLVANIA","15260","Y","UNIV OF PITTSBURGH SCH OF MEDICINE","PITTSBURGH, PENNSYLVANIA 15260","None","Y","UNIVERSITY OF PITTSBURGH","  "
"UNIVERSITY OF PITTSBURGH AT PITTSBURGH","4R37GM044100-19","7379799","Billiar, Timothy R","Nitric Oxide and Hepatic Function in Sepsis and Trauma","SURGERY","SURGERY","SCHOOLS OF MEDICINE","$ 303,000","PITTSBURGH","PENNSYLVANIA","15260","Y","UNIV OF PITTSBURGH SCH OF MEDICINE","PITTSBURGH, PENNSYLVANIA 15260","None","Y","UNIVERSITY OF PITTSBURGH","  "
"UNIVERSITY OF PITTSBURGH AT PITTSBURGH","4R37MH048404-18","7384121","Moghaddam, Bita ","Neurochemical Effects of Antipsychotic Drugs","NEUROSCIENCE","NEUROSCIENCES","SCHOOLS OF ARTS AND SCIENCES","$ 377,373","PITTSBURGH","PENNSYLVANIA","15260","","","","None","Y","UNIVERSITY OF PITTSBURGH","  "
"UNIVERSITY OF PITTSBURGH AT PITTSBURGH","5D43TW001038-10","7434556","Harrison, Lee H","AIDS International Training and Research Program","EPIDEMIOLOGY","PUBLIC HEALTH & PREV MEDICINE","SCHOOLS OF PUBLIC HEALTH","$ 425,999","PITTSBURGH","PENNSYLVANIA","15260","","","","None","Y","UNIVERSITY OF PITTSBURGH","  "
"UNIVERSITY OF PITTSBURGH AT PITTSBURGH","5D43TW006592-05","7406642","Harrison, Lee H","Molec Epidemiology of Drug Resistant, Vaccine Prevention","EPIDEMIOLOGY","PUBLIC HEALTH & PREV MEDICINE","SCHOOLS OF PUBLIC HEALTH","$ 133,950","PITTSBURGH","PENNSYLVANIA","15260","","","","None","Y","UNIVERSITY OF PITTSBURGH","  "
"UNIVERSITY OF PITTSBURGH AT PITTSBURGH","5D43TW007387-05","7407401","Burke, Donald S","Planning for avian influenza outbreaks and potential pandemic","EPIDEMIOLOGY","PUBLIC HEALTH & PREV MEDICINE","SCHOOLS OF PUBLIC HEALTH","$ 141,717","PITTSBURGH","PENNSYLVANIA","15260","","","","None","Y","UNIVERSITY OF PITTSBURGH","  "
"UNIVERSITY OF PITTSBURGH AT PITTSBURGH","5D43TW007560-03","7385924","Billiar, Timothy R","Trauma and Injury Excellence in Education on Research (TralnEER) Program","SURGERY","SURGERY","SCHOOLS OF MEDICINE","$ 144,666","PITTSBURGH","PENNSYLVANIA","15260","Y","UNIV OF PITTSBURGH SCH OF MEDICINE","PITTSBURGH, PENNSYLVANIA 15260","None","Y","UNIVERSITY OF PITTSBURGH","  "
"UNIVERSITY OF PITTSBURGH AT PITTSBURGH","5F30DC008274-03","7488861","Arevian, Armen C","Topographic and activity-dependent lateral inhibition","NEUROSCIENCE","NEUROSCIENCES","SCHOOLS OF ARTS AND SCIENCES","$ 44,209","PITTSBURGH","PENNSYLVANIA","15260","","","","None","Y","UNIVERSITY OF PITTSBURGH","  "
"UNIVERSITY OF PITTSBURGH AT PITTSBURGH","5F30ES013429-05","7640519","Gan, Gregory N","DNA Polymerase Zeta and Its Role in DNA Damage Tolerance","PHARMACOLOGY AND CHEMICAL BIOLOGY","PHARMACOLOGY","SCHOOLS OF MEDICINE","$ 33,465","PITTSBURGH","PENNSYLVANIA","15260","Y","UNIV OF PITTSBURGH SCH OF MEDICINE","PITTSBURGH, PENNSYLVANIA 15260","None","Y","UNIVERSITY OF PITTSBURGH","  "
"UNIVERSITY OF PITTSBURGH AT PITTSBURGH","5F30ES014776-03","7485057","Pillemer, Brendan B","Modulation of Regulatory T Cell by Cytokines","IMMUNOLOGY","MICROBIOLOGY/IMMUN/VIROLOGY","SCHOOLS OF MEDICINE","$ 45,008","PITTSBURGH","PENNSYLVANIA","15260","Y","UNIV OF PITTSBURGH SCH OF MEDICINE","PITTSBURGH, PENNSYLVANIA 15260","None","Y","UNIVERSITY OF PITTSBURGH","  "
"UNIVERSITY OF PITTSBURGH AT PITTSBURGH","5F30ES015669-02","7481024","Leeman, Rebecca J","Prevention of Head and Neck Carcinogenesis with a Plant-Derived Compound","PATHOLOGY","PATHOLOGY","SCHOOLS OF MEDICINE","$ 45,972","PITTSBURGH","PENNSYLVANIA","15260","Y","UNIV OF PITTSBURGH SCH OF MEDICINE","PITTSBURGH, PENNSYLVANIA 15260","None","Y","UNIVERSITY OF PITTSBURGH","  "
"UNIVERSITY OF PITTSBURGH AT PITTSBURGH","5F30ES015960-02","7483716","Zemke, Anna Christine","Regulation of the Airway Stem Cell Compartment in Airway Repair and Remodeling","ENVIRONMENTAL AND OCCUPATIONAL HEALTH (EOH)","PUBLIC HEALTH & PREV MEDICINE","SCHOOLS OF PUBLIC HEALTH","$ 45,972","PITTSBURGH","PENNSYLVANIA","15260","","","","None","Y","UNIVERSITY OF PITTSBURGH","  "
"UNIVERSITY OF PITTSBURGH AT PITTSBURGH","5F30ES016483-02","7503397","Kliment, Corrine R","Extracellular Matrix Components, Oxidants and Antioxidants in Pulmonary Fibrosis","PATHOLOGY","PATHOLOGY","SCHOOLS OF MEDICINE","$ 45,972","PITTSBURGH","PENNSYLVANIA","15260","Y","UNIV OF PITTSBURGH SCH OF MEDICINE","PITTSBURGH, PENNSYLVANIA 15260","None","Y","UNIVERSITY OF PITTSBURGH","  "
"UNIVERSITY OF PITTSBURGH AT PITTSBURGH","5F30NS053013-02","7482284","Linnoila, Jenny J","Signaling Mechanisms Behind nAChR Clustering at the NMJ","PHARMACOLOGY AND CHEMICAL BIOLOGY","PHARMACOLOGY","SCHOOLS OF MEDICINE","$ 41,331","PITTSBURGH","PENNSYLVANIA","15260","Y","UNIV OF PITTSBURGH SCH OF MEDICINE","PITTSBURGH, PENNSYLVANIA 15260","None","Y","UNIVERSITY OF PITTSBURGH","  "
"UNIVERSITY OF PITTSBURGH AT PITTSBURGH","5F31AG025684-04","7494074","Coley, Brooke C","Adaptive Postural Strategies- Impact of Aging","BIOENGINEERING","BIOMEDICAL ENGINEERING","BIOMED ENGR/COL ENGR/ENGR STA","$ 41,104","PITTSBURGH","PENNSYLVANIA","15260","","","","None","Y","UNIVERSITY OF PITTSBURGH","  "
"UNIVERSITY OF PITTSBURGH AT PITTSBURGH","5F31CA113286-04","7337099","Leiras, Claudia C","Association between prolactin and mammographic density","EPIDEMIOLOGY","PUBLIC HEALTH & PREV MEDICINE","SCHOOLS OF PUBLIC HEALTH","$ 23,436","PITTSBURGH","PENNSYLVANIA","15260","","","","None","Y","UNIVERSITY OF PITTSBURGH","  "
"UNIVERSITY OF PITTSBURGH AT PITTSBURGH","5F31DC008938-02","7363651","Kalmbach, Abigail Susan","Glutamate release at inhibitory synapses in developing auditory system","NEUROBIOLOGY","BIOLOGY","SCHOOLS OF MEDICINE","$ 25,770","PITTSBURGH","PENNSYLVANIA","15260","Y","UNIV OF PITTSBURGH SCH OF MEDICINE","PITTSBURGH, PENNSYLVANIA 15260","None","Y","UNIVERSITY OF PITTSBURGH","  "
"UNIVERSITY OF PITTSBURGH AT PITTSBURGH","5F31DE019028-02","7511699","Gardiner, Amy S","Role of MicroRNAs in Human Papillomavirus-Associated Cancers","MICROBIOLOGY AND MOLECULAR GENETICS","GENETICS","SCHOOLS OF MEDICINE","$ 35,930","PITTSBURGH","PENNSYLVANIA","15260","Y","UNIV OF PITTSBURGH SCH OF MEDICINE","PITTSBURGH, PENNSYLVANIA 15260","None","Y","UNIVERSITY OF PITTSBURGH","  "
"UNIVERSITY OF PITTSBURGH AT PITTSBURGH","5F31MH079537-02","7475174","Eack, Shaun M","Assessing social-cognitive deficits in schizophrenia.","PSYCHIATRY","PSYCHIATRY","SCHOOLS OF MEDICINE","$ 28,984","PITTSBURGH","PENNSYLVANIA","15260","Y","UNIV OF PITTSBURGH SCH OF MEDICINE","PITTSBURGH, PENNSYLVANIA 15260","None","Y","UNIVERSITY OF PITTSBURGH","  "
"UNIVERSITY OF PITTSBURGH AT PITTSBURGH","5F31MH079732-02","7327751","Maldonadoaviles, Jaime Gerardo","Altered Expression of GABAA Delta and Alpha 4 Receptor Subunits in Schizophrenia","NEUROSCIENCE","NEUROSCIENCES","SCHOOLS OF ARTS AND SCIENCES","$ 7,716","PITTSBURGH","PENNSYLVANIA","15260","","","","None","Y","UNIVERSITY OF PITTSBURGH","  "
"UNIVERSITY OF PITTSBURGH AT PITTSBURGH","5F31MH079755-02","7487061","Sieglerretchless, Beth ","Mechanistic bases of subtype-specific NMDA receptor channel properties","NEUROSCIENCE","NEUROSCIENCES","SCHOOLS OF ARTS AND SCIENCES","$ 28,985","PITTSBURGH","PENNSYLVANIA","15260","","","","None","Y","UNIVERSITY OF PITTSBURGH","  "
"UNIVERSITY OF PITTSBURGH AT PITTSBURGH","5F31MH080582-02","7477139","Talkowski, Michael E","Refining the Genetic Basis of the Dopamine Hypothesis of Schizophrenia","PSYCHIATRY","PSYCHIATRY","SCHOOLS OF MEDICINE","$ 36,010","PITTSBURGH","PENNSYLVANIA","15260","Y","UNIV OF PITTSBURGH SCH OF MEDICINE","PITTSBURGH, PENNSYLVANIA 15260","None","Y","UNIVERSITY OF PITTSBURGH","  "
"UNIVERSITY OF PITTSBURGH AT PITTSBURGH","5F31NR008822-05","7320658","Broyles, Lauren M","Substance Users, HIV Infection and Adherence","HEALTH PROMOTION AND DEVELOPMENT","MISCELLANEOUS","SCHOOLS OF NURSING","$ 29,048","PITTSBURGH","PENNSYLVANIA","15260","","","","None","Y","UNIVERSITY OF PITTSBURGH","  "
"UNIVERSITY OF PITTSBURGH AT PITTSBURGH","5F31NR008970-03","7335566","Charles, Bashira Abdullah","Genetic Basis of Diabetic Retinopathy","HEALTH PROMOTION AND DEVELOPMENT","MISCELLANEOUS","SCHOOLS OF NURSING","$ 40,323","PITTSBURGH","PENNSYLVANIA","15260","","","","None","Y","UNIVERSITY OF PITTSBURGH","  "
"UNIVERSITY OF PITTSBURGH AT PITTSBURGH","5F31NR009457-03","7334745","Choi, Jiyeon None","Comparison of Exhaled and Serum Nitric Oxide Levels","ACUTE AND TERTIARY CARE","OTHER HEALTH PROFESSIONS","SCHOOLS OF NURSING","$ 16,858","PITTSBURGH","PENNSYLVANIA","15260","","","","None","Y","UNIVERSITY OF PITTSBURGH","  "
"UNIVERSITY OF PITTSBURGH AT PITTSBURGH","5F31NR009750-03","7322503","Warziski, Melanie T","Weight Loss Maintenance: Exploring Racial Differences","HEALTH AND COMMUNITY SYSTEMS","MISCELLANEOUS","SCHOOLS OF NURSING","$ 34,045","PITTSBURGH","PENNSYLVANIA","15260","","","","None","Y","UNIVERSITY OF PITTSBURGH","  "
"UNIVERSITY OF PITTSBURGH AT PITTSBURGH","5F32AG030821-02","7559987","Dagda, Ruben K","Role of phospholipids in regulating neurotoxin induced mitochondrial autophagy","PATHOLOGY","PATHOLOGY","SCHOOLS OF MEDICINE","$ 58,042","PITTSBURGH","PENNSYLVANIA","15260","Y","UNIV OF PITTSBURGH SCH OF MEDICINE","PITTSBURGH, PENNSYLVANIA 15260","None","Y","UNIVERSITY OF PITTSBURGH","  "
"UNIVERSITY OF PITTSBURGH AT PITTSBURGH","5F32AI072940-02","7492150","Turnquist, Heth R","Mechanisms of immune regulation by rapamycin-conditioned dendritic cells","IMMUNOLOGY","MICROBIOLOGY/IMMUN/VIROLOGY","SCHOOLS OF MEDICINE","$ 51,278","PITTSBURGH","PENNSYLVANIA","15260","Y","UNIV OF PITTSBURGH SCH OF MEDICINE","PITTSBURGH, PENNSYLVANIA 15260","None","Y","UNIVERSITY OF PITTSBURGH","  "
"UNIVERSITY OF PITTSBURGH AT PITTSBURGH","5F32CA119725-03","7475865","Henson, Brian J","Analysis of Gene Expression from the 11q13 Amplicon","HUMAN GENETICS","GENETICS","SCHOOLS OF PUBLIC HEALTH","$ 48,796","PITTSBURGH","PENNSYLVANIA","15260","","","","None","Y","UNIVERSITY OF PITTSBURGH","  "
"UNIVERSITY OF PITTSBURGH AT PITTSBURGH","5F32ES015966-02","7483627","Brant, Kelly ","Synergistic activation of PTGS2 and CXCL8 by Ni and microbial stimuli","MEDICINE","INTERNAL MEDICINE/MEDICINE","SCHOOLS OF MEDICINE","$ 51,278","PITTSBURGH","PENNSYLVANIA","15260","Y","UNIV OF PITTSBURGH SCH OF MEDICINE","PITTSBURGH, PENNSYLVANIA 15260","None","Y","UNIVERSITY OF PITTSBURGH","  "
"UNIVERSITY OF PITTSBURGH AT PITTSBURGH","5F32GM082132-02","7494148","Thickman, Karen R","Intramolecular domain movements of PcrA during its helicase function","MICROBIOLOGY AND MOLECULAR GENETICS","GENETICS","SCHOOLS OF MEDICINE","$ 49,646","PITTSBURGH","PENNSYLVANIA","15260","Y","UNIV OF PITTSBURGH SCH OF MEDICINE","PITTSBURGH, PENNSYLVANIA 15260","None","Y","UNIVERSITY OF PITTSBURGH","  "
"UNIVERSITY OF PITTSBURGH AT PITTSBURGH","5F32NS056682-03","7495643","Vazquez, Alberto L","Calculating Dynamic CMRO2 Changes Using CBF & BOLD fMRI","NEUROBIOLOGY","BIOLOGY","SCHOOLS OF MEDICINE","$ 50,428","PITTSBURGH","PENNSYLVANIA","15260","Y","UNIV OF PITTSBURGH SCH OF MEDICINE","PITTSBURGH, PENNSYLVANIA 15260","None","Y","UNIVERSITY OF PITTSBURGH","  "
"UNIVERSITY OF PITTSBURGH AT PITTSBURGH","5G08LM008667-03","7409614","Spallek, Heiko ","Dental Informatics Online Community","DENTAL PUBLIC HLTH & INFORMATION MGMT","DENTISTRY","SCHOOLS OF DENTISTRY/ORAL HYGN","$ 93,136","PITTSBURGH","PENNSYLVANIA","15260","","","","None","Y","UNIVERSITY OF PITTSBURGH","  "
"UNIVERSITY OF PITTSBURGH AT PITTSBURGH","5K01AA015100-04","7408001","Marshal, Michael P","Parent Alcoholism Among ADHD Youth: A Longitudinal Study","PSYCHIATRY","PSYCHIATRY","SCHOOLS OF MEDICINE","$ 96,048","PITTSBURGH","PENNSYLVANIA","15260","Y","UNIV OF PITTSBURGH SCH OF MEDICINE","PITTSBURGH, PENNSYLVANIA 15260","None","Y","UNIVERSITY OF PITTSBURGH","  "
"UNIVERSITY OF PITTSBURGH AT PITTSBURGH","5K01CA111633-03","7454337","Meyn, Malcolm A","Regulation of Tumor Cell Differentiation by Src Kinases","MICROBIOLOGY AND MOLECULAR GENETICS","GENETICS","SCHOOLS OF MEDICINE","$ 139,422","PITTSBURGH","PENNSYLVANIA","15260","Y","UNIV OF PITTSBURGH SCH OF MEDICINE","PITTSBURGH, PENNSYLVANIA 15260","None","Y","UNIVERSITY OF PITTSBURGH","  "
"UNIVERSITY OF PITTSBURGH AT PITTSBURGH","5K01CA122177-02","7493630","Rodriguezcollazo, Pedro Rodriguezcollazo","Regulation of histone H3 dephosphorylation in breast cancer cells","CELL BIOLOGY AND PHYSIOLOGY","PHYSIOLOGY","SCHOOLS OF MEDICINE","$ 108,473","PITTSBURGH","PENNSYLVANIA","15260","Y","UNIV OF PITTSBURGH SCH OF MEDICINE","PITTSBURGH, PENNSYLVANIA 15260","None","Y","UNIVERSITY OF PITTSBURGH","  "
"UNIVERSITY OF PITTSBURGH AT PITTSBURGH","5K01DA018698-04","7362428","Thatcher, Dawn L","ADULT NEUROBEHAVIORAL OUTCOMES OF ADOLESCENT DRUG ABUSE","PSYCHIATRY","PSYCHIATRY","SCHOOLS OF MEDICINE","$ 141,096","PITTSBURGH","PENNSYLVANIA","15260","Y","UNIV OF PITTSBURGH SCH OF MEDICINE","PITTSBURGH, PENNSYLVANIA 15260","None","Y","UNIVERSITY OF PITTSBURGH","  "
"UNIVERSITY OF PITTSBURGH AT PITTSBURGH","5K01DK070725-03","7449680","Zgibor, Janice C","Predicting Cardiovascular Risk in Type 1 Diabetes","EPIDEMIOLOGY","PUBLIC HEALTH & PREV MEDICINE","SCHOOLS OF PUBLIC HEALTH","$ 127,162","PITTSBURGH","PENNSYLVANIA","15260","","","","None","Y","UNIVERSITY OF PITTSBURGH","  "
"UNIVERSITY OF PITTSBURGH AT PITTSBURGH","5K01MH070616-05","7418926","Gianaros, Peter J","Functional Organization of Cardiovascular Reactivity","PSYCHIATRY","PSYCHIATRY","SCHOOLS OF MEDICINE","$ 122,356","PITTSBURGH","PENNSYLVANIA","15260","Y","UNIV OF PITTSBURGH SCH OF MEDICINE","PITTSBURGH, PENNSYLVANIA 15260","None","Y","UNIVERSITY OF PITTSBURGH","  "
"UNIVERSITY OF PITTSBURGH AT PITTSBURGH","5K01MH071790-04","7418944","Hipwell, Alison E","Postpartum Psychopathology and Teenage Mothers","PSYCHIATRY","PSYCHIATRY","SCHOOLS OF MEDICINE","$ 148,625","PITTSBURGH","PENNSYLVANIA","15260","Y","UNIV OF PITTSBURGH SCH OF MEDICINE","PITTSBURGH, PENNSYLVANIA 15260","None","Y","UNIVERSITY OF PITTSBURGH","  "
"UNIVERSITY OF PITTSBURGH AT PITTSBURGH","5K01MH072837-04","7422268","Hariri, Ahmad R","Development of Amygdala-Prefrontal Interactions","PSYCHIATRY","PSYCHIATRY","SCHOOLS OF MEDICINE","$ 162,868","PITTSBURGH","PENNSYLVANIA","15260","Y","UNIV OF PITTSBURGH SCH OF MEDICINE","PITTSBURGH, PENNSYLVANIA 15260","None","Y","UNIVERSITY OF PITTSBURGH","  "
"UNIVERSITY OF PITTSBURGH AT PITTSBURGH","5K01MH073077-04","7340460","Silk, Jennifer S","Emotion Regulation and Transmission of Depression","PSYCHIATRY","PSYCHIATRY","SCHOOLS OF MEDICINE","$ 136,337","PITTSBURGH","PENNSYLVANIA","15260","Y","UNIV OF PITTSBURGH SCH OF MEDICINE","PITTSBURGH, PENNSYLVANIA 15260","None","Y","UNIVERSITY OF PITTSBURGH","  "
"UNIVERSITY OF PITTSBURGH AT PITTSBURGH","5K01MH074092-03","7331507","Bodnar, Lisa M","Perinatal Depression and Maternal Nutritional Status","EPIDEMIOLOGY","PUBLIC HEALTH & PREV MEDICINE","SCHOOLS OF PUBLIC HEALTH","$ 140,324","PITTSBURGH","PENNSYLVANIA","15260","","","","None","Y","UNIVERSITY OF PITTSBURGH","  "
"UNIVERSITY OF PITTSBURGH AT PITTSBURGH","5K01MH074148-03","7439114","Burke, Jeffrey David","Parental Help-Seeking for Children's Disruptive Behavior","PSYCHIATRY","PSYCHIATRY","SCHOOLS OF MEDICINE","$ 139,829","PITTSBURGH","PENNSYLVANIA","15260","Y","UNIV OF PITTSBURGH SCH OF MEDICINE","PITTSBURGH, PENNSYLVANIA 15260","None","Y","UNIVERSITY OF PITTSBURGH","  "
