#BottleID	SampleID	SMCOD	STAID	Reach	Group	AlgaeGroup	Phylum	Family	Genus	Species	Variety	TaxonAuthority	ScientificName	Quantity	Cells_cm2	Cells_mL	Biovolume_cm2	Biovolume_mL	NADEDID	ShortName	SampleProcessingStatusText
73299	73298	LIRB0997ARE2024B	05572000	A	N	Blue-Green Algae	Cyanophyta	Merismopediaceae	Aphanocapsa	incerta		(Lemmermann) Cronberg & Komárek	Aphanocapsa incerta (Lemmermann) Cronberg & Komárek	25	14178.65881		14910.01458		807011	AFPincrt	Completed
76753	76752	LIRB0996ADE0164B	05572000	C	D	Diatoms	Chrysophyta	Thalassiosiraceae	Thalassiosira	pseudonana		Hasle et Heimdal	Thalassiosira pseudonana Hasle et Heimdal	2	8111.62323		353236.7603		70007	THpsnana	Completed
76753	76752	LIRB0996ADE0164B	05572000	C	D	Diatoms	Chrysophyta	Thalassiosiraceae	Thalassiosira	weissflogii		(Grunow) Fryxell et Hasle	Thalassiosira weissflogii (Grunow) Fryxell et Hasle	10	40558.12503		36168600.86		70008	THweiss	Completed
76753	76752	LIRB0996ADE0164B	05572000	C	N	Euglenoids	Euglenophyta	Euglenaceae	Trachelomonas	verricosa		Stokes	Trachelomonas verricosa Stokes	1	4443.08659		6664629.888		995040	TRAverrc	Completed
76753	76752	LIRB0996ADE0164B	05572000	C	N	Euglenoids	Euglenophyta	Euglenaceae	Trachelomonas	volvocina		Ehrenberg	Trachelomonas volvocina Ehrenberg	2	8886.17318		13061032.63		995009	TRAvolvo	Completed
76753	76752	LIRB0996ADE0164B	05572000	C	N	Green Algae	Chlorophyta	Palmellaceae	Gloeocystis	vesiculosa		Nägeli	Gloeocystis vesiculosa Nägeli	1	4443.08659		1308911.713		389002	GLCveric	Completed
76753	76752	LIRB0996ADE0164B	05572000	C	N	Red Algae	Rhodophyta	(Undetermined)	Unknown Rhodophyte	UL NAWQA 1996 TS (resting spore, filament)	NAWQA 96 TS		Unknown Rhodophyte UL NAWQA 1996 TS (resting spore, filament) NAWQA 96 TS 	1	4443.08659		1777234.637		1599001	XRDULres	Completed
76808	76807	LIRB0996ARE0151B	05572000	A	N	Blue-Green Algae	Cyanophyta	Nostocaceae	Nostoc	commune		Vaucher	Nostoc commune Vaucher	40	29127.78776		827708.2091		885003	NOScommu	Completed
76808	76807	LIRB0996ARE0151B	05572000	A	N	Blue-Green Algae	Cyanophyta	Oscillatoriaceae	Oscillatoria	limnetica		Lemmermann	Oscillatoria limnetica Lemmermann	68	49517.23919		1714107.484		888011	OSClimnt	Completed
76808	76807	LIRB0996ARE0151B	05572000	A	D	Diatoms	Chrysophyta	Achnanthaceae	Achnanthidium	minutissimum		(Kützing) Czarnecki	Achnanthidium minutissimum (Kützing) Czarnecki	1	794.93592		43222.74682		1010	AHminuti	Completed
76808	76807	LIRB0996ARE0151B	05572000	A	D	Diatoms	Chrysophyta	Achnanthaceae	Cocconeis	pediculus		Ehrenberg	Cocconeis pediculus Ehrenberg	1	794.93592		2533327.67		16011	CCpedcls	Completed
76808	76807	LIRB0996ARE0151B	05572000	A	D	Diatoms	Chrysophyta	Achnanthaceae	Cocconeis	placentula	euglypta	(Ehrenberg) Cleve	Cocconeis placentula var. euglypta (Ehrenberg) Cleve	10	7949.35922		5485418.721		16005	CCplaeug	Completed
76808	76807	LIRB0996ARE0151B	05572000	A	D	Diatoms	Chrysophyta	Achnanthaceae	Cocconeis	placentula	lineata	(Ehrenberg) Van Heurck	Cocconeis placentula var. lineata (Ehrenberg) Van Heurck	87	69159.42669		75572970.15		16003	CCplalin	Completed
76808	76807	LIRB0996ARE0151B	05572000	A	D	Diatoms	Chrysophyta	Achnanthaceae	Planothidium	lanceolatum		(Brébisson ex Kützing) Lange-Bertalot	Planothidium lanceolatum (Brébisson ex Kützing) Lange-Bertalot	1	794.93592		105807.8407		155003	PTlanceo	Completed
76808	76807	LIRB0996ARE0151B	05572000	A	D	Diatoms	Chrysophyta	Naviculaceae	Amphora	copulata		(Kützing) Schoeman et Archibald	Amphora copulata (Kützing) Schoeman et Archibald	2	1589.87184		2659126.533		7075	AMcopula	Completed
76808	76807	LIRB0996ARE0151B	05572000	A	D	Diatoms	Chrysophyta	Naviculaceae	Amphora	montana		Krasske	Amphora montana Krasske	2	1589.87184		341876.2095		7042	AMmontan	Completed
76808	76807	LIRB0996ARE0151B	05572000	A	D	Diatoms	Chrysophyta	Naviculaceae	Amphora	pediculus		(Kützing) Grunow	Amphora pediculus (Kützing) Grunow	2	1589.87184		149645.1255		7043	AMpedcls	Completed
76808	76807	LIRB0996ARE0151B	05572000	A	D	Diatoms	Chrysophyta	Naviculaceae	Cymbella	tumida		(Brébisson ex Kützing) Van Heurck	Cymbella tumida (Brébisson ex Kützing) Van Heurck	4	3179.74369		8803809.754		23068	CMtumida	Completed
76808	76807	LIRB0996ARE0151B	05572000	A	D	Diatoms	Chrysophyta	Naviculaceae	Diploneis	puella		(Schumann) Cleve	Diploneis puella (Schumann) Cleve	1	794.93592		231863.408		30019	DPpuella	Completed
76808	76807	LIRB0996ARE0151B	05572000	A	D	Diatoms	Chrysophyta	Naviculaceae	Gomphonema	0F UL  NAWQA 96 KM			Gomphonema sp. 0F UL  NAWQA 96 KM 	1	794.93592		1035006.571		37140	GOkmnq0F	Completed
76808	76807	LIRB0996ARE0151B	05572000	A	D	Diatoms	Chrysophyta	Naviculaceae	Gomphonema	acuminatum		Ehrenberg	Gomphonema acuminatum Ehrenberg	2	1589.87184		2141311.135		37001	GOacumin	Completed
76808	76807	LIRB0996ARE0151B	05572000	A	D	Diatoms	Chrysophyta	Naviculaceae	Gomphonema	minutum		(Agardh) Agardh	Gomphonema minutum (Agardh) Agardh	37	29412.62985		9798297.682		37178	GOminutm	Completed
76808	76807	LIRB0996ARE0151B	05572000	A	D	Diatoms	Chrysophyta	Naviculaceae	Gomphonema	parvulum		(Kützing) Kützing	Gomphonema parvulum (Kützing) Kützing	1	794.93592		172873.8793		37010	GOparvul	Completed
76808	76807	LIRB0996ARE0151B	05572000	A	D	Diatoms	Chrysophyta	Naviculaceae	Gyrosigma	scalproides		(Rabenhorst) Cleve	Gyrosigma scalproides (Rabenhorst) Cleve	10	7949.35922		11648010.79		38012	GYscalpd	Completed
76808	76807	LIRB0996ARE0151B	05572000	A	D	Diatoms	Chrysophyta	Naviculaceae	Gyrosigma	spencerii		(Smith) Griffith et Henfrey	Gyrosigma spencerii (Smith) Griffith et Henfrey	3	2384.80777		9332326.337		38004	GYspence	Completed
76808	76807	LIRB0996ARE0151B	05572000	A	D	Diatoms	Chrysophyta	Naviculaceae	Mayamaea	atomus		(Kützing) Lange-Bertalot	Mayamaea atomus (Kützing) Lange-Bertalot	2	1589.87184		44587.01969		211003	MYatomus	Completed
76808	76807	LIRB0996ARE0151B	05572000	A	D	Diatoms	Chrysophyta	Naviculaceae	Navicula	arvensis		Hustedt	Navicula arvensis Hustedt	3	2384.80777		177406.4832		46003	NAarvens	Completed
76808	76807	LIRB0996ARE0151B	05572000	A	D	Diatoms	Chrysophyta	Naviculaceae	Navicula	capitatoradiata		Germain	Navicula capitatoradiata Germain	4	3179.74369		1837072.673		46661	NAcaprad	Completed
76808	76807	LIRB0996ARE0151B	05572000	A	D	Diatoms	Chrysophyta	Naviculaceae	Navicula	cincta		(Ehrenberg) Ralfs	Navicula cincta (Ehrenberg) Ralfs	13	10334.16699		6472758.886		46324	NAcincta	Completed
76808	76807	LIRB0996ARE0151B	05572000	A	D	Diatoms	Chrysophyta	Naviculaceae	Navicula	cryptotenella		Lange-Bertalot ex Krammer et Lange-Bertalot	Navicula cryptotenella Lange-Bertalot ex Krammer et Lange-Bertalot	63	50080.96383		13231921.31		46527	NAcryten	Completed
76808	76807	LIRB0996ARE0151B	05572000	A	D	Diatoms	Chrysophyta	Naviculaceae	Navicula	exilis		Kützing	Navicula exilis Kützing	1	794.93592		283131.9854		46663	NAexilis	Completed
76808	76807	LIRB0996ARE0151B	05572000	A	D	Diatoms	Chrysophyta	Naviculaceae	Navicula	germainii		Wallace	Navicula germainii Wallace	10	7949.35922		5247076.658		46616	NAgermii	Completed
76808	76807	LIRB0996ARE0151B	05572000	A	D	Diatoms	Chrysophyta	Naviculaceae	Navicula	gregaria		Donkin	Navicula gregaria Donkin	28	22258.20582		6208778.461		46023	NAgregar	Completed
76808	76807	LIRB0996ARE0151B	05572000	A	D	Diatoms	Chrysophyta	Naviculaceae	Navicula	minima		Grunow	Navicula minima Grunow	27	21463.2699		860347.6588		46039	NAminima	Completed
76808	76807	LIRB0996ARE0151B	05572000	A	D	Diatoms	Chrysophyta	Naviculaceae	Navicula	reichardtiana		Lange-Bertalot	Navicula reichardtiana Lange-Bertalot	3	2384.80777		311300.0781		46666	NAreichd	Completed
76808	76807	LIRB0996ARE0151B	05572000	A	D	Diatoms	Chrysophyta	Naviculaceae	Navicula	rostellata		Kützing	Navicula rostellata Kützing	1	794.93592		704624.695		46896	NArostel	Completed
76808	76807	LIRB0996ARE0151B	05572000	A	D	Diatoms	Chrysophyta	Naviculaceae	Navicula	subminuscula		Manguin	Navicula subminuscula Manguin	9	7154.4233		520987.6591		46562	NAsubmin	Completed
76808	76807	LIRB0996ARE0151B	05572000	A	D	Diatoms	Chrysophyta	Naviculaceae	Navicula	symmetrica		Patrick	Navicula symmetrica Patrick	6	4769.61553		5461192.189		46400	NAsymtrc	Completed
76808	76807	LIRB0996ARE0151B	05572000	A	D	Diatoms	Chrysophyta	Naviculaceae	Navicula	tenelloides		Hustedt	Navicula tenelloides Hustedt	6	4769.61553		788903.9788		46401	NAtenell	Completed
76808	76807	LIRB0996ARE0151B	05572000	A	D	Diatoms	Chrysophyta	Naviculaceae	Navicula	tripunctata		(Müller) Bory	Navicula tripunctata (Müller) Bory	7	5564.55146		5196940.136		46104	NAtripun	Completed
76808	76807	LIRB0996ARE0151B	05572000	A	D	Diatoms	Chrysophyta	Naviculaceae	Navicula	viridula		(Kützing) Kützing emend. Van Heurck	Navicula viridula (Kützing) Kützing emend. Van Heurck	1	794.93592		1113605.724		46408	NAvirdla	Completed
76808	76807	LIRB0996ARE0151B	05572000	A	D	Diatoms	Chrysophyta	Naviculaceae	Rhoicosphenia	abbreviata		(Agardh) Lange-Bertalot	Rhoicosphenia abbreviata (Agardh) Lange-Bertalot	98	77903.72183		39718783.58		57002	ROabbre	Completed
76808	76807	LIRB0996ARE0151B	05572000	A	D	Diatoms	Chrysophyta	Nitzschiaceae	Nitzschia	dissipata		(Kützing) Grunow	Nitzschia dissipata (Kützing) Grunow	5	3974.67961		1010463.999		48008	NIdissip	Completed
76808	76807	LIRB0996ARE0151B	05572000	A	D	Diatoms	Chrysophyta	Nitzschiaceae	Nitzschia	frustulum		(Kützing) Grunow	Nitzschia frustulum (Kützing) Grunow	2	1589.87184		78293.47636		48013	NIfrustu	Completed
76808	76807	LIRB0996ARE0151B	05572000	A	D	Diatoms	Chrysophyta	Nitzschiaceae	Nitzschia	inconspicua		Grunow	Nitzschia inconspicua Grunow	15	11924.03883		412570.6895		48122	NIincons	Completed
76808	76807	LIRB0996ARE0151B	05572000	A	D	Diatoms	Chrysophyta	Nitzschiaceae	Nitzschia	palea		(Kützing) Smith	Nitzschia palea (Kützing) Smith	4	3179.74369		962933.6381		48025	NIpalea	Completed
76808	76807	LIRB0996ARE0151B	05572000	A	D	Diatoms	Chrysophyta	Nitzschiaceae	Nitzschia	palea	debilis	(Kützing) Grunow	Nitzschia palea var. debilis (Kützing) Grunow	45	35772.11723		6099231.289		48228	NIpaldeb	Completed
76808	76807	LIRB0996ARE0151B	05572000	A	D	Diatoms	Chrysophyta	Nitzschiaceae	Simonsenia	delognei		(Grunow) Lange-Bertalot	Simonsenia delognei (Grunow) Lange-Bertalot	17	13513.91068		758075.8148		59001	SIdelog	Completed
76808	76807	LIRB0996ARE0151B	05572000	A	D	Diatoms	Chrysophyta	Nitzschiaceae	Tryblionella	apiculata		Gregory	Tryblionella apiculata Gregory	2	1589.87184		3880362.364		185023	TYapicul	Completed
76808	76807	LIRB0996ARE0151B	05572000	A	D	Diatoms	Chrysophyta	Nitzschiaceae	Tryblionella	calida		(Grunow) Mann	Tryblionella calida (Grunow) Mann	2	1589.87184		3503665.083		185021	TYcaldid	Completed
76808	76807	LIRB0996ARE0151B	05572000	A	D	Diatoms	Chrysophyta	Nitzschiaceae	Tryblionella	hungarica		(Grunow) Mann	Tryblionella hungarica (Grunow) Mann	2	1589.87184		1405539.683		185024	TYhungar	Completed
76808	76807	LIRB0996ARE0151B	05572000	A	D	Diatoms	Chrysophyta	Surirellaceae	Surirella	minuta		Brébisson	Surirella minuta Brébisson	1	794.93592		582719.6704		65048	SUminuta	Completed
76808	76807	LIRB0996ARE0151B	05572000	A	D	Diatoms	Chrysophyta	Thalassiosiraceae	Cyclostephanos	invisitatus		(Hohn et Hellerman) Theriot, Stoermer et Håkansson	Cyclostephanos invisitatus (Hohn et Hellerman) Theriot, Stoermer et Håkansson	15	11924.03883		2145704.665		19002	CSinvisi	Completed
76808	76807	LIRB0996ARE0151B	05572000	A	D	Diatoms	Chrysophyta	Thalassiosiraceae	Cyclotella	atomus		Hustedt	Cyclotella atomus Hustedt	28	22258.20582		1866940.936		20001	CYatomus	Completed
76808	76807	LIRB0996ARE0151B	05572000	A	D	Diatoms	Chrysophyta	Thalassiosiraceae	Cyclotella	meneghiniana		Kützing	Cyclotella meneghiniana Kützing	22	17488.59029		15112046.91		20007	CYmenegh	Completed
76808	76807	LIRB0996ARE0151B	05572000	A	D	Diatoms	Chrysophyta	Thalassiosiraceae	Cyclotella	stelligera		(Cleve et Grunow) Van Heurck	Cyclotella stelligera (Cleve et Grunow) Van Heurck	2	1589.87184		385351.4311		20010	CYstelli	Completed
76808	76807	LIRB0996ARE0151B	05572000	A	D	Diatoms	Chrysophyta	Thalassiosiraceae	Thalassiosira	pseudonana		Hasle et Heimdal	Thalassiosira pseudonana Hasle et Heimdal	2	1589.87184		69234.13032		70007	THpsnana	Completed
76808	76807	LIRB0996ARE0151B	05572000	A	N	Green Algae	Chlorophyta	Chaetophoraceae	Stigeoclonium	sp. 0A UL NAWQA 1996 TS			Stigeoclonium sp. 0A UL NAWQA 1996 TS 	23	16748.47796		1423620.627		543009	STG0AUL	Completed
76808	76807	LIRB0996ARE0151B	05572000	A	N	Green Algae	Chlorophyta	Palmellaceae	Gloeocystis	vesiculosa		Nägeli	Gloeocystis vesiculosa Nägeli	3	2184.58408		643567.8518		389002	GLCveric	Completed
76808	76807	LIRB0996ARE0151B	05572000	A	N	Green Algae	Chlorophyta	Protococcaceae	Protococcus	viridis	0A UL NAWQA 1996 TS		Protococcus viridis var. 0A UL NAWQA 1996 TS 	2	1456.38939		630220.2298		495001	PRCvr0A	Completed
76808	76807	LIRB0996ARE0151B	05572000	A	N	Red Algae	Rhodophyta	(Undetermined)	Unknown Rhodophyte	UL NAWQA 1996 TS (filament)			Unknown Rhodophyte UL NAWQA 1996 TS (filament) 	103	75004.05347		61497805.26		1599002	XRDULNQ	Completed
76810	76809	LIRB0996ARE0157B	05572000	B	N	Blue-Green Algae	Cyanophyta	Oscillatoriaceae	Oscillatoria	limnetica		Lemmermann	Oscillatoria limnetica Lemmermann	69	15718.93323		544132.5393		888011	OSClimnt	Completed
76810	76809	LIRB0996ARE0157B	05572000	B	N	Blue-Green Algae	Cyanophyta	Phormidiaceae	Phormidium	aerugineo-caeruleum			Phormidium aerugineo-caeruleum 	5	1139.05313		57080.92748		890032	PHRaerug	Completed
76810	76809	LIRB0996ARE0157B	05572000	B	N	Blue-Green Algae	Cyanophyta	Phormidiaceae	Phormidium	formosum			Phormidium formosum 	8	1822.48501		67322.98404		890046	PHRforms	Completed
76810	76809	LIRB0996ARE0157B	05572000	B	N	Cryptophytes	Cryptophyta	Cryptomonadaceae	Cryptomonas	sp. 0A UL NAWQA 1996 TS			Cryptomonas sp. 0A UL NAWQA 1996 TS 	1	227.81063		2278.10627		1265006	CRY0AUL	Completed
76810	76809	LIRB0996ARE0157B	05572000	B	D	Diatoms	Chrysophyta	Achnanthaceae	Achnanthidium	minutissimum		(Kützing) Czarnecki	Achnanthidium minutissimum (Kützing) Czarnecki	2	684.88736		37239.11855		1010	AHminuti	Completed
76810	76809	LIRB0996ARE0157B	05572000	B	D	Diatoms	Chrysophyta	Achnanthaceae	Cocconeis	placentula	euglypta	(Ehrenberg) Cleve	Cocconeis placentula var. euglypta (Ehrenberg) Cleve	41	14040.19445		9688371.518		16005	CCplaeug	Completed
76810	76809	LIRB0996ARE0157B	05572000	B	D	Diatoms	Chrysophyta	Achnanthaceae	Planothidium	lanceolatum		(Brébisson ex Kützing) Lange-Bertalot	Planothidium lanceolatum (Brébisson ex Kützing) Lange-Bertalot	2	684.88736		91160.11848		155003	PTlanceo	Completed
76810	76809	LIRB0996ARE0157B	05572000	B	D	Diatoms	Chrysophyta	Diatomaceae	Fragilaria	vaucheriae		(Kützing) Petersen	Fragilaria vaucheriae (Kützing) Petersen	1	342.44357		225396.6148		34030	FRvauche	Completed
76810	76809	LIRB0996ARE0157B	05572000	B	D	Diatoms	Chrysophyta	Diatomaceae	Synedra	ulna		(Nitzsch) Ehrenberg	Synedra ulna (Nitzsch) Ehrenberg	1	342.44357		2054446.084		66024	SYulna	Completed
76810	76809	LIRB0996ARE0157B	05572000	B	D	Diatoms	Chrysophyta	Melosiraceae	Melosira	lineata		Agardh	Melosira lineata Agardh	4	1369.77495		1399956.587		44084	MElineat	Completed
76810	76809	LIRB0996ARE0157B	05572000	B	D	Diatoms	Chrysophyta	Naviculaceae	Amphora	montana		Krasske	Amphora montana Krasske	12	4109.32508		883643.8534		7042	AMmontan	Completed
76810	76809	LIRB0996ARE0157B	05572000	B	D	Diatoms	Chrysophyta	Naviculaceae	Amphora	pediculus		(Kützing) Grunow	Amphora pediculus (Kützing) Grunow	13	4451.76888		419018.3721		7043	AMpedcls	Completed
76810	76809	LIRB0996ARE0157B	05572000	B	D	Diatoms	Chrysophyta	Naviculaceae	Craticula	molestiformis		(Hustedt) Lange-Bertalot	Craticula molestiformis (Hustedt) Lange-Bertalot	2	684.88736		80045.79483		21015	KCmoltif	Completed
76810	76809	LIRB0996ARE0157B	05572000	B	D	Diatoms	Chrysophyta	Naviculaceae	Encyonema	prostratum		(Berkeley) Kützing	Encyonema prostratum (Berkeley) Kützing	1	342.44357		1606265.796		110013	ECprostr	Completed
76810	76809	LIRB0996ARE0157B	05572000	B	D	Diatoms	Chrysophyta	Naviculaceae	Fallacia	tenera		(Hustedt) Mann	Fallacia tenera (Hustedt) Mann	3	1027.33116		159732.8721		115008	FAtener2	Completed
76810	76809	LIRB0996ARE0157B	05572000	B	D	Diatoms	Chrysophyta	Naviculaceae	Frustulia	0A UL NAWQA 96 KM			Frustulia sp. 0A UL NAWQA 96 KM 	1	342.44357		2568669.196		35021	FSkmnq0A	Completed
76810	76809	LIRB0996ARE0157B	05572000	B	D	Diatoms	Chrysophyta	Naviculaceae	Gomphonema	clavatum		Ehrenberg	Gomphonema clavatum Ehrenberg	1	342.44357		568668.4476		37126	GOclavat	Completed
76810	76809	LIRB0996ARE0157B	05572000	B	D	Diatoms	Chrysophyta	Naviculaceae	Gomphonema	kobayasii		Kociolek et Kingston	Gomphonema kobayasii Kociolek et Kingston	12	4109.32508		5350341.257		37197	GOkobaya	Completed
76810	76809	LIRB0996ARE0157B	05572000	B	D	Diatoms	Chrysophyta	Naviculaceae	Gomphonema	minutum		(Agardh) Agardh	Gomphonema minutum (Agardh) Agardh	8	2739.55013		912632.6967		37178	GOminutm	Completed
76810	76809	LIRB0996ARE0157B	05572000	B	D	Diatoms	Chrysophyta	Naviculaceae	Gyrosigma	attenuatum		(Kützing) Rabenhorst	Gyrosigma attenuatum (Kützing) Rabenhorst	2	684.88736		6655760.502		38005	GYattenu	Completed
76810	76809	LIRB0996ARE0157B	05572000	B	D	Diatoms	Chrysophyta	Naviculaceae	Gyrosigma	scalproides		(Rabenhorst) Cleve	Gyrosigma scalproides (Rabenhorst) Cleve	3	1027.33116		1505324.4		38012	GYscalpd	Completed
76810	76809	LIRB0996ARE0157B	05572000	B	D	Diatoms	Chrysophyta	Naviculaceae	Mayamaea	atomus		(Kützing) Lange-Bertalot	Mayamaea atomus (Kützing) Lange-Bertalot	6	2054.66254		57621.80109		211003	MYatomus	Completed
76810	76809	LIRB0996ARE0157B	05572000	B	D	Diatoms	Chrysophyta	Naviculaceae	Navicula	arvensis		Hustedt	Navicula arvensis Hustedt	6	2054.66254		152846.8922		46003	NAarvens	Completed
76810	76809	LIRB0996ARE0157B	05572000	B	D	Diatoms	Chrysophyta	Naviculaceae	Navicula	cincta		(Ehrenberg) Ralfs	Navicula cincta (Ehrenberg) Ralfs	3	1027.33116		643464.2367		46324	NAcincta	Completed
76810	76809	LIRB0996ARE0157B	05572000	B	D	Diatoms	Chrysophyta	Naviculaceae	Navicula	cryptocephala		Kützing	Navicula cryptocephala Kützing	4	1369.77495		463539.7205		46014	NAcrypto	Completed
76810	76809	LIRB0996ARE0157B	05572000	B	D	Diatoms	Chrysophyta	Naviculaceae	Navicula	cryptotenella		Lange-Bertalot ex Krammer et Lange-Bertalot	Navicula cryptotenella Lange-Bertalot ex Krammer et Lange-Bertalot	109	37326.37068		9862022.653		46527	NAcryten	Completed
76810	76809	LIRB0996ARE0157B	05572000	B	D	Diatoms	Chrysophyta	Naviculaceae	Navicula	exilis		Kützing	Navicula exilis Kützing	4	1369.77495		487872.1552		46663	NAexilis	Completed
76810	76809	LIRB0996ARE0157B	05572000	B	D	Diatoms	Chrysophyta	Naviculaceae	Navicula	germainii		Wallace	Navicula germainii Wallace	15	5136.65647		3390516.077		46616	NAgermii	Completed
76810	76809	LIRB0996ARE0157B	05572000	B	D	Diatoms	Chrysophyta	Naviculaceae	Navicula	gregaria		Donkin	Navicula gregaria Donkin	6	2054.66254		573134.4491		46023	NAgregar	Completed
76810	76809	LIRB0996ARE0157B	05572000	B	D	Diatoms	Chrysophyta	Naviculaceae	Navicula	gysingensis		Foged	Navicula gysingensis Foged	2	684.88736		64113.31962		46024	NAgysing	Completed
76810	76809	LIRB0996ARE0157B	05572000	B	D	Diatoms	Chrysophyta	Naviculaceae	Navicula	minima		Grunow	Navicula minima Grunow	13	4451.76888		178447.5967		46039	NAminima	Completed
76810	76809	LIRB0996ARE0157B	05572000	B	D	Diatoms	Chrysophyta	Naviculaceae	Navicula	reichardtiana		Lange-Bertalot	Navicula reichardtiana Lange-Bertalot	2	684.88736		89401.54097		46666	NAreichd	Completed
76810	76809	LIRB0996ARE0157B	05572000	B	D	Diatoms	Chrysophyta	Naviculaceae	Navicula	rostellata		Kützing	Navicula rostellata Kützing	2	684.88736		607078.5518		46896	NArostel	Completed
76810	76809	LIRB0996ARE0157B	05572000	B	D	Diatoms	Chrysophyta	Naviculaceae	Navicula	schadei		Krasske	Navicula schadei Krasske	1	342.44357		30554.19256		46537	NAschdei	Completed
76810	76809	LIRB0996ARE0157B	05572000	B	D	Diatoms	Chrysophyta	Naviculaceae	Navicula	subminuscula		Manguin	Navicula subminuscula Manguin	4	1369.77495		99747.50103		46562	NAsubmin	Completed
76810	76809	LIRB0996ARE0157B	05572000	B	D	Diatoms	Chrysophyta	Naviculaceae	Navicula	symmetrica		Patrick	Navicula symmetrica Patrick	11	3766.88129		4313065.177		46400	NAsymtrc	Completed
76810	76809	LIRB0996ARE0157B	05572000	B	D	Diatoms	Chrysophyta	Naviculaceae	Navicula	tenelloides		Hustedt	Navicula tenelloides Hustedt	8	2739.55013		453127.0882		46401	NAtenell	Completed
76810	76809	LIRB0996ARE0157B	05572000	B	D	Diatoms	Chrysophyta	Naviculaceae	Navicula	tripunctata		(Müller) Bory	Navicula tripunctata (Müller) Bory	5	1712.21875		1599104.33		46104	NAtripun	Completed
76810	76809	LIRB0996ARE0157B	05572000	B	D	Diatoms	Chrysophyta	Naviculaceae	Navicula	trivialis		Lange-Bertalot	Navicula trivialis Lange-Bertalot	1	342.44357		373401.5305		46774	NAtrivls	Completed
76810	76809	LIRB0996ARE0157B	05572000	B	D	Diatoms	Chrysophyta	Naviculaceae	Rhoicosphenia	abbreviata		(Agardh) Lange-Bertalot	Rhoicosphenia abbreviata (Agardh) Lange-Bertalot	41	14040.19445		7158315.825		57002	ROabbre	Completed
76810	76809	LIRB0996ARE0157B	05572000	B	D	Diatoms	Chrysophyta	Naviculaceae	Sellaphora	seminulum		(Grunow) Mann	Sellaphora seminulum (Grunow) Mann	4	1369.77495		101424.5811		170014	SFseminu	Completed
76810	76809	LIRB0996ARE0157B	05572000	B	D	Diatoms	Chrysophyta	Nitzschiaceae	Nitzschia	acicularis		(Kützing) Smith	Nitzschia acicularis (Kützing) Smith	2	684.88736		128115.7337		48002	NIacicul	Completed
76810	76809	LIRB0996ARE0157B	05572000	B	D	Diatoms	Chrysophyta	Nitzschiaceae	Nitzschia	dissipata		(Kützing) Grunow	Nitzschia dissipata (Kützing) Grunow	5	1712.21875		435289.2737		48008	NIdissip	Completed
76810	76809	LIRB0996ARE0157B	05572000	B	D	Diatoms	Chrysophyta	Nitzschiaceae	Nitzschia	frustulum		(Kützing) Grunow	Nitzschia frustulum (Kützing) Grunow	4	1369.77495		67454.77201		48013	NIfrustu	Completed
76810	76809	LIRB0996ARE0157B	05572000	B	D	Diatoms	Chrysophyta	Nitzschiaceae	Nitzschia	inconspicua		Grunow	Nitzschia inconspicua Grunow	2	684.88736		23697.04217		48122	NIincons	Completed
76810	76809	LIRB0996ARE0157B	05572000	B	D	Diatoms	Chrysophyta	Nitzschiaceae	Nitzschia	linearis		(Agardh ex Smith) Smith	Nitzschia linearis (Agardh ex Smith) Smith	4	1369.77495		4075680.766		48023	NIlinear	Completed
76810	76809	LIRB0996ARE0157B	05572000	B	D	Diatoms	Chrysophyta	Nitzschiaceae	Nitzschia	palea		(Kützing) Smith	Nitzschia palea (Kützing) Smith	16	5479.10026		1659256.363		48025	NIpalea	Completed
76810	76809	LIRB0996ARE0157B	05572000	B	D	Diatoms	Chrysophyta	Nitzschiaceae	Nitzschia	palea	debilis	(Kützing) Grunow	Nitzschia palea var. debilis (Kützing) Grunow	21	7191.31901		1226137.039		48228	NIpaldeb	Completed
76810	76809	LIRB0996ARE0157B	05572000	B	D	Diatoms	Chrysophyta	Nitzschiaceae	Nitzschia	palea	tenuirostris	Grunow	Nitzschia palea var. tenuirostris Grunow	1	342.44357		118247.3194		48026	NIpalten	Completed
76810	76809	LIRB0996ARE0157B	05572000	B	D	Diatoms	Chrysophyta	Nitzschiaceae	Nitzschia	thermaloides		Hustedt	Nitzschia thermaloides Hustedt	5	1712.21875		2332400.846		48392	NIthermd	Completed
76810	76809	LIRB0996ARE0157B	05572000	B	D	Diatoms	Chrysophyta	Nitzschiaceae	Simonsenia	delognei		(Grunow) Lange-Bertalot	Simonsenia delognei (Grunow) Lange-Bertalot	122	41778.13978		2343584.926		59001	SIdelog	Completed
76810	76809	LIRB0996ARE0157B	05572000	B	D	Diatoms	Chrysophyta	Nitzschiaceae	Tryblionella	calida		(Grunow) Mann	Tryblionella calida (Grunow) Mann	2	684.88736		1509314.065		185021	TYcaldid	Completed
76810	76809	LIRB0996ARE0157B	05572000	B	D	Diatoms	Chrysophyta	Nitzschiaceae	Tryblionella	hungarica		(Grunow) Mann	Tryblionella hungarica (Grunow) Mann	4	1369.77495		1210961.159		185024	TYhungar	Completed
76810	76809	LIRB0996ARE0157B	05572000	B	D	Diatoms	Chrysophyta	Surirellaceae	Surirella	minuta		Brébisson	Surirella minuta Brébisson	2	684.88736		585325.9998		65048	SUminuta	Completed
