-----------------------------------------------
3D SITE DISPLACEMENT DUE TO ATMOSPHERIC LOADING
-----------------------------------------------
METEOROLOGICAL CENTER & DEGREE 1 :     NCEP_CME
CMEA : CENTER OF MASS OF THE EARTH + ATMOSPHERE
CME  : CENTER OF MASS OF THE SOLID EARTH  ALONE
SITE COORDINATES ACCORDING TO ITRF2000 SOLUTION
-----------------------------------------------
CREATOR EMAIL : PASCAL.GEGOUT@EOST.U-STRASBG.FR
-----------------------------------------------
MAC1        49718.000    1995     1     1     0
MAC1        52274.750    2001    12    31    18
MAC1     -3464038.501  1334172.763 -5169224.323
51754.00     0.300214     0.078316    -0.175518
51754.25     0.205426     0.103359    -0.167921
51754.50     0.205127     0.131317    -0.331846
51754.75     0.182836     0.060086    -0.318788
51755.00     0.139461     0.006754    -0.377194
51755.25     0.046119     0.052963    -0.360749
51755.50     0.071653     0.095958    -0.489128
51755.75     0.089992     0.057451    -0.434269
51756.00     0.048515     0.021411    -0.503681
51756.25     0.011178     0.104111    -0.412078
51756.50     0.049570     0.169029    -0.493472
51756.75     0.109310     0.146801    -0.357072
51757.00     0.092628     0.111629    -0.421226
51757.25     0.017987     0.159776    -0.421127
51757.50     0.049422     0.184165    -0.551792
51757.75     0.104093     0.128128    -0.446890
51758.00     0.031297     0.075146    -0.547617
51758.25    -0.055833     0.095805    -0.496797
51758.50    -0.048404     0.125632    -0.486070
51758.75    -0.035069     0.074669    -0.337559
51759.00    -0.077269     0.023915    -0.333401
51759.25    -0.112373     0.085306    -0.232203
51759.50    -0.092319     0.124449    -0.328284
51759.75    -0.073131     0.083392    -0.232563
51760.00    -0.122669     0.021155    -0.250626
51760.25    -0.148630     0.060030    -0.190635
51760.50    -0.083911     0.089897    -0.290962
51760.75    -0.022902     0.065457    -0.244463
51761.00    -0.079066     0.021407    -0.256760
51761.25    -0.117813     0.060929    -0.239483
51761.50    -0.085249     0.089096    -0.384677
51761.75    -0.039713     0.024879    -0.291914
51762.00    -0.060439     0.003989    -0.282176
51762.25    -0.084658     0.061350    -0.147380
51762.50    -0.032853     0.109264    -0.194031
51762.75     0.008389     0.077666    -0.083772
51763.00    -0.000803     0.041510    -0.041358
51763.25    -0.085279     0.086200    -0.060859
51763.50    -0.076354     0.133130    -0.209212
51763.75    -0.080759     0.074973    -0.149770
51764.00    -0.111871     0.001771    -0.121505
51764.25    -0.169661     0.030999    -0.080520
51764.50    -0.124385     0.074679    -0.151015
51764.75    -0.069399     0.045389    -0.077420
51765.00    -0.055455     0.016705    -0.059612
51765.25    -0.094059     0.082529    -0.022479
51765.50    -0.012779     0.118533    -0.149084
51765.75     0.085164     0.080612    -0.010271
51766.00     0.134720     0.020436     0.021591
51766.25     0.128932     0.072105     0.102874
51766.50     0.255187     0.130792     0.087047
51766.75     0.386816     0.123410     0.323196
51767.00     0.469903     0.101204     0.462031
51767.25     0.465237     0.154756     0.581214
51767.50     0.552909     0.210990     0.494388
51767.75     0.600330     0.180279     0.591073
51768.00     0.594788     0.134893     0.545325
51768.25     0.507450     0.160350     0.541072
51768.50     0.489461     0.181713     0.360625
51768.75     0.454302     0.109641     0.355870
51769.00     0.374712     0.047439     0.252603
51769.25     0.275996     0.084138     0.216370
51769.50     0.300096     0.107676     0.096208
51769.75     0.335280     0.060801     0.203658
51770.00     0.309435     0.033714     0.170689
51770.25     0.257445     0.112897     0.202165
51770.50     0.307177     0.187709     0.140092
51770.75     0.329870     0.192238     0.281412
51771.00     0.261254     0.188625     0.231996
51771.25     0.206824     0.289786     0.232938
51771.50     0.242063     0.367874     0.031606
51771.75     0.286694     0.355509     0.083900
51772.00     0.282733     0.290623     0.015014
51772.25     0.234374     0.310231    -0.053796
51772.50     0.291347     0.329885    -0.190565
51772.75     0.332808     0.263766    -0.075396
51773.00     0.307252     0.205553    -0.076344
51773.25     0.254642     0.219397     0.006805
51773.50     0.279907     0.226122    -0.053552
51773.75     0.311888     0.167733     0.068036
51774.00     0.260792     0.090960     0.034203
51774.25     0.108207     0.106531    -0.013420
51774.50     0.106478     0.114737    -0.125219
51774.75     0.080220     0.050261    -0.110780
51775.00     0.038507    -0.019002    -0.141522
51775.25    -0.051022     0.027810    -0.075062
51775.50    -0.012591     0.070286    -0.171755
51775.75    -0.007334     0.045360    -0.108758
51776.00    -0.045105     0.008735    -0.133543
51776.25    -0.112096     0.074418    -0.081464
51776.50    -0.085768     0.135072    -0.217540
51776.75    -0.039535     0.116809    -0.104272
51777.00    -0.066552     0.085475    -0.134957
51777.25    -0.133487     0.160353    -0.058653
51777.50    -0.081477     0.226505    -0.104793
51777.75    -0.036093     0.192966     0.040527
51778.00    -0.053323     0.174040     0.099331
51778.25    -0.102303     0.199299     0.097950
51778.50    -0.078783     0.244776    -0.069560
51778.75    -0.053169     0.172265    -0.045348
51779.00    -0.071739     0.122019    -0.048602
51779.25    -0.107644     0.163807     0.033878
51779.50    -0.005855     0.222342     0.000670
51779.75     0.102689     0.229946     0.210058
51780.00     0.098751     0.208310     0.242350
51780.25     0.044932     0.265585     0.284617
51780.50     0.056190     0.309747     0.165915
51780.75     0.028096     0.270480     0.156039
51781.00    -0.035428     0.234751     0.015534
51781.25    -0.141314     0.273990    -0.051917
51781.50    -0.101942     0.311331    -0.215058
51781.75    -0.078150     0.218045    -0.206782
51782.00    -0.083720     0.122028    -0.167387
51782.25    -0.136085     0.128876    -0.096927
51782.50    -0.044996     0.135804    -0.201251
51782.75     0.051997     0.078912    -0.001946
51783.00     0.026478     0.040511     0.017296
51783.25    -0.029224     0.089960     0.046575
51783.50     0.021933     0.126055    -0.065211
51783.75     0.065848     0.101903     0.016123
51784.00     0.042406     0.061900    -0.036300
51784.25    -0.015068     0.113744    -0.048578
51784.50    -0.001984     0.165394    -0.263734
51784.75    -0.001461     0.132607    -0.219927
51785.00    -0.037492     0.106960    -0.257556
51785.25    -0.141357     0.188373    -0.223463
51785.50    -0.114921     0.263657    -0.312428
51785.75    -0.120928     0.226351    -0.219190
51786.00    -0.191836     0.162739    -0.308977
51786.25    -0.299466     0.210083    -0.324190
51786.50    -0.289376     0.234240    -0.531111
51786.75    -0.279811     0.190631    -0.489739
51787.00    -0.329525     0.134651    -0.470612
51787.25    -0.432251     0.164373    -0.410364
51787.50    -0.419925     0.197449    -0.551445
51787.75    -0.416033     0.157975    -0.418213
51788.00    -0.464098     0.120865    -0.325797
51788.25    -0.560635     0.170565    -0.255057
51788.50    -0.529604     0.191208    -0.396318
51788.75    -0.467238     0.128996    -0.382285
51789.00    -0.488253     0.044807    -0.454047
51789.25    -0.557945     0.074005    -0.490541
51789.50    -0.527094     0.087949    -0.693767
51789.75    -0.498374     0.019360    -0.636794
51790.00    -0.535103    -0.081056    -0.696912
51790.25    -0.597489    -0.055201    -0.707464
51790.50    -0.540802    -0.041614    -0.774712
51790.75    -0.532738    -0.099813    -0.712738
51791.00    -0.574751    -0.154104    -0.692482
51791.25    -0.624345    -0.092493    -0.552282
51791.50    -0.591353    -0.031050    -0.597565
51791.75    -0.548455    -0.035269    -0.414420
51792.00    -0.578384    -0.044165    -0.438488
51792.25    -0.671567     0.044415    -0.377325
51792.50    -0.619197     0.118480    -0.446148
51792.75    -0.583386     0.107491    -0.370540
51793.00    -0.598791     0.071897    -0.316476
51793.25    -0.630512     0.137111    -0.173985
51793.50    -0.499941     0.190429    -0.155252
51793.75    -0.419350     0.156411     0.122570
51794.00    -0.415402     0.116991     0.306124
51794.25    -0.451407     0.152388     0.432328
51794.50    -0.362258     0.161173     0.356959
51794.75    -0.310441     0.067696     0.384624
51795.00    -0.350997    -0.035760     0.294500
51795.25    -0.423655    -0.062303     0.215462
51795.50    -0.387019    -0.094675    -0.028817
51795.75    -0.340283    -0.199789     0.001975
51796.00    -0.375034    -0.288961    -0.070221
51796.25    -0.405622    -0.253487    -0.074418
51796.50    -0.354290    -0.219633    -0.215857
51796.75    -0.328913    -0.232789    -0.201636
51797.00    -0.385303    -0.247838    -0.238704
51797.25    -0.503093    -0.153150    -0.200161
51797.50    -0.484022    -0.064619    -0.379611
51797.75    -0.466794    -0.070932    -0.244133
51798.00    -0.461772    -0.105788    -0.211907
51798.25    -0.458347    -0.045437    -0.101739
51798.50    -0.373520    -0.008671    -0.225949
51798.75    -0.263131    -0.059794    -0.036611
51799.00    -0.228476    -0.106172     0.046548
51799.25    -0.224276    -0.056933     0.177662
51799.50    -0.093105    -0.024581     0.093274
51799.75     0.005174    -0.065842     0.264843
51800.00     0.017887    -0.124034     0.219120
51800.25    -0.035784    -0.027134     0.302072
51800.50     0.018943     0.009663     0.131863
51800.75     0.046553    -0.005952     0.235353
51801.00     0.037056    -0.057190     0.183165
51801.25    -0.012303     0.021053     0.231239
51801.50     0.072648     0.082018     0.019865
51801.75     0.121483     0.044940     0.066717
51802.00     0.132596    -0.001802     0.027578
51802.25     0.079321     0.057967     0.064789
51802.50     0.103259     0.067849    -0.156369
51802.75     0.150524    -0.009915    -0.091341
51803.00     0.094495    -0.076990    -0.184468
51803.25     0.027898    -0.032550    -0.122779
51803.50     0.085533     0.009103    -0.271849
51803.75     0.122339    -0.053608    -0.163906
51804.00     0.137029    -0.107948    -0.070997
51804.25     0.100027    -0.059485     0.013116
51804.50     0.171495    -0.002088     0.038848
51804.75     0.194432    -0.011468     0.157221
51805.00     0.223647    -0.051349     0.313855
51805.25     0.173140     0.034139     0.485468
51805.50     0.222505     0.117218     0.474274
51805.75     0.271551     0.110721     0.606430
51806.00     0.271115     0.108311     0.651980
51806.25     0.241898     0.151212     0.724076
51806.50     0.305450     0.177567     0.566910
51806.75     0.338085     0.113628     0.554920
51807.00     0.303855     0.054669     0.452378
51807.25     0.210838     0.085040     0.392902
51807.50     0.283251     0.093735     0.198363
51807.75     0.310411     0.014175     0.262260
51808.00     0.316056    -0.050772     0.262017
51808.25     0.251240    -0.035667     0.363562
51808.50     0.317619     0.005885     0.321614
51808.75     0.337576    -0.033727     0.463379
51809.00     0.316355    -0.058020     0.510497
51809.25     0.241345    -0.018030     0.601293
51809.50     0.319554     0.028984     0.495425
51809.75     0.347906    -0.030777     0.575789
51810.00     0.335765    -0.066227     0.531549
51810.25     0.266793    -0.020937     0.511186
51810.50     0.313360     0.024293     0.303067
51810.75     0.333001     0.004975     0.302998
51811.00     0.305061    -0.054706     0.168622
51811.25     0.190130    -0.008524     0.111764
51811.50     0.245888     0.009867    -0.051562
51811.75     0.255605    -0.028700    -0.028418
51812.00     0.242828    -0.045835     0.053504
51812.25     0.135161     0.025455     0.116997
51812.50     0.173464     0.047916     0.050212
51812.75     0.140308    -0.008169     0.171821
51813.00     0.070255    -0.050270     0.164298
51813.25    -0.023937     0.007215     0.217605
51813.50     0.068978     0.074099     0.109757
51813.75     0.150888     0.076189     0.233540
51814.00     0.199942     0.076245     0.298091
51814.25     0.210623     0.158399     0.447323
51814.50     0.330387     0.219463     0.372041
51814.75     0.405994     0.185204     0.526512
51815.00     0.428520     0.155367     0.560796
51815.25     0.348954     0.188179     0.614461
51815.50     0.416254     0.217875     0.498015
51815.75     0.404038     0.142113     0.608278
51816.00     0.340824     0.062079     0.617568
51816.25     0.256996     0.068220     0.620488
51816.50     0.317804     0.062815     0.502475
51816.75     0.348874     0.007973     0.644073
51817.00     0.295355    -0.053795     0.686576
51817.25     0.181314    -0.016090     0.751147
51817.50     0.263151     0.005150     0.629485
51817.75     0.295883    -0.056177     0.690580
51818.00     0.269504    -0.117473     0.648183
51818.25     0.186740    -0.080505     0.634840
51818.50     0.272226    -0.071545     0.469305
51818.75     0.315112    -0.122950     0.508435
51819.00     0.318422    -0.177981     0.428499
51819.25     0.281596    -0.126323     0.396268
51819.50     0.375353    -0.088753     0.221001
51819.75     0.448014    -0.133842     0.311346
51820.00     0.469911    -0.191768     0.342003
51820.25     0.450515    -0.137150     0.402024
51820.50     0.577730    -0.083343     0.284611
51820.75     0.626265    -0.115936     0.446431
51821.00     0.649666    -0.133887     0.539671
51821.25     0.602067    -0.058695     0.575474
51821.50     0.674908    -0.002107     0.489058
51821.75     0.741007    -0.023744     0.696036
51822.00     0.729142    -0.044561     0.688843
51822.25     0.623192     0.024277     0.730739
51822.50     0.667614     0.069496     0.601244
51822.75     0.653189     0.011055     0.659997
51823.00     0.586123    -0.049154     0.601493
51823.25     0.458589    -0.013836     0.593019
51823.50     0.527758     0.025131     0.477491
51823.75     0.497839    -0.006493     0.518433
51824.00     0.457124    -0.037178     0.488723
51824.25     0.377073     0.024382     0.474357
51824.50     0.424526     0.080204     0.294920
51824.75     0.430595     0.047783     0.338848
51825.00     0.416884     0.011783     0.313901
51825.25     0.349774     0.057559     0.243430
51825.50     0.432341     0.075643     0.137813
51825.75     0.478460     0.013654     0.194377
51826.00     0.476052    -0.015010     0.250451
51826.25     0.404257     0.051546     0.249148
51826.50     0.452494     0.103045     0.164249
51826.75     0.453927     0.048898     0.246693
51827.00     0.422192    -0.011413     0.288886
51827.25     0.345093     0.007104     0.271778
51827.50     0.366022     0.000079     0.106690
51827.75     0.351268    -0.070290     0.156720
51828.00     0.271010    -0.118120     0.204502
51828.25     0.139256    -0.087142     0.169739
51828.50     0.126373    -0.054341    -0.032898
51828.75     0.115324    -0.109858    -0.043481
51829.00     0.096315    -0.123375    -0.044476
51829.25     0.041473    -0.057663     0.022082
51829.50     0.082474     0.031906    -0.028969
51829.75     0.103167    -0.013266     0.078645
51830.00     0.089996    -0.040556     0.159391
51830.25     0.037186     0.013222     0.200403
51830.50     0.085688     0.067089     0.117378
51830.75     0.134520     0.011855     0.169798
51831.00     0.116608    -0.029158     0.233268
51831.25     0.048177     0.006644     0.339581
51831.50     0.106051     0.040025     0.246415
51831.75     0.114752    -0.024110     0.363598
51832.00     0.091885    -0.102049     0.392759
51832.25     0.030185    -0.073047     0.503785
51832.50     0.075598    -0.051954     0.328807
51832.75     0.072039    -0.118161     0.337359
51833.00     0.033011    -0.152459     0.273504
51833.25    -0.054984    -0.103869     0.224330
51833.50    -0.023001    -0.041628     0.080321
51833.75    -0.053910    -0.078780     0.103881
51834.00    -0.070789    -0.114058     0.143516
51834.25    -0.132514    -0.053155     0.137990
51834.50    -0.067978     0.014427     0.025032
51834.75    -0.029592    -0.020592    -0.002152
51835.00    -0.002225    -0.063608     0.022317
51835.25    -0.008970    -0.016650    -0.032575
51835.50     0.105659     0.000090    -0.177009
51835.75     0.182827    -0.066261    -0.114164
51836.00     0.239843    -0.126146    -0.033959
51836.25     0.259656    -0.055732     0.106422
51836.50     0.343341    -0.028878     0.027371
51836.75     0.369741    -0.084091     0.134364
51837.00     0.363319    -0.126120     0.176491
51837.25     0.290786    -0.073483     0.224768
51837.50     0.350588    -0.014201     0.156027
51837.75     0.340437    -0.063145     0.215674
51838.00     0.319196    -0.101548     0.227923
51838.25     0.241201    -0.061392     0.239454
51838.50     0.280491    -0.014697     0.038841
51838.75     0.232603    -0.062282    -0.028121
51839.00     0.202740    -0.083959    -0.081497
51839.25     0.121068    -0.022322    -0.125212
51839.50     0.204675     0.046556    -0.215756
51839.75     0.206272     0.028080    -0.092064
51840.00     0.218079     0.025113     0.052854
51840.25     0.164158     0.096885     0.197118
51840.50     0.248355     0.158078     0.190148
51840.75     0.289068     0.129675     0.277195
51841.00     0.321281     0.104774     0.415918
51841.25     0.259195     0.151692     0.428496
51841.50     0.332516     0.180206     0.365309
51841.75     0.373058     0.111865     0.471547
51842.00     0.331913     0.063670     0.531068
51842.25     0.247978     0.076042     0.594330
51842.50     0.270492     0.094919     0.463278
51842.75     0.257756     0.029559     0.510379
51843.00     0.208834    -0.036841     0.520833
51843.25     0.133680    -0.006401     0.565064
51843.50     0.175035     0.015299     0.436315
51843.75     0.212781    -0.034440     0.498096
51844.00     0.222909    -0.058782     0.600602
51844.25     0.206786    -0.007380     0.677406
51844.50     0.288990     0.029201     0.587759
51844.75     0.350062    -0.013825     0.640544
51845.00     0.333214    -0.015797     0.615502
51845.25     0.275972     0.072637     0.679567
51845.50     0.330653     0.160566     0.549898
51845.75     0.288996     0.115076     0.402602
51846.00     0.222291     0.099499     0.252470
51846.25     0.116236     0.140493     0.130475
51846.50     0.151361     0.173040    -0.046804
51846.75     0.177815     0.117817    -0.063056
51847.00     0.156105     0.085720    -0.007193
51847.25     0.086773     0.127148     0.085132
51847.50     0.153941     0.147129     0.068088
51847.75     0.181880     0.096570     0.182259
51848.00     0.186021     0.060632     0.297929
51848.25     0.135828     0.113773     0.369955
51848.50     0.216779     0.163354     0.331814
51848.75     0.258053     0.108873     0.447305
51849.00     0.264345     0.083282     0.570566
51849.25     0.198926     0.118600     0.592599
51849.50     0.229966     0.133792     0.444871
51849.75     0.235373     0.060339     0.452064
51850.00     0.173931     0.006071     0.439815
51850.25     0.022394     0.022803     0.319102
51850.50     0.030751     0.017999     0.123170
51850.75     0.022137    -0.087659     0.092859
51851.00    -0.002036    -0.161187     0.038748
51851.25    -0.097958    -0.167594    -0.043203
51851.50    -0.051173    -0.166396    -0.225955
51851.75    -0.037590    -0.243523    -0.202056
51852.00    -0.050824    -0.289785    -0.155686
51852.25    -0.154510    -0.286057    -0.181594
51852.50    -0.116292    -0.292864    -0.308949
51852.75    -0.149086    -0.374332    -0.258189
51853.00    -0.208536    -0.410230    -0.277906
51853.25    -0.250108    -0.360900    -0.209090
51853.50    -0.190092    -0.321057    -0.294063
51853.75    -0.159905    -0.349415    -0.243629
51854.00    -0.143279    -0.361769    -0.191988
51854.25    -0.157217    -0.269587    -0.157081
51854.50    -0.061831    -0.228663    -0.264367
51854.75    -0.015281    -0.254863    -0.248152
51855.00     0.023209    -0.253209    -0.178019
51855.25    -0.025659    -0.179650    -0.114295
51855.50     0.028771    -0.124350    -0.176740
51855.75     0.039323    -0.171210    -0.083712
51856.00     0.032246    -0.208076    -0.002160
51856.25    -0.031875    -0.178627     0.045496
51856.50    -0.016186    -0.162535    -0.100088
51856.75    -0.037586    -0.235873    -0.087343
51857.00    -0.045151    -0.273699    -0.049931
51857.25    -0.071741    -0.231667     0.016736
51857.50     0.016602    -0.218534    -0.068705
51857.75     0.087039    -0.273458    -0.012072
51858.00     0.062292    -0.330047    -0.081201
51858.25     0.028040    -0.278308    -0.054615
51858.50     0.074425    -0.250073    -0.185008
51858.75     0.056803    -0.282721    -0.154928
51859.00     0.007926    -0.313346    -0.165161
51859.25    -0.043587    -0.240076    -0.141850
51859.50    -0.005004    -0.165023    -0.236523
51859.75     0.008982    -0.190280    -0.150158
51860.00    -0.020449    -0.203546    -0.180101
51860.25    -0.053661    -0.143061    -0.143905
51860.50    -0.001371    -0.081639    -0.291089
51860.75     0.023960    -0.143034    -0.250813
51861.00     0.019321    -0.171477    -0.211551
51861.25    -0.019620    -0.130640    -0.135063
51861.50     0.073472    -0.106047    -0.159922
51861.75     0.132171    -0.161695     0.030393
51862.00     0.166827    -0.198097     0.197776
51862.25     0.139458    -0.176352     0.390258
51862.50     0.199697    -0.150886     0.380488
51862.75     0.215849    -0.215453     0.514343
51863.00     0.165535    -0.255399     0.553775
51863.25     0.121098    -0.225400     0.562546
51863.50     0.155480    -0.190272     0.415281
51863.75     0.141623    -0.244500     0.408717
51864.00     0.070006    -0.274449     0.354426
51864.25     0.004154    -0.251742     0.397171
51864.50     0.008111    -0.221715     0.281110
51864.75    -0.039509    -0.279799     0.234796
51865.00    -0.139919    -0.311404     0.202025
51865.25    -0.245846    -0.293796     0.129752
51865.50    -0.237544    -0.250134    -0.028778
51865.75    -0.236011    -0.290338    -0.062214
51866.00    -0.229252    -0.281097    -0.051613
51866.25    -0.219273    -0.231660    -0.027645
51866.50    -0.116018    -0.181383    -0.112046
51866.75    -0.049098    -0.231946    -0.076408
51867.00    -0.048963    -0.223861    -0.048800
51867.25    -0.100692    -0.173758     0.022509
51867.50    -0.043818    -0.111515     0.030179
51867.75    -0.051378    -0.141803     0.129171
51868.00    -0.087175    -0.132523     0.235337
51868.25    -0.138071    -0.071494     0.250142
51868.50    -0.076423    -0.005901     0.153640
51868.75    -0.080897    -0.024319     0.106383
51869.00    -0.137063    -0.032335     0.079599
51869.25    -0.226049     0.011446     0.084325
51869.50    -0.209826     0.034518    -0.066667
51869.75    -0.242985    -0.041777    -0.081948
51870.00    -0.290550    -0.082312    -0.108168
51870.25    -0.374196    -0.072491    -0.053924
51870.50    -0.348949    -0.053880    -0.141378
51870.75    -0.344204    -0.149980    -0.082663
51871.00    -0.363650    -0.172339    -0.069627
51871.25    -0.426928    -0.138974     0.017860
51871.50    -0.424983    -0.105162    -0.089372
51871.75    -0.433574    -0.182103    -0.067316
51872.00    -0.448615    -0.210005    -0.015327
51872.25    -0.502445    -0.169487     0.027436
51872.50    -0.462127    -0.135993    -0.117862
51872.75    -0.450427    -0.195545    -0.121731
51873.00    -0.484599    -0.222653    -0.090467
51873.25    -0.497786    -0.197886    -0.012472
51873.50    -0.471343    -0.181064    -0.171416
51873.75    -0.468709    -0.259097    -0.178461
51874.00    -0.507806    -0.302781    -0.184005
51874.25    -0.529662    -0.253324    -0.099366
51874.50    -0.491778    -0.223982    -0.185971
51874.75    -0.487870    -0.273373    -0.111972
51875.00    -0.532651    -0.307669    -0.074293
51875.25    -0.629462    -0.256783     0.031620
51875.50    -0.603206    -0.205174    -0.081862
51875.75    -0.609877    -0.228907    -0.090541
51876.00    -0.649130    -0.239865    -0.162139
51876.25    -0.671673    -0.156364    -0.154500
51876.50    -0.589056    -0.088286    -0.308376
51876.75    -0.539049    -0.127586    -0.326931
51877.00    -0.538630    -0.135775    -0.334456
51877.25    -0.586635    -0.072671    -0.273177
51877.50    -0.545879    -0.053251    -0.351032
51877.75    -0.493102    -0.117989    -0.301766
51878.00    -0.520656    -0.182879    -0.264466
51878.25    -0.525480    -0.165987    -0.157309
51878.50    -0.439101    -0.149243    -0.204499
51878.75    -0.381730    -0.187802    -0.116026
51879.00    -0.344231    -0.193711    -0.058107
51879.25    -0.377842    -0.117842    -0.022183
51879.50    -0.317583    -0.064727    -0.121443
51879.75    -0.312894    -0.127031    -0.106296
51880.00    -0.331692    -0.118893    -0.065011
51880.25    -0.395614    -0.069396     0.012548
51880.50    -0.361477     0.000490    -0.121497
51880.75    -0.359571    -0.066297    -0.138504
51881.00    -0.384400    -0.093502    -0.178764
51881.25    -0.408300    -0.049254    -0.151706
51881.50    -0.332784    -0.001809    -0.318464
51881.75    -0.293777    -0.057599    -0.311097
51882.00    -0.296336    -0.074859    -0.319860
51882.25    -0.335235    -0.020890    -0.280953
51882.50    -0.260528     0.004579    -0.372752
51882.75    -0.244387    -0.051900    -0.349921
51883.00    -0.243484    -0.093764    -0.279991
51883.25    -0.322763    -0.049550    -0.203620
51883.50    -0.282262    -0.046417    -0.274406
51883.75    -0.272195    -0.134343    -0.179344
51884.00    -0.299262    -0.184095    -0.137985
51884.25    -0.364539    -0.141400    -0.028858
51884.50    -0.318092    -0.122578    -0.114851
51884.75    -0.323441    -0.189945    -0.053668
51885.00    -0.353472    -0.216707    -0.017550
51885.25    -0.433606    -0.162856    -0.017362
51885.50    -0.376794    -0.106428    -0.113453
51885.75    -0.390794    -0.127224    -0.115117
51886.00    -0.402289    -0.123555    -0.118199
51886.25    -0.424382    -0.067016    -0.071543
51886.50    -0.365836    -0.028767    -0.220291
51886.75    -0.314653    -0.070124    -0.178677
51887.00    -0.338499    -0.058783    -0.195791
51887.25    -0.393820    -0.003901    -0.150004
51887.50    -0.356876     0.024010    -0.253708
51887.75    -0.338327    -0.043261    -0.228472
51888.00    -0.405668    -0.088160    -0.258590
51888.25    -0.455589    -0.050642    -0.220989
51888.50    -0.422402    -0.041584    -0.347970
51888.75    -0.428453    -0.110822    -0.328621
51889.00    -0.466312    -0.146973    -0.267243
51889.25    -0.521472    -0.103665    -0.210063
51889.50    -0.491831    -0.075997    -0.336305
51889.75    -0.501631    -0.108631    -0.326277
51890.00    -0.550036    -0.102354    -0.347473
51890.25    -0.644881    -0.033855    -0.293596
51890.50    -0.610789     0.000434    -0.427258
51890.75    -0.622251    -0.032415    -0.407757
51891.00    -0.645688    -0.048275    -0.430786
51891.25    -0.702065     0.011510    -0.433577
51891.50    -0.633233     0.047945    -0.573174
51891.75    -0.614538     0.022037    -0.527145
51892.00    -0.622138     0.001554    -0.483415
51892.25    -0.659149     0.050148    -0.379926
51892.50    -0.575156     0.072095    -0.403114
51892.75    -0.552991     0.026404    -0.304490
51893.00    -0.528611     0.006452    -0.234361
51893.25    -0.574810     0.033631    -0.120824
51893.50    -0.509891     0.047921    -0.179683
51893.75    -0.488580    -0.026774    -0.133468
51894.00    -0.480179    -0.052165    -0.124209
51894.25    -0.520662     0.015965    -0.063226
51894.50    -0.443759     0.040138    -0.164660
51894.75    -0.454785    -0.023267    -0.099897
51895.00    -0.462442    -0.083546    -0.104693
51895.25    -0.513586    -0.064873    -0.048929
51895.50    -0.456708    -0.070230    -0.165631
51895.75    -0.407771    -0.134636    -0.108675
51896.00    -0.381125    -0.183842    -0.132622
51896.25    -0.399755    -0.140306    -0.058912
51896.50    -0.329427    -0.084102    -0.188256
51896.75    -0.296605    -0.120605    -0.107220
51897.00    -0.290489    -0.117896    -0.074577
51897.25    -0.330717    -0.084632    -0.024977
51897.50    -0.255120    -0.026617    -0.113706
51897.75    -0.217628    -0.085753    -0.097642
51898.00    -0.217804    -0.086047    -0.115406
51898.25    -0.268975    -0.058580    -0.063466
51898.50    -0.187017    -0.016271    -0.174321
51898.75    -0.157802    -0.075245    -0.151809
51899.00    -0.152683    -0.104738    -0.161990
51899.25    -0.186472    -0.022969    -0.105411
51899.50    -0.114540     0.032599    -0.207856
51899.75    -0.100287    -0.016201    -0.182508
51900.00    -0.104942    -0.052406    -0.116205
51900.25    -0.147002    -0.017318    -0.063484
51900.50    -0.104120     0.014101    -0.177191
51900.75    -0.084173    -0.031717    -0.117627
51901.00    -0.111740    -0.050878    -0.059997
51901.25    -0.182723     0.014495     0.043270
51901.50    -0.155566     0.056166    -0.100597
51901.75    -0.154600     0.016803    -0.029142
51902.00    -0.189144    -0.005708    -0.031768
51902.25    -0.247191     0.039663     0.043722
51902.50    -0.223432     0.073654    -0.091099
51902.75    -0.211534     0.003954    -0.054540
51903.00    -0.257124    -0.027551    -0.119749
51903.25    -0.329330     0.005818    -0.093623
51903.50    -0.326166     0.059695    -0.249181
51903.75    -0.341851     0.002473    -0.235254
51904.00    -0.379371    -0.047124    -0.152583
51904.25    -0.478067    -0.013480    -0.050308
51904.50    -0.460993    -0.008196    -0.155871
51904.75    -0.455198    -0.071844    -0.131496
51905.00    -0.485098    -0.109975    -0.091685
51905.25    -0.566687    -0.084789    -0.043043
51905.50    -0.540315    -0.067805    -0.176982
51905.75    -0.554225    -0.122102    -0.237303
51906.00    -0.590382    -0.156146    -0.283167
51906.25    -0.638972    -0.096703    -0.257983
51906.50    -0.606179    -0.067001    -0.428390
51906.75    -0.571976    -0.109841    -0.458806
51907.00    -0.575151    -0.129718    -0.455615
51907.25    -0.568906    -0.077691    -0.328435
51907.50    -0.513363    -0.033872    -0.464766
51907.75    -0.441335    -0.098092    -0.367758
51908.00    -0.424465    -0.127168    -0.270627
51908.25    -0.416702    -0.077723    -0.111194
51908.50    -0.342926    -0.055328    -0.184583
51908.75    -0.271550    -0.123162    -0.163473
51909.00    -0.273516    -0.163154    -0.222310
51909.25    -0.312811    -0.114787    -0.170105
51909.50    -0.282588    -0.079991    -0.359458
51909.75    -0.259012    -0.118817    -0.351794
51910.00    -0.268836    -0.157354    -0.342288
51910.25    -0.304825    -0.096434    -0.281666
51910.50    -0.262018    -0.050341    -0.381048
51910.75    -0.221165    -0.104420    -0.328092
51911.00    -0.218114    -0.143316    -0.293766
51911.25    -0.250172    -0.080926    -0.173254
51911.50    -0.195405    -0.035840    -0.230003
