San Martin, Antarctica (Argen ID: 454   Lat: -68.13  Lon:  -67.11  Alt:   30
EarthProbe TOMS V8 Overpass - correction processing epcrsza7_xt5 - Gen: 6-1-07  
  MJD   Year Day sec-UT SCN  LAT     LON  DIS  PT  SZA  OZONE   REF   A.I.   SOI
52991.7 2003 352 59392  13 -68.04  -66.96  12  92 44.66 317.0  70.6  -2.15  -12
52992.7 2003 353 56400   4 -68.35  -67.10  24  95 45.48 329.6  57.1  -2.80   -9
52993.7 2003 354 59337  13 -68.18  -66.61  21  86 44.75 317.4  79.7  -0.94   -8
52994.7 2003 355 62258  24 -68.15  -66.94   7  91 45.41 319.5  74.6  -2.31   -3
52995.7 2003 356 59289  12 -67.98  -67.68  29  97 44.54 320.9  17.6  -1.93   -6
52996.7 2003 357 62202  24 -68.24  -66.61  24  86 45.49 309.0  76.7  -0.53  -11
52997.7 2003 358 59234  12 -68.05  -67.39  15  97 44.63 311.2  48.8  -3.56   -8
52998.7 2003 359 62155  24 -67.89  -66.94  28  92 45.11 315.5  70.3   0.21  -18
52999.7 2003 360 59178  12 -68.10  -67.10   3  93 44.74 310.3  73.3  -1.07  -12
53000.7 2003 361 62099  23 -68.13  -67.59  20  99 45.30 314.2  14.5  -2.88   -5
53001.7 2003 362 59123  12 -68.13  -66.84  11  89 44.85 302.7  63.8  -3.80  -14
53002.7 2003 363 62044  23 -68.15  -67.36  11  98 45.40 284.3  60.8  -1.89   -9
53003.7 2003 364 59067  12 -68.12  -66.61  21  86 44.96 276.2  82.4  -1.57   -5
53004.7 2003 365 61988  23 -68.13  -67.17   2  95 45.49 290.4  73.6  -0.69    0
53005.7 2004 001 59012  11 -68.22  -67.41  16  98 45.23 294.9  58.5  -1.76  -15
53006.6 2004 002 56020   3 -68.26  -67.41  19  99 46.25 297.8  23.4  -2.82   -6
53007.7 2004 003 58956  12 -68.06  -66.18  39  86 45.22 291.3  89.9  -0.15   -2
53008.7 2004 004 61877  22 -68.24  -67.74  29 100 45.83 302.8   6.1  -1.21    0
53009.7 2004 005 58901  11 -68.11  -67.01   5  92 45.50 294.1  75.9  -1.41  -11
53010.7 2004 006 61822  22 -68.18  -67.61  21 100 45.97 295.7  74.7  -0.19    0
53011.7 2004 007 58845  11 -68.03  -66.82  16  89 45.68 302.5  78.6  -0.92   -9
53012.7 2004 008 61766  22 -68.10  -67.51  17  98 46.12 311.2  12.4  -2.55    0
53013.7 2004 009 58790  10 -68.06  -67.73  27  98 46.01 299.7   7.6  -1.98  -13
53014.7 2004 010 61703  22 -68.43  -66.82  35  90 46.74 300.1  69.5  -0.04  -17
53015.7 2004 011 58734  10 -67.94  -67.56  28  96 46.20 310.0  18.0  -3.66  -13
53016.7 2004 012 61648  22 -68.32  -66.76  26  88 46.91 301.8  61.8   0.41  -12
53017.7 2004 013 58671  10 -68.27  -67.06  16  93 46.85 284.2  71.4  -0.48  -17
53018.7 2004 014 61592  22 -68.19  -66.72  17  88 47.10 271.2  86.9  -0.52   -8
53019.7 2004 015 64505  30 -68.10  -67.83  30  99 48.37 281.3  52.5  -3.47    9
53020.7 2004 016 61537  22 -68.05  -66.70  19  87 47.30 303.7  79.3  -1.81  -10
53021.7 2004 017 58560  10 -67.95  -66.80  24  89 47.29 311.7  62.9  -1.82  -17
53022.7 2004 018 61481  21 -68.05  -67.54  20  98 47.63 276.4  75.7  -0.06   -5
53023.7 2004 019 64387  30 -68.20  -67.23   9  96 49.20 295.9  50.3  -2.33  -11
53024.7 2004 020 61418  21 -68.29  -66.98  19  92 48.29 287.8  45.5  -0.80  -13
53025.7 2004 021 58441   9 -68.13  -67.38  11  98 48.36 271.9  57.0  -0.74   -7
53026.7 2004 022 61362  21 -68.09  -67.02   6  92 48.52 277.7  84.0  -0.25   -7
53027.7 2004 023 64268  30 -68.22  -66.77  17  88 50.05 294.6  65.1  -2.44  -15
53028.7 2004 024 61299  21 -68.28  -66.53  29  86 49.18 301.6  78.3  -0.26  -13
53029.7 2004 025 58323   9 -68.08  -66.92  10  91 49.27 309.3  77.1  -2.01  -14
53030.7 2004 026 61244  20 -68.18  -67.47  16  99 49.52 309.3  46.0  -1.13    2
53031.7 2004 027 58259   9 -68.26  -66.54  28  86 49.94 301.8  83.3  -0.86   -9
53032.7 2004 028 61180  20 -68.33  -67.04  22  93 50.18 314.0  58.2  -0.60  -20
53033.7 2004 029 58204   8 -68.06  -67.72  26  99 50.37 297.4  63.8   0.38   -9
53034.7 2004 030 61125  20 -68.04  -67.17  10  94 50.40 287.4  66.9  -1.65   -7
53035.7 2004 031 58141   8 -68.22  -67.37  15  98 51.06 307.5  42.3  -1.85  -13
53036.7 2004 032 61062  20 -68.18  -66.74  16  88 51.11 304.0  72.9  -2.07  -14
53037.7 2004 033 58077   8 -68.35  -67.04  25  93 51.77 292.3  49.3  -2.16  -14
53038.7 2004 034 61006  19 -68.02  -67.72  28  98 51.49 295.1   5.8  -0.90   -8
53039.7 2004 035 63911  29 -68.19  -67.26   9  96 52.87 280.1  78.8  -0.59   -3
53040.7 2004 036 60943  19 -68.14  -67.33   9  97 52.20 278.0  64.4  -1.54   -7
53041.7 2004 037 63848  29 -68.29  -66.81  22  89 53.58 284.9  59.6  -1.51  -16
53042.7 2004 038 60879  19 -68.25  -66.95  15  91 52.92 288.5  78.4  -0.38   -3
53043.7 2004 039 63793  29 -67.99  -67.14  16  94 53.85 309.6  57.9  -0.99  -21
53044.7 2004 040 60824  19 -67.91  -67.12  24  94 53.21 310.1  57.7   0.38  -21
53045.7 2004 041 63729  29 -68.06  -66.73  18  88 54.57 285.9  93.9  -0.85    3
53046.7 2004 042 60761  18 -68.14  -67.60  20  99 54.08 251.8  68.6   0.44   -9
53047.7 2004 043 57776   7 -68.09  -67.45  15  98 54.74 250.0  71.3  -0.76  -11
53048.7 2004 044 60697  18 -68.20  -67.27  10  97 54.80 251.4  79.9  -0.64   -6
53049.7 2004 045 57713   7 -68.15  -67.19   4  95 55.47 257.9  72.9  -1.42  -11
53050.7 2004 046 60634  18 -68.25  -66.96  15  91 55.54 273.9  51.3  -1.54  -17
53051.7 2004 047 57650   7 -68.20  -66.94  10  91 56.20 283.3  70.9  -1.66  -15
53052.7 2004 048 60571  18 -68.30  -66.65  27  87 56.27 281.9  71.6  -0.43  -14
53053.7 2004 049 63484  28 -68.14  -67.13   1  94 57.20 267.7  54.3  -3.78  -18
53054.7 2004 050 60515  17 -68.03  -67.72  28  98 56.70 255.2  48.1  -1.09    2
53055.7 2004 051 63421  28 -68.16  -66.81  13  89 57.93 255.3  82.8  -1.57  -13
53056.7 2004 052 60452  17 -68.06  -67.45  16  97 57.44 266.5  76.9  -0.61   -5
53057.7 2004 053 63357  28 -68.17  -66.51  25  85 58.67 260.0  90.1  -1.09   -7
53058.7 2004 054 60389  17 -68.07  -67.19   7  95 58.18 262.0  75.3  -1.68  -13
53059.7 2004 055 57404   6 -67.97  -67.74  32  97 58.96 248.7  65.0  -0.62   -6
53060.7 2004 056 60325  17 -68.08  -66.93   9  91 58.93 239.4  83.2  -0.90   -9
53061.7 2004 057 63239  27 -68.04  -67.71  27  98 59.86 226.9  75.3  -0.65  -10
53062.7 2004 058 60262  17 -68.08  -66.68  19  87 59.68 249.0  86.1  -0.79   -6
53063.7 2004 059 63175  27 -68.04  -67.43  17  97 60.61 278.6  70.8  -1.76   -7
53064.7 2004 060 60199  16 -68.21  -67.30  12  97 60.56 278.6  68.1  -0.95  -13
53065.7 2004 061 63112  27 -68.02  -67.17  12  94 61.36 261.7  83.4  -0.35   -7
53066.7 2004 062 60136  16 -68.19  -67.07   7  93 61.31 265.3  67.5  -1.06  -14
53067.7 2004 063 63049  27 -67.99  -66.93  17  91 62.11 268.3  70.9  -2.05  -13
53068.7 2004 064 60072  16 -68.17  -66.85  12  89 62.05 287.5  54.2  -4.30  -18
53069.7 2004 065 62986  26 -68.20  -67.71  26 100 63.00 287.3  12.7  -1.15   -4
53070.7 2004 066 60009  16 -68.14  -66.63  20  86 62.80 269.3  78.3  -2.37   -7
53071.7 2004 067 62922  26 -68.17  -67.49  16  99 63.75 245.9  55.9  -0.54   -6
53072.7 2004 068 59946  15 -68.24  -67.32  15  98 63.68 266.5  26.0  -2.12  -10
53073.7 2004 069 62859  26 -68.13  -67.28   7  96 64.49 257.5  73.5  -1.86   -4
53074.7 2004 070 59882  15 -68.20  -67.12   8  94 64.42 235.0  78.5  -0.54   -7
53075.7 2004 071 62796  26 -68.08  -67.08   6  93 65.24 269.3  80.6  -0.86 -999
53076.7 2004 072 59819  15 -68.15  -66.92   8  91 65.16 309.9  72.2  -1.72   -5
53077.7 2004 073 62732  26 -68.02  -66.90  15  91 65.96 295.0  75.1  -1.47 -999
53078.7 2004 074 59756  15 -68.07  -66.75  16  88 65.87 304.2  78.8  -1.55  -14
53079.7 2004 075 56764   5 -68.23  -67.19  12  95 66.98 271.6  72.3  -1.15 -999
53080.7 2004 076 59693  14 -68.13  -67.51  17  98 66.72 249.8  15.2  -1.36 -999
53081.7 2004 077 62606  25 -68.10  -67.57  19  98 67.54 234.8  49.5  -0.99 -999
53082.7 2004 078 59629  14 -68.05  -67.33  13  97 67.43 243.3  63.5  -0.44 -999
53083.7 2004 079 62543  25 -68.02  -67.44  18  97 68.25 284.8  28.0  -3.54 -999
53084.7 2004 080 59566  14 -67.94  -67.18  21  94 68.11 274.6  67.4  -0.24 -999
53085.7 2004 081 62479  25 -67.91  -67.34  26  96 68.93 293.8  55.8  -1.34 -999
53086.7 2004 082 59495  14 -68.27  -66.61  26  86 69.22 275.8  72.2  -1.78 -999
53087.7 2004 083 62408  25 -68.19  -66.61  22  86 70.04 262.8  81.0  -1.70 -999
53088.7 2004 084 59432  13 -68.27  -67.45  21  99 70.02 260.2  37.1  -0.23 -999
53089.7 2004 085 62345  24 -68.28  -67.51  23  99 70.82 259.1  35.4  -0.91 -999
53090.7 2004 086 59368  13 -68.12  -67.33   9  97 70.66 274.8  62.6  -1.91 -999
53091.7 2004 087 62282  24 -68.14  -67.46  15  98 71.47 269.1  28.6  -3.22 -999
53092.7 2004 088 59305  13 -67.96  -67.22  19  95 71.27 258.5  63.0  -0.53 -999
53093.7 2004 089 62218  24 -67.98  -67.44  22  96 72.08 269.4  40.2  -2.83 -999
53094.7 2004 090 59234  13 -68.21  -66.72  18  88 72.30 239.5  69.1  -2.00 -999
53095.7 2004 091 62147  24 -68.20  -66.83  14  89 73.10 240.5  69.9  -1.94 -999
53096.7 2004 092 59171  13 -68.00  -66.64  24  87 72.86 255.3  74.8  -2.29 -999
53097.7 2004 093 62084  24 -67.99  -66.88  18  90 73.65 248.4  72.8  -1.47 -999
53098.7 2004 094 59100  12 -68.36  -67.17  26  96 73.99 269.0  56.2  -0.74 -999
53099.7 2004 095 62013  23 -68.41  -67.22  31  97 74.79 273.0  68.5  -1.11 -999
53100.7 2004 096 59036  12 -68.12  -67.10   1  93 74.52 268.3  42.4  -4.34 -999
53101.7 2004 097 61949  23 -68.18  -67.31  10  97 75.30 252.2  32.0  -3.79 -999
53102.7 2004 098 58965  12 -68.30  -66.67  26  87 75.45 259.5  65.9  -1.33 -999
53103.7 2004 099 61886  23 -67.92  -67.41  26  96 75.79 310.1  61.2  -2.28 -999
53104.7 2004 100 58902  12 -68.02  -66.63  23  87 75.91 280.1  78.4  -1.75 -999
53105.7 2004 101 61815  23 -68.07  -66.93  10  91 76.69 248.6  70.2  -2.27 -999
53106.7 2004 102 58831  11 -68.30  -67.28  20  97 76.93 247.1  27.3  -1.04 -999
53107.7 2004 103 61744  23 -68.20  -66.47  28  85 77.57 256.3  81.6  -1.10 -999
53108.7 2004 104 58767  11 -67.99  -67.24  16  95 77.35 264.2  50.8  -1.59 -999
53109.7 2004 105 61681  22 -68.10  -67.52  17  98 78.11 233.6  40.3  -1.60 -999
53110.7 2004 106 58696  11 -68.11  -66.85  11  90 78.19 228.2  73.7  -1.94 -999
53111.7 2004 107 61610  22 -68.22  -67.10  10  94 78.94 246.7  49.6  -2.82 -999
53112.7 2004 108 58625  11 -68.22  -66.46  29  85 78.99 247.4  76.2  -1.75 -999
53113.7 2004 109 61539  22 -68.31  -66.69  26  87 79.75 287.1  64.8  -1.73 -999
53114.7 2004 110 58562  10 -67.98  -67.55  25  97 79.47 278.1  45.1  -1.16 -999
53115.7 2004 111 61475  22 -67.97  -66.91  20  91 80.08 261.5  68.4  -0.84 -999
53116.7 2004 112 58491  10 -68.05  -67.19   9  95 80.22 277.1  41.9  -4.52 -999
53117.7 2004 113 61404  21 -68.20  -67.43  15  98 80.94 284.0  50.4  -2.78 -999
53118.7 2004 114 58420  10 -68.10  -66.85  11  90 80.94 235.6  58.6  -3.45 -999
53119.7 2004 115 61333  21 -68.25  -67.10  13  94 81.64 302.3  57.8  -1.85 -999
53120.7 2004 116 58349  10 -68.13  -66.52  24  85 81.61 326.4  73.9  -1.89 -999
53121.7 2004 117 61262  21 -68.27  -66.80  20  89 82.31 298.4  60.4  -1.61 -999
53122.7 2004 118 58278   9 -68.26  -67.37  18  98 82.40 285.2  23.0  -0.58 -999
53123.7 2004 119 61191  21 -68.27  -66.52  29  86 82.95 278.8  71.5  -0.23 -999
53124.7 2004 120 58207   9 -68.25  -67.06  14  93 83.02 272.2  43.8  -0.97 -999
53125.7 2004 121 61128  20 -68.00  -67.67  27  97 83.22 250.4  32.9  -0.45 -999
53126.7 2004 122 58135   9 -68.23  -66.76  18  88 83.60 242.8  71.1  -1.73 -999
53127.7 2004 123 61057  20 -67.98  -67.42  21  96 83.80 232.3  66.0  -1.45 -999
53128.7 2004 124 58072   9 -67.74  -66.78  46  89 83.70 227.1  59.2  -1.93 -999
53129.7 2004 125 60993  20 -67.51  -67.72  74  94 83.89 236.4  83.0  -0.52 -999
53130.7 2004 126 58009   8 -67.35  -68.00  94  96 83.93 263.3  58.5  -1.77 -999
53131.7 2004 127 60930  20 -67.02  -68.02 129  95 83.94 254.2  69.7   1.09 -999
53132.7 2004 128 57946   8 -66.82  -68.00 151  98 83.97 271.5  62.9   0.45 -999
53133.7 2004 129 60867  20 -66.53  -68.31 185 100 83.97 311.4  37.8  -0.37 -999
53134.7 2004 130 57882   8 -66.28  -68.00 209 100 83.97 318.0  48.6  -0.04 -999
53135.7 2004 131 60803  20 -66.01  -68.59 244 100 83.96 326.1  68.4  -1.23 -999
53136.7 2004 132 57819   8 -65.72  -68.00 271 100 83.94 304.3  46.8  -0.99 -999
53137.7 2004 133 60740  20 -65.48  -68.86 304 100 83.92 329.8  45.3  -1.82 -999
53138.7 2004 134 57756   8 -65.16  -68.00 333 100 83.88 318.2  59.6  -1.45 -999
53215.7 2004 211 57811  10 -65.22  -66.84 324 100 83.98 306.9  53.3  -1.31 -999
53216.7 2004 212 60717  22 -65.54  -67.17 288 100 83.91 304.1  60.0  -0.44 -999
53217.7 2004 213 57725  10 -65.68  -66.23 275 100 83.93 295.1  52.1  -0.12 -999
53218.7 2004 214 60630  21 -66.14  -67.19 221 100 83.99 277.4  81.1   0.05 -999
53219.7 2004 215 57638  10 -66.14  -65.61 231  98 83.86 226.2  71.3  -0.72 -999
53220.7 2004 216 60544  21 -66.57  -66.38 176  98 83.92 292.7  77.9   0.14 -999
53221.7 2004 217 57551   9 -66.70  -66.10 165  95 83.93 272.3  78.8  -1.25 -999
53222.7 2004 218 60457  20 -67.14  -66.42 114  89 83.94 232.4  83.4  -0.40 -999
53223.7 2004 219 57465   8 -67.26  -66.72  98  93 83.99 252.2  94.8   0.15 -999
53224.7 2004 220 60370  19 -67.71  -66.46  54  87 83.94 258.6  90.1  -1.36 -999
53225.7 2004 221 57378   8 -67.69  -66.12  64  88 83.83 243.1  81.8  -0.13 -999
53226.7 2004 222 60283  18 -68.27  -66.53  29  86 83.92 252.5  84.8  -0.36 -999
53227.7 2004 223 57291   7 -68.23  -66.89  14  90 83.85 231.3  76.8  -0.44 -999
53228.7 2004 224 60212  17 -67.95  -67.62  29  96 82.98 282.1  74.4  -0.48 -999
53229.7 2004 225 63110  27 -68.24  -67.63  25 100 83.58 279.2  85.1   0.44 -999
53230.7 2004 226 60126  17 -68.33  -66.86  25  90 82.76 267.7  79.4  -0.86 -999
53231.7 2004 227 63031  27 -68.19  -67.41  14  98 82.92 294.0  83.9  -0.84 -999
53232.7 2004 228 60047  17 -68.26  -66.61  25  86 82.08 253.7  82.8  -1.86 -999
53233.7 2004 229 62952  27 -68.14  -67.23   5  96 82.24 244.0  89.9  -0.64 -999
53234.7 2004 230 59968  16 -68.33  -67.27  23  97 81.49 242.0  80.8  -1.21 -999
53235.7 2004 231 62873  27 -68.07  -67.06   7  93 81.52 228.1  90.8  -1.18 -999
53236.7 2004 232 59889  16 -68.24  -67.03  13  93 80.75 236.4  84.2  -2.09 -999
53237.7 2004 233 62794  27 -67.99  -66.92  17  91 80.78 218.8  86.7  -1.55 -999
53238.7 2004 234 59810  16 -68.14  -66.82  12  89 79.98 258.0  83.9  -1.49 -999
53239.7 2004 235 62716  26 -68.15  -67.80  29 100 80.17 241.1  90.9  -0.46 -999
53240.7 2004 236 59731  15 -68.16  -67.49  16  99 79.33 262.7  82.7  -0.93 -999
53241.7 2004 237 62637  26 -68.02  -67.72  28  98 79.35 233.7  83.3  -0.85 -999
53242.7 2004 238 59652  15 -68.00  -67.32  17  96 78.48 238.2  80.1  -0.68 -999
53243.7 2004 239 62550  26 -68.30  -66.95  20  92 78.98 190.6  86.9  -0.93 -999
53244.7 2004 240 59566  15 -68.30  -66.68  26  87 78.08 186.4  81.0  -0.99 -999
53245.7 2004 241 62471  26 -68.16  -66.88  10  90 78.13 202.0  90.1  -1.11 -999
53246.7 2004 242 59487  14 -68.26  -67.43  20  99 77.32 204.3  84.1  -0.99 -999
53247.7 2004 243 62392  26 -68.01  -66.84  17  90 77.26 234.0  88.4  -0.61 -999
53248.7 2004 244 59408  14 -68.09  -67.25   7  96 76.44 251.7  82.8  -1.11 -999
53249.7 2004 245 62313  25 -68.08  -67.74  27  99 76.52 219.8  91.5  -0.90 -999
53250.7 2004 246 59329  14 -67.90  -67.10  26  94 75.52 207.4  84.8  -1.09 -999
53251.7 2004 247 62227  25 -68.31  -67.06  20  93 76.06 178.6  92.9  -0.77 -999
53252.7 2004 248 59242  13 -68.27  -67.45  21  99 75.15 187.1  78.7  -0.77 -999
53253.7 2004 249 62148  25 -68.12  -67.05   3  93 75.13 194.0  86.8  -2.38 -999
53254.7 2004 250 59163  13 -68.05  -67.32  12  96 74.19 222.1  84.2  -0.60 -999
53255.7 2004 251 62069  25 -67.93  -67.05  22  93 74.18 231.7  89.7  -0.68 -999
53256.7 2004 252 59077  13 -68.27  -66.77  21  88 73.66 222.3  87.1  -1.35 -999
53257.7 2004 253 61982  24 -68.33  -67.33  24  99 73.78 173.2  87.8  -0.68 -999
53258.7 2004 254 58998  12 -68.16  -67.61  21  99 72.79 156.2  83.8  -0.66 -999
53259.7 2004 255 61903  24 -68.10  -67.35  10  97 72.79 199.0  85.8  -1.10 -999
53260.7 2004 256 58911  12 -68.35  -67.09  24  94 72.22 212.9  84.4  -1.03 -999
53261.7 2004 257 61816  24 -68.28  -66.76  22  88 72.23 187.0  91.9  -1.03 -999
53262.7 2004 258 58832  12 -68.08  -66.99   7  92 71.19 203.6  82.8  -0.57 -999
53263.7 2004 259 61738  24 -68.03  -66.82  16  89 71.20 193.0  89.5  -1.05 -999
53264.7 2004 260 58745  12 -68.25  -66.50  29  85 70.58 162.5  82.8  -1.99 -999
53265.7 2004 261 61651  23 -68.37  -67.14  27  95 70.72 160.1  83.2  -0.43 -999
53266.7 2004 262 58667  11 -68.08  -67.43  14  97 69.64 174.5  75.9   0.03 -999
53267.7 2004 263 61572  23 -68.08  -67.23   7  95 69.65 165.2  83.8  -0.63 -999
53268.7 2004 264 58580  11 -68.22  -66.97  12  91 69.00 165.0  84.1  -0.99 -999
53269.7 2004 265 61485  23 -68.21  -66.71  19  87 69.03 147.8  87.3  -1.02 -999
53270.7 2004 266 64383  31 -68.02  -67.14  12  94 69.83 167.4  87.7  -1.74 -999
53271.7 2004 267 61406  22 -68.08  -67.66  23  99 68.04 166.8  74.4  -0.43 -999
53272.7 2004 268 58414  10 -68.14  -67.51  17  99 67.39 166.2  75.2  -1.47 -999
53273.7 2004 269 61320  22 -68.19  -67.16   7  95 67.40 180.4  79.1  -1.53 -999
53274.7 2004 270 58328  10 -68.26  -67.09  14  94 66.72 165.1  80.7  -1.09 -999
53275.7 2004 271 61233  22 -68.30  -66.68  26  87 66.75 167.2  88.5  -1.06 -999
53276.7 2004 272 58249  10 -67.92  -67.02  24  93 65.60 169.0  81.9  -1.05 -999
53277.7 2004 273 61154  21 -68.14  -67.63  22  99 65.74 185.6  81.9  -1.11   -1
53278.7 2004 274 58162  10 -68.02  -66.62  24  87 64.92 177.3  84.8  -0.89   -6
53279.7 2004 275 61067  21 -68.24  -67.16  12  95 65.08 194.2  85.7  -1.11   -8
53280.7 2004 276 58075   9 -68.25  -67.35  17  98 64.38 262.8  85.5  -0.07   -8
53281.7 2004 277 60989  21 -67.90  -67.27  26  95 63.95 210.9  85.6  -0.70   -3
53282.7 2004 278 63878  30 -68.17  -66.78  14  88 65.24 160.4  93.2  -0.99 -999
53283.7 2004 279 60902  21 -67.98  -66.81  21  89 63.28 171.3  83.3  -1.42   -3
53284.7 2004 280 57910   9 -67.96  -66.91  21  91 62.57 173.7  86.5  -0.39   -9
53285.7 2004 281 60815  20 -68.21  -67.21  10  96 62.70 165.2  89.0  -0.27  -14
53286.7 2004 282 57823   9 -68.04  -66.54  26  86 61.88 188.1  89.0  -0.34   -6
53287.7 2004 283 60728  20 -68.27  -66.77  21  89 62.02 178.8  89.4  -1.31  -10
53288.7 2004 284 57736   8 -68.23  -67.40  16  98 61.34 161.6  89.6  -0.50  -11
53289.7 2004 285 60650  20 -67.91  -66.90  26  91 60.89 156.6  86.9  -0.82   -1
53290.7 2004 286 57650   8 -68.30  -67.04  19  93 60.64 154.4  85.1  -0.48   -9
53291.7 2004 287 60563  19 -68.11  -67.33   9  97 60.30 182.3  89.3  -0.47  -10
53292.7 2004 288 63461  29 -67.98  -67.11  17  94 61.12 217.8  89.4   0.06  -16
53293.7 2004 289 60476  19 -68.16  -66.93   8  91 59.62 254.3  82.4  -1.59   -9
53294.7 2004 290 63374  29 -68.01  -66.67  23  87 60.45 214.5  92.0  -1.49   -8
53295.7 2004 291 60390  19 -68.19  -66.54  25  85 58.93 236.4  89.7  -0.65  -11
53296.7 2004 292 57397   7 -68.10  -67.67  23  99 58.28 297.1  77.5  -0.34  -11
53297.7 2004 293 60311  18 -67.95  -67.52  26  96 57.89 316.2  62.8  -0.20  -15
53298.7 2004 294 57311   7 -68.14  -67.34  10  97 57.60 319.7  77.8  -1.15   -9
53299.7 2004 295 60224  18 -67.98  -67.14  17  94 57.21 333.5  72.9  -0.99  -11
53300.7 2004 296 57224   7 -68.16  -67.01   5  92 56.92 337.5  79.4  -0.82  -11
53301.7 2004 297 60137  18 -67.99  -66.77  21  89 56.53 362.5  86.2  -0.52  -12
53302.7 2004 298 63035  28 -67.99  -66.86  19  90 57.42 378.1  87.8  -1.29   -5
53303.7 2004 299 60051  17 -68.15  -67.28   7  96 55.95 374.4  70.4  -2.94  -14
53304.7 2004 300 62948  27 -68.26  -67.56  24  99 56.85 358.4  68.1  -0.07   -8
53305.7 2004 301 59964  17 -68.15  -66.93   8  91 55.27 347.7  82.7  -1.50   -7
53306.7 2004 302 62861  27 -68.23  -67.23  12  96 56.16 353.5  74.7  -0.08  -10
53307.7 2004 303 59877  17 -68.11  -66.63  20  86 54.58 351.7  88.2  -0.87   -6
53308.7 2004 304 62775  27 -68.20  -66.90  12  90 55.48 371.6  85.1  -0.80   -4
53309.7 2004 305 59791  16 -68.21  -67.21  10  96 53.98 351.4  80.6  -0.58  -16
53310.7 2004 306 56791   6 -68.21  -67.01  10  92 53.69 351.0  85.4  -1.14  -11
53311.7 2004 307 59704  16 -68.16  -66.92   9  91 53.30 337.8  84.2  -0.92   -7
53312.7 2004 308 56704   6 -68.15  -66.72  16  87 53.00 255.1  89.3  -0.58  -11
53313.7 2004 309 59617  16 -68.09  -66.65  20  87 52.60 236.7  89.7  -0.63  -11
53314.7 2004 310 62515  26 -68.27  -67.12  16  94 53.52 234.9  91.7  -0.41   -9
53315.7 2004 311 59530  15 -68.15  -67.29   8  97 52.02 213.0  88.0  -0.63  -11
53316.7 2004 312 62428  26 -68.19  -66.89  11  90 52.83 202.2  90.0  -1.23  -10
53317.7 2004 313 59444  15 -68.06  -67.04   8  93 51.34 205.5  83.5  -1.12  -10
53318.7 2004 314 62341  26 -68.08  -66.70  18  87 52.14 290.1  95.0  -0.57   -6
53319.7 2004 315 59357  15 -67.92  -66.82  26  90 50.63 287.2  86.1  -0.08   -9
53320.7 2004 316 62255  25 -68.18  -67.56  19  99 51.51 243.6  83.8   0.09   -7
53321.7 2004 317 59263  14 -68.32  -67.14  21  95 50.46 256.5  85.7  -0.25   -7
53322.7 2004 318 62168  25 -68.00  -67.47  21  97 50.78 302.0  79.8   0.03  -14
53323.7 2004 319 59176  14 -68.14  -66.97   6  91 49.74 316.1  88.6  -0.59  -12
53324.7 2004 320 62073  25 -68.23  -66.73  19  88 50.52 332.0  92.1  -0.69  -12
53325.7 2004 321 59089  14 -67.94  -66.80  25  89 49.05 318.2  85.6   0.08  -13
53326.7 2004 322 61987  25 -68.04  -66.68  20  87 49.80 282.0  91.5  -0.33   -9
53327.7 2004 323 58995  13 -68.30  -67.19  19  96 48.91 276.0  87.2   0.22  -16
53328.7 2004 324 61900  24 -68.06  -67.58  21  98 49.19 276.9  87.0  -0.02   -9
53329.7 2004 325 58908  13 -68.07  -67.04   7  93 48.22 258.7  88.1  -0.07  -12
53330.7 2004 326 61806  24 -68.25  -66.91  16  91 48.95 273.0  90.4  -0.27   -3
53331.7 2004 327 64695  31 -68.25  -67.26  15  97 50.55 255.3  96.8  -0.06   -5
53332.7 2004 328 61719  24 -68.02  -66.90  15  91 48.27 309.4  87.3   0.08  -12
53333.7 2004 329 58727  12 -68.15  -67.35  10  98 47.44 310.1  80.8  -0.49  -18
53334.7 2004 330 61624  23 -68.39  -67.22  29  97 48.13 338.4  84.3   0.68   -8
53335.7 2004 331 58632  12 -68.32  -66.83  24  90 47.23 327.0  84.3  -0.31  -14
53336.7 2004 332 61538  23 -68.12  -67.25   6  96 47.46 321.3  78.0  -1.03  -18
53337.7 2004 333 58546  12 -68.03  -66.71  20  88 46.58 300.5  85.8  -0.67  -14
53338.7 2004 334 61443  23 -68.26  -66.70  22  87 47.25 267.8  91.3  -0.54   -6
53339.7 2004 335 58451  11 -68.28  -67.28  18  97 46.51 244.9  87.3   0.20  -10
53340.7 2004 336 61357  22 -68.14  -67.68  24 100 46.68 245.7  71.2   0.64   -8
53341.7 2004 337 58364  11 -67.94  -67.17  21  94 45.87 249.7  71.9  -0.03  -13
53342.7 2004 338 61262  22 -68.24  -67.18  13  95 46.48 269.4  76.9  -0.39  -17
53343.7 2004 339 58270  11 -68.03  -66.70  20  88 45.70 237.5  88.6  -0.32  -11
53344.7 2004 340 61175  22 -67.90  -67.28  27  95 45.85 249.4  67.9   0.02   -8
53345.7 2004 341 58175  10 -68.24  -67.36  16  98 45.68 246.3  77.1  -0.24  -10
53346.7 2004 342 61081  22 -67.97  -66.82  21  90 45.68 263.4  82.1   0.41  -21
53347.7 2004 343 63971  30 -68.06  -67.22   9  95 47.13 286.7  91.1  -0.39   -4
53348.7 2004 344 60986  21 -68.20  -67.26  10  96 45.62 289.9  87.7   0.21   -7
53349.7 2004 345 63876  30 -68.11  -66.78  14  89 46.96 298.6  92.1  -0.97   -7
